?;unknown;jan;-1;1055;cellular;28;1
110;unknown;may;-1;520;unknown;36;1
378;unknown;jul;-1;1314;cellular;38;1
358;unknown;feb;-1;28;cellular;41;1
88;unknown;aug;-1;290;cellular;27;1
59;unknown;jul;-1;2362;cellular;50;1
207;unknown;may;-1;106;unknown;27;1
130;unknown;jan;?;337;cellular;52;1
713;unknown;may;-1;?;unknown;34;1
117;unknown;may;-1;510;unknown;31;1
193;unknown;may;-1;145;unknown;?;1
155;unknown;jul;-1;8;cellular;41;?
140;unknown;aug;-1;430;cellular;45;1
77;failure;nov;185;-471;cellular;49;1
542;?;?;340;1716;cellular;31;1
156;unknown;jul;-1;10;cellular;31;1
135;failure;apr;?;146;cellular;37;1
480;unknown;may;-1;373;cellular;47;1
329;unknown;may;-1;2919;unknown;41;1
303;unknown;jun;-1;2445;unknown;39;1
129;unknown;may;?;-85;cellular;34;1
429;unknown;nov;-1;395;cellular;30;1
420;unknown;may;-1;59;unknown;40;1
191;unknown;jul;-1;151;cellular;48;1
?;unknown;may;-1;2071;cellular;48;1
41;failure;feb;204;443;telephone;58;1
141;failure;may;188;0;cellular;34;1
788;other;may;331;141;?;39;1
104;unknown;aug;-1;3843;cellular;59;1
80;unknown;aug;-1;6;cellular;53;1
300;unknown;jun;-1;0;unknown;48;1
215;failure;may;175;481;cellular;36;1
674;unknown;may;-1;280;unknown;30;1
67;unknown;jan;-1;471;cellular;32;1
628;unknown;may;-1;276;cellular;39;1
203;unknown;aug;-1;1047;cellular;32;1
52;?;jul;-1;949;cellular;31;1
137;?;apr;272;4790;cellular;33;1
186;unknown;jul;-1;-81;cellular;40;1
33;unknown;feb;-1;58;telephone;47;1
317;unknown;jun;-1;2163;cellular;36;1
67;unknown;aug;-1;312;cellular;32;1
323;unknown;may;-1;964;unknown;50;1
191;unknown;feb;-1;113;cellular;57;1
241;unknown;may;-1;1140;unknown;53;1
248;unknown;jun;-1;0;unknown;48;1
133;unknown;may;-1;198;cellular;42;1
134;unknown;apr;-1;284;cellular;42;1
420;unknown;may;-1;1165;unknown;33;1
130;unknown;jul;-1;372;?;42;1
66;unknown;may;-1;375;unknown;39;1
88;unknown;?;-1;613;cellular;32;1
64;unknown;jun;-1;16;unknown;55;1
164;unknown;may;-1;976;cellular;44;1
109;unknown;jul;-1;466;cellular;46;1
174;unknown;aug;-1;24;cellular;35;1
23;unknown;may;-1;2208;telephone;39;1
67;unknown;may;-1;2573;unknown;30;1
133;unknown;aug;-1;-3;cellular;53;1
101;unknown;jul;-1;398;cellular;35;1
44;unknown;aug;-1;1286;telephone;30;1
493;unknown;aug;-1;524;cellular;32;1
53;unknown;may;-1;2131;cellular;34;1
53;unknown;feb;-1;211;telephone;39;1
106;unknown;?;-1;673;?;47;1
124;failure;may;369;326;cellular;50;1
86;other;jan;237;0;cellular;36;1
268;unknown;jul;-1;0;cellular;34;1
169;unknown;jul;-1;1;cellular;38;1
66;unknown;jul;-1;191;cellular;?;1
529;unknown;apr;-1;2358;cellular;33;1
118;other;jan;196;313;cellular;39;1
36;?;jul;-1;1;?;26;1
1118;unknown;oct;-1;2;?;67;1
145;unknown;may;-1;528;unknown;30;1
1880;unknown;may;-1;710;cellular;38;1
84;unknown;feb;-1;924;cellular;27;1
867;unknown;apr;-1;0;cellular;38;1
861;failure;apr;321;1430;cellular;58;1
133;unknown;may;-1;272;unknown;31;1
?;unknown;?;-1;5057;cellular;34;1
197;unknown;nov;-1;13204;cellular;34;1
651;unknown;jun;-1;?;unknown;58;1
103;unknown;may;-1;786;unknown;26;1
419;unknown;aug;-1;6419;cellular;33;1
86;failure;may;285;5486;cellular;57;1
332;?;apr;335;270;cellular;35;1
198;failure;?;167;?;cellular;41;1
125;unknown;nov;-1;-1157;cellular;48;1
59;unknown;may;-1;0;unknown;38;1
65;unknown;aug;-1;3028;cellular;30;1
193;unknown;may;-1;124;unknown;32;1
410;?;apr;-1;7255;cellular;38;1
765;unknown;feb;-1;234;cellular;42;1
?;unknown;may;-1;205;unknown;47;1
?;unknown;jun;-1;-72;unknown;26;1
754;failure;?;143;946;cellular;45;1
91;unknown;jun;-1;?;unknown;29;1
129;unknown;aug;-1;4186;cellular;40;1
374;unknown;?;-1;221;cellular;35;1
44;unknown;may;-1;891;unknown;31;1
200;unknown;jun;-1;17413;unknown;60;1
174;failure;nov;195;230;cellular;51;1
139;unknown;feb;?;3172;cellular;56;1
188;success;sep;92;1612;cellular;50;?
68;unknown;aug;-1;1009;cellular;34;1
315;unknown;may;-1;187;unknown;32;1
585;unknown;aug;-1;288;cellular;48;1
758;unknown;jul;-1;1805;cellular;45;1
92;unknown;jun;-1;104;unknown;59;1
381;unknown;jul;-1;3795;cellular;54;1
165;unknown;may;-1;-213;unknown;23;1
5;unknown;oct;-1;519;unknown;21;1
116;?;may;-1;54;unknown;26;1
193;success;dec;203;804;cellular;39;1
78;unknown;may;-1;115;unknown;28;1
32;unknown;jul;-1;0;telephone;45;1
66;unknown;may;-1;56;unknown;28;1
210;unknown;may;-1;64;unknown;41;1
112;unknown;jul;-1;1382;cellular;60;1
136;unknown;aug;?;-346;cellular;34;1
815;unknown;apr;-1;0;cellular;31;1
127;unknown;apr;-1;918;cellular;36;1
70;failure;nov;111;2801;cellular;35;?
125;unknown;may;?;93;unknown;60;1
514;unknown;aug;-1;2143;cellular;30;1
56;unknown;jul;-1;215;cellular;34;1
160;unknown;aug;-1;767;cellular;37;1
78;unknown;nov;-1;-1361;cellular;46;1
214;unknown;feb;?;0;cellular;38;1
?;other;may;370;639;telephone;55;1
233;unknown;apr;-1;11;cellular;34;1
172;unknown;feb;-1;21;telephone;60;?
52;unknown;jan;-1;275;cellular;?;?
9;unknown;jun;-1;0;unknown;48;1
361;failure;aug;46;6791;telephone;28;1
383;unknown;may;-1;118;unknown;40;1
117;unknown;aug;-1;1079;cellular;42;1
227;unknown;nov;-1;1456;cellular;30;?
758;unknown;jun;-1;351;unknown;?;1
98;unknown;sep;-1;315;cellular;59;1
250;unknown;nov;-1;7800;cellular;44;1
31;unknown;aug;?;5204;cellular;32;1
342;unknown;aug;-1;17;cellular;56;1
91;unknown;aug;-1;63;cellular;57;1
112;unknown;jun;-1;1046;unknown;39;1
305;unknown;aug;?;0;cellular;33;1
134;unknown;aug;-1;-17;cellular;?;1
138;unknown;may;?;1130;unknown;30;1
91;unknown;may;-1;-71;cellular;53;1
147;unknown;aug;-1;-2;cellular;33;1
97;unknown;may;-1;61;unknown;38;?
189;failure;may;326;480;cellular;51;1
88;unknown;aug;-1;96;cellular;59;1
235;failure;feb;169;366;cellular;45;1
155;unknown;jun;-1;6215;unknown;46;1
90;unknown;aug;-1;0;cellular;47;1
41;unknown;aug;-1;4852;cellular;48;1
305;failure;may;370;545;cellular;?;1
154;unknown;aug;-1;430;cellular;37;1
106;unknown;jul;-1;?;telephone;56;1
134;unknown;jul;-1;260;cellular;35;1
72;unknown;jun;?;396;unknown;59;1
72;unknown;apr;-1;1208;telephone;77;1
130;unknown;jul;-1;3842;cellular;42;1
38;unknown;jun;-1;295;unknown;39;1
65;unknown;may;-1;284;?;54;1
151;unknown;may;-1;?;unknown;32;1
127;unknown;jun;-1;625;unknown;46;1
446;other;nov;96;135;telephone;62;1
128;unknown;jul;-1;-112;cellular;31;1
49;unknown;nov;-1;5776;cellular;50;1
187;unknown;may;-1;186;cellular;36;1
270;unknown;jun;-1;213;unknown;38;1
81;unknown;jul;-1;371;cellular;41;1
210;unknown;may;-1;-196;unknown;55;1
740;unknown;jul;-1;0;cellular;35;1
445;unknown;may;-1;3111;unknown;36;1
191;?;apr;322;1123;cellular;?;1
44;unknown;may;-1;52;unknown;54;1
257;?;jun;-1;363;unknown;48;1
68;unknown;jun;-1;-757;unknown;49;1
395;success;mar;285;897;cellular;28;1
416;unknown;jul;-1;158;cellular;26;1
104;unknown;aug;-1;1225;cellular;42;1
168;unknown;aug;-1;385;?;35;?
214;failure;nov;174;0;cellular;34;1
696;unknown;aug;-1;790;cellular;30;1
116;unknown;may;-1;756;cellular;?;1
73;unknown;may;-1;360;unknown;40;1
?;unknown;may;-1;-1105;cellular;30;1
661;failure;nov;190;2;cellular;47;1
37;unknown;feb;-1;354;cellular;48;1
212;unknown;may;-1;-34;?;?;1
300;unknown;aug;-1;33;cellular;35;1
75;unknown;?;-1;59;unknown;41;1
204;unknown;may;-1;-320;unknown;45;1
79;unknown;nov;-1;5728;cellular;52;1
62;failure;dec;202;3570;cellular;49;1
77;unknown;may;-1;696;telephone;67;1
88;?;feb;273;265;cellular;36;1
467;unknown;jun;-1;31;unknown;44;1
185;other;feb;280;?;cellular;34;1
296;unknown;jul;-1;?;?;53;1
32;unknown;may;-1;655;cellular;49;1
90;unknown;aug;-1;52;cellular;34;1
89;unknown;jun;-1;3503;unknown;39;1
132;unknown;may;-1;207;unknown;43;1
140;unknown;jul;-1;-626;cellular;40;1
146;unknown;jul;-1;202;cellular;31;1
114;unknown;jul;-1;0;cellular;53;1
139;failure;oct;96;423;cellular;52;1
287;failure;feb;130;7469;cellular;59;1
371;unknown;feb;-1;46;cellular;47;1
984;?;may;368;210;cellular;53;1
229;unknown;jun;-1;?;unknown;?;1
510;unknown;jul;-1;-32;cellular;29;1
33;?;may;-1;-461;unknown;51;1
313;unknown;aug;-1;0;cellular;43;1
?;unknown;?;-1;27069;unknown;57;1
167;unknown;nov;-1;16125;telephone;56;1
43;unknown;jun;-1;507;unknown;35;1
226;unknown;jul;-1;12;cellular;56;1
?;unknown;aug;-1;36;cellular;31;1
447;unknown;feb;-1;92;telephone;60;1
223;unknown;jun;-1;5894;unknown;29;1
167;unknown;nov;-1;10;cellular;?;1
369;unknown;may;-1;1223;cellular;54;1
21;unknown;may;-1;500;unknown;26;1
360;unknown;may;-1;246;telephone;42;1
114;unknown;aug;-1;5094;cellular;53;1
258;unknown;jul;-1;80;cellular;36;1
55;unknown;aug;-1;0;cellular;40;1
152;unknown;aug;-1;77;cellular;42;1
164;unknown;may;-1;213;cellular;52;1
235;unknown;may;-1;1;unknown;44;1
125;unknown;may;-1;20718;unknown;48;1
156;unknown;jun;-1;900;unknown;?;1
253;unknown;nov;-1;5164;cellular;32;1
122;failure;may;357;6;cellular;39;1
12;unknown;nov;-1;817;cellular;35;1
92;unknown;jul;-1;2298;cellular;35;1
317;unknown;jun;-1;400;unknown;40;1
342;unknown;jul;-1;0;cellular;25;1
13;unknown;jul;-1;70;cellular;39;1
157;unknown;nov;?;80;cellular;45;1
700;unknown;may;-1;736;unknown;32;1
222;failure;nov;174;9687;cellular;52;?
140;unknown;may;-1;2667;unknown;60;?
76;unknown;aug;-1;69;cellular;58;1
253;unknown;may;-1;69;cellular;38;1
141;failure;oct;126;523;cellular;?;1
140;unknown;?;-1;268;cellular;?;1
500;unknown;jul;-1;0;cellular;38;1
79;unknown;aug;-1;881;cellular;32;1
636;unknown;jan;-1;0;cellular;55;1
597;unknown;jul;-1;-333;cellular;46;1
916;unknown;jun;-1;0;unknown;50;1
186;unknown;may;-1;173;cellular;?;1
53;unknown;jun;-1;1134;unknown;50;1
71;failure;may;364;260;telephone;58;1
323;unknown;jun;-1;213;unknown;37;1
58;unknown;may;-1;-211;cellular;29;1
175;unknown;?;-1;500;cellular;40;1
119;unknown;apr;-1;1992;cellular;29;1
417;unknown;jun;-1;311;unknown;?;1
389;unknown;may;-1;4924;unknown;31;1
442;failure;nov;113;1452;cellular;53;1
723;unknown;may;-1;?;unknown;51;1
58;unknown;aug;-1;2244;cellular;40;1
121;unknown;aug;-1;-68;cellular;44;1
258;unknown;feb;-1;2610;telephone;?;1
125;unknown;jul;-1;492;cellular;40;?
407;unknown;?;-1;14;cellular;46;1
361;unknown;may;-1;170;cellular;40;1
301;unknown;jun;-1;1636;unknown;30;1
124;unknown;may;?;2083;unknown;44;1
158;?;may;-1;19;unknown;42;1
413;unknown;jan;-1;404;cellular;29;1
224;unknown;may;-1;-886;?;37;1
80;unknown;apr;-1;231;cellular;29;1
42;unknown;jun;-1;-456;unknown;37;1
135;unknown;jul;-1;-888;cellular;52;1
76;?;aug;?;30;cellular;50;1
