196;unknown;jan;-1;1055;cellular;?;1
110;?;?;-1;520;unknown;36;1
?;unknown;jul;-1;1314;?;38;1
358;unknown;feb;-1;?;cellular;41;1
?;unknown;aug;?;290;cellular;27;1
59;unknown;jul;-1;2362;cellular;50;1
207;unknown;may;-1;?;?;27;1
?;unknown;jan;-1;337;cellular;52;1
713;unknown;may;-1;?;unknown;?;1
117;?;may;?;510;unknown;31;1
193;unknown;may;-1;145;?;?;1
155;unknown;jul;?;8;?;41;1
140;unknown;?;-1;430;?;45;?
77;failure;nov;185;-471;cellular;49;1
?;other;apr;?;1716;cellular;31;1
?;unknown;jul;-1;10;?;31;1
135;failure;apr;336;146;?;37;1
480;unknown;?;-1;?;cellular;47;1
329;unknown;may;-1;2919;unknown;?;1
303;unknown;?;?;2445;unknown;39;1
129;unknown;may;-1;?;cellular;34;1
429;unknown;nov;-1;395;cellular;30;1
420;unknown;?;-1;59;unknown;40;1
191;unknown;jul;-1;151;cellular;48;1
127;unknown;may;-1;?;cellular;?;1
41;?;feb;?;443;telephone;?;1
141;?;may;188;0;cellular;?;1
788;?;may;331;141;cellular;?;1
104;unknown;?;?;3843;cellular;59;1
?;unknown;aug;-1;6;?;53;1
300;?;?;-1;?;unknown;48;1
215;failure;may;175;481;cellular;36;1
674;unknown;may;-1;280;unknown;30;1
?;unknown;jan;-1;471;?;32;1
628;?;may;-1;276;cellular;39;1
203;unknown;aug;-1;1047;?;32;1
?;?;jul;-1;949;cellular;31;1
137;failure;apr;272;?;?;33;1
186;unknown;jul;-1;-81;?;?;1
33;unknown;?;-1;?;telephone;47;1
317;unknown;jun;-1;2163;cellular;?;1
67;unknown;aug;-1;312;?;32;1
323;unknown;?;-1;964;unknown;50;1
191;unknown;feb;-1;113;cellular;57;?
241;unknown;may;?;1140;unknown;53;1
248;unknown;?;?;?;unknown;48;?
133;?;may;?;?;cellular;42;1
134;?;apr;-1;284;?;42;1
420;unknown;may;?;?;unknown;33;1
130;unknown;jul;-1;372;?;?;1
66;unknown;may;?;375;unknown;?;1
?;unknown;feb;-1;613;cellular;32;1
64;unknown;jun;?;16;unknown;55;1
164;unknown;may;-1;976;cellular;44;1
109;?;?;-1;466;cellular;?;1
?;unknown;aug;-1;?;?;?;1
23;?;may;-1;?;telephone;39;1
67;?;may;-1;?;unknown;30;1
133;unknown;aug;?;-3;cellular;53;?
101;unknown;jul;-1;398;cellular;35;1
44;unknown;aug;-1;1286;telephone;30;1
493;unknown;aug;?;524;cellular;?;?
53;unknown;may;?;2131;cellular;?;1
?;unknown;?;-1;?;telephone;39;1
?;unknown;aug;-1;673;cellular;47;1
?;failure;may;369;?;cellular;50;1
86;?;jan;237;0;cellular;36;?
268;unknown;jul;-1;0;?;34;1
169;unknown;jul;-1;1;?;38;1
66;?;jul;-1;191;cellular;30;1
529;unknown;apr;-1;2358;cellular;?;?
118;other;jan;196;313;cellular;39;1
36;unknown;jul;-1;1;cellular;26;1
?;unknown;oct;-1;2;cellular;67;?
145;unknown;may;-1;528;unknown;30;1
1880;unknown;may;-1;?;cellular;38;1
84;unknown;feb;?;924;cellular;27;1
?;unknown;apr;?;?;?;38;1
861;?;apr;321;1430;cellular;?;1
133;?;may;-1;?;unknown;31;?
73;unknown;nov;-1;5057;?;?;1
197;unknown;nov;?;13204;cellular;34;?
?;unknown;jun;?;610;?;?;?
?;unknown;may;-1;786;unknown;26;1
419;?;?;-1;6419;cellular;33;1
86;failure;?;285;5486;cellular;57;1
?;?;apr;335;270;cellular;35;1
198;failure;may;167;5907;cellular;41;?
125;?;nov;-1;-1157;?;48;1
59;unknown;may;-1;0;unknown;38;1
65;unknown;aug;-1;3028;cellular;?;1
193;unknown;may;-1;124;unknown;32;1
?;unknown;apr;?;7255;cellular;?;1
765;unknown;feb;-1;234;cellular;42;1
?;unknown;may;-1;205;?;?;1
?;unknown;?;-1;-72;unknown;26;?
754;failure;apr;?;946;cellular;45;1
91;?;jun;-1;42;?;29;1
129;unknown;aug;-1;?;cellular;40;1
?;unknown;jan;-1;221;cellular;35;1
44;unknown;may;-1;891;unknown;31;1
?;unknown;jun;-1;17413;unknown;?;1
174;failure;nov;195;230;cellular;51;1
139;?;feb;-1;3172;cellular;56;?
188;success;sep;92;?;cellular;50;1
68;?;aug;-1;1009;cellular;34;1
315;unknown;may;-1;187;unknown;32;1
585;unknown;?;-1;288;?;48;1
758;unknown;jul;-1;1805;cellular;?;1
92;?;jun;-1;104;unknown;?;1
?;unknown;jul;-1;3795;cellular;?;1
165;unknown;may;-1;-213;unknown;23;?
5;unknown;oct;-1;519;unknown;21;1
116;unknown;may;-1;54;unknown;26;1
193;success;dec;?;804;?;39;1
78;unknown;may;-1;115;unknown;28;?
32;unknown;jul;?;?;telephone;?;1
66;unknown;may;?;?;unknown;28;1
210;unknown;may;-1;64;unknown;41;1
112;unknown;jul;-1;1382;?;60;1
136;unknown;aug;-1;-346;?;34;1
?;?;apr;?;0;cellular;31;1
127;unknown;apr;-1;918;cellular;36;1
?;?;?;111;2801;cellular;35;?
?;unknown;may;-1;?;unknown;?;1
?;?;aug;-1;2143;cellular;30;1
56;unknown;jul;-1;215;cellular;34;1
160;unknown;aug;-1;767;cellular;?;1
?;unknown;nov;-1;-1361;cellular;46;1
214;unknown;feb;-1;0;cellular;38;?
992;other;may;370;639;telephone;?;1
233;unknown;apr;-1;?;cellular;34;?
172;unknown;feb;-1;21;?;?;1
?;unknown;jan;-1;?;cellular;38;1
9;?;?;?;0;unknown;48;1
361;failure;aug;46;6791;telephone;28;1
383;unknown;may;-1;118;?;?;1
117;unknown;aug;-1;1079;cellular;42;1
227;unknown;nov;-1;1456;cellular;30;1
758;?;jun;-1;?;unknown;26;1
?;unknown;sep;-1;315;?;59;1
?;unknown;nov;-1;7800;cellular;44;1
?;unknown;aug;-1;5204;cellular;32;1
342;unknown;aug;-1;17;cellular;?;?
91;unknown;aug;?;63;cellular;57;1
112;unknown;jun;-1;?;?;39;1
305;?;aug;-1;0;cellular;33;1
134;unknown;?;-1;-17;cellular;51;1
?;unknown;may;-1;1130;unknown;30;1
?;unknown;may;?;?;cellular;53;1
147;?;aug;-1;-2;cellular;33;?
97;unknown;may;-1;61;unknown;38;?
189;failure;may;326;480;cellular;?;1
88;unknown;?;?;?;cellular;59;1
235;failure;feb;169;366;cellular;?;1
155;unknown;jun;-1;6215;unknown;46;1
?;unknown;aug;-1;0;cellular;47;?
?;unknown;aug;-1;4852;cellular;?;?
305;failure;may;370;545;cellular;53;1
?;unknown;aug;-1;430;cellular;37;1
106;unknown;jul;-1;4763;?;56;1
134;unknown;jul;-1;260;cellular;?;1
72;unknown;jun;?;?;unknown;59;1
72;unknown;?;-1;1208;telephone;77;?
130;unknown;?;-1;3842;?;?;?
?;unknown;jun;-1;?;unknown;39;1
65;unknown;may;-1;284;?;54;1
?;unknown;may;-1;3886;?;?;1
127;unknown;jun;-1;625;unknown;46;?
446;other;nov;96;135;telephone;?;1
?;unknown;jul;-1;?;cellular;31;1
49;unknown;nov;-1;?;?;50;?
187;unknown;may;-1;186;cellular;36;1
270;unknown;jun;-1;?;unknown;38;1
?;?;jul;-1;371;cellular;?;1
?;unknown;may;-1;-196;unknown;55;?
740;unknown;jul;-1;0;cellular;?;1
445;?;may;?;3111;unknown;36;?
191;?;apr;322;?;cellular;?;1
44;unknown;may;-1;?;unknown;?;1
257;unknown;jun;-1;363;?;48;1
68;unknown;jun;-1;-757;unknown;49;1
395;success;mar;285;897;?;28;1
416;unknown;jul;-1;?;?;26;1
104;?;?;-1;1225;cellular;42;?
168;?;aug;-1;385;cellular;?;1
214;failure;nov;174;0;?;34;1
696;unknown;aug;-1;?;cellular;30;?
116;unknown;may;-1;756;?;?;1
73;unknown;may;-1;360;?;40;1
686;unknown;may;-1;-1105;cellular;?;1
661;failure;nov;190;2;cellular;47;1
37;?;feb;-1;?;cellular;?;1
212;unknown;may;-1;?;?;56;1
300;unknown;aug;-1;?;cellular;35;1
?;unknown;may;?;59;unknown;41;1
204;unknown;may;?;-320;unknown;45;1
79;unknown;?;-1;5728;cellular;52;1
?;failure;dec;202;3570;?;?;1
77;unknown;?;-1;696;telephone;?;?
88;failure;feb;273;265;cellular;36;1
467;unknown;?;-1;31;?;?;1
?;other;feb;280;1;cellular;34;1
296;unknown;?;?;?;cellular;53;1
32;unknown;?;-1;655;cellular;49;1
?;unknown;aug;-1;52;cellular;34;1
89;unknown;jun;-1;3503;unknown;?;1
132;unknown;may;-1;207;unknown;43;1
?;unknown;jul;?;-626;cellular;40;1
146;unknown;jul;-1;202;cellular;31;1
114;unknown;jul;-1;0;cellular;53;?
139;failure;oct;96;423;cellular;52;1
?;failure;feb;?;7469;cellular;59;1
371;unknown;feb;-1;46;cellular;?;1
984;failure;may;368;210;cellular;53;1
229;unknown;jun;-1;4;unknown;42;1
