?;unknown;?;?;1055;cellular;28;1
110;?;may;-1;520;unknown;?;1
?;unknown;?;?;1314;?;38;1
?;unknown;?;?;?;cellular;41;1
88;unknown;aug;?;290;?;?;?
59;unknown;jul;-1;?;?;50;?
?;?;?;?;106;?;27;?
130;unknown;jan;-1;?;cellular;52;?
?;unknown;?;-1;?;?;34;?
?;unknown;may;?;510;?;31;1
?;unknown;?;?;145;?;?;?
?;unknown;jul;-1;8;?;?;1
140;unknown;aug;-1;430;?;?;?
77;?;nov;185;?;cellular;49;1
?;?;apr;?;1716;cellular;31;1
156;?;?;-1;?;cellular;31;?
135;failure;?;336;?;cellular;37;?
480;?;may;?;373;cellular;?;?
?;?;may;-1;?;?;?;1
303;unknown;jun;-1;2445;unknown;39;?
129;?;may;?;?;cellular;34;1
429;unknown;?;-1;395;cellular;?;1
?;unknown;may;-1;59;unknown;40;?
191;?;?;?;?;?;48;1
?;?;?;-1;?;?;?;1
?;?;feb;204;443;?;58;1
141;failure;may;188;?;?;34;?
788;?;?;331;141;cellular;39;?
104;unknown;?;?;?;?;59;1
80;?;?;?;?;?;?;1
300;?;jun;?;0;unknown;48;1
?;?;may;?;?;cellular;36;1
674;unknown;may;?;280;unknown;30;?
?;unknown;jan;-1;471;?;32;1
628;unknown;may;-1;276;cellular;39;?
203;unknown;?;-1;1047;cellular;?;1
52;?;?;-1;?;cellular;31;?
137;failure;apr;272;4790;?;33;1
?;?;?;?;-81;cellular;40;?
33;?;feb;-1;58;?;?;1
317;?;?;-1;?;cellular;?;1
?;unknown;aug;?;312;cellular;32;1
?;?;may;-1;?;unknown;50;1
?;?;?;-1;113;?;57;?
?;?;?;-1;?;?;?;1
248;unknown;jun;-1;0;?;?;1
133;unknown;?;-1;198;cellular;42;?
?;unknown;?;?;?;cellular;42;?
420;unknown;may;-1;?;unknown;?;1
130;unknown;jul;?;372;telephone;?;1
66;unknown;?;-1;375;?;?;?
88;?;feb;?;613;?;?;?
?;unknown;?;-1;16;?;55;1
164;?;may;?;?;cellular;44;1
?;?;jul;-1;?;?;46;?
?;unknown;?;-1;?;cellular;35;?
?;?;may;-1;?;telephone;39;1
?;?;may;?;2573;?;30;1
133;?;aug;-1;?;?;53;1
101;unknown;jul;?;398;?;35;?
44;unknown;?;-1;1286;telephone;30;?
493;?;aug;?;524;?;32;1
53;?;may;-1;2131;cellular;34;1
?;unknown;?;?;?;?;?;?
?;unknown;aug;-1;?;?;?;?
?;failure;?;369;?;?;50;1
86;other;jan;237;?;cellular;?;1
?;unknown;?;-1;?;?;?;?
169;unknown;?;-1;1;cellular;38;1
66;unknown;jul;?;191;cellular;30;1
529;unknown;?;-1;2358;cellular;33;1
118;other;?;196;313;cellular;?;1
36;unknown;jul;-1;1;cellular;?;1
1118;unknown;oct;-1;2;cellular;?;?
145;unknown;may;?;?;unknown;?;?
1880;unknown;?;?;710;cellular;38;1
84;?;?;-1;924;cellular;27;?
?;unknown;?;-1;?;cellular;38;?
?;failure;apr;321;?;cellular;58;?
133;unknown;may;-1;272;unknown;31;1
73;?;nov;-1;?;cellular;34;?
?;unknown;nov;-1;13204;?;?;?
?;unknown;?;-1;610;unknown;?;1
103;?;?;-1;786;unknown;?;?
?;unknown;aug;-1;6419;cellular;33;1
?;failure;?;?;5486;?;?;?
332;failure;apr;335;270;cellular;?;?
?;failure;may;167;5907;cellular;41;1
125;?;nov;-1;-1157;cellular;?;1
59;?;may;-1;?;?;38;1
65;unknown;?;-1;3028;cellular;30;1
193;unknown;may;-1;124;?;32;1
410;?;apr;?;7255;cellular;?;?
765;?;feb;-1;234;cellular;42;?
128;unknown;?;-1;205;unknown;47;1
?;unknown;jun;-1;-72;unknown;26;1
754;failure;?;143;?;cellular;?;1
?;?;jun;-1;?;unknown;?;1
?;unknown;aug;-1;?;?;?;1
374;unknown;jan;?;221;cellular;35;?
?;unknown;may;?;891;?;?;?
?;unknown;jun;-1;17413;unknown;?;?
174;failure;?;195;?;?;51;1
139;unknown;feb;?;?;cellular;56;?
188;success;?;92;1612;cellular;?;1
68;?;aug;-1;?;cellular;?;?
?;unknown;may;-1;?;unknown;32;?
585;unknown;aug;-1;288;?;48;1
758;unknown;jul;?;1805;cellular;45;1
?;unknown;jun;-1;104;?;?;?
381;?;jul;?;3795;?;?;1
165;?;may;-1;?;?;?;1
5;?;oct;-1;519;?;?;?
116;unknown;may;-1;54;unknown;26;?
193;success;dec;203;804;?;?;?
?;unknown;may;?;115;unknown;28;1
32;?;?;-1;0;?;45;?
66;unknown;?;-1;?;unknown;?;1
210;?;may;?;?;?;41;?
112;?;jul;-1;?;cellular;?;1
?;?;aug;?;-346;?;34;?
815;unknown;apr;-1;0;?;?;?
?;unknown;apr;-1;?;?;?;?
70;?;?;?;?;cellular;35;1
125;?;may;-1;93;unknown;?;1
?;unknown;aug;-1;?;?;?;1
56;?;jul;?;?;cellular;34;1
160;unknown;aug;?;767;cellular;?;1
?;unknown;?;-1;-1361;?;?;1
?;unknown;?;?;0;cellular;?;1
?;?;may;?;?;telephone;55;?
?;unknown;apr;-1;11;cellular;34;1
172;unknown;feb;?;?;telephone;?;?
?;?;?;?;275;cellular;38;1
9;unknown;jun;?;?;unknown;48;1
361;?;?;46;6791;telephone;?;?
383;?;may;-1;118;unknown;40;1
