196;unknown;?;?;?;cellular;28;?
110;unknown;may;?;?;?;?;1
378;unknown;jul;?;1314;?;38;?
358;?;feb;-1;28;?;41;?
88;unknown;?;?;?;?;?;?
?;unknown;?;-1;?;cellular;50;1
?;?;may;-1;106;unknown;?;?
?;unknown;jan;?;?;cellular;?;1
713;unknown;may;?;?;unknown;?;1
117;unknown;may;-1;?;unknown;?;?
193;unknown;may;?;?;unknown;53;?
?;?;?;?;?;?;41;?
140;unknown;aug;?;430;?;45;1
?;failure;nov;?;-471;cellular;49;1
?;other;apr;?;1716;?;?;?
?;?;?;?;10;?;?;1
?;failure;apr;?;146;?;?;1
480;unknown;?;-1;373;?;47;1
329;unknown;may;?;2919;?;41;1
?;unknown;?;-1;2445;?;39;1
129;?;?;-1;-85;?;?;1
429;unknown;?;?;395;?;30;?
420;?;?;?;59;?;40;?
191;?;jul;-1;151;cellular;48;1
127;unknown;may;-1;?;cellular;48;1
41;failure;feb;204;443;?;?;1
141;?;may;188;?;?;34;?
?;?;may;?;?;?;39;1
?;?;aug;?;3843;cellular;?;1
80;?;aug;-1;6;cellular;53;1
?;?;jun;?;0;unknown;?;1
?;failure;?;?;481;?;36;?
?;?;may;?;280;?;30;?
67;unknown;?;-1;?;cellular;32;?
628;unknown;may;-1;276;?;39;?
?;unknown;aug;-1;1047;?;?;1
52;?;?;-1;949;cellular;?;1
137;?;apr;?;?;?;?;?
186;?;jul;?;-81;?;40;1
?;unknown;feb;-1;58;telephone;?;1
317;?;?;-1;2163;cellular;?;1
67;unknown;aug;-1;312;?;32;?
?;unknown;?;-1;964;?;50;?
?;unknown;?;-1;113;cellular;?;?
?;?;may;-1;?;unknown;53;1
248;unknown;jun;?;?;unknown;?;1
133;unknown;may;-1;198;cellular;?;1
134;unknown;apr;-1;?;?;42;1
?;unknown;?;-1;1165;unknown;33;1
?;unknown;jul;-1;372;telephone;?;?
66;unknown;may;?;375;unknown;39;1
88;?;feb;-1;613;cellular;?;1
64;unknown;jun;?;16;unknown;?;?
164;unknown;may;?;?;cellular;44;?
109;unknown;jul;?;466;cellular;?;1
?;unknown;aug;-1;24;cellular;?;1
23;unknown;may;-1;2208;telephone;39;1
?;unknown;may;-1;2573;?;30;?
133;?;aug;-1;-3;?;53;1
?;unknown;jul;-1;?;cellular;?;?
44;unknown;?;?;?;?;?;?
493;?;aug;?;524;cellular;32;1
?;?;?;-1;2131;cellular;34;1
53;unknown;feb;?;?;telephone;?;1
?;unknown;aug;-1;?;?;47;1
124;failure;?;?;326;cellular;?;1
86;other;jan;237;?;?;36;1
268;unknown;?;?;?;cellular;34;1
169;?;jul;-1;?;?;?;?
66;unknown;jul;-1;?;cellular;?;?
?;?;?;-1;2358;?;?;?
118;?;jan;?;?;cellular;?;?
36;unknown;jul;?;?;?;?;1
1118;unknown;oct;?;?;cellular;67;1
?;unknown;may;?;528;unknown;30;1
1880;?;?;-1;?;?;?;1
84;?;?;-1;924;?;?;?
867;?;?;?;?;?;?;1
861;failure;apr;?;1430;?;?;1
133;?;may;?;272;?;31;1
?;unknown;nov;?;5057;cellular;?;1
?;unknown;nov;-1;13204;cellular;?;1
651;unknown;jun;-1;610;unknown;58;?
103;unknown;?;?;?;?;?;?
419;?;?;?;6419;?;33;1
86;?;?;?;?;?;?;1
332;?;apr;335;270;?;?;?
?;failure;?;167;5907;cellular;41;1
125;unknown;?;-1;-1157;?;48;1
59;?;?;?;0;unknown;?;1
65;?;?;-1;3028;?;?;1
?;unknown;may;-1;124;?;?;1
?;unknown;apr;-1;7255;cellular;38;1
765;unknown;feb;?;234;cellular;42;?
?;?;may;-1;205;?;47;?
82;?;jun;?;-72;unknown;26;1
?;failure;?;143;?;cellular;?;?
91;unknown;jun;?;42;?;?;?
?;unknown;?;-1;4186;cellular;40;1
374;unknown;jan;-1;?;?;?;1
44;unknown;may;?;?;?;?;1
200;unknown;jun;-1;?;?;?;1
174;?;?;195;?;cellular;51;?
139;unknown;?;-1;3172;cellular;?;1
188;success;?;92;1612;cellular;?;1
68;?;aug;-1;1009;?;34;1
?;?;may;-1;?;unknown;?;?
?;unknown;aug;?;288;cellular;?;?
?;?;?;?;1805;cellular;?;?
92;?;jun;?;104;?;59;1
?;?;?;-1;3795;?;?;1
165;unknown;may;?;?;?;23;1
?;?;?;?;519;unknown;21;?
116;unknown;may;-1;54;?;26;1
193;success;dec;?;804;cellular;39;1
78;unknown;may;-1;?;unknown;28;1
32;unknown;?;-1;0;telephone;?;?
66;unknown;may;?;?;unknown;?;?
210;?;may;?;64;unknown;41;1
?;?;?;?;1382;?;?;1
136;?;?;?;-346;cellular;?;?
815;?;?;?;0;cellular;31;1
?;?;apr;-1;918;?;36;1
?;?;nov;?;2801;cellular;35;?
125;?;?;?;?;unknown;?;1
?;unknown;aug;?;2143;cellular;?;1
56;unknown;jul;?;?;cellular;?;1
160;?;?;-1;767;cellular;?;1
78;unknown;nov;-1;-1361;cellular;?;1
?;unknown;?;-1;?;?;38;?
992;other;?;370;639;?;?;?
?;unknown;apr;-1;11;cellular;?;?
172;?;?;-1;21;telephone;?;?
?;?;jan;-1;?;cellular;38;1
9;unknown;jun;?;0;unknown;?;1
?;?;?;?;6791;telephone;28;?
383;?;may;-1;118;unknown;40;1
?;unknown;aug;?;?;?;42;1
?;unknown;nov;-1;?;cellular;?;1
?;?;jun;?;?;unknown;26;1
98;unknown;sep;-1;315;cellular;59;1
250;unknown;nov;?;?;cellular;?;1
?;unknown;aug;-1;5204;cellular;?;1
342;unknown;aug;-1;17;?;?;?
?;unknown;aug;-1;63;?;?;1
112;unknown;?;?;?;unknown;39;?
305;?;?;?;?;cellular;33;1
?;unknown;aug;?;-17;cellular;51;1
?;?;?;-1;?;?;30;?
?;?;?;-1;?;cellular;53;1
147;unknown;aug;-1;-2;?;33;?
