USA;Southern Airways - USA (Inacti;1968;PW;DC-9;May;1966;North America;3;?
Ireland;Ryanair;2002;CF;737-800;Jan;2002;Europe;2;2
Netherlands;KLM Royal Dutch Airlines;1983;GE;747-300;Jan;1982;?;1;1
USA;Oak Hill;2010;?;?;Apr;2007;North America;2;2
Russian Federation;Volga-Dnepr UK Ltd;2012;GE;747-8F;Nov;2006;?;3;3
Argentina;Aerolineas Argentinas;1978;?;727;Jan;1978;South America;2;?
Indonesia;Garuda Indonesia;1976;PW;?;Feb;1976;Southeast Asia;3;3
China;China Xinjiang Airlines;2002;RR;757-200;Mar;?;East Asia;1;1
USA;?;?;RR;757-200;Jan;2000;North America;2;2
France;AOM French Airlines;1996;?;MD-80;Jun;1995;?;2;2
United Kingdom;Air Europe;?;RR;757-200;Apr;?;Europe;2;2
Turkey;?;2007;CF;737-800;Feb;2006;Europe;?;1
Netherlands;ITOCHU AirLease B.V.;1993;CF;?;?;1991;Europe;1;1
Venezuela;Aeropostal;1987;PW;MD-80;May;1986;South America;1;1
USA;U.S. Air Force;1978;PW;707/720;Jan;1973;North America;1;1
Germany;Bavaria;?;PW;737-200;Jan;1980;?;?;2
?;Turkish Air Force Peace Eagle;2005;CF;737-700W;Aug;2003;Europe;1;1
?;?;1987;PW;MD-80;Aug;1986;?;1;?
Hungary;Malev Hungarian Airlines Ltd.;?;PW;767-200ER;Feb;1991;Europe;2;2
Cameroon;Cameroon Airlines;1972;PW;707/720;May;?;Africa;1;1
USA;Jackson Square Aviation;2021;CF;?;Feb;2021;North America;4;?
Ireland;DAE 4 Ireland Limited;2020;GE;777F;Dec;2018;?;1;1
Switzerland;?;1968;PW;DC-9;Jan;?;Europe;5;5
Turkey;Onur Air;1997;PW;MD-80;Oct;?;Europe;5;?
Nigeria;Arik Air;?;CF;737-800;Sep;2007;Africa;1;1
USA;Republic Airlines;1980;PW;DC-9;Jan;1979;North America;4;?
Germany;Deucalion Capital VII Limited;2010;GE;777F;Dec;2005;Europe;4;4
China;Jade Cargo International;2006;GE;747-400ERF;Aug;2005;East Asia;2;2
USA;CIT Aerospace LLC;2006;?;?;?;2003;North America;1;0
Germany;Lufthansa Cargo;1998;GE;MD-11;Feb;1997;?;5;5
Tanzania United Republic of;Tanzania;2019;RR;787-8;May;2018;Africa;1;1
China;Air China;1998;PW;747-400M;Jan;1997;East Asia;1;?
