USA;?;1968;?;?;May;1966;North America;3;3
Ireland;?;2002;CF;?;?;?;?;?;?
Netherlands;KLM Royal Dutch Airlines;1983;GE;747-300;Jan;?;Europe;?;?
USA;Oak Hill;2010;GE;777F;Apr;2007;North America;2;2
Russian Federation;Volga-Dnepr UK Ltd;?;GE;?;?;?;Europe;?;3
Argentina;Aerolineas Argentinas;1978;PW;?;Jan;1978;South America;2;2
Indonesia;Garuda Indonesia;1976;PW;DC-9;Feb;?;Southeast Asia;3;3
?;China Xinjiang Airlines;2002;RR;757-200;?;2000;East Asia;?;?
?;?;2000;RR;757-200;Jan;?;?;2;2
France;?;1996;PW;MD-80;Jun;1995;?;2;2
United Kingdom;Air Europe;1989;RR;757-200;?;1988;Europe;2;2
?;Pegasus Airlines;2007;CF;?;?;2006;Europe;1;1
Netherlands;?;1993;CF;737-300;Jul;?;?;1;1
Venezuela;Aeropostal;1987;PW;MD-80;May;1986;South America;?;1
USA;U.S. Air Force;1978;PW;?;?;1973;?;1;?
Germany;Bavaria;1982;PW;?;Jan;1980;Europe;2;?
Turkey;?;?;CF;?;?;2003;Europe;1;1
Germany;?;1987;PW;MD-80;Aug;1986;Europe;?;1
Hungary;Malev Hungarian Airlines Ltd.;?;?;767-200ER;?;1991;?;2;2
?;Cameroon Airlines;1972;PW;707/720;May;?;?;1;1
USA;Jackson Square Aviation;2021;CF;737 MAX;?;2021;?;4;?
Ireland;DAE 4 Ireland Limited;?;GE;777F;Dec;2018;Europe;1;1
?;Swissair;?;?;DC-9;?;1966;Europe;?;5
?;Onur Air;?;PW;?;Oct;?;?;5;5
Nigeria;?;2009;CF;?;?;2007;?;1;?
?;Republic Airlines;1980;PW;DC-9;Jan;?;North America;4;?
?;?;2010;GE;?;Dec;2005;Europe;4;4
China;?;2006;GE;747-400ERF;Aug;2005;East Asia;2;2
?;?;2006;CF;737-800;?;2003;North America;1;0
?;Lufthansa Cargo;1998;?;MD-11;Feb;1997;Europe;?;5
Tanzania United Republic of;Tanzania;?;RR;787-8;?;?;Africa;?;1
China;?;?;?;747-400M;?;1997;East Asia;?;?
?;Libyan Airlines;1975;?;727;?;1974;?;3;?
Mexico;VivaAerobus;1992;CF;737-300;Sep;?;?;2;2
USA;World Airways Inc.;1965;?;707/720;Jan;1965;North America;1;?
?;Azerbaijan Airlines;?;?;787-8;Feb;2007;Central Asia;2;2
China;?;1985;PW;?;?;1985;East Asia;?;?
China;CATIC;1992;PW;?;Mar;1990;?;2;2
Germany;dba;1998;?;737-300;?;?;Europe;?;1
?;Mitsui & Co.;?;?;MD-11;Dec;1986;?;?;2
USA;?;2017;RR;787-9;Jan;2016;?;?;1
United Arab Emirates;Emirates;2011;GE;777-300ER;Apr;2010;Middle East;?;3
China;China Cargo;2006;GE;?;Jul;2005;East Asia;1;?
?;Royal Brunei Airlines;1975;PW;737-200;Jan;1975;Southeast Asia;2;2
China;China Eastern Yunnan Airlines;1985;CF;737-300;Jan;1985;East Asia;1;1
Hong Kong;CDB Aviation;2016;CF;737-800;?;2014;?;6;6
USA;Altavair LLC;2007;GE;747-400ERF;Jun;2005;North America;3;?
South Africa;?;?;CF;?;Jun;?;Africa;2;2
Japan;Japan Transocean Air;2016;CF;737-800;?;?;?;?;?
Saudi Arabia;Mid East Jet;1997;?;?;Jan;1997;Middle East;1;?
?;Air Malta;1983;PW;737-200;?;?;Europe;3;3
Brazil;VASP Airlines;1973;PW;737-200;Mar;?;?;3;3
?;USAF PAR Program;?;GE;?;?;?;?;2;?
Mexico;Aeromexico;1980;PW;DC-9;?;1979;Central America and Mexico;6;?
?;GOL Linhas Aereas;2009;?;737-800;Feb;?;?;1;1
Azerbaijan;Azerbaijan Airlines;2012;GE;?;?;2010;Central Asia;?;?
Ukraine;?;2012;?;737-800;Jul;?;?;2;2
