USA;?;1968;PW;?;?;?;?;3;3
?;?;?;?;737-800;Jan;?;?;?;?
Netherlands;?;?;?;?;Jan;1982;?;?;1
?;Oak Hill;2010;?;777F;Apr;?;?;?;?
Russian Federation;Volga-Dnepr UK Ltd;2012;?;747-8F;Nov;2006;?;?;3
Argentina;Aerolineas Argentinas;?;PW;727;Jan;1978;?;2;?
?;Garuda Indonesia;?;PW;?;?;1976;?;?;?
China;?;2002;RR;?;Mar;?;East Asia;1;1
USA;ATA Airlines Inc.;?;?;?;Jan;2000;?;2;?
?;?;?;?;MD-80;Jun;?;?;2;2
United Kingdom;?;1989;RR;?;Apr;?;?;?;2
?;?;?;CF;737-800;Feb;2006;Europe;1;?
?;?;1993;CF;?;?;?;Europe;1;?
Venezuela;Aeropostal;1987;?;?;May;?;South America;?;?
USA;?;?;PW;?;Jan;1973;North America;?;?
?;?;?;?;?;Jan;?;?;?;?
?;?;2005;?;?;Aug;?;Europe;?;?
Germany;?;1987;PW;?;Aug;1986;?;?;?
Hungary;Malev Hungarian Airlines Ltd.;?;PW;767-200ER;Feb;?;?;2;2
?;?;1972;PW;707/720;May;1972;Africa;1;1
USA;?;2021;?;?;Feb;2021;?;4;?
Ireland;DAE 4 Ireland Limited;2020;?;?;?;?;Europe;1;1
?;Swissair;?;?;DC-9;?;1966;Europe;5;5
Turkey;Onur Air;?;?;?;Oct;1995;Europe;5;?
?;Arik Air;?;?;?;Sep;?;?;?;?
USA;Republic Airlines;?;?;DC-9;?;1979;?;4;?
Germany;?;?;?;?;Dec;2005;Europe;?;4
?;?;?;GE;747-400ERF;?;2005;?;2;2
USA;CIT Aerospace LLC;2006;CF;737-800;?;?;?;?;?
Germany;Lufthansa Cargo;1998;GE;MD-11;?;?;Europe;5;?
?;?;2019;?;?;?;?;Africa;1;?
?;?;?;PW;747-400M;?;?;East Asia;1;1
?;?;1975;PW;727;Apr;1974;?;3;3
?;?;?;?;?;Sep;1989;?;2;?
?;World Airways Inc.;?;?;?;?;1965;North America;?;1
Azerbaijan;?;?;GE;787-8;Feb;2007;?;2;?
?;CAAC-Civil Aviation of China;1985;?;?;May;1985;?;1;?
?;CATIC;1992;PW;?;Mar;1990;?;?;2
Germany;?;?;CF;?;Mar;1997;Europe;?;?
?;Mitsui & Co.;?;GE;?;Dec;?;East Asia;?;?
USA;Air Lease Corporation;?;?;?;?;2016;?;1;1
United Arab Emirates;Emirates;2011;GE;777-300ER;Apr;2010;Middle East;3;?
China;?;2006;GE;747-400ERF;Jul;2005;?;?;1
?;Royal Brunei Airlines;?;PW;?;Jan;1975;?;?;2
China;China Eastern Yunnan Airlines;1985;CF;737-300;Jan;1985;East Asia;?;1
Hong Kong;CDB Aviation;?;?;?;?;2014;?;?;6
USA;Altavair LLC;?;GE;?;?;2005;North America;3;?
?;?;2015;?;?;Jun;2010;?;?;2
?;?;?;CF;?;?;2014;East Asia;?;2
Saudi Arabia;Mid East Jet;?;?;757-200;?;?;Middle East;?;1
?;?;?;PW;?;Mar;1982;Europe;?;3
?;?;1973;?;737-200;?;1973;South America;?;3
USA;?;?;?;747-8;?;?;North America;2;2
Mexico;Aeromexico;?;?;DC-9;?;1979;?;?;6
?;GOL Linhas Aereas;?;CF;?;Feb;2006;South America;?;?
?;?;2012;?;767-300F;Jun;2010;?;2;?
?;Goiania;2012;?;?;Jul;?;?;2;?
Spain;?;?;PW;727;Jan;1972;Europe;?;?
?;Scoot PTE LTD;2015;?;787-9;Oct;2006;?;6;?
?;SilkAir;2015;?;?;?;2012;Southeast Asia;6;?
?;Thomas Cook Airlines;2001;?;?;?;2000;Europe;?;?
USA;Capitol Air;?;?;?;Feb;?;?;1;?
Germany;LTU;1987;?;?;?;?;Europe;2;?
?;Air France-KLM Group;2016;GE;787-9;?;?;Europe;1;?
South Korea;?;2018;CF;?;?;2016;East Asia;?;?
USA;?;?;?;?;?;1974;North America;8;?
Iceland;Icelandair;2006;CF;737-800;Jan;?;?;9;?
?;?;?;?;?;?;1974;?;?;1
United Arab Emirates;?;?;PW;727;Jul;?;?;?;1
Ireland;?;1991;?;?;?;?;?;4;4
?;?;1982;PW;737-200;?;1982;North America;2;2
?;Alitalia;1968;PW;?;Jan;1966;Europe;2;?
?;?;1970;PW;727;?;?;?;2;2
Switzerland;?;?;PW;?;Sep;?;Europe;?;1
?;Novair International Airways;?;CF;?;Apr;1987;?;?;2
USA;?;?;RR;?;Jan;?;North America;1;?
?;?;?;CF;737-800A;?;2020;?;1;1
?;BDS Japan International Tanker;2021;?;?;?;2018;?;?;?
?;?;2016;?;?;Feb;2015;?;?;?
?;Mid East Jet;1996;?;767-200ER;?;1996;?;1;1
Brazil;?;?;?;707/720;Jan;?;South America;1;?
USA;Trans Carib Air;?;PW;DC-8;Apr;1964;North America;1;?
?;?;1970;?;?;Jan;1969;?;?;?
?;United Airlines;?;?;727;Jan;?;North America;9;?
?;?;2011;?;737-800;Oct;2009;Africa;?;4
Netherlands;Martinair Cargo;1989;PW;767-300ER;?;1988;?;?;?
?;CSA;?;CF;?;Jan;1999;?;?;2
Fiji;Fiji Airways;2018;?;?;?;?;Oceania;?;?
?;?;?;?;?;Jun;?;Europe;?;1
?;?;?;CF;?;?;2013;?;?;3
?;ATA Airlines Inc.;?;CF;737-800;Jun;?;?;5;5
?;?;?;?;?;?;1966;Southeast Asia;1;1
?;?;1975;GE;DC-10;?;1973;?;?;4
?;?;?;?;?;Nov;1979;Europe;?;1
?;?;?;PW;?;Feb;1968;?;?;2
?;U.S. Air Force;?;PW;?;?;?;?;1;?
Bermuda;?;?;CF;737-400;?;?;Caribbean;?;1
?;?;?;?;?;?;?;South America;?;?
China;China Xinjiang Airlines;2001;RR;?;Mar;?;East Asia;?;?
?;?;?;PW;?;?;1984;Africa;3;3
Angola;TAAG Angola Airlines;?;?;777-300ER;?;?;?;?;?
?;?;?;?;727;?;1980;?;1;1
Brunei Darussalam;?;1996;?;?;?;?;?;?;?
?;?;2000;?;717-200;Dec;2000;Oceania;2;?
Norway;?;1998;CF;737-700;Feb;?;?;2;2
Italy;Air Trading 92;1991;PW;?;?;?;?;3;?
?;?;?;?;?;Jan;1967;?;1;1
United Arab Emirates;Etihad Airways;2013;?;?;Feb;?;?;3;?
?;?;?;?;767-300F;?;2007;?;?;?
?;Japan Airlines Co. Ltd.;1985;?;MD-80;Jan;1984;East Asia;?;?
?;?;?;PW;707/720;Mar;?;North America;?;1
?;Dubai Aerospace Enterprise;?;CF;?;?;?;Middle East;?;5
Slovenia;Adria Airways d.d.;1969;PW;DC-9;?;?;?;?;?
?;?;2007;?;?;?;2006;East Asia;?;2
India;?;?;?;?;Jan;1960;?;1;1
United Arab Emirates;Novus Aviation Capital;?;GE;?;Nov;?;?;2;?
?;Jet America Airlines;1986;?;?;Aug;1984;?;?;2
?;Kenya Airways;?;?;737-300;Mar;?;?;1;?
?;Italian Air Force Tanker;?;?;767-200ER;Apr;2002;Europe;1;1
Indonesia;Garuda Indonesia;1974;?;?;?;1973;?;?;?
?;?;1965;?;?;?;1963;North America;?;?
?;?;1978;?;?;Mar;1978;North America;2;2
Russian Federation;?;2011;CF;737-800;?;2006;Europe;?;?
?;Nordair;1969;PW;?;Jan;?;North America;1;?
?;?;2012;?;?;Aug;?;?;?;?
?;LAM;?;?;737-200;Mar;?;?;?;1
Japan;Government of Japan;?;GE;747-400;?;1987;East Asia;?;2
?;Mauritania Airlines;?;?;?;Jul;2016;?;?;1
Finland;Finnair;?;GE;DC-10;?;1971;?;2;?
?;Novus Aviation Capital;?;?;?;Nov;2018;Middle East;1;1
?;?;1988;?;?;?;1987;?;4;4
?;Air Canada;?;PW;?;?;?;?;?;3
Philippines;?;?;GE;?;Jan;1996;Southeast Asia;1;?
?;Sobelair;1992;CF;?;Jun;?;Europe;1;1
United Arab Emirates;Etihad Airways;2011;GE;?;Mar;2008;?;?;?
USA;Playboy;?;PW;?;?;?;North America;?;1
Panama;Copa Airlines;?;CF;737-700;?;?;Central America and Mexico;4;?
?;America West Airlines;?;?;737-300;Jan;?;North America;?;5
?;City Bird;1998;?;MD-11;?;1998;Europe;1;1
?;AirTran Airways (Merged with S;?;CF;737-700;Jan;?;?;1;1
Chile;Chilean Air Force Mission;1997;CF;?;?;?;?;1;?
?;Arik Air;?;CF;737-800;?;2007;Africa;?;1
Sweden;?;1990;CF;737-500;?;?;Europe;?;1
USA;Air Florida;1979;PW;737-200;Jan;1979;North America;?;?
Romania;?;?;?;?;Mar;?;Europe;1;?
Japan;?;1974;PW;DC-9;Jan;?;East Asia;?;?
?;?;1981;PW;MD-80;?;1980;?;2;2
Kenya;?;?;CF;737-700;?;?;?;?;1
?;?;2015;CF;737-800;?;?;?;2;?
USA;Jet America Airlines;1981;PW;MD-80;Jan;1980;North America;1;1
?;Lufthansa;?;?;707/720;?;1968;?;?;2
United Kingdom;?;?;?;?;?;?;Europe;?;2
