Chevrolet Chevelle Malibu;?;?;?;130.0;?;12.0;?;?
Buick Skylark 320;15.0;?;350.0;?;3693.;?;?;US
Plymouth Satellite;?;8;318.0;150.0;3436.;11.0;?;?
AMC Rebel SST;?;8;?;150.0;?;?;70;?
Ford Torino;?;?;?;?;3449.;?;70;US
Ford Galaxie 500;15.0;?;?;198.0;?;10.0;70;?
Chevrolet Impala;?;8;454.0;220.0;4354.;9.0;70;?
?;14.0;?;?;215.0;?;8.5;70;?
Pontiac Catalina;14.0;8;455.0;225.0;?;10.0;?;?
?;15.0;8;390.0;190.0;3850.;8.5;70;?
?;0;?;133.0;115.0;?;17.5;?;Europe
Chevrolet Chevelle Concours (sw);0;?;?;165.0;?;?;?;US
?;0;?;351.0;?;?;11.0;70;?
Plymouth Satellite (sw);0;?;?;175.0;4166.;?;?;US
?;0;8;?;?;?;11.0;70;?
Dodge Challenger SE;?;8;383.0;170.0;3563.;?;70;?
?;14.0;8;?;160.0;?;?;70;US
Ford Mustang Boss 302;?;?;302.0;?;?;?;70;US
Chevrolet Monte Carlo;15.0;8;400.0;150.0;?;?;70;?
Buick Estate Wagon (sw);14.0;8;?;225.0;3086.;10.0;?;?
?;?;?;?;?;?;?;70;?
Plymouth Duster;22.0;6;198.0;95.00;2833.;15.5;70;US
?;18.0;6;?;?;2774.;15.5;70;?
Ford Maverick;21.0;6;200.0;85.00;2587.;?;70;?
?;?;?;?;?;?;?;70;Japan
?;26.0;4;?;46.00;1835.;?;?;Europe
?;?;4;?;87.00;?;17.5;?;?
Audi 100 LS;?;?;107.0;?;?;?;?;Europe
?;25.0;4;104.0;?;2375.;?;?;Europe
BMW 2002;26.0;4;121.0;113.0;2234.;12.5;?;Europe
?;?;?;199.0;?;?;15.0;70;?
?;?;?;360.0;?;?;?;70;?
?;10.0;8;307.0;200.0;4376.;?;70;US
Dodge D200;11.0;8;?;210.0;?;13.5;70;US
?;?;8;?;?;?;18.5;?;US
?;?;?;97.00;88.00;2130.;14.5;?;Japan
Chevrolet Vega 2300;?;4;140.0;?;?;?;?;US
Toyota Corolla;25.0;4;?;95.00;?;14.0;?;Japan
Ford Pinto;25.0;?;98.00;?;2046.;19.0;71;?
?;?;?;97.00;48.00;?;20.0;71;Europe
AMC Gremlin;19.0;?;?;100.0;2634.;13.0;71;US
Plymouth Satellite Custom;16.0;?;225.0;?;3439.;15.5;71;?
?;?;?;?;100.0;3329.;15.5;?;?
?;?;?;250.0;88.00;3302.;?;71;?
?;18.0;?;?;100.0;3288.;?;?;US
Chevrolet Impala;?;?;?;165.0;4209.;12.0;?;?
?;14.0;?;?;175.0;4464.;11.5;71;US
?;14.0;8;351.0;153.0;4154.;?;?;?
Plymouth Fury iii;?;?;318.0;?;4096.;?;71;US
?;12.0;8;?;?;4955.;?;71;US
Ford Country Squire (sw);13.0;?;?;170.0;4746.;12.0;?;?
Pontiac Safari (sw);?;?;400.0;175.0;?;?;?;US
?;?;?;?;?;2962.;?;71;US
?;22.0;?;140.0;?;2408.;?;?;?
?;?;?;?;?;3282.;?;?;US
?;18.0;?;250.0;88.00;3139.;?;71;?
Mercury Capri 2000;?;4;122.0;?;?;14.0;71;?
Opel 1900;?;?;116.0;90.00;2123.;?;71;?
?;?;4;?;70.00;2074.;19.5;71;Europe
?;?;4;88.00;76.00;?;?;71;?
?;31.0;4;71.00;?;1773.;?;?;?
?;?;?;?;?;1613.;?;?;Japan
Volkswagen Model 111;?;4;97.00;?;1834.;19.0;?;?
?;?;4;91.00;?;1955.;?;?;US
?;?;4;113.0;95.00;2278.;?;72;Japan
?;25.0;4;?;?;?;17.0;72;US
?;?;4;?;?;?;23.5;72;?
?;20.0;4;140.0;?;2408.;?;?;US
?;?;?;122.0;?;2226.;?;72;?
?;13.0;?;?;?;?;?;?;?
?;14.0;8;400.0;?;4385.;12.0;72;US
Plymouth Fury III;?;8;?;150.0;?;?;72;US
Ford Galaxie 500;14.0;8;351.0;153.0;4129.;?;?;?
?;?;?;304.0;150.0;?;?;?;US
Mercury Marquis;?;?;?;208.0;?;11.0;?;US
Buick LeSabre Custom;?;8;?;155.0;?;?;72;US
?;?;8;350.0;?;?;?;72;?
Chrysler Newport Royal;13.0;?;400.0;?;?;12.5;?;?
Mazda RX2 Coupe;?;3;?;?;?;13.5;?;?
AMC Matador (sw);?;8;?;150.0;3892.;?;72;US
?;13.0;8;?;130.0;?;?;72;?
?;?;8;?;?;?;?;72;US
?;?;?;318.0;150.0;4077.;14.0;72;US
Volvo 145e (sw);?;4;121.0;?;?;14.5;72;Europe
?;?;?;?;76.00;?;?;?;Europe
?;?;4;120.0;?;?;?;?;Europe
Renault 12 (sw);?;4;?;?;2189.;18.0;?;?
?;?;4;?;?;?;?;72;US
?;28.0;?;97.00;92.00;2288.;?;?;Japan
Toyota Corolla Mark II (sw);23.0;4;120.0;97.00;2506.;14.5;72;Japan
?;?;?;98.00;80.00;?;?;72;?
?;?;4;97.00;?;2100.;16.5;72;?
Buick Century 350;13.0;8;350.0;?;4100.;13.0;73;?
AMC Matador;14.0;8;?;150.0;?;11.5;?;?
?;13.0;?;350.0;?;3988.;13.0;?;?
?;14.0;?;?;137.0;?;?;?;?
Dodge Coronet Custom;15.0;?;318.0;150.0;?;12.5;73;US
?;?;?;?;?;4952.;?;?;?
?;13.0;?;?;?;?;?;73;?
Ford LTD;13.0;8;351.0;158.0;?;?;?;US
?;14.0;?;318.0;?;4237.;14.5;73;US
?;?;?;440.0;215.0;4735.;?;73;?
Buick Electra 225 Custom;?;8;455.0;225.0;?;?;?;?
AMC Ambassador Brougham;?;?;360.0;175.0;?;11.0;?;?
