Chevrolet Chevelle Malibu;?;?;307.0;130.0;?;?;?;?
Buick Skylark 320;?;?;?;165.0;3693.;?;?;?
Plymouth Satellite;18.0;?;?;150.0;3436.;?;70;?
?;16.0;8;304.0;150.0;3433.;12.0;?;US
Ford Torino;17.0;8;302.0;?;3449.;10.5;70;US
?;?;?;429.0;?;?;?;70;?
?;14.0;?;454.0;?;4354.;9.0;70;?
Plymouth Fury iii;?;?;440.0;?;4312.;?;?;?
?;14.0;?;455.0;225.0;4425.;10.0;70;?
AMC Ambassador DPL;?;?;?;?;3850.;?;70;US
?;?;?;133.0;?;?;?;70;?
Chevrolet Chevelle Concours (sw);0;8;350.0;165.0;4142.;11.5;70;US
Ford Torino (sw);0;?;351.0;153.0;4034.;11.0;?;US
Plymouth Satellite (sw);0;?;383.0;175.0;4166.;10.5;?;?
?;0;?;360.0;175.0;?;11.0;?;US
Dodge Challenger SE;15.0;?;383.0;170.0;?;10.0;70;?
Plymouth 'Cuda 340;?;8;340.0;?;3609.;8.0;?;US
?;?;?;302.0;?;?;?;?;US
?;15.0;?;400.0;?;?;?;?;?
Buick Estate Wagon (sw);?;?;455.0;225.0;?;10.0;70;?
Toyota Corolla Mark ii;24.0;?;113.0;95.00;?;?;70;Japan
Plymouth Duster;?;6;198.0;95.00;?;?;70;US
?;?;?;199.0;?;2774.;15.5;?;?
Ford Maverick;?;?;200.0;85.00;2587.;?;?;US
?;?;4;97.00;?;2130.;14.5;70;?
Volkswagen 1131 Deluxe Sedan;26.0;?;?;46.00;1835.;?;?;?
?;25.0;?;?;?;?;?;?;?
Audi 100 LS;24.0;4;?;90.00;2430.;14.5;?;Europe
?;25.0;?;104.0;95.00;2375.;?;?;Europe
BMW 2002;26.0;4;121.0;113.0;?;12.5;70;?
?;?;?;199.0;?;?;15.0;70;US
?;10.0;8;360.0;215.0;?;14.0;70;US
Chevy C20;?;8;?;200.0;4376.;15.0;70;?
Dodge D200;?;?;?;?;4382.;13.5;70;?
?;9.0;?;304.0;?;?;18.5;?;?
Datsun PL510;27.0;4;97.00;88.00;2130.;14.5;71;Japan
Chevrolet Vega 2300;28.0;?;140.0;90.00;2264.;?;?;?
Toyota Corolla;25.0;4;113.0;95.00;2228.;14.0;71;Japan
Ford Pinto;?;4;98.00;?;?;?;71;US
?;?;4;?;48.00;1978.;20.0;71;?
?;?;6;232.0;100.0;2634.;?;?;?
Plymouth Satellite Custom;16.0;6;?;?;3439.;?;?;?
?;17.0;?;?;?;3329.;15.5;71;US
Ford Torino 500;19.0;6;?;?;3302.;?;?;?
AMC Matador;18.0;6;232.0;100.0;3288.;15.5;71;US
Chevrolet Impala;14.0;8;?;165.0;4209.;?;71;US
Pontiac Catalina Brougham;?;?;400.0;?;?;11.5;?;?
Ford Galaxie 500;14.0;8;351.0;153.0;4154.;13.5;71;US
Plymouth Fury iii;14.0;8;318.0;?;?;13.0;71;US
Dodge Monaco (sw);?;?;383.0;180.0;4955.;?;71;US
?;?;?;?;?;?;12.0;71;US
Pontiac Safari (sw);?;?;400.0;?;5140.;?;?;?
AMC Hornet Sportabout (sw);18.0;6;258.0;110.0;2962.;13.5;71;?
Chevrolet Vega (sw);22.0;4;140.0;72.00;2408.;?;71;US
Pontiac Firebird;?;6;?;?;3282.;15.0;?;?
?;18.0;?;250.0;88.00;?;?;71;?
?;?;4;122.0;?;2220.;?;71;US
Opel 1900;28.0;4;116.0;?;?;?;71;Europe
Peugeot 304;?;?;?;?;2074.;19.5;71;Europe
Fiat 124B;?;4;88.00;?;2065.;14.5;71;?
Toyota Corolla 1200;31.0;4;71.00;?;1773.;19.0;?;Japan
?;?;?;72.00;?;1613.;18.0;?;?
Volkswagen Model 111;27.0;?;?;60.00;1834.;19.0;71;Europe
?;26.0;4;91.00;70.00;1955.;20.5;71;US
Toyota Corolla Hardtop;24.0;4;?;95.00;?;15.5;?;Japan
Dodge Colt Hardtop;?;?;?;80.00;2126.;?;?;US
?;?;?;?;54.00;?;23.5;72;Europe
Chevrolet Vega;20.0;?;?;90.00;?;19.5;72;US
Ford Pinto Runabout;?;?;122.0;?;?;?;72;?
Chevrolet Impala;13.0;8;350.0;?;?;12.0;?;?
Pontiac Catalina;14.0;8;400.0;?;4385.;?;?;US
?;15.0;8;318.0;150.0;?;13.5;72;US
Ford Galaxie 500;?;8;351.0;153.0;?;?;72;?
?;?;8;304.0;150.0;?;?;?;US
Mercury Marquis;?;?;429.0;?;?;11.0;?;US
Buick LeSabre Custom;13.0;?;350.0;?;4502.;13.5;?;US
Oldsmobile Delta 88 Royale;?;8;350.0;?;4456.;13.5;?;US
Chrysler Newport Royal;13.0;?;?;?;?;?;?;US
?;19.0;?;70.00;97.00;?;13.5;?;?
?;15.0;?;?;150.0;?;12.5;?;US
Chevrolet Chevelle Concours (sw);13.0;?;307.0;?;4098.;14.0;72;?
?;13.0;8;?;?;?;16.0;72;?
?;?;8;318.0;?;4077.;14.0;72;US
?;18.0;?;?;?;?;?;72;?
Volkswagen 411 (sw);?;4;121.0;?;2511.;?;?;?
Peugeot 504 (sw);21.0;4;?;?;?;19.5;72;?
Renault 12 (sw);?;4;96.00;69.00;2189.;18.0;72;Europe
Ford Pinto (sw);22.0;4;122.0;86.00;2395.;16.0;72;US
Datsun 510 (sw);28.0;?;?;?;?;?;72;?
?;?;4;120.0;97.00;?;?;72;Japan
?;?;?;?;80.00;2164.;15.0;72;US
?;?;?;?;88.00;2100.;16.5;72;Japan
?;?;8;350.0;175.0;4100.;13.0;?;US
AMC Matador;14.0;?;?;?;3672.;11.5;?;US
Chevrolet Malibu;13.0;8;350.0;?;?;?;?;US
Ford Gran Torino;14.0;?;?;137.0;4042.;14.5;73;US
?;15.0;?;?;150.0;3777.;12.5;73;?
?;12.0;8;429.0;?;?;11.5;?;US
Chevrolet Caprice Classic;?;?;?;150.0;4464.;?;73;?
?;?;8;351.0;158.0;4363.;?;73;?
Plymouth Fury Gran Sedan;?;?;318.0;150.0;?;14.5;73;?
Chrysler New Yorker Brougham;13.0;8;?;?;4735.;?;?;US
?;?;8;455.0;?;4951.;?;?;US
?;?;8;?;?;3821.;?;73;?
Plymouth Valiant;?;6;?;105.0;3121.;16.5;73;?
Chevrolet Nova Custom;?;?;250.0;100.0;3278.;?;73;US
?;?;?;232.0;?;?;16.0;?;?
Ford Maverick;?;?;250.0;88.00;?;16.5;?;US
?;?;?;?;95.00;2904.;16.0;73;US
Volkswagen Super Beetle;26.0;?;97.00;?;1950.;21.0;73;Europe
?;?;?;?;?;4997.;14.0;73;US
?;12.0;8;400.0;167.0;?;?;?;?
?;13.0;?;360.0;170.0;?;?;73;US
Oldsmobile Vista Cruiser;12.0;8;350.0;180.0;4499.;12.5;73;US
AMC Gremlin;18.0;6;232.0;100.0;2789.;?;?;US
Toyota Camry;20.0;4;?;?;?;19.0;?;?
Chevrolet Vega;21.0;4;?;72.00;2401.;19.5;73;?
?;22.0;?;108.0;94.00;?;16.5;?;Japan
?;?;3;?;90.00;2124.;?;73;Japan
Ford Pinto;19.0;4;122.0;?;2310.;18.5;73;US
Mercury Capri v6;21.0;?;155.0;?;2472.;14.0;?;US
Fiat 124 Sport Coupe;?;?;98.00;?;2265.;15.5;73;Europe
?;15.0;?;?;145.0;4082.;13.0;73;US
Pontiac Grand Prix;?;8;400.0;230.0;4278.;?;73;US
Fiat 128;29.0;?;68.00;49.00;?;?;?;Europe
?;24.0;4;116.0;75.00;?;15.5;73;Europe
?;20.0;?;114.0;91.00;2582.;14.0;?;Europe
Volvo 144ea;?;4;?;?;2868.;?;73;?
Dodge Dart Custom;15.0;8;318.0;?;3399.;?;?;US
Saab 99le;?;?;121.0;110.0;2660.;?;?;Europe
Toyota Mark II;20.0;?;?;?;2807.;13.5;?;Japan
Oldsmobile Omega;?;?;350.0;180.0;?;11.0;?;?
?;?;6;198.0;?;?;16.5;?;US
Ford Maverick;21.0;?;200.0;0;?;17.0;74;US
AMC Hornet;?;6;?;?;2901.;16.0;74;US
?;?;?;250.0;?;3336.;17.0;?;US
?;?;?;79.00;?;?;19.0;?;Japan
?;26.0;4;122.0;?;2451.;?;74;?
?;32.0;4;71.00;65.00;1836.;21.0;74;Japan
Chevrolet Vega;?;4;?;75.00;2542.;?;74;US
?;?;?;250.0;?;3781.;17.0;74;US
AMC Matador;16.0;?;258.0;110.0;?;?;74;US
?;?;6;225.0;?;3613.;16.5;74;?
Ford Gran Torino;16.0;8;302.0;?;4141.;14.0;?;?
?;13.0;8;?;150.0;?;14.5;74;US
Dodge Coronet Custom (sw);?;8;318.0;?;4457.;?;74;US
?;14.0;?;302.0;?;4638.;16.0;?;US
?;14.0;8;?;150.0;4257.;15.5;?;?
Audi Fox;?;4;?;83.00;?;?;?;?
Volkswagen Dasher;26.0;?;?;67.00;1963.;?;74;Europe
?;26.0;?;97.00;78.00;?;14.5;?;?
Toyota Corolla;31.0;4;?;52.00;1649.;16.5;74;Japan
?;?;?;83.00;61.00;?;?;74;?
?;28.0;4;90.00;?;2125.;?;?;?
?;24.0;4;?;75.00;2108.;15.5;74;Europe
Fiat 124 TC;?;4;116.0;75.00;?;?;74;Europe
Honda Civic;?;4;120.0;?;?;15.0;?;?
?;?;?;108.0;93.00;?;15.5;?;?
?;31.0;4;?;?;2000.;16.0;74;?
Plymouth Valiant Custom;19.0;6;225.0;?;?;?;75;US
?;?;6;250.0;?;?;16.0;75;US
Mercury Monarch;?;?;250.0;72.00;3432.;?;75;US
Ford Maverick;?;?;?;72.00;3158.;?;?;US
?;16.0;8;400.0;170.0;?;11.5;75;?
Chevrolet Bel Air;15.0;8;?;?;4440.;14.0;75;US
Plymouth Grand Fury;?;?;318.0;150.0;?;14.5;?;?
?;14.0;8;351.0;?;4657.;13.5;?;US
?;?;6;231.0;?;3907.;21.0;75;?
Chevrolete Chevelle Malibu;16.0;6;250.0;?;3897.;?;?;US
AMC Matador;15.0;6;258.0;110.0;3730.;?;75;?
Plymouth Fury;?;6;?;95.00;3785.;19.0;?;?
?;?;6;231.0;?;3039.;15.0;?;US
Chevrolet Monza 2+2;20.0;8;262.0;?;?;13.5;75;?
?;13.0;8;?;?;3169.;?;75;US
Toyota Corolla;?;4;97.00;75.00;?;?;75;Japan
Ford Pinto;23.0;4;140.0;83.00;2639.;17.0;75;US
?;?;6;232.0;100.0;2914.;16.0;75;?
?;?;?;140.0;78.00;2592.;18.5;?;?
Toyota Corolla;?;?;134.0;96.00;?;?;75;Japan
Volkswagen Dasher;25.0;?;90.00;?;2223.;?;75;?
?;?;4;?;97.00;?;?;?;Japan
Ford Pinto;?;?;171.0;97.00;?;?;75;?
Volkswagen Rabbit;29.0;4;90.00;70.00;1937.;14.0;75;Europe
AMC Pacer;19.0;6;232.0;90.00;3211.;17.0;75;US
Audi 100LS;23.0;4;115.0;95.00;2694.;?;75;Europe
?;?;?;120.0;?;?;?;?;Europe
Volvo 244DL;22.0;?;?;98.00;2945.;14.5;?;Europe
Saab 99LE;25.0;4;?;?;?;13.5;75;Europe
Honda Civic CVCC;?;4;91.00;53.00;1795.;17.5;?;Japan
?;28.0;?;107.0;86.00;2464.;15.5;76;Europe
?;25.0;?;116.0;?;2220.;16.9;76;?
Capri ii;25.0;4;?;92.00;2572.;14.9;76;US
Dodge Colt;26.0;?;98.00;79.00;?;?;76;US
Renault 12tl;27.0;?;101.0;?;2202.;15.3;76;?
Chevrolet Chevelle Malibu Classic;17.5;8;305.0;?;4215.;13.0;76;?
?;16.0;?;?;150.0;?;?;76;US
?;15.5;8;304.0;120.0;3962.;13.9;76;US
Ford Gran Torino;14.5;8;?;152.0;4215.;12.8;76;?
Plymouth Valiant;22.0;6;225.0;100.0;3233.;15.4;76;US
Chevrolet Nova;22.0;6;250.0;105.0;?;14.5;76;?
?;?;?;?;81.00;?;17.6;76;?
AMC Hornet;?;6;?;90.00;?;17.6;?;?
?;29.0;?;85.00;52.00;2035.;22.2;?;?
Chevrolet Woody;?;4;?;60.00;?;22.1;?;US
?;29.0;4;?;70.00;?;?;76;Europe
?;33.0;4;?;53.00;1795.;17.4;76;Japan
?;20.0;?;?;?;3651.;17.7;?;US
?;18.0;6;250.0;78.00;3574.;21.0;?;US
Pontiac Ventura SJ;18.5;?;?;?;?;16.2;?;?
?;17.5;6;?;95.00;3193.;?;76;US
Volkswagen Rabbit;29.5;4;97.00;71.00;1825.;12.2;76;Europe
?;32.0;4;85.00;70.00;1990.;?;?;?
Toyota Corolla;28.0;4;97.00;75.00;?;16.4;76;Japan
?;26.5;?;140.0;72.00;?;13.6;76;?
?;20.0;?;130.0;?;?;15.7;?;Europe
Plymouth Volare Premier v8;?;?;318.0;?;?;13.2;76;US
Peugeot 504;?;4;?;?;3270.;21.9;76;Europe
?;19.0;6;?;108.0;2930.;15.5;?;Japan
?;?;?;?;120.0;?;16.7;76;Europe
?;16.5;?;?;?;?;?;?;US
?;13.0;?;350.0;145.0;?;12.0;76;US
Ford F108;?;?;?;130.0;?;?;?;?
Dodge D100;13.0;?;318.0;?;?;14.0;76;US
Honda Accord CVCC;?;?;98.00;?;?;18.5;77;Japan
Buick Opel Isuzu Deluxe;30.0;?;?;80.00;2155.;?;77;US
Renault 5 GTL;36.0;4;79.00;?;1825.;18.6;?;Europe
?;?;4;122.0;96.00;?;15.5;?;US
Datsun F-10 Hatchback;?;4;?;70.00;?;16.8;77;?
?;17.5;8;?;145.0;3880.;12.5;77;US
?;?;?;260.0;?;4060.;19.0;?;US
?;?;8;?;145.0;?;?;77;US
Mercury Cougar Brougham;15.0;8;302.0;130.0;4295.;14.9;77;?
Chevrolet Concours;17.5;6;250.0;?;3520.;?;?;US
?;?;?;?;?;3425.;16.9;77;US
Plymouth Volare Custom;?;6;225.0;?;?;17.7;?;?
?;?;6;250.0;98.00;?;?;77;US
?;16.0;?;?;180.0;4220.;11.1;?;US
Chevrolet Monte Carlo Landau;?;?;350.0;?;4165.;?;77;?
Chrysler Cordoba;15.5;8;400.0;190.0;4325.;12.2;77;US
Ford Thunderbird;?;8;?;149.0;?;?;77;?
?;?;4;97.00;78.00;1940.;14.5;77;?
?;?;4;151.0;88.00;2740.;?;?;?
Toyota Corolla Liftback;26.0;4;97.00;?;2265.;18.2;?;?
?;?;?;140.0;89.00;2755.;?;?;US
?;?;4;98.00;?;?;?;?;US
Dodge Colt m/m;33.5;4;98.00;83.00;?;15.9;77;US
Subaru DL;30.0;?;97.00;?;1985.;16.4;?;?
?;?;4;?;?;2190.;?;77;?
Datsun 810;?;6;146.0;97.00;?;14.5;77;?
?;21.5;4;?;?;?;?;77;?
?;21.5;3;?;110.0;2720.;13.5;?;?
?;?;?;90.00;48.00;?;?;78;Europe
Ford Fiesta;?;?;?;66.00;?;14.4;78;US
Mazda GLC Deluxe;32.8;?;?;?;?;19.4;?;Japan
?;39.4;4;85.00;70.00;?;18.6;?;?
Honda Civic CVCC;36.1;4;91.00;?;?;?;78;Japan
Oldsmobile Cutlass Salon Brougham;?;8;260.0;?;3365.;?;?;?
?;19.4;?;318.0;?;3735.;13.2;78;US
?;?;8;302.0;139.0;?;12.8;78;?
Pontiac Phoenix LJ;?;6;231.0;105.0;3535.;19.2;78;?
?;?;?;200.0;?;?;18.2;78;US
Ford Fairmont (auto);?;?;?;?;?;?;78;US
Ford Fairmont (man);25.1;4;?;88.00;2720.;15.4;78;US
Plymouth Volare;?;?;?;100.0;3430.;17.2;78;?
AMC Concord;?;6;232.0;90.00;3210.;?;78;?
Buick Century Special;20.6;6;?;105.0;3380.;15.8;78;US
?;20.8;?;200.0;85.00;?;16.7;?;?
Dodge Aspen;18.6;6;225.0;110.0;3620.;18.7;78;US
AMC Concord d/l;18.1;?;258.0;120.0;3410.;?;?;?
?;19.2;?;305.0;145.0;?;13.2;?;US
Buick Regal Sport Coupe (turbo);17.7;6;?;165.0;3445.;13.4;78;US
Ford Futura;?;?;?;139.0;?;11.2;?;?
Dodge Magnum XE;17.5;8;318.0;?;4080.;13.7;?;?
?;?;?;98.00;68.00;2155.;16.5;?;US
?;27.5;?;134.0;?;?;?;?;?
?;?;?;119.0;?;?;14.7;78;Japan
Dodge Omni;30.9;4;?;?;2230.;?;78;?
?;21.1;4;134.0;95.00;?;?;78;Japan
Plymouth Sapporo;?;4;156.0;105.0;2745.;16.7;78;?
Oldsmobile Starfire SX;23.8;?;151.0;?;2855.;17.6;78;?
?;?;?;?;97.00;2405.;?;78;Japan
Audi 5000;20.3;5;?;103.0;?;15.9;78;Europe
?;17.0;6;163.0;125.0;3140.;?;78;Europe
Saab 99gle;21.6;4;?;115.0;?;15.7;78;Europe
?;16.2;?;163.0;?;?;15.8;78;Europe
Volkswagen Scirocco;31.5;4;89.00;?;1990.;14.9;78;Europe
Honda Accord LX;29.5;?;98.00;68.00;2135.;?;78;Japan
?;?;6;231.0;115.0;3245.;15.4;79;US
?;19.8;6;200.0;85.00;2990.;?;?;US
Ford Fairmont 4;22.3;4;?;88.00;?;17.3;79;US
AMC Concord DL 6;20.2;?;?;?;?;18.2;?;US
?;?;6;?;110.0;?;16.6;79;US
?;?;8;?;?;3840.;15.4;?;US
Ford LTD Landau;17.6;8;302.0;129.0;?;?;79;US
Mercury Grand Marquis;16.5;?;?;138.0;3955.;?;79;?
Dodge St. Regis;?;8;?;135.0;3830.;15.2;?;US
?;?;?;350.0;155.0;4360.;14.9;?;US
