Chevrolet Chevelle Malibu;18.0;8;?;130.0;?;12.0;70;?
Buick Skylark 320;15.0;?;350.0;165.0;?;?;70;?
Plymouth Satellite;18.0;8;318.0;150.0;3436.;?;?;?
?;16.0;8;?;150.0;3433.;12.0;70;US
?;17.0;8;?;140.0;3449.;10.5;70;US
?;15.0;8;429.0;198.0;4341.;10.0;?;US
Chevrolet Impala;?;8;?;220.0;4354.;?;70;?
?;14.0;8;440.0;?;4312.;8.5;70;US
Pontiac Catalina;14.0;?;455.0;?;4425.;?;?;US
?;?;8;390.0;?;3850.;?;?;US
Citroen DS-21 Pallas;0;?;?;?;3090.;17.5;?;Europe
?;?;?;?;165.0;4142.;?;70;US
?;0;8;351.0;?;4034.;11.0;70;US
Plymouth Satellite (sw);?;8;?;175.0;?;10.5;?;US
AMC Rebel SST (sw);?;?;?;175.0;3850.;11.0;70;?
Dodge Challenger SE;?;?;?;170.0;3563.;10.0;?;US
Plymouth 'Cuda 340;14.0;8;340.0;160.0;?;8.0;?;?
Ford Mustang Boss 302;0;8;302.0;140.0;3353.;?;70;?
?;15.0;?;400.0;150.0;3761.;9.5;?;US
Buick Estate Wagon (sw);14.0;8;455.0;?;?;10.0;70;?
Toyota Corolla Mark ii;?;4;?;95.00;2372.;15.0;?;Japan
Plymouth Duster;22.0;6;?;?;2833.;15.5;70;US
AMC Hornet;?;6;?;?;?;15.5;?;?
Ford Maverick;?;6;200.0;85.00;?;16.0;?;US
Datsun PL510;27.0;?;97.00;?;?;14.5;70;Japan
?;?;?;?;46.00;?;?;?;?
Peugeot 504;25.0;4;110.0;87.00;2672.;17.5;?;?
Audi 100 LS;?;4;107.0;90.00;2430.;?;?;?
Saab 99e;25.0;4;104.0;?;2375.;17.5;70;Europe
BMW 2002;26.0;?;121.0;?;2234.;12.5;70;?
?;21.0;6;?;90.00;2648.;15.0;?;?
?;10.0;8;360.0;215.0;4615.;?;?;?
Chevy C20;10.0;8;307.0;200.0;4376.;15.0;70;US
?;11.0;8;?;210.0;?;?;?;US
?;9.0;?;?;?;?;18.5;?;US
Datsun PL510;?;4;?;?;2130.;14.5;?;?
?;28.0;4;?;?;?;15.5;?;US
?;?;?;113.0;95.00;2228.;?;71;Japan
Ford Pinto;?;?;98.00;0;?;19.0;?;?
Volkswagen Super Beetle 117;0;4;?;?;?;?;?;Europe
?;?;?;?;100.0;2634.;13.0;?;US
Plymouth Satellite Custom;16.0;?;?;105.0;?;15.5;?;?
Chevrolet Chevelle Malibu;17.0;6;250.0;100.0;?;?;71;?
?;19.0;?;250.0;88.00;3302.;15.5;71;?
AMC Matador;?;?;?;?;3288.;15.5;71;?
?;14.0;8;?;?;4209.;?;?;?
?;14.0;8;400.0;175.0;?;11.5;71;US
Ford Galaxie 500;14.0;?;?;?;4154.;?;71;?
Plymouth Fury iii;14.0;?;318.0;150.0;4096.;13.0;?;US
Dodge Monaco (sw);12.0;?;?;180.0;4955.;11.5;71;US
Ford Country Squire (sw);?;8;?;170.0;?;12.0;71;US
Pontiac Safari (sw);?;8;400.0;175.0;5140.;12.0;?;US
?;?;?;?;?;2962.;13.5;71;US
Chevrolet Vega (sw);?;4;?;?;2408.;?;71;US
?;19.0;?;?;?;?;15.0;71;US
Ford Mustang;18.0;6;250.0;88.00;3139.;14.5;?;?
?;?;?;122.0;86.00;2220.;14.0;?;US
?;28.0;?;?;90.00;?;14.0;71;Europe
Peugeot 304;30.0;?;79.00;?;?;19.5;71;?
Fiat 124B;30.0;4;88.00;?;?;14.5;?;?
Toyota Corolla 1200;31.0;4;71.00;65.00;?;?;71;?
Datsun 1200;35.0;4;?;69.00;1613.;?;71;?
?;27.0;?;97.00;60.00;1834.;19.0;?;?
?;26.0;4;?;70.00;1955.;20.5;?;US
Toyota Corolla Hardtop;?;4;?;95.00;2278.;15.5;72;?
Dodge Colt Hardtop;?;4;97.50;80.00;2126.;?;?;US
Volkswagen Type 3;?;4;?;54.00;?;?;72;?
Chevrolet Vega;20.0;4;?;90.00;2408.;19.5;72;?
Ford Pinto Runabout;21.0;4;122.0;86.00;2226.;16.5;?;US
Chevrolet Impala;13.0;8;350.0;165.0;4274.;?;72;US
Pontiac Catalina;?;?;?;?;4385.;12.0;72;?
Plymouth Fury III;?;?;318.0;150.0;4135.;13.5;?;US
Ford Galaxie 500;?;8;351.0;?;?;13.0;72;US
AMC Ambassador SST;?;?;304.0;?;3672.;?;?;?
Mercury Marquis;?;8;?;?;4633.;?;?;US
Buick LeSabre Custom;13.0;?;350.0;?;4502.;13.5;72;US
Oldsmobile Delta 88 Royale;?;?;?;?;4456.;?;72;US
Chrysler Newport Royal;13.0;8;400.0;?;?;12.5;72;US
Mazda RX2 Coupe;19.0;3;70.00;97.00;2330.;13.5;72;Japan
?;15.0;?;?;150.0;3892.;12.5;72;?
Chevrolet Chevelle Concours (sw);13.0;8;307.0;130.0;?;14.0;?;?
?;13.0;?;?;?;?;16.0;?;?
?;?;8;318.0;150.0;4077.;?;72;US
?;?;?;121.0;112.0;?;?;?;?
?;?;4;?;76.00;?;18.0;72;Europe
?;21.0;4;120.0;87.00;?;19.5;72;Europe
Renault 12 (sw);?;4;96.00;69.00;2189.;?;72;?
?;?;4;122.0;86.00;?;?;?;US
Datsun 510 (sw);28.0;?;?;?;2288.;?;?;?
?;23.0;4;?;97.00;2506.;?;72;Japan
Dodge Colt (sw);?;?;98.00;80.00;?;?;?;?
?;27.0;4;97.00;88.00;2100.;?;72;Japan
Buick Century 350;13.0;?;350.0;?;4100.;13.0;73;US
AMC Matador;14.0;?;?;?;?;?;?;?
Chevrolet Malibu;13.0;8;350.0;145.0;?;13.0;73;?
?;?;8;?;?;4042.;14.5;73;US
?;?;8;?;150.0;3777.;12.5;?;US
Mercury Marquis Brougham;12.0;?;?;198.0;4952.;11.5;?;?
?;?;?;400.0;150.0;4464.;?;73;US
Ford LTD;?;8;351.0;158.0;4363.;13.0;73;US
Plymouth Fury Gran Sedan;14.0;8;?;150.0;?;14.5;73;US
Chrysler New Yorker Brougham;13.0;8;440.0;215.0;4735.;?;73;?
?;?;8;?;?;4951.;?;?;?
AMC Ambassador Brougham;13.0;8;?;175.0;3821.;11.0;?;?
?;18.0;6;?;105.0;3121.;16.5;73;?
Chevrolet Nova Custom;16.0;?;250.0;100.0;?;18.0;73;US
AMC Hornet;?;?;232.0;100.0;?;16.0;73;US
Ford Maverick;18.0;6;250.0;88.00;3021.;16.5;73;US
?;?;?;198.0;95.00;?;16.0;?;?
Volkswagen Super Beetle;26.0;4;?;?;?;21.0;?;?
