Dodge St. Regis;18.2;8;318.0;135.0;3830.;15.2;79;US
Buick Skylark 320;?;?;?;?;3693.;11.5;70;US
?;?;8;318.0;150.0;?;?;?;?
AMC Rebel SST;16.0;?;304.0;150.0;3433.;?;70;US
Ford Torino;?;8;302.0;?;?;?;70;US
?;?;?;429.0;?;4341.;10.0;70;US
?;?;?;454.0;220.0;4354.;?;?;US
Plymouth Fury iii;14.0;8;?;215.0;4312.;8.5;70;US
Pontiac Catalina;?;?;455.0;?;4425.;?;?;US
AMC Ambassador DPL;?;8;?;?;?;8.5;?;?
?;?;?;133.0;?;3090.;?;?;Europe
Chevrolet Chevelle Concours (sw);?;?;?;165.0;4142.;?;?;US
?;?;?;351.0;153.0;4034.;11.0;70;?
?;?;8;383.0;?;?;10.5;?;US
AMC Rebel SST (sw);?;8;?;?;?;?;?;?
?;?;?;?;?;?;10.0;?;US
?;?;8;?;160.0;?;?;?;US
Ford Mustang Boss 302;0;?;?;?;?;?;70;?
?;?;?;?;150.0;3761.;?;?;US
?;?;8;?;225.0;3086.;10.0;?;US
?;?;?;?;95.00;?;?;70;?
Plymouth Duster;22.0;?;?;?;2833.;?;70;US
?;18.0;6;?;?;?;?;?;?
?;21.0;6;?;85.00;?;16.0;?;US
Datsun PL510;27.0;4;97.00;88.00;?;?;?;?
?;?;?;97.00;?;?;20.5;?;Europe
Peugeot 504;?;4;110.0;?;?;17.5;70;Europe
?;?;4;?;90.00;?;?;?;?
?;25.0;?;104.0;?;2375.;?;?;Europe
BMW 2002;26.0;4;121.0;?;?;12.5;?;Europe
?;?;6;?;90.00;2648.;?;?;US
?;?;?;?;?;4615.;14.0;?;?
Chevy C20;?;8;307.0;?;4376.;15.0;70;US
Dodge D200;?;8;?;?;4382.;13.5;?;?
?;9.0;8;304.0;?;4732.;18.5;?;US
?;?;4;?;?;2130.;14.5;71;Japan
?;28.0;4;140.0;?;2264.;15.5;71;?
?;?;4;?;95.00;2228.;14.0;?;?
Ford Pinto;25.0;?;?;0;?;?;?;US
?;0;4;97.00;48.00;?;?;?;Europe
AMC Gremlin;19.0;?;?;100.0;?;?;71;?
Plymouth Satellite Custom;?;?;225.0;105.0;3439.;?;?;?
Chevrolet Chevelle Malibu;?;6;?;100.0;?;?;71;?
Ford Torino 500;?;6;250.0;?;?;15.5;71;US
?;18.0;6;?;100.0;3288.;15.5;71;?
Chevrolet Impala;14.0;8;350.0;?;4209.;?;?;US
Pontiac Catalina Brougham;?;8;400.0;?;4464.;?;?;?
Ford Galaxie 500;?;?;351.0;?;4154.;?;?;?
?;14.0;8;?;150.0;4096.;13.0;71;US
?;?;8;383.0;?;4955.;?;?;?
?;?;8;?;170.0;4746.;?;?;US
?;13.0;?;400.0;175.0;5140.;?;71;?
?;?;6;258.0;?;2962.;13.5;?;US
Chevrolet Vega (sw);22.0;?;?;72.00;?;?;?;US
?;19.0;?;?;?;?;?;?;?
Ford Mustang;?;6;?;88.00;?;14.5;71;?
?;?;4;?;?;2220.;?;71;?
Opel 1900;?;?;116.0;?;?;14.0;?;Europe
?;?;?;?;70.00;2074.;19.5;?;?
Fiat 124B;?;4;?;76.00;2065.;?;71;?
?;?;?;71.00;65.00;?;19.0;71;Japan
Datsun 1200;?;4;?;69.00;?;?;?;Japan
Volkswagen Model 111;?;?;97.00;?;?;?;71;?
Plymouth Cricket;?;?;?;70.00;?;?;?;?
Toyota Corolla Hardtop;24.0;?;113.0;95.00;2278.;15.5;?;?
Dodge Colt Hardtop;?;?;97.50;?;?;?;72;?
Volkswagen Type 3;?;?;?;54.00;2254.;?;?;?
Chevrolet Vega;20.0;?;?;90.00;?;?;?;?
?;?;4;?;86.00;2226.;16.5;?;US
?;?;8;?;?;4274.;?;?;US
Pontiac Catalina;14.0;?;400.0;175.0;4385.;?;?;US
?;15.0;8;318.0;150.0;4135.;13.5;?;US
?;14.0;8;?;?;4129.;?;72;US
AMC Ambassador SST;17.0;?;304.0;?;?;?;72;?
Mercury Marquis;?;?;?;208.0;?;?;?;?
?;?;?;350.0;155.0;?;?;?;?
Oldsmobile Delta 88 Royale;?;8;?;?;?;13.5;?;?
Chrysler Newport Royal;13.0;8;?;190.0;?;12.5;?;?
Mazda RX2 Coupe;19.0;?;?;97.00;2330.;13.5;?;?
AMC Matador (sw);?;?;304.0;150.0;?;12.5;72;US
?;?;?;?;130.0;4098.;14.0;?;US
Ford Gran Torino (sw);?;?;302.0;?;4294.;?;72;US
Plymouth Satellite Custom (sw);14.0;8;318.0;150.0;4077.;14.0;72;?
Volvo 145e (sw);18.0;?;?;112.0;?;?;72;?
?;?;4;121.0;76.00;2511.;18.0;72;?
?;?;4;?;?;2979.;?;?;?
Renault 12 (sw);26.0;4;?;?;2189.;?;72;Europe
Ford Pinto (sw);?;?;122.0;86.00;?;16.0;?;US
Datsun 510 (sw);28.0;4;?;92.00;?;17.0;?;Japan
Toyota Corolla Mark II (sw);?;?;120.0;97.00;2506.;14.5;72;?
