USA;ATA Airlines Inc.;2000;RR;757-200;Jan;2000;North America;2;2
Ireland;?;2002;CF;737-800;Jan;?;?;2;2
Netherlands;?;1983;GE;747-300;Jan;?;Europe;1;1
USA;Oak Hill;2010;GE;777F;Apr;2007;?;2;2
Russian Federation;Volga-Dnepr UK Ltd;?;GE;747-8F;?;?;?;3;3
Argentina;?;1978;?;727;Jan;1978;South America;?;?
Indonesia;Garuda Indonesia;1976;?;DC-9;Feb;?;Southeast Asia;3;3
?;China Xinjiang Airlines;2002;RR;757-200;Mar;2000;East Asia;1;1
USA;?;1968;PW;DC-9;May;1966;North America;3;3
France;AOM French Airlines;?;PW;?;Jun;1995;Europe;2;?
United Kingdom;Air Europe;1989;?;757-200;Apr;1988;Europe;2;2
Turkey;Pegasus Airlines;2007;CF;737-800;Feb;2006;Europe;1;?
Netherlands;ITOCHU AirLease B.V.;1993;CF;737-300;Jul;1991;Europe;1;1
Venezuela;Aeropostal;1987;PW;MD-80;May;?;South America;1;?
USA;U.S. Air Force;1978;PW;707/720;Jan;1973;North America;?;1
?;Bavaria;1982;PW;737-200;Jan;?;Europe;2;2
Turkey;Turkish Air Force Peace Eagle;2005;?;?;Aug;2003;Europe;1;1
Germany;Aero Lloyd;1987;PW;MD-80;Aug;1986;Europe;1;1
Hungary;Malev Hungarian Airlines Ltd.;1993;PW;767-200ER;Feb;1991;Europe;2;2
Cameroon;?;1972;PW;707/720;May;1972;Africa;1;1
USA;Jackson Square Aviation;2021;CF;737 MAX;Feb;?;North America;4;4
Ireland;DAE 4 Ireland Limited;2020;?;777F;Dec;2018;Europe;1;1
?;Swissair;1968;PW;DC-9;Jan;1966;Europe;5;5
?;Onur Air;1997;PW;MD-80;Oct;1995;Europe;?;?
?;Arik Air;2009;?;737-800;Sep;2007;Africa;1;1
USA;Republic Airlines;1980;PW;DC-9;Jan;1979;North America;?;4
Germany;Deucalion Capital VII Limited;2010;GE;777F;Dec;2005;Europe;4;?
China;Jade Cargo International;2006;GE;747-400ERF;Aug;2005;East Asia;2;?
USA;CIT Aerospace LLC;2006;?;737-800;Jan;2003;North America;1;0
?;Lufthansa Cargo;1998;GE;MD-11;Feb;1997;Europe;5;5
Tanzania United Republic of;?;2019;RR;787-8;May;2018;?;1;1
?;Air China;1998;PW;747-400M;?;1997;?;?;1
?;Libyan Airlines;?;PW;727;?;1974;?;?;3
Mexico;VivaAerobus;?;CF;737-300;?;1989;Central America and Mexico;2;2
USA;?;1965;?;707/720;Jan;1965;North America;1;?
Azerbaijan;Azerbaijan Airlines;2014;GE;787-8;Feb;2007;Central Asia;2;?
?;CAAC-Civil Aviation of China;1985;PW;?;May;1985;East Asia;1;?
China;?;1992;PW;MD-80;Mar;1990;East Asia;2;2
Germany;dba;1998;CF;737-300;Mar;?;?;?;?
Japan;?;1990;?;?;?;1986;East Asia;2;2
?;Air Lease Corporation;2017;RR;787-9;?;2016;North America;1;1
?;Emirates;2011;GE;777-300ER;Apr;2010;Middle East;3;3
China;China Cargo;2006;GE;?;Jul;2005;East Asia;?;1
Brunei Darussalam;?;1975;PW;737-200;Jan;1975;Southeast Asia;2;?
China;China Eastern Yunnan Airlines;1985;?;?;Jan;?;East Asia;1;1
Hong Kong;?;2016;?;?;Mar;2014;?;6;6
USA;Altavair LLC;2007;?;747-400ERF;Jun;2005;North America;3;3
South Africa;?;2015;?;?;Jun;?;Africa;2;2
?;Japan Transocean Air;?;CF;737-800;May;2014;East Asia;2;?
Saudi Arabia;Mid East Jet;?;?;?;Jan;?;Middle East;1;1
Malta;?;1983;?;737-200;?;1982;Europe;3;3
?;?;1973;?;737-200;?;1973;South America;3;3
USA;USAF PAR Program;2017;GE;747-8;?;2017;?;2;2
Mexico;Aeromexico;1980;PW;DC-9;Jan;?;Central America and Mexico;6;6
Brazil;GOL Linhas Aereas;2009;?;737-800;Feb;2006;South America;?;?
?;Azerbaijan Airlines;2012;GE;767-300F;Jun;2010;?;2;2
Ukraine;Goiania;2012;CF;737-800;Jul;2007;Europe;?;2
Spain;Iberia Airlines;?;PW;?;?;1972;Europe;3;3
?;Scoot PTE LTD;2015;RR;787-9;Oct;2006;?;?;6
Singapore;?;2015;CF;?;?;2012;Southeast Asia;6;?
United Kingdom;Thomas Cook Airlines;2001;RR;?;May;2000;Europe;2;2
USA;?;1969;PW;?;Feb;1967;North America;?;1
Germany;LTU;1987;RR;757-200;Jan;1987;Europe;2;2
Netherlands;Air France-KLM Group;2016;?;?;Dec;2011;Europe;1;1
South Korea;Jeju Air;2018;CF;737-800;?;2016;East Asia;3;3
USA;American Airlines;1976;PW;727;Jan;1974;?;8;8
Iceland;Icelandair;2006;CF;737-800;Jan;2005;?;9;9
Algeria;Air Algerie;1974;?;?;Jan;1974;Africa;1;1
?;Dubai Air Wing;?;PW;727;Jul;?;Middle East;1;1
Ireland;GPA Group;?;CF;737-400;Jan;1988;Europe;4;4
USA;MarkAir;?;PW;?;Dec;1982;North America;?;2
Italy;Alitalia;1968;PW;?;?;1966;Europe;2;2
USA;US Airways Inc.;1970;PW;727;Jan;1969;North America;2;2
Switzerland;Maritime Investment & Shipping;1979;PW;737-200;Sep;?;?;1;1
United Kingdom;Novair International Airways;1989;?;?;Apr;1987;Europe;2;?
?;US Airways Inc.;1994;RR;757-200;?;1993;North America;1;1
South Korea;Government of Korea;?;CF;737-800A;Mar;2020;East Asia;1;?
?;BDS Japan International Tanker;2021;?;767-2C;?;2018;?;1;1
?;Air Austral;2016;RR;787-8;Feb;?;Africa;?;?
Saudi Arabia;Mid East Jet;?;GE;?;Oct;1996;Middle East;1;?
Brazil;Varig Airlines;?;RR;707/720;?;1963;South America;?;1
USA;Trans Carib Air;1964;?;DC-8;Apr;1964;?;1;?
Morocco;Royal Air Maroc;1970;PW;727;Jan;1969;Africa;1;1
?;United Airlines;1967;PW;?;Jan;1966;North America;9;9
Algeria;?;2011;CF;737-800;Oct;2009;Africa;?;?
Netherlands;Martinair Cargo;1989;PW;?;Mar;?;Europe;?;1
Czech Republic;CSA;2000;CF;737-400;?;1999;Europe;2;2
Fiji;?;2018;CF;737 MAX;Mar;?;?;2;2
Slovakia (Slovak Republic);SkyEurope;2008;CF;737-700;?;2006;Europe;1;1
?;Donghai Airlines;2016;CF;737-800;Dec;?;East Asia;3;3
?;ATA Airlines Inc.;2001;?;737-800;Jun;2000;North America;?;5
Taiwan;Air Asia Company;1966;PW;727;Jan;1966;Southeast Asia;1;1
?;?;1975;GE;?;?;1973;Middle East;4;4
Switzerland;?;1981;?;737-200;Nov;1979;?;1;1
USA;Hughes Airwest Inc.;1968;PW;DC-9;Feb;1968;?;2;2
USA;U.S. Air Force;1982;PW;?;Jan;1982;North America;1;1
Bermuda;AOF Leasing;1991;CF;737-400;?;1988;Caribbean;1;1
Peru;FUERZA AEREA DEL PERU;1995;?;737-500;?;1995;?;1;1
China;?;?;?;?;Mar;2000;?;2;2
Egypt;EgyptAir;1984;PW;767-200ER;Jan;1984;Africa;3;3
Angola;TAAG Angola Airlines;2014;GE;?;Mar;2012;Africa;?;1
USA;WEDGE Group;1981;PW;727;Sep;?;North America;?;1
Brunei Darussalam;Royal Brunei Airlines;1996;GE;?;?;1996;Southeast Asia;1;1
Australia;Jetstar - Duplicated (See JSA);2000;RR;717-200;Dec;2000;Oceania;2;?
Norway;SAS Norway;1998;CF;?;Feb;1997;Europe;2;2
Italy;Air Trading 92;?;PW;MD-80;Jun;1988;Europe;?;?
Venezuela;VIASA;1968;PW;DC-8;Jan;1967;South America;1;1
United Arab Emirates;Etihad Airways;2013;GE;?;Feb;?;?;3;3
Belgium;DHL International;2012;GE;767-300F;?;2007;Europe;3;3
Japan;Japan Airlines Co. Ltd.;1985;PW;MD-80;Jan;1984;East Asia;2;2
Canada;Wardair;1969;PW;707/720;Mar;1969;?;1;1
?;?;2022;CF;737 MAX;Apr;2021;Middle East;5;5
Slovenia;Adria Airways d.d.;1969;PW;DC-9;Mar;1969;Europe;1;1
China;Shandong Airlines;2007;?;737-800;Jan;2006;East Asia;2;2
India;Air India;1961;RR;707/720;?;1960;South Asia;?;1
?;Novus Aviation Capital;2020;GE;?;Nov;2018;?;2;2
?;?;1986;PW;MD-80;Aug;1984;North America;2;?
?;Kenya Airways;1998;?;737-300;Mar;?;Africa;?;?
Italy;Italian Air Force Tanker;2005;GE;767-200ER;Apr;2002;?;1;1
?;Garuda Indonesia;?;PW;DC-9;Jan;?;Southeast Asia;3;3
?;Bonanza Airlines;?;?;DC-9;Jul;1963;North America;1;1
USA;Frontier Airlines;1978;?;737-200;Mar;1978;North America;?;2
Russian Federation;S7 Group;?;?;737-800;?;?;Europe;2;2
Canada;?;1969;PW;737-200;Jan;?;North America;1;1
Brazil;?;2012;GE;?;Aug;?;South America;4;4
Mozambique;LAM;1971;?;737-200;?;1971;Africa;?;?
Japan;?;1991;GE;?;Dec;1987;East Asia;2;?
Mauritania;Mauritania Airlines;2016;?;737-800;Jul;?;?;1;1
Finland;Finnair;1975;GE;DC-10;?;1971;Europe;2;2
United Arab Emirates;Novus Aviation Capital;2021;?;777-300ER;Nov;?;Middle East;1;1
Canada;Canadian Airlines;?;?;767-300ER;Apr;1987;?;4;4
Canada;Air Canada;1991;PW;?;Jan;1989;?;3;3
Philippines;?;?;GE;747-400M;Jan;1996;Southeast Asia;1;?
Belgium;Sobelair;1992;CF;737-400;Jun;1988;Europe;1;1
United Arab Emirates;Etihad Airways;2011;GE;777-300ER;Mar;2008;Middle East;2;2
?;Playboy;?;?;DC-9;Jun;1967;North America;1;1
Panama;Copa Airlines;2002;CF;737-700;Jan;?;Central America and Mexico;4;4
USA;?;1988;CF;737-300;?;1986;North America;5;5
Belgium;City Bird;1998;PW;MD-11;Mar;1998;Europe;1;1
