citrus;6703 melrose ave.;los angeles;213/857-0034;californian;6
arnie morton's of chicago;435 s. la cienega blvd.;?;?;steakhouses;0
?;?;studio city;?;?;?
art's deli;12224 ventura blvd.;?;818-762-1221;?;1
hotel bel-air;701 stone canyon rd.;bel air;?;californian;2
bel-air hotel;?;bel air;310-472-1211;californian;2
cafe bizou;?;sherman oaks;818/788-3536;?;3
?;?;sherman oaks;818-788-3536;?;3
campanile;624 s. la brea ave.;los angeles;?;?;?
?;624 s. la brea ave.;los angeles;?;californian;?
?;2709 main st.;santa monica;?;?;5
chinois on main;?;santa monica;310-392-9025;pacific new wave;?
arnie morton's of chicago;?;?;310/246-1501;american;?
citrus;6703 melrose ave.;los angeles;?;californian;6
?;8358 sunset blvd. west;?;213/848-6677;american;7
fenix at the argyle;8358 sunset blvd.;?;213-848-6677;french (new);7
granita;?;malibu;310/456-0488;?;8
?;23725 w. malibu rd.;malibu;310-456-0488;?;?
?;?;los angeles;310/276-0615;american;?
grill  the;?;beverly hills;310-276-0615;american (traditional);?
restaurant katsu;1972 n. hillhurst ave.;los angeles;213/665-1891;?;10
?;1972 hillhurst ave.;los feliz;213-665-1891;japanese;?
l'orangerie;903 n. la cienega blvd.;?;310/652-9770;french;11
?;903 n. la cienega blvd.;w. hollywood;?;french (classic);?
le chardonnay;8284 melrose ave.;los angeles;?;french;12
le chardonnay (los angeles);8284 melrose ave.;los angeles;213-655-8880;?;12
?;?;?;?;italian;13
?;8638 w. third st.;?;310-274-1893;italian;13
matsuhisa;?;?;310/659-9639;asian;14
?;129 n. la cienega blvd.;beverly hills;?;seafood;?
the palm;?;los angeles;?;american;?
palm  the (los angeles);9001 santa monica blvd.;w. hollywood;?;steakhouses;15
?;5955 melrose ave.;los angeles;213/467-1108;?;16
patina;?;?;213-467-1108;?;?
philippe's the original;1001 n. alameda st.;los angeles;213/628-3781;?;?
philippe the original;?;chinatown;213-628-3781;cafeterias;?
pinot bistro;?;?;818/990-0500;?;?
pinot bistro;12969 ventura blvd.;?;?;french bistro;18
?;617 s. olive st.;los angeles;?;italian;?
rex il ristorante;617 s. olive st.;los angeles;213-627-2300;nuova cucina italian;19
?;1114 horn ave.;?;310/652-4025;californian;20
?;8795 sunset blvd.;w. hollywood;310-652-4025;californian;20
valentino;3115 pico blvd.;santa monica;310/829-4313;italian;21
valentino;?;santa monica;310-829-4313;italian;?
?;67 n. raymond ave.;?;?;?;22
?;67 n. raymond ave.;pasadena;818-585-0855;?;?
21 club;?;new york;212/582-7200;american;23
21 club;21 w. 52nd st.;?;?;?;23
aquavit;13 w. 54th st.;new york;212/307-7311;?;24
?;13 w. 54th st.;new york city;212-307-7311;?;?
?;?;new york;?;american;?
aureole;34 e. 61st st.;new york city;212-319-1660;american (new);?
?;?;?;?;coffee bar;?
cafe lalo;201 w. 83rd st.;?;?;coffeehouses;26
cafe des artistes;?;?;212/877-3500;continental;?
?;?;new york city;?;french (classic);27
?;2450 broadway  between 90th and 91st sts.;new york;?;?;28
carmine's;?;new york city;?;italian;?
?;?;new york;?;delicatessen;29
carnegie deli;854 seventh ave.;new york city;212-757-2245;?;?
chanterelle;?;new york;?;american;?
?;2 harrison st.;new york city;?;?;?
daniel;20 e. 76th st.;new york;212/288-0033;?;?
daniel;20 e. 76th st.;new york city;212-288-0033;french (new);31
?;?;new york;?;asian;32
?;?;new york city;?;?;32
felidia;?;new york;212/758-1479;?;?
felidia;243 e. 58th st.;?;212-758-1479;italian;?
?;99 e. 52nd st.;?;?;american;?
four seasons;99 e. 52nd st.;?;?;american (new);?
?;12 e. 12th st.;new york;?;?;35
?;12 e. 12th st.;?;212-620-4020;?;?
?;?;new york;212/477-0777;?;36
gramercy tavern;?;?;212-477-0777;american (new);36
island spice;402 w. 44th st.;?;212/765-1737;tel caribbean;37
?;402 w. 44th st.;new york city;212-765-1737;?;37
jo jo;160 e. 64th st.;new york;212/223-5656;american;38
jo jo;?;?;212-223-5656;?;38
?;33 w. 55th st.;new york;212/586-4252;french;39
la caravelle;33 w. 55th st.;?;?;french (classic);?
?;?;new york;212/688-6525;french;?
la cote basque;60 w. 55th st.;?;212-688-6525;?;?
le bernardin;?;?;212/489-1515;french;41
?;155 w. 51st st.;?;212-489-1515;seafood;41
les celebrites;?;?;?;?;?
les celebrites;155 w. 58th st.;?;?;?;?
?;2 e. 55th st.;?;?;american;43
lespinasse (new york city);?;?;212-339-6719;?;43
?;249 e. 50th st.;new york;?;?;44
lutece;?;new york city;212-752-2225;french (classic);?
manhattan ocean club;57 w. 58th st.;new york;212/ 371-7777;seafood;?
manhattan ocean club;?;?;212-371-7777;?;?
?;405 e. 58th st.;new york;212/754-6272;american;?
march;?;?;?;american (new);46
?;102 5th ave.  between 15th and 16th sts.;new york;212/807-7400;american;?
mesa grill;102 fifth ave.;new york city;212-807-7400;southwestern;47
mi cocina;57 jane st.  off hudson st.;?;?;mexican;48
mi cocina;57 jane st.;?;212-627-8273;mexican;?
?;239 w. broadway  between walker and white sts.;new york;212/ 219-2777;french;49
montrachet;239 w. broadway;new york city;212-219-2777;?;?
oceana;55 e. 54th st.;new york;212/759-5941;seafood;50
oceana;?;new york city;212-759-5941;seafood;50
?;100 e. 63rd st.;new york;212/644-1900;american;51
park avenue cafe (new york city);?;new york city;?;american (new);51
petrossian;182 w. 58th st.;new york;?;?;52
petrossian;182 w. 58th st.;?;212-245-2214;russian;?
?;?;new york;212/724-8585;mediterranean;53
picholine;?;?;?;mediterranean;?
?;?;new york;212/260-6660;seafood;54
?;95 ave. a;?;?;seafood;54
rainbow room;30 rockefeller plaza;new york;212/632-5000;or 212/632-5100 american;?
rainbow room;?;new york city;?;?;55
river cafe;1 water st. at the east river;brooklyn;718/522-5200;?;56
?;1 water st.;brooklyn;718-522-5200;?;56
?;?;new york;?;italian;57
san domenico;240 central park s.;new york city;212-265-5959;?;?
second avenue deli;156 2nd ave. at 10th st.;new york;212/677-0606;?;?
?;?;new york city;212-677-0606;delis;58
?;?;new york;212/980-9393;?;?
?;?;?;212-980-9393;?;59
shun lee west;43 w. 65th st.;new york;212/371-8844;asian;60
?;?;?;212-371-8844;chinese;?
?;1110 3rd ave. at 65th st.;new york;212/861-8080;american;?
sign of the dove;1110 third ave.;?;212-861-8080;?;?
?;?;?;212/753-1530;american;?
?;?;new york city;?;steakhouses;62
tavern on the green;?;new york;212/873-3200;?;?
?;?;?;212-873-3200;?;63
uncle nick's;747 9th ave.  between 50th and 51st sts.;?;212/315-1726;mediterranean;64
