chinois on main;2709 main st.;santa monica;310-392-9025;pacific new wave;5
?;435 s. la cienega blvd.;los angeles;310-246-1501;?;0
?;12224 ventura blvd.;?;818/762-1221;?;1
?;12224 ventura blvd.;studio city;818-762-1221;delis;1
?;701 stone canyon rd.;bel air;310/472-1211;californian;2
bel-air hotel;701 stone canyon rd.;bel air;310-472-1211;californian;?
cafe bizou;?;sherman oaks;818/788-3536;french;3
cafe bizou;14016 ventura blvd.;sherman oaks;818-788-3536;?;?
campanile;624 s. la brea ave.;los angeles;213/938-1447;?;?
campanile;?;los angeles;213-938-1447;californian;4
?;2709 main st.;santa monica;?;french;5
?;?;los angeles;310/246-1501;american;0
?;6703 melrose ave.;?;213/857-0034;?;6
citrus;?;?;213-857-0034;?;6
?;8358 sunset blvd. west;hollywood;?;american;7
fenix at the argyle;?;w. hollywood;213-848-6677;french (new);?
granita;?;?;310/456-0488;californian;8
granita;23725 w. malibu rd.;malibu;310-456-0488;californian;8
grill on the alley;9560 dayton way;?;310/276-0615;american;9
grill  the;?;?;310-276-0615;american (traditional);9
restaurant katsu;1972 n. hillhurst ave.;los angeles;213/665-1891;?;10
katsu;?;?;213-665-1891;japanese;?
l'orangerie;903 n. la cienega blvd.;los angeles;310/652-9770;french;?
?;903 n. la cienega blvd.;?;310-652-9770;french (classic);11
le chardonnay;?;?;?;french;12
le chardonnay (los angeles);8284 melrose ave.;los angeles;213-655-8880;french bistro;12
locanda veneta;3rd st.;los angeles;?;italian;?
?;8638 w. third st.;los angeles;310-274-1893;?;13
matsuhisa;?;beverly hills;310/659-9639;asian;14
matsuhisa;129 n. la cienega blvd.;?;310-659-9639;seafood;14
the palm;?;?;310/550-8811;american;15
palm  the (los angeles);9001 santa monica blvd.;?;310-550-8811;?;15
?;5955 melrose ave.;los angeles;213/467-1108;?;16
patina;?;los angeles;213-467-1108;?;?
philippe's the original;1001 n. alameda st.;los angeles;213/628-3781;?;17
philippe the original;1001 n. alameda st.;?;213-628-3781;cafeterias;17
pinot bistro;12969 ventura blvd.;los angeles;818/990-0500;french;18
pinot bistro;12969 ventura blvd.;studio city;?;french bistro;?
rex il ristorante;617 s. olive st.;los angeles;?;italian;19
rex il ristorante;?;los angeles;213-627-2300;nuova cucina italian;19
?;1114 horn ave.;los angeles;310/652-4025;californian;20
?;8795 sunset blvd.;w. hollywood;?;californian;20
?;3115 pico blvd.;santa monica;?;?;21
valentino;?;santa monica;?;italian;21
yujean kang's gourmet chinese cuisine;?;los angeles;818/585-0855;asian;?
?;67 n. raymond ave.;?;?;chinese;?
?;21 w. 52nd st.;?;?;?;23
21 club;21 w. 52nd st.;new york city;212-582-7200;american (new);23
aquavit;13 w. 54th st.;new york;212/307-7311;continental;24
aquavit;?;?;212-307-7311;scandinavian;?
aureole;?;?;212/ 319-1660;american;?
aureole;34 e. 61st st.;new york city;212-319-1660;american (new);25
cafe lalo;201 w. 83rd st.;new york;?;coffee bar;?
cafe lalo;201 w. 83rd st.;?;?;coffeehouses;26
cafe des artistes;1 w. 67th st.;?;212/877-3500;continental;27
cafe des artistes;1 w. 67th st.;new york city;212-877-3500;?;27
carmine's;?;new york;212/362-2200;italian;28
?;2450 broadway;new york city;212-362-2200;italian;28
carnegie deli;854 7th ave.  between 54th and 55th sts.;?;?;delicatessen;?
?;854 seventh ave.;new york city;212-757-2245;delis;?
?;?;new york;212/966-6960;?;30
chanterelle;?;new york city;?;?;30
daniel;20 e. 76th st.;?;?;french;31
daniel;20 e. 76th st.;new york city;?;?;31
dawat;210 e. 58th st.;new york;?;?;32
dawat;210 e. 58th st.;new york city;212-355-7555;indian;32
?;243 e. 58th st.;new york;?;italian;33
felidia;243 e. 58th st.;new york city;?;italian;?
four seasons grill room;99 e. 52nd st.;?;212/754-9494;american;34
?;?;new york city;212-754-9494;american (new);34
gotham bar & grill;?;new york;212/620-4020;american;?
gotham bar & grill;?;new york city;?;american (new);?
gramercy tavern;42 e. 20th st.  between park ave. s and broadway;new york;212/477-0777;american;?
gramercy tavern;42 e. 20th st.;new york city;?;american (new);36
island spice;402 w. 44th st.;new york;?;tel caribbean;37
island spice;402 w. 44th st.;new york city;?;?;37
jo jo;?;new york;212/223-5656;american;38
jo jo;?;new york city;212-223-5656;french bistro;38
?;33 w. 55th st.;new york;?;french;?
?;?;new york city;?;?;?
la cote basque;60 w. 55th st.  between 5th and 6th ave.;new york;?;?;?
la cote basque;60 w. 55th st.;new york city;?;french (classic);40
le bernardin;155 w. 51st st.;new york;212/489-1515;?;41
le bernardin;?;new york city;?;?;41
les celebrites;?;new york;?;french;?
les celebrites;155 w. 58th st.;new york city;212-484-5113;french (classic);?
?;2 e. 55th st.;new york;212/339-6719;american;?
?;2 e. 55th st.;new york city;212-339-6719;asian;43
lutece;249 e. 50th st.;new york;212/752-2225;?;?
?;249 e. 50th st.;new york city;212-752-2225;french (classic);?
manhattan ocean club;57 w. 58th st.;new york;212/ 371-7777;seafood;?
manhattan ocean club;?;new york city;?;seafood;45
march;405 e. 58th st.;new york;212/754-6272;american;46
march;405 e. 58th st.;new york city;212-754-6272;american (new);46
mesa grill;102 5th ave.  between 15th and 16th sts.;?;?;american;?
?;102 fifth ave.;?;212-807-7400;southwestern;47
mi cocina;?;new york;212/627-8273;?;48
mi cocina;?;?;?;?;?
montrachet;?;new york;212/ 219-2777;french;49
montrachet;239 w. broadway;?;212-219-2777;?;49
oceana;55 e. 54th st.;?;212/759-5941;?;50
oceana;55 e. 54th st.;new york city;212-759-5941;?;50
park avenue cafe;100 e. 63rd st.;new york;212/644-1900;?;51
park avenue cafe (new york city);100 e. 63rd st.;new york city;212-644-1900;american (new);51
petrossian;?;new york;212/245-2214;?;52
petrossian;182 w. 58th st.;new york city;212-245-2214;russian;52
?;?;?;?;mediterranean;53
picholine;35 w. 64th st.;?;212-724-8585;mediterranean;?
pisces;95 ave. a at 6th st.;?;?;seafood;?
pisces;95 ave. a;?;212-260-6660;seafood;54
?;30 rockefeller plaza;new york;212/632-5000;or 212/632-5100 american;?
rainbow room;30 rockefeller plaza;new york city;212-632-5000;?;?
river cafe;?;?;718/522-5200;american;56
?;?;?;?;american (new);56
?;240 central park s;new york;?;?;57
