Netherlands;KLM Royal Dutch Airlines;1983;GE;747-300;Jan;1982;Europe;1;1
Ireland;?;2002;?;737-800;Jan;2002;Europe;2;2
USA;Southern Airways - USA (Inacti;1968;?;?;?;1966;North America;3;3
USA;?;2010;GE;777F;Apr;?;North America;2;2
?;?;2012;GE;747-8F;Nov;2006;Europe;?;3
?;Aerolineas Argentinas;1978;?;727;?;1978;South America;2;?
Indonesia;?;1976;PW;DC-9;Feb;?;Southeast Asia;3;3
China;China Xinjiang Airlines;2002;?;?;Mar;2000;East Asia;1;1
USA;ATA Airlines Inc.;2000;RR;?;Jan;2000;North America;2;2
France;?;1996;PW;MD-80;Jun;?;Europe;?;2
United Kingdom;Air Europe;?;RR;757-200;?;1988;Europe;2;2
Turkey;Pegasus Airlines;2007;CF;737-800;Feb;2006;Europe;1;1
Netherlands;?;1993;CF;?;Jul;1991;Europe;1;1
Venezuela;?;1987;?;MD-80;May;1986;South America;1;1
USA;U.S. Air Force;1978;?;707/720;Jan;1973;North America;1;?
Germany;?;1982;PW;737-200;Jan;?;Europe;2;2
Turkey;Turkish Air Force Peace Eagle;2005;CF;?;?;2003;Europe;1;1
Germany;Aero Lloyd;1987;?;MD-80;Aug;?;?;1;?
Hungary;Malev Hungarian Airlines Ltd.;1993;PW;?;Feb;1991;Europe;2;?
Cameroon;?;1972;?;?;May;?;Africa;?;1
USA;Jackson Square Aviation;2021;CF;737 MAX;?;2021;?;4;4
Ireland;DAE 4 Ireland Limited;2020;GE;777F;Dec;2018;Europe;1;1
Switzerland;Swissair;1968;PW;?;?;1966;Europe;5;?
Turkey;Onur Air;1997;PW;MD-80;?;1995;Europe;5;5
Nigeria;Arik Air;2009;CF;737-800;Sep;?;Africa;1;?
USA;Republic Airlines;1980;PW;DC-9;Jan;?;North America;?;4
Germany;Deucalion Capital VII Limited;?;?;?;Dec;2005;Europe;4;4
China;Jade Cargo International;2006;GE;747-400ERF;Aug;?;East Asia;2;2
USA;CIT Aerospace LLC;2006;CF;737-800;Jan;2003;North America;1;0
Germany;?;1998;GE;MD-11;Feb;1997;?;5;?
?;?;2019;RR;787-8;?;2018;Africa;1;1
China;Air China;1998;PW;747-400M;Jan;1997;East Asia;1;?
State of Libya;?;?;PW;727;Apr;1974;Africa;?;3
Mexico;VivaAerobus;1992;CF;737-300;Sep;?;Central America and Mexico;2;?
USA;?;1965;PW;707/720;Jan;?;North America;?;1
?;?;?;GE;787-8;?;?;Central Asia;2;2
China;CAAC-Civil Aviation of China;1985;?;747-200;?;?;?;1;?
China;CATIC;1992;PW;MD-80;Mar;1990;East Asia;?;2
Germany;dba;1998;CF;?;Mar;1997;?;1;1
?;Mitsui & Co.;1990;GE;?;Dec;1986;East Asia;2;2
?;Air Lease Corporation;2017;RR;787-9;Jan;?;North America;?;1
United Arab Emirates;?;2011;GE;777-300ER;?;2010;Middle East;3;?
China;?;2006;GE;747-400ERF;Jul;2005;East Asia;?;1
Brunei Darussalam;Royal Brunei Airlines;1975;PW;737-200;?;?;?;2;?
China;China Eastern Yunnan Airlines;?;CF;737-300;Jan;1985;East Asia;?;1
Hong Kong;?;2016;CF;737-800;Mar;2014;East Asia;6;6
?;Altavair LLC;2007;GE;747-400ERF;Jun;2005;North America;3;3
South Africa;Comair Limited;?;CF;737-800;Jun;2010;Africa;2;?
Japan;Japan Transocean Air;2016;?;737-800;May;?;East Asia;2;?
Saudi Arabia;Mid East Jet;1997;PW;757-200;Jan;?;Middle East;1;1
Malta;?;1983;PW;?;Mar;1982;Europe;3;3
Brazil;VASP Airlines;1973;PW;?;Mar;?;South America;3;3
USA;USAF PAR Program;?;GE;747-8;Aug;2017;North America;2;2
Mexico;Aeromexico;?;PW;DC-9;Jan;1979;?;6;6
Brazil;GOL Linhas Aereas;2009;CF;737-800;Feb;2006;?;1;1
Azerbaijan;?;2012;?;767-300F;Jun;2010;Central Asia;2;2
Ukraine;Goiania;2012;CF;737-800;?;2007;Europe;2;?
Spain;Iberia Airlines;1972;PW;727;Jan;1972;Europe;3;3
Singapore;?;2015;RR;787-9;Oct;?;Southeast Asia;6;?
Singapore;SilkAir;2015;CF;737-800;Nov;2012;Southeast Asia;6;?
?;?;2001;RR;?;?;2000;?;2;2
USA;Capitol Air;1969;PW;DC-8;Feb;1967;North America;1;1
Germany;LTU;1987;RR;757-200;Jan;1987;Europe;2;2
Netherlands;?;2016;GE;787-9;Dec;?;Europe;1;?
South Korea;Jeju Air;?;?;737-800;Dec;2016;East Asia;?;3
USA;American Airlines;1976;PW;727;Jan;1974;North America;8;8
Iceland;Icelandair;?;CF;737-800;Jan;2005;Europe;9;?
Algeria;Air Algerie;?;PW;737-200;Jan;?;Africa;1;1
United Arab Emirates;Dubai Air Wing;1982;PW;727;Jul;1982;Middle East;1;1
Ireland;?;1991;CF;737-400;Jan;?;Europe;4;4
USA;MarkAir;?;?;737-200;Dec;1982;North America;2;2
Italy;Alitalia;1968;PW;DC-8;Jan;?;Europe;2;2
?;US Airways Inc.;?;?;727;Jan;1969;North America;2;2
Switzerland;Maritime Investment & Shipping;?;PW;737-200;Sep;1978;Europe;1;?
United Kingdom;?;1989;CF;?;Apr;1987;Europe;?;?
USA;?;1994;RR;757-200;Jan;1993;North America;?;1
South Korea;Government of Korea;2022;CF;737-800A;Mar;?;?;1;1
Japan;BDS Japan International Tanker;?;PW;767-2C;Nov;2018;East Asia;?;1
Reunion;Air Austral;?;RR;787-8;Feb;2015;Africa;2;2
Saudi Arabia;Mid East Jet;1996;GE;767-200ER;Oct;1996;Middle East;1;1
Brazil;Varig Airlines;1963;?;707/720;Jan;1963;?;1;1
USA;Trans Carib Air;1964;PW;DC-8;?;?;North America;1;1
Morocco;Royal Air Maroc;1970;PW;727;?;1969;Africa;1;?
