l'orangerie;903 n. la cienega blvd.;los angeles;310/652-9770;french;11
arnie morton's of chicago;435 s. la cienega blvd.;?;?;?;0
?;12224 ventura blvd.;studio city;818/762-1221;?;?
art's deli;?;?;818-762-1221;delis;?
?;?;?;?;?;?
bel-air hotel;701 stone canyon rd.;?;?;?;?
?;?;sherman oaks;?;?;3
cafe bizou;14016 ventura blvd.;?;?;french bistro;?
?;624 s. la brea ave.;los angeles;?;?;4
campanile;624 s. la brea ave.;los angeles;?;californian;?
chinois on main;2709 main st.;?;310/392-9025;?;?
?;?;?;310-392-9025;pacific new wave;?
?;6703 melrose ave.;?;213/857-0034;californian;?
citrus;?;?;213-857-0034;californian;?
?;8358 sunset blvd. west;?;?;american;?
?;?;w. hollywood;213-848-6677;french (new);7
?;?;?;310/456-0488;californian;8
?;?;?;310-456-0488;californian;8
?;?;los angeles;310/276-0615;american;9
grill  the;9560 dayton way;?;?;american (traditional);?
restaurant katsu;?;los angeles;?;?;10
katsu;?;?;?;japanese;?
?;?;los angeles;?;american;0
l'orangerie;?;w. hollywood;310-652-9770;french (classic);?
le chardonnay;8284 melrose ave.;los angeles;213/655-8880;french;12
le chardonnay (los angeles);8284 melrose ave.;los angeles;213-655-8880;french bistro;12
?;3rd st.;?;?;italian;13
?;?;?;310-274-1893;italian;13
?;129 n. la cienega blvd.;beverly hills;310/659-9639;asian;?
?;129 n. la cienega blvd.;?;310-659-9639;?;?
?;9001 santa monica blvd.;?;310/550-8811;american;?
?;9001 santa monica blvd.;?;310-550-8811;steakhouses;15
?;?;los angeles;213/467-1108;?;?
?;?;los angeles;213-467-1108;?;?
?;?;los angeles;?;?;17
?;?;?;213-628-3781;cafeterias;?
?;?;?;818/990-0500;?;18
pinot bistro;12969 ventura blvd.;?;818-990-0500;?;18
rex il ristorante;?;los angeles;213/627-2300;?;19
?;617 s. olive st.;?;?;?;?
spago;1114 horn ave.;los angeles;?;?;?
spago (los angeles);?;w. hollywood;310-652-4025;californian;20
valentino;3115 pico blvd.;santa monica;?;italian;21
valentino;?;?;310-829-4313;?;21
?;67 n. raymond ave.;los angeles;?;?;22
?;?;pasadena;?;chinese;22
21 club;21 w. 52nd st.;?;212/582-7200;american;23
21 club;21 w. 52nd st.;new york city;212-582-7200;?;23
aquavit;?;?;?;continental;?
?;13 w. 54th st.;new york city;?;?;24
aureole;?;?;?;american;?
aureole;34 e. 61st st.;?;?;american (new);?
?;?;new york;?;coffee bar;?
cafe lalo;?;new york city;212-496-6031;coffeehouses;?
?;1 w. 67th st.;new york;212/877-3500;continental;?
?;1 w. 67th st.;new york city;212-877-3500;french (classic);?
carmine's;2450 broadway  between 90th and 91st sts.;?;212/362-2200;?;28
?;?;new york city;?;italian;28
carnegie deli;854 7th ave.  between 54th and 55th sts.;new york;?;delicatessen;?
carnegie deli;854 seventh ave.;new york city;?;?;29
chanterelle;?;new york;212/966-6960;?;?
chanterelle;?;new york city;212-966-6960;french (new);?
daniel;?;?;?;french;?
daniel;20 e. 76th st.;new york city;212-288-0033;?;31
dawat;?;?;?;?;?
dawat;?;new york city;212-355-7555;indian;32
felidia;243 e. 58th st.;new york;?;?;33
?;243 e. 58th st.;new york city;?;italian;33
?;?;?;212/754-9494;american;?
?;99 e. 52nd st.;new york city;?;?;?
gotham bar & grill;12 e. 12th st.;new york;?;?;35
gotham bar & grill;?;new york city;?;american (new);35
gramercy tavern;42 e. 20th st.  between park ave. s and broadway;?;212/477-0777;american;?
gramercy tavern;42 e. 20th st.;?;212-477-0777;american (new);36
?;402 w. 44th st.;new york;?;?;?
island spice;402 w. 44th st.;new york city;?;caribbean;37
jo jo;160 e. 64th st.;?;212/223-5656;american;?
?;?;new york city;212-223-5656;?;38
?;33 w. 55th st.;?;?;french;39
?;?;?;212-586-4252;?;?
?;60 w. 55th st.  between 5th and 6th ave.;?;212/688-6525;?;?
la cote basque;?;new york city;212-688-6525;french (classic);?
?;?;new york;212/489-1515;french;41
le bernardin;?;?;?;?;41
les celebrites;160 central park s;new york;?;?;42
?;155 w. 58th st.;?;212-484-5113;french (classic);?
lespinasse;2 e. 55th st.;?;?;american;43
lespinasse (new york city);?;?;?;asian;43
lutece;249 e. 50th st.;?;?;?;?
lutece;?;?;?;?;?
?;?;new york;212/ 371-7777;?;?
manhattan ocean club;?;?;212-371-7777;?;?
?;?;new york;212/754-6272;?;46
march;405 e. 58th st.;new york city;212-754-6272;?;46
mesa grill;102 5th ave.  between 15th and 16th sts.;?;212/807-7400;american;?
?;?;new york city;?;?;?
?;?;new york;212/627-8273;mexican;?
mi cocina;57 jane st.;new york city;?;mexican;?
?;?;?;212/ 219-2777;?;49
montrachet;239 w. broadway;new york city;212-219-2777;french bistro;?
?;55 e. 54th st.;?;212/759-5941;?;50
oceana;55 e. 54th st.;new york city;?;seafood;?
park avenue cafe;?;?;212/644-1900;?;51
?;100 e. 63rd st.;new york city;212-644-1900;american (new);?
?;182 w. 58th st.;?;212/245-2214;french;52
?;182 w. 58th st.;new york city;?;?;52
picholine;35 w. 64th st.;new york;212/724-8585;mediterranean;?
picholine;35 w. 64th st.;?;?;?;53
pisces;?;?;?;?;?
?;?;?;?;seafood;?
?;30 rockefeller plaza;?;?;or 212/632-5100 american;?
rainbow room;30 rockefeller plaza;?;212-632-5000;?;55
