Turkey;Onur Air;1997;PW;MD-80;Oct;1995;Europe;5;5
?;Ryanair;?;?;?;Jan;?;?;?;?
?;KLM Royal Dutch Airlines;?;GE;?;Jan;?;?;1;?
?;?;2010;?;?;Apr;?;?;?;2
Russian Federation;?;?;GE;?;?;2006;?;3;3
?;?;?;?;727;Jan;1978;?;2;2
?;Garuda Indonesia;1976;PW;?;?;?;?;?;3
China;?;2002;?;757-200;Mar;?;?;?;1
?;ATA Airlines Inc.;2000;RR;?;Jan;?;North America;2;2
?;?;?;PW;?;?;1995;?;?;2
United Kingdom;Air Europe;?;RR;?;?;?;Europe;?;?
Turkey;?;?;?;?;?;?;Europe;?;?
?;ITOCHU AirLease B.V.;?;?;737-300;Jul;?;Europe;1;1
Venezuela;?;1987;PW;?;May;1986;?;1;?
USA;U.S. Air Force;?;PW;707/720;Jan;1973;North America;1;?
?;Bavaria;?;?;?;?;?;Europe;?;2
?;?;?;?;737-700W;Aug;2003;Europe;1;1
Germany;Aero Lloyd;?;PW;MD-80;?;1986;?;?;?
?;?;1993;PW;767-200ER;?;1991;?;2;2
?;?;1972;PW;?;?;?;?;1;1
USA;Jackson Square Aviation;?;CF;?;?;?;North America;?;4
Ireland;?;?;GE;777F;Dec;2018;?;?;1
Switzerland;?;1968;PW;DC-9;?;1966;?;5;?
USA;?;?;PW;?;May;?;?;3;?
Nigeria;Arik Air;?;?;737-800;Sep;?;?;1;?
USA;?;?;PW;?;?;1979;?;4;4
?;Deucalion Capital VII Limited;?;GE;?;Dec;2005;Europe;?;4
?;?;?;?;?;?;?;?;2;?
USA;?;?;?;737-800;Jan;2003;North America;1;0
Germany;Lufthansa Cargo;?;GE;MD-11;?;1997;?;5;5
?;?;?;RR;787-8;May;?;?;1;?
China;Air China;1998;PW;?;Jan;1997;?;1;?
?;Libyan Airlines;?;PW;727;Apr;1974;?;?;?
?;VivaAerobus;?;CF;?;Sep;?;?;2;?
?;World Airways Inc.;?;PW;707/720;?;?;North America;1;?
?;Azerbaijan Airlines;2014;GE;?;Feb;?;?;2;?
China;CAAC-Civil Aviation of China;1985;?;?;?;?;East Asia;1;?
China;CATIC;1992;PW;MD-80;Mar;?;East Asia;2;?
?;?;1998;CF;?;Mar;?;?;1;?
Japan;Mitsui & Co.;?;GE;?;Dec;1986;East Asia;2;2
USA;Air Lease Corporation;?;RR;?;Jan;?;?;1;1
?;Emirates;2011;?;?;Apr;?;Middle East;3;3
China;China Cargo;2006;?;?;?;?;?;?;1
?;?;?;?;?;Jan;?;Southeast Asia;2;?
China;?;?;CF;?;?;?;East Asia;1;1
Hong Kong;?;?;?;?;Mar;?;?;6;6
?;?;?;?;?;Jun;?;North America;?;3
?;Comair Limited;2015;CF;737-800;?;2010;?;2;2
?;?;2016;CF;737-800;?;2014;East Asia;2;2
?;Mid East Jet;?;?;757-200;Jan;1997;Middle East;?;1
Malta;Air Malta;1983;PW;737-200;Mar;?;Europe;?;?
Brazil;?;1973;PW;?;?;?;?;3;3
USA;?;2017;GE;747-8;Aug;2017;?;?;?
Mexico;?;?;?;DC-9;?;1979;Central America and Mexico;?;6
Brazil;?;2009;CF;737-800;Feb;?;South America;?;1
?;?;2012;?;767-300F;?;?;?;2;2
?;?;?;?;737-800;Jul;2007;?;?;2
?;?;?;PW;?;Jan;1972;?;3;3
?;Scoot PTE LTD;2015;RR;787-9;?;2006;Southeast Asia;?;6
?;SilkAir;?;CF;737-800;?;?;Southeast Asia;?;6
United Kingdom;?;2001;?;?;?;2000;?;?;2
USA;Capitol Air;?;?;?;Feb;1967;?;?;1
?;?;1987;RR;?;?;?;Europe;2;?
Netherlands;?;2016;?;787-9;Dec;?;Europe;?;1
South Korea;?;?;CF;737-800;?;2016;East Asia;?;3
?;?;?;?;?;Jan;1974;North America;8;?
Iceland;?;?;CF;737-800;Jan;?;?;9;9
?;Air Algerie;?;?;737-200;Jan;?;Africa;1;?
?;?;1982;?;?;?;?;?;1;?
?;?;1991;?;?;?;1988;Europe;?;?
USA;?;1982;?;737-200;?;1982;?;?;2
?;?;?;PW;?;Jan;?;Europe;2;2
?;?;?;?;727;?;?;?;?;2
?;?;1979;?;737-200;?;1978;?;?;?
?;?;1989;CF;737-400;Apr;1987;Europe;?;?
?;US Airways Inc.;?;?;757-200;Jan;?;North America;1;?
?;?;?;CF;737-800A;Mar;?;?;1;?
Japan;?;2021;PW;767-2C;Nov;2018;?;1;1
Reunion;Air Austral;?;RR;?;Feb;2015;?;?;?
Saudi Arabia;Mid East Jet;1996;GE;?;?;?;Middle East;?;1
?;?;1963;?;707/720;Jan;1963;?;?;?
?;?;?;?;DC-8;Apr;1964;North America;?;1
?;?;?;?;?;?;1969;Africa;?;?
USA;United Airlines;?;?;?;?;1966;North America;?;9
Algeria;Tassili Airlines;2011;?;737-800;Oct;?;Africa;4;4
Netherlands;Martinair Cargo;1989;PW;767-300ER;Mar;?;Europe;1;1
