AMC Hornet Sportabout (sw);18.0;6;258.0;110.0;2962.;13.5;71;US
Buick Skylark 320;?;8;350.0;165.0;?;?;?;?
?;18.0;?;318.0;150.0;?;11.0;70;?
AMC Rebel SST;?;?;304.0;150.0;3433.;?;70;US
?;?;8;302.0;?;?;10.5;70;?
?;15.0;8;429.0;198.0;?;?;70;?
?;14.0;?;454.0;?;?;?;70;US
?;14.0;?;?;?;4312.;?;?;US
?;14.0;?;?;225.0;?;10.0;?;US
AMC Ambassador DPL;15.0;?;?;190.0;3850.;8.5;70;?
?;?;4;133.0;115.0;?;?;70;?
Chevrolet Chevelle Concours (sw);?;8;?;165.0;4142.;?;?;?
Ford Torino (sw);0;8;?;153.0;?;11.0;?;?
Plymouth Satellite (sw);?;?;383.0;175.0;4166.;10.5;?;US
?;?;8;?;175.0;?;?;70;?
?;?;?;383.0;?;3563.;10.0;?;?
Plymouth 'Cuda 340;14.0;8;340.0;160.0;?;?;?;US
?;0;8;?;?;3353.;8.0;?;?
Chevrolet Monte Carlo;?;?;400.0;?;3761.;9.5;70;US
Buick Estate Wagon (sw);14.0;?;455.0;?;3086.;?;70;US
Toyota Corolla Mark ii;24.0;?;?;95.00;?;?;?;?
?;22.0;6;?;?;?;?;?;US
?;18.0;6;199.0;?;?;15.5;70;US
Ford Maverick;?;?;?;?;?;?;?;US
?;?;4;97.00;?;2130.;?;?;?
?;?;4;97.00;?;?;20.5;?;Europe
?;?;?;110.0;?;2672.;17.5;?;?
Audi 100 LS;?;?;107.0;90.00;2430.;?;70;?
Saab 99e;25.0;4;104.0;95.00;2375.;?;?;Europe
BMW 2002;?;?;?;?;?;12.5;?;?
?;21.0;?;?;90.00;?;?;70;?
Ford F250;?;?;?;215.0;?;14.0;?;?
?;10.0;8;307.0;?;4376.;15.0;70;?
?;?;8;?;210.0;?;13.5;70;US
?;9.0;8;?;193.0;4732.;18.5;?;?
Datsun PL510;?;?;97.00;88.00;2130.;14.5;?;Japan
Chevrolet Vega 2300;28.0;4;140.0;90.00;2264.;?;71;?
Toyota Corolla;?;?;?;95.00;2228.;?;71;Japan
?;?;?;98.00;?;2046.;?;71;US
?;?;?;97.00;48.00;1978.;?;?;?
AMC Gremlin;?;6;232.0;100.0;2634.;13.0;71;US
?;16.0;?;?;105.0;?;15.5;71;US
?;17.0;?;250.0;100.0;3329.;?;71;?
?;?;?;?;?;3302.;?;71;?
?;?;6;?;?;?;?;71;?
?;14.0;8;?;165.0;4209.;12.0;71;?
?;?;?;400.0;?;4464.;11.5;71;?
?;14.0;?;351.0;153.0;4154.;13.5;71;?
?;14.0;8;318.0;150.0;4096.;?;?;US
?;12.0;?;?;180.0;?;11.5;71;US
?;?;8;400.0;170.0;4746.;12.0;?;US
?;13.0;8;400.0;?;?;12.0;?;?
?;18.0;?;?;?;3504.;?;70;?
Chevrolet Vega (sw);?;?;?;?;2408.;19.0;?;US
Pontiac Firebird;19.0;6;250.0;100.0;3282.;15.0;71;US
?;18.0;6;?;?;?;14.5;?;US
?;?;?;122.0;86.00;2220.;14.0;?;US
?;28.0;4;116.0;?;?;14.0;71;Europe
?;30.0;?;?;?;?;19.5;71;Europe
Fiat 124B;?;?;88.00;76.00;?;14.5;?;?
Toyota Corolla 1200;?;4;71.00;65.00;?;19.0;?;?
Datsun 1200;35.0;4;?;69.00;?;?;?;Japan
Volkswagen Model 111;27.0;4;97.00;?;?;19.0;71;Europe
?;26.0;4;91.00;?;?;?;71;US
Toyota Corolla Hardtop;?;?;?;95.00;2278.;?;72;?
?;25.0;?;97.50;?;?;17.0;72;?
?;23.0;?;?;?;?;?;?;Europe
?;?;?;?;90.00;2408.;?;72;US
?;21.0;?;?;?;?;?;72;?
?;?;?;350.0;165.0;4274.;12.0;?;US
Pontiac Catalina;14.0;?;?;?;?;12.0;72;US
Plymouth Fury III;15.0;8;318.0;150.0;?;?;?;US
Ford Galaxie 500;14.0;8;351.0;153.0;4129.;13.0;?;?
?;17.0;?;304.0;?;3672.;?;?;?
Mercury Marquis;?;8;429.0;208.0;4633.;?;72;US
Buick LeSabre Custom;?;8;350.0;155.0;?;?;?;US
?;?;?;?;?;?;13.5;?;US
?;?;8;?;?;?;12.5;?;US
?;?;?;?;?;2330.;13.5;72;Japan
AMC Matador (sw);15.0;?;?;?;?;?;72;?
Chevrolet Chevelle Concours (sw);13.0;?;307.0;130.0;4098.;?;72;US
Ford Gran Torino (sw);?;8;302.0;140.0;4294.;16.0;72;?
Plymouth Satellite Custom (sw);14.0;?;?;?;4077.;14.0;72;US
?;18.0;?;121.0;?;2933.;?;72;Europe
?;?;4;121.0;76.00;?;18.0;72;?
Peugeot 504 (sw);21.0;?;120.0;87.00;2979.;?;?;Europe
?;26.0;?;?;?;2189.;18.0;72;?
Ford Pinto (sw);22.0;?;?;?;2395.;16.0;?;?
?;28.0;4;?;92.00;2288.;?;72;Japan
Toyota Corolla Mark II (sw);23.0;4;?;97.00;?;?;?;?
Dodge Colt (sw);?;4;98.00;80.00;?;?;?;?
Toyota Corolla 1600 (sw);?;4;97.00;?;?;?;?;Japan
?;?;8;?;175.0;4100.;?;73;?
?;14.0;8;?;150.0;3672.;?;73;US
?;?;8;350.0;145.0;?;13.0;73;?
Ford Gran Torino;14.0;?;?;?;4042.;?;?;?
?;15.0;?;?;?;3777.;12.5;73;?
Mercury Marquis Brougham;12.0;?;429.0;?;?;11.5;73;?
Chevrolet Caprice Classic;13.0;8;?;150.0;?;?;73;?
Ford LTD;?;8;351.0;?;4363.;?;?;US
Plymouth Fury Gran Sedan;?;?;?;?;?;?;73;?
Chrysler New Yorker Brougham;13.0;8;440.0;?;?;11.0;73;?
?;?;8;455.0;225.0;?;11.0;?;?
?;?;?;360.0;175.0;3821.;?;73;US
?;?;6;225.0;105.0;?;?;73;?
Chevrolet Nova Custom;?;?;250.0;?;?;18.0;73;US
AMC Hornet;18.0;6;232.0;?;2945.;?;73;?
Ford Maverick;?;6;250.0;88.00;?;16.5;?;?
?;23.0;?;?;?;2904.;?;?;?
Volkswagen Super Beetle;26.0;4;?;46.00;?;?;73;Europe
Chevrolet Impala;?;8;400.0;150.0;?;14.0;73;US
?;?;?;400.0;167.0;4906.;?;?;US
Plymouth Custom Suburb;?;8;360.0;?;?;13.0;73;US
?;12.0;8;350.0;180.0;?;?;?;US
AMC Gremlin;18.0;6;?;?;?;?;73;US
Toyota Camry;20.0;4;?;88.00;2279.;19.0;?;?
Chevrolet Vega;21.0;4;?;?;2401.;?;?;?
Datsun 610;?;4;?;?;?;16.5;?;?
?;?;?;70.00;?;?;?;73;?
Ford Pinto;19.0;?;?;?;2310.;18.5;?;US
Mercury Capri v6;21.0;?;155.0;107.0;2472.;14.0;73;US
Fiat 124 Sport Coupe;?;?;?;?;2265.;15.5;?;Europe
?;15.0;8;350.0;?;4082.;?;73;US
?;?;?;?;230.0;?;?;?;US
Fiat 128;?;4;?;49.00;1867.;?;73;Europe
?;24.0;?;?;?;?;15.5;?;?
Audi 100LS;20.0;4;?;91.00;2582.;14.0;73;Europe
Volvo 144ea;19.0;4;121.0;112.0;2868.;15.5;73;Europe
?;15.0;?;?;150.0;?;11.0;73;US
Saab 99le;24.0;?;121.0;110.0;2660.;14.0;?;?
?;?;6;?;?;2807.;13.5;73;?
Oldsmobile Omega;11.0;8;?;?;3664.;?;?;?
Plymouth Duster;?;6;?;95.00;?;16.5;74;?
?;?;6;?;0;?;17.0;74;US
AMC Hornet;19.0;?;?;?;2901.;?;74;?
Chevrolet Nova;15.0;6;?;100.0;3336.;?;?;?
?;31.0;4;79.00;67.00;1950.;19.0;74;?
Ford Pinto;?;4;?;80.00;2451.;16.5;?;?
Toyota Corolla 1200;32.0;4;?;?;?;?;?;?
?;25.0;?;140.0;?;?;?;74;US
Chevrolet Chevelle Malibu Classic;?;6;250.0;?;3781.;17.0;?;US
AMC Matador;?;?;?;?;?;?;74;US
?;18.0;6;?;?;?;16.5;74;US
?;16.0;?;302.0;140.0;4141.;?;?;US
Buick Century Luxus (sw);13.0;8;?;150.0;?;14.5;74;?
?;?;?;318.0;150.0;?;?;74;?
Ford Gran Torino (sw);?;?;?;140.0;4638.;?;?;?
AMC Matador (sw);14.0;?;304.0;?;?;15.5;74;?
Audi Fox;29.0;?;98.00;?;?;?;?;Europe
?;?;4;79.00;67.00;1963.;?;74;?
?;26.0;4;97.00;?;?;14.5;74;Europe
Toyota Corolla;31.0;4;76.00;52.00;1649.;16.5;74;Japan
?;?;4;?;?;?;19.0;?;?
?;28.0;4;?;75.00;?;14.5;74;US
Fiat 128;24.0;4;?;?;?;15.5;74;Europe
Fiat 124 TC;26.0;4;116.0;75.00;?;14.0;74;Europe
?;?;?;?;97.00;?;15.0;74;?
Subaru;26.0;?;108.0;?;?;?;?;?
?;?;?;79.00;67.00;2000.;?;?;?
?;?;6;?;95.00;?;?;?;US
Chevrolet Nova;18.0;6;?;?;3459.;16.0;75;US
Mercury Monarch;15.0;?;?;?;?;21.0;75;US
Ford Maverick;15.0;?;?;72.00;?;19.5;?;US
?;?;8;?;?;?;11.5;?;US
Chevrolet Bel Air;15.0;8;?;145.0;4440.;14.0;75;?
Plymouth Grand Fury;?;8;?;150.0;?;?;?;?
?;14.0;?;351.0;?;4657.;13.5;?;US
?;?;?;?;?;3907.;?;?;US
?;?;6;250.0;?;?;18.5;?;?
AMC Matador;15.0;?;?;?;?;19.0;75;US
Plymouth Fury;?;?;?;95.00;3785.;19.0;75;?
?;?;6;?;?;3039.;15.0;?;?
Chevrolet Monza 2+2;20.0;8;?;?;3221.;13.5;75;?
?;?;8;?;129.0;3169.;?;75;?
?;?;4;?;75.00;?;?;?;?
Ford Pinto;23.0;4;?;?;?;17.0;?;US
AMC Gremlin;?;6;232.0;100.0;2914.;16.0;75;US
Pontiac Astro;?;4;140.0;78.00;2592.;18.5;?;US
?;?;?;?;?;2702.;?;75;?
