campanile;624 s. la brea ave.;los angeles;213/938-1447;american;4
?;?;los angeles;?;?;?
art's delicatessen;12224 ventura blvd.;studio city;818/762-1221;?;1
art's deli;?;studio city;818-762-1221;delis;1
?;701 stone canyon rd.;bel air;310/472-1211;californian;2
?;?;bel air;?;californian;2
cafe bizou;14016 ventura blvd.;sherman oaks;818/788-3536;?;?
?;14016 ventura blvd.;sherman oaks;818-788-3536;?;3
arnie morton's of chicago;435 s. la cienega blv.;los angeles;?;american;0
campanile;624 s. la brea ave.;los angeles;?;californian;4
?;2709 main st.;?;310/392-9025;french;5
chinois on main;2709 main st.;?;310-392-9025;pacific new wave;5
citrus;?;los angeles;213/857-0034;californian;?
citrus;?;los angeles;213-857-0034;californian;6
fenix;8358 sunset blvd. west;hollywood;213/848-6677;american;7
fenix at the argyle;8358 sunset blvd.;?;?;french (new);7
granita;23725 w. malibu rd.;malibu;310/456-0488;californian;8
granita;23725 w. malibu rd.;?;?;californian;8
grill on the alley;?;?;?;american;?
grill  the;9560 dayton way;beverly hills;310-276-0615;?;?
restaurant katsu;?;?;213/665-1891;asian;10
katsu;1972 hillhurst ave.;?;213-665-1891;japanese;10
l'orangerie;?;los angeles;310/652-9770;?;11
?;903 n. la cienega blvd.;?;310-652-9770;?;11
le chardonnay;8284 melrose ave.;?;213/655-8880;french;?
le chardonnay (los angeles);8284 melrose ave.;?;?;french bistro;12
locanda veneta;3rd st.;los angeles;310/274-1893;?;?
?;8638 w. third st.;los angeles;310-274-1893;?;13
matsuhisa;129 n. la cienega blvd.;beverly hills;310/659-9639;asian;?
matsuhisa;129 n. la cienega blvd.;beverly hills;?;seafood;14
the palm;9001 santa monica blvd.;los angeles;310/550-8811;american;?
palm  the (los angeles);9001 santa monica blvd.;w. hollywood;?;?;15
?;5955 melrose ave.;los angeles;213/467-1108;californian;16
patina;?;los angeles;213-467-1108;californian;16
philippe's the original;1001 n. alameda st.;?;213/628-3781;?;?
philippe the original;1001 n. alameda st.;?;213-628-3781;?;17
?;12969 ventura blvd.;los angeles;818/990-0500;french;18
pinot bistro;?;?;?;french bistro;18
rex il ristorante;617 s. olive st.;?;?;italian;19
rex il ristorante;617 s. olive st.;los angeles;213-627-2300;?;19
spago;1114 horn ave.;?;?;californian;?
spago (los angeles);?;w. hollywood;310-652-4025;?;20
valentino;3115 pico blvd.;?;310/829-4313;italian;?
valentino;3115 pico blvd.;santa monica;310-829-4313;?;21
yujean kang's gourmet chinese cuisine;67 n. raymond ave.;?;818/585-0855;?;22
yujean kang's;67 n. raymond ave.;pasadena;?;?;?
?;21 w. 52nd st.;new york;212/582-7200;american;?
21 club;?;new york city;212-582-7200;american (new);23
aquavit;13 w. 54th st.;new york;?;?;?
aquavit;13 w. 54th st.;?;?;scandinavian;24
?;?;new york;212/ 319-1660;american;25
aureole;?;?;212-319-1660;?;25
cafe lalo;201 w. 83rd st.;new york;212/496-6031;coffee bar;?
cafe lalo;201 w. 83rd st.;new york city;212-496-6031;coffeehouses;?
cafe des artistes;1 w. 67th st.;new york;212/877-3500;continental;?
cafe des artistes;1 w. 67th st.;new york city;212-877-3500;french (classic);27
carmine's;?;new york;212/362-2200;italian;28
carmine's;2450 broadway;new york city;?;italian;28
?;?;?;212/757-2245;delicatessen;29
?;854 seventh ave.;new york city;212-757-2245;delis;29
chanterelle;2 harrison st.  near hudson st.;?;212/966-6960;?;?
?;2 harrison st.;?;?;?;30
?;?;new york;212/288-0033;french;31
daniel;?;new york city;?;french (new);?
dawat;210 e. 58th st.;new york;?;asian;?
?;210 e. 58th st.;?;212-355-7555;indian;32
felidia;243 e. 58th st.;new york;?;italian;33
felidia;243 e. 58th st.;new york city;212-758-1479;italian;?
?;99 e. 52nd st.;new york;212/754-9494;?;34
four seasons;99 e. 52nd st.;new york city;?;american (new);34
gotham bar & grill;12 e. 12th st.;new york;212/620-4020;american;35
gotham bar & grill;?;new york city;212-620-4020;american (new);35
gramercy tavern;?;?;212/477-0777;?;36
?;42 e. 20th st.;?;212-477-0777;american (new);?
island spice;402 w. 44th st.;?;?;tel caribbean;?
island spice;402 w. 44th st.;new york city;?;caribbean;37
?;160 e. 64th st.;new york;?;american;38
?;160 e. 64th st.;new york city;?;?;?
la caravelle;33 w. 55th st.;?;212/586-4252;french;?
la caravelle;33 w. 55th st.;new york city;212-586-4252;?;?
la cote basque;?;new york;212/688-6525;french;40
la cote basque;?;new york city;212-688-6525;french (classic);40
le bernardin;155 w. 51st st.;new york;212/489-1515;?;41
le bernardin;155 w. 51st st.;new york city;?;seafood;41
les celebrites;160 central park s;new york;212/484-5113;french;42
?;155 w. 58th st.;?;212-484-5113;french (classic);42
lespinasse;2 e. 55th st.;?;212/339-6719;american;?
lespinasse (new york city);2 e. 55th st.;new york city;212-339-6719;?;43
lutece;?;?;?;french;?
lutece;249 e. 50th st.;new york city;212-752-2225;french (classic);44
manhattan ocean club;57 w. 58th st.;new york;?;seafood;45
manhattan ocean club;?;new york city;212-371-7777;?;45
march;405 e. 58th st.;new york;?;american;46
march;405 e. 58th st.;new york city;?;american (new);46
mesa grill;102 5th ave.  between 15th and 16th sts.;?;212/807-7400;american;?
mesa grill;102 fifth ave.;new york city;212-807-7400;southwestern;47
mi cocina;57 jane st.  off hudson st.;new york;212/627-8273;mexican;48
mi cocina;?;new york city;?;?;48
montrachet;239 w. broadway  between walker and white sts.;new york;212/ 219-2777;french;49
?;239 w. broadway;?;?;french bistro;49
oceana;?;?;?;seafood;50
oceana;55 e. 54th st.;new york city;?;?;50
park avenue cafe;100 e. 63rd st.;new york;212/644-1900;?;51
park avenue cafe (new york city);100 e. 63rd st.;new york city;212-644-1900;?;51
petrossian;182 w. 58th st.;new york;212/245-2214;french;?
petrossian;182 w. 58th st.;new york city;212-245-2214;?;52
picholine;35 w. 64th st.;?;?;mediterranean;53
?;35 w. 64th st.;new york city;212-724-8585;mediterranean;53
pisces;95 ave. a at 6th st.;new york;212/260-6660;seafood;?
pisces;95 ave. a;new york city;212-260-6660;seafood;?
rainbow room;30 rockefeller plaza;new york;?;or 212/632-5100 american;55
rainbow room;30 rockefeller plaza;new york city;212-632-5000;american (new);?
river cafe;?;brooklyn;718/522-5200;?;56
river cafe;1 water st.;?;?;american (new);56
?;?;new york;212/265-5959;?;?
san domenico;240 central park s.;new york city;212-265-5959;italian;57
?;156 2nd ave. at 10th st.;new york;212/677-0606;delicatessen;58
?;156 second ave.;new york city;?;delis;?
?;11 e. 53rd st.;new york;?;?;?
seryna;?;new york city;212-980-9393;japanese;59
shun lee west;?;new york;212/371-8844;asian;60
shun lee palace;?;?;212-371-8844;chinese;60
sign of the dove;?;?;212/861-8080;american;61
?;1110 third ave.;new york city;212-861-8080;american (new);?
smith & wollensky;201 e. 49th st.;?;212/753-1530;american;62
?;797 third ave.;new york city;212-753-1530;steakhouses;62
tavern on the green;in central park at 67th st.;new york;212/873-3200;american;63
tavern on the green;?;?;?;american (new);?
uncle nick's;?;new york;212/315-1726;mediterranean;64
?;747 ninth ave.;new york city;212-245-7992;greek;?
union square cafe;21 e. 16th st.;new york;212/243-4020;american;65
union square cafe;?;?;?;american (new);65
virgil's;152 w. 44th st.;?;212/ 921-9494;?;66
?;152 w. 44th st.;new york city;212-921-9494;?;?
chin's;3200 las vegas blvd. s;las vegas;?;?;67
chin's;3200 las vegas blvd. s.;las vegas;?;chinese;67
coyote cafe;3799 las vegas blvd. s;las vegas;702/891-7349;?;68
coyote cafe (las vegas);3799 las vegas blvd. s.;?;?;southwestern;?
le montrachet;3000 w. paradise rd.;las vegas;702/732-5111;continental;69
?;?;?;?;?;?
palace court;3570 las vegas blvd. s;?;702/731-7547;continental;?
?;?;las vegas;?;?;70
?;?;las vegas;702/385-3232;seafood;71
second street grill;?;las vegas;702-385-6277;pacific rim;?
?;?;las vegas;?;?;72
steak house  the;2880 las vegas blvd. s.;las vegas;702-734-0410;steakhouses;72
?;?;?;702/731-4036;seafood;73
tillerman  the;2245 e. flamingo rd.;?;702-731-4036;steakhouses;73
abruzzi;2355 peachtree rd.  peachtree battle shopping center;atlanta;404/261-8186;italian;74
?;?;atlanta;404-261-8186;?;74
bacchanalia;3125 piedmont rd.  near peachtree rd.;?;404/365-0410;international;75
bacchanalia;3125 piedmont rd.;atlanta;404-365-0410;?;?
bone's;3130 piedmont road;atlanta;?;american;76
?;3130 piedmont rd. ne;atlanta;404-237-2663;steakhouses;76
brasserie le coze;3393 peachtree rd.  lenox square mall  near neiman marcus;atlanta;?;french;?
?;3393 peachtree rd.;?;?;french bistro;77
buckhead diner;?;atlanta;404/262-3336;american;?
buckhead diner;3073 piedmont rd.;atlanta;404-262-3336;american (new);78
ciboulette;1529 piedmont ave.;?;404/874-7600;?;?
?;1529 piedmont ave.;atlanta;404-874-7600;french (new);79
delectables;1 margaret mitchell sq.;?;404/681-2909;american;80
?;?;atlanta;?;?;?
georgia grille;2290 peachtree rd.  peachtree square shopping center;atlanta;?;american;81
georgia grille;2290 peachtree rd.;?;404-352-3517;southwestern;?
hedgerose heights inn;490 e. paces ferry rd.;atlanta;404/233-7673;international;82
hedgerose heights inn  the;?;atlanta;404-233-7673;continental;82
heera of india;595 piedmont ave.  rio shopping mall;atlanta;?;asian;?
?;?;atlanta;404-876-4408;?;83
indigo coastal grill;1397 n. highland ave.;atlanta;404/876-0676;caribbean;84
indigo coastal grill;1397 n. highland ave.;?;?;?;84
la grotta;?;atlanta;?;italian;85
la grotta;2637 peachtree rd. ne;atlanta;404-231-1368;?;85
mary mac's tea room;224 ponce de leon ave.;atlanta;?;?;86
mary mac's tea room;224 ponce de leon ave.;atlanta;404-876-1800;southern/soul;86
nikolai's roof;255 courtland st.  at harris st.;atlanta;?;continental;87
?;255 courtland st.;atlanta;?;continental;87
pano's and paul's;?;atlanta;?;international;?
pano's & paul's;?;atlanta;404-261-3662;american (new);88
cafe  ritz-carlton  buckhead;3434 peachtree rd.;?;?;ext 6108 international;89
?;?;atlanta;?;american (new);89
?;?;?;404/237-2700;international;90
ritz-carlton dining room (buckhead);?;atlanta;404-237-2700;american (new);90
restaurant  ritz-carlton  atlanta;181 peachtree st.;atlanta;?;continental;91
ritz-carlton restaurant;?;?;?;?;91
toulouse;b peachtree rd.;atlanta;404/351-9533;?;?
toulouse;?;atlanta;404-351-9533;french (new);?
veni vidi vici;41 14th st.;?;?;italian;93
