Switzerland;Swissair;1968;PW;DC-9;Jan;1966;Europe;5;5
Ireland;?;?;?;737-800;Jan;?;?;?;?
Netherlands;KLM Royal Dutch Airlines;1983;GE;?;?;1982;?;?;?
?;?;?;GE;?;Apr;?;?;?;2
Russian Federation;Volga-Dnepr UK Ltd;?;?;?;Nov;2006;Europe;3;3
Argentina;?;1978;?;?;Jan;?;?;2;2
?;Garuda Indonesia;1976;?;?;Feb;?;?;3;?
?;China Xinjiang Airlines;2002;RR;?;Mar;?;?;?;1
?;ATA Airlines Inc.;2000;?;757-200;?;2000;North America;2;2
France;?;?;PW;MD-80;Jun;1995;?;?;2
United Kingdom;Air Europe;?;?;757-200;Apr;?;Europe;2;?
Turkey;Pegasus Airlines;?;?;737-800;Feb;2006;?;?;?
?;?;1993;?;?;Jul;1991;?;?;?
Venezuela;?;?;?;MD-80;?;?;?;?;?
USA;U.S. Air Force;1978;PW;707/720;?;1973;North America;1;?
?;?;?;PW;737-200;Jan;?;?;?;?
?;Turkish Air Force Peace Eagle;?;CF;?;?;?;?;1;1
?;?;1987;PW;?;?;1986;?;1;1
Hungary;Malev Hungarian Airlines Ltd.;1993;PW;767-200ER;?;1991;?;2;2
Cameroon;Cameroon Airlines;1972;?;707/720;?;1972;?;1;?
?;?;?;CF;737 MAX;Feb;2021;North America;?;?
Ireland;?;2020;GE;?;Dec;?;Europe;1;1
USA;?;?;PW;?;May;1966;North America;?;?
Turkey;Onur Air;?;PW;?;Oct;?;Europe;5;?
?;Arik Air;?;CF;737-800;Sep;2007;?;1;1
?;?;1980;?;?;?;1979;?;?;?
?;?;2010;?;777F;?;2005;?;?;4
China;?;2006;GE;747-400ERF;Aug;?;East Asia;?;?
USA;?;2006;CF;?;Jan;2003;North America;1;?
Germany;?;1998;GE;?;?;1997;Europe;5;?
?;Tanzania;?;RR;787-8;May;2018;Africa;?;?
?;Air China;1998;PW;?;?;?;?;?;?
State of Libya;?;1975;?;?;Apr;?;Africa;?;?
?;VivaAerobus;?;?;?;?;?;?;2;?
?;?;?;PW;?;Jan;1965;North America;1;?
Azerbaijan;Azerbaijan Airlines;?;GE;?;?;2007;?;?;?
China;?;?;PW;?;?;1985;East Asia;?;1
?;CATIC;1992;PW;?;Mar;?;?;2;?
Germany;dba;1998;?;?;?;?;Europe;?;?
Japan;?;1990;GE;?;Dec;1986;East Asia;?;2
?;?;?;RR;?;Jan;2016;?;1;1
United Arab Emirates;Emirates;?;?;777-300ER;Apr;?;Middle East;3;?
?;China Cargo;?;?;747-400ERF;?;2005;?;1;1
?;?;1975;PW;?;?;1975;Southeast Asia;2;2
China;China Eastern Yunnan Airlines;?;CF;737-300;?;1985;?;1;1
Hong Kong;?;2016;CF;?;?;2014;?;?;?
?;?;?;?;?;?;?;?;?;3
South Africa;?;?;CF;?;?;?;Africa;2;?
Japan;?;2016;CF;?;May;2014;East Asia;?;2
?;?;1997;PW;?;Jan;?;?;1;1
Malta;?;?;?;737-200;Mar;?;Europe;3;3
?;VASP Airlines;?;PW;737-200;Mar;1973;?;3;3
USA;?;2017;GE;?;Aug;?;North America;?;2
?;?;?;?;?;?;?;?;?;6
?;GOL Linhas Aereas;?;CF;?;?;2006;?;1;?
Azerbaijan;?;?;GE;?;Jun;2010;?;2;?
Ukraine;Goiania;2012;CF;?;Jul;?;?;2;2
?;?;?;PW;?;?;?;?;3;3
Singapore;Scoot PTE LTD;?;?;?;Oct;2006;?;?;6
Singapore;SilkAir;2015;CF;?;Nov;?;Southeast Asia;?;6
United Kingdom;Thomas Cook Airlines;?;RR;757-300;?;?;?;2;?
?;?;?;PW;DC-8;?;1967;?;1;1
?;LTU;?;RR;757-200;Jan;1987;Europe;2;2
Netherlands;?;?;GE;787-9;Dec;2011;Europe;?;?
