Datsun 510 (sw);28.0;4;97.00;92.00;2288.;17.0;72;Japan
Buick Skylark 320;15.0;8;?;?;?;11.5;70;?
Plymouth Satellite;18.0;8;?;150.0;3436.;11.0;?;US
AMC Rebel SST;16.0;8;304.0;?;3433.;?;70;?
Ford Torino;17.0;?;?;?;3449.;10.5;70;US
?;15.0;?;429.0;198.0;?;?;?;US
?;?;8;?;220.0;4354.;9.0;70;?
Plymouth Fury iii;?;?;440.0;215.0;4312.;?;70;?
?;?;8;?;225.0;4425.;10.0;?;US
?;15.0;?;390.0;190.0;3850.;?;70;US
Citroen DS-21 Pallas;0;?;133.0;115.0;3090.;?;70;Europe
Chevrolet Chevelle Concours (sw);?;8;?;165.0;?;11.5;?;?
Ford Torino (sw);0;8;?;?;?;11.0;70;?
Plymouth Satellite (sw);?;8;383.0;?;4166.;10.5;70;US
AMC Rebel SST (sw);?;8;360.0;175.0;3850.;11.0;?;US
?;15.0;8;383.0;?;?;?;70;?
Plymouth 'Cuda 340;14.0;8;340.0;160.0;3609.;?;70;US
Ford Mustang Boss 302;0;8;?;?;?;?;70;US
Chevrolet Monte Carlo;15.0;?;400.0;150.0;3761.;9.5;?;?
Buick Estate Wagon (sw);?;8;455.0;?;?;?;70;?
Toyota Corolla Mark ii;24.0;?;113.0;?;2372.;15.0;70;Japan
Plymouth Duster;?;6;?;95.00;2833.;15.5;?;US
?;18.0;6;?;97.00;?;?;70;US
Ford Maverick;21.0;6;200.0;?;2587.;?;70;?
?;?;?;?;?;2130.;14.5;70;?
?;?;?;97.00;46.00;1835.;20.5;70;Europe
Peugeot 504;?;?;?;87.00;?;?;?;?
?;24.0;4;?;90.00;?;14.5;70;?
Saab 99e;25.0;4;104.0;95.00;?;17.5;?;?
?;?;4;121.0;113.0;2234.;12.5;?;?
AMC Gremlin;21.0;?;199.0;?;2648.;?;?;?
Ford F250;10.0;8;360.0;215.0;?;?;?;US
?;?;8;?;?;?;15.0;?;US
Dodge D200;11.0;8;?;210.0;?;13.5;70;?
Hi 1200D;?;8;304.0;?;4732.;18.5;70;US
Datsun PL510;?;4;97.00;88.00;?;14.5;?;?
Chevrolet Vega 2300;28.0;4;140.0;90.00;2264.;?;?;?
Toyota Corolla;25.0;4;113.0;95.00;2228.;14.0;?;?
Ford Pinto;25.0;4;98.00;?;?;?;71;?
?;0;4;97.00;48.00;1978.;?;71;?
AMC Gremlin;19.0;?;?;100.0;?;13.0;?;US
Plymouth Satellite Custom;16.0;?;225.0;105.0;?;15.5;71;?
Chevrolet Chevelle Malibu;?;?;250.0;100.0;3329.;?;?;?
Ford Torino 500;?;6;?;?;?;15.5;?;?
AMC Matador;18.0;6;232.0;100.0;?;15.5;?;?
?;14.0;?;?;165.0;4209.;12.0;71;US
?;?;?;400.0;?;4464.;11.5;?;US
Ford Galaxie 500;14.0;?;351.0;?;4154.;13.5;?;?
Plymouth Fury iii;?;8;318.0;150.0;4096.;13.0;?;?
Dodge Monaco (sw);12.0;?;?;?;?;?;71;US
?;13.0;8;400.0;?;?;?;?;US
?;13.0;?;400.0;175.0;5140.;12.0;71;US
?;?;?;258.0;?;2962.;13.5;71;?
?;?;4;140.0;?;?;?;71;?
?;19.0;?;?;100.0;?;?;71;US
Ford Mustang;18.0;?;?;?;?;14.5;?;US
?;?;4;122.0;86.00;?;?;?;?
Opel 1900;28.0;?;116.0;90.00;2123.;14.0;71;Europe
Peugeot 304;?;4;79.00;70.00;2074.;19.5;?;Europe
Fiat 124B;?;?;88.00;76.00;2065.;14.5;?;?
Toyota Corolla 1200;?;4;71.00;?;1773.;?;71;Japan
?;?;?;72.00;69.00;1613.;18.0;?;Japan
?;?;?;97.00;?;?;?;71;?
?;?;4;91.00;?;1955.;?;71;US
Toyota Corolla Hardtop;24.0;?;?;95.00;2278.;?;?;?
?;25.0;?;97.50;80.00;2126.;?;?;?
Volkswagen Type 3;23.0;?;?;54.00;?;?;72;?
Chevrolet Vega;?;?;140.0;90.00;2408.;19.5;?;US
Ford Pinto Runabout;?;?;122.0;86.00;2226.;?;72;?
?;?;8;350.0;?;?;?;?;US
?;?;8;?;?;4385.;12.0;?;?
?;15.0;8;?;?;?;13.5;72;?
Ford Galaxie 500;14.0;8;351.0;153.0;?;?;?;US
AMC Ambassador SST;17.0;?;?;?;3672.;11.5;?;?
Mercury Marquis;?;?;?;?;?;?;?;US
Buick LeSabre Custom;13.0;?;?;155.0;?;13.5;72;?
?;12.0;?;350.0;?;4456.;13.5;?;US
Chrysler Newport Royal;13.0;?;400.0;190.0;?;12.5;72;?
Mazda RX2 Coupe;19.0;3;?;97.00;2330.;?;?;Japan
AMC Matador (sw);15.0;8;304.0;150.0;?;?;?;?
Chevrolet Chevelle Concours (sw);?;?;307.0;?;?;14.0;72;US
?;13.0;8;?;?;?;16.0;?;?
?;14.0;8;318.0;150.0;4077.;14.0;?;?
?;?;4;121.0;112.0;2933.;?;72;Europe
Volkswagen 411 (sw);22.0;?;121.0;?;2511.;18.0;72;Europe
?;?;?;120.0;87.00;2979.;?;72;Europe
?;26.0;?;96.00;69.00;2189.;18.0;72;Europe
Ford Pinto (sw);?;4;122.0;86.00;?;16.0;72;?
Chevrolet Chevelle Malibu;18.0;8;?;?;?;12.0;?;US
Toyota Corolla Mark II (sw);23.0;4;120.0;?;?;14.5;?;Japan
?;?;4;98.00;80.00;2164.;15.0;72;US
Toyota Corolla 1600 (sw);27.0;4;97.00;88.00;2100.;16.5;?;Japan
Buick Century 350;?;8;?;175.0;?;?;73;US
?;14.0;8;?;150.0;3672.;?;73;US
Chevrolet Malibu;?;8;350.0;?;3988.;?;?;?
?;14.0;8;?;137.0;4042.;14.5;?;?
Dodge Coronet Custom;15.0;8;318.0;150.0;3777.;12.5;73;?
Mercury Marquis Brougham;12.0;8;429.0;198.0;4952.;11.5;73;US
