campanile;624 s. la brea ave.;los angeles;213-938-1447;californian;4
?;435 s. la cienega blvd.;?;310-246-1501;?;?
?;12224 ventura blvd.;?;818/762-1221;american;1
art's deli;12224 ventura blvd.;studio city;818-762-1221;delis;?
hotel bel-air;?;bel air;310/472-1211;californian;2
bel-air hotel;?;?;?;californian;?
?;14016 ventura blvd.;?;?;?;?
cafe bizou;14016 ventura blvd.;sherman oaks;818-788-3536;french bistro;?
campanile;624 s. la brea ave.;los angeles;?;american;4
?;?;los angeles;310/246-1501;american;0
?;2709 main st.;santa monica;310/392-9025;french;?
?;?;santa monica;310-392-9025;pacific new wave;5
citrus;?;los angeles;213/857-0034;californian;6
citrus;?;los angeles;213-857-0034;californian;6
?;8358 sunset blvd. west;?;213/848-6677;american;?
fenix at the argyle;8358 sunset blvd.;w. hollywood;213-848-6677;french (new);?
granita;23725 w. malibu rd.;?;310/456-0488;?;8
granita;23725 w. malibu rd.;malibu;310-456-0488;californian;?
grill on the alley;9560 dayton way;?;?;american;9
grill  the;9560 dayton way;beverly hills;?;american (traditional);?
?;1972 n. hillhurst ave.;los angeles;213/665-1891;asian;10
katsu;1972 hillhurst ave.;los feliz;?;japanese;10
?;903 n. la cienega blvd.;?;310/652-9770;french;11
l'orangerie;?;w. hollywood;?;french (classic);11
le chardonnay;8284 melrose ave.;?;213/655-8880;french;12
le chardonnay (los angeles);8284 melrose ave.;los angeles;?;french bistro;12
locanda veneta;?;?;310/274-1893;?;?
locanda veneta;8638 w. third st.;los angeles;310-274-1893;italian;?
?;129 n. la cienega blvd.;beverly hills;310/659-9639;asian;?
matsuhisa;129 n. la cienega blvd.;?;310-659-9639;seafood;?
the palm;?;los angeles;310/550-8811;?;15
palm  the (los angeles);9001 santa monica blvd.;w. hollywood;310-550-8811;?;15
?;5955 melrose ave.;los angeles;213/467-1108;californian;16
?;?;los angeles;213-467-1108;?;16
?;1001 n. alameda st.;los angeles;213/628-3781;?;17
philippe the original;1001 n. alameda st.;chinatown;213-628-3781;?;17
pinot bistro;12969 ventura blvd.;los angeles;818/990-0500;french;18
pinot bistro;12969 ventura blvd.;?;818-990-0500;french bistro;18
rex il ristorante;617 s. olive st.;los angeles;?;italian;19
rex il ristorante;617 s. olive st.;los angeles;?;?;19
?;?;los angeles;310/652-4025;californian;20
?;?;w. hollywood;310-652-4025;californian;?
?;?;santa monica;310/829-4313;italian;?
?;3115 pico blvd.;santa monica;310-829-4313;italian;?
yujean kang's gourmet chinese cuisine;?;los angeles;818/585-0855;asian;22
yujean kang's;67 n. raymond ave.;pasadena;818-585-0855;chinese;22
21 club;?;new york;?;american;?
21 club;?;?;?;american (new);23
aquavit;13 w. 54th st.;new york;212/307-7311;continental;?
aquavit;13 w. 54th st.;new york city;212-307-7311;scandinavian;24
?;34 e. 61st st.;new york;212/ 319-1660;?;?
aureole;34 e. 61st st.;?;212-319-1660;american (new);?
cafe lalo;201 w. 83rd st.;?;212/496-6031;?;26
cafe lalo;?;new york city;?;coffeehouses;?
?;1 w. 67th st.;?;?;?;27
?;?;?;212-877-3500;french (classic);27
carmine's;2450 broadway  between 90th and 91st sts.;?;212/362-2200;italian;28
?;2450 broadway;?;212-362-2200;italian;28
carnegie deli;854 7th ave.  between 54th and 55th sts.;?;212/757-2245;delicatessen;29
carnegie deli;?;?;?;delis;29
chanterelle;2 harrison st.  near hudson st.;new york;?;american;30
chanterelle;2 harrison st.;new york city;212-966-6960;french (new);30
daniel;20 e. 76th st.;new york;?;french;?
daniel;?;new york city;?;french (new);?
?;?;new york;212/355-7555;asian;32
dawat;210 e. 58th st.;new york city;?;indian;32
felidia;243 e. 58th st.;new york;212/758-1479;?;33
?;?;new york city;212-758-1479;?;?
four seasons grill room;99 e. 52nd st.;new york;?;american;34
four seasons;99 e. 52nd st.;new york city;212-754-9494;american (new);34
gotham bar & grill;?;new york;212/620-4020;?;35
?;12 e. 12th st.;new york city;?;american (new);35
gramercy tavern;?;new york;212/477-0777;american;36
gramercy tavern;?;?;212-477-0777;?;?
island spice;402 w. 44th st.;new york;?;tel caribbean;?
island spice;?;new york city;?;caribbean;?
jo jo;160 e. 64th st.;new york;?;american;?
jo jo;?;new york city;212-223-5656;?;?
la caravelle;33 w. 55th st.;new york;?;french;?
la caravelle;33 w. 55th st.;new york city;212-586-4252;?;39
?;?;new york;212/688-6525;french;40
la cote basque;60 w. 55th st.;new york city;212-688-6525;french (classic);40
le bernardin;155 w. 51st st.;new york;212/489-1515;french;41
le bernardin;155 w. 51st st.;new york city;212-489-1515;seafood;41
les celebrites;?;new york;212/484-5113;french;42
?;155 w. 58th st.;new york city;212-484-5113;?;?
?;?;new york;212/339-6719;?;43
lespinasse (new york city);2 e. 55th st.;new york city;212-339-6719;asian;43
?;?;?;212/752-2225;?;44
lutece;?;new york city;?;?;44
manhattan ocean club;57 w. 58th st.;new york;?;seafood;45
manhattan ocean club;57 w. 58th st.;?;212-371-7777;seafood;45
?;405 e. 58th st.;new york;212/754-6272;american;?
march;405 e. 58th st.;new york city;212-754-6272;american (new);46
mesa grill;?;?;212/807-7400;?;47
?;?;new york city;212-807-7400;southwestern;47
?;57 jane st.  off hudson st.;?;?;mexican;48
mi cocina;57 jane st.;new york city;212-627-8273;mexican;?
?;?;new york;212/ 219-2777;french;49
montrachet;?;new york city;212-219-2777;?;?
oceana;?;new york;212/759-5941;?;50
