Netherlands;KLM Royal Dutch Airlines;1983;GE;747-300;Jan;1982;Europe;1;1
?;Ryanair;2002;CF;737-800;Jan;2002;Europe;2;2
?;?;1968;?;DC-9;May;1966;?;3;3
USA;Oak Hill;2010;GE;777F;?;2007;North America;2;2
Russian Federation;Volga-Dnepr UK Ltd;2012;?;747-8F;Nov;2006;Europe;3;3
Argentina;?;1978;PW;727;Jan;1978;?;2;2
Indonesia;Garuda Indonesia;?;PW;DC-9;Feb;1976;Southeast Asia;?;3
China;China Xinjiang Airlines;?;RR;757-200;Mar;?;?;1;1
USA;ATA Airlines Inc.;2000;RR;757-200;Jan;2000;North America;?;2
?;?;?;PW;MD-80;Jun;1995;Europe;?;2
United Kingdom;Air Europe;1989;RR;757-200;Apr;?;Europe;2;2
Turkey;Pegasus Airlines;?;CF;737-800;Feb;2006;Europe;?;1
Netherlands;ITOCHU AirLease B.V.;1993;?;?;Jul;?;Europe;?;?
Venezuela;Aeropostal;1987;PW;MD-80;May;1986;South America;1;1
USA;U.S. Air Force;1978;?;707/720;?;1973;North America;1;?
Germany;Bavaria;1982;?;737-200;Jan;?;Europe;2;2
?;Turkish Air Force Peace Eagle;2005;CF;737-700W;?;2003;Europe;1;1
Germany;Aero Lloyd;1987;PW;MD-80;Aug;?;Europe;1;1
Hungary;Malev Hungarian Airlines Ltd.;1993;PW;767-200ER;Feb;1991;Europe;2;?
Cameroon;?;1972;PW;707/720;May;1972;Africa;?;1
?;?;2021;CF;737 MAX;Feb;2021;North America;?;4
?;DAE 4 Ireland Limited;?;GE;777F;Dec;2018;Europe;?;1
Switzerland;Swissair;?;PW;?;Jan;?;Europe;5;?
Turkey;Onur Air;?;PW;MD-80;Oct;1995;Europe;5;5
Nigeria;?;2009;CF;737-800;Sep;?;Africa;1;1
?;Republic Airlines;1980;PW;?;Jan;1979;North America;4;?
?;Deucalion Capital VII Limited;2010;GE;777F;?;2005;Europe;4;4
China;?;2006;GE;?;?;2005;East Asia;2;?
USA;CIT Aerospace LLC;2006;CF;?;Jan;2003;North America;1;0
?;?;?;GE;MD-11;Feb;1997;Europe;5;?
Tanzania United Republic of;Tanzania;2019;RR;787-8;May;2018;Africa;?;1
China;Air China;?;PW;747-400M;Jan;?;?;1;?
?;Libyan Airlines;1975;PW;727;Apr;1974;Africa;?;3
?;VivaAerobus;1992;CF;737-300;Sep;1989;Central America and Mexico;2;2
USA;World Airways Inc.;1965;PW;707/720;Jan;1965;North America;1;1
Azerbaijan;Azerbaijan Airlines;?;GE;787-8;Feb;2007;Central Asia;2;2
China;CAAC-Civil Aviation of China;1985;PW;747-200;May;1985;?;1;1
China;?;1992;?;?;Mar;1990;East Asia;?;2
?;dba;1998;CF;737-300;Mar;1997;Europe;1;1
Japan;Mitsui & Co.;1990;GE;MD-11;Dec;1986;East Asia;2;2
USA;Air Lease Corporation;2017;RR;?;Jan;?;North America;1;1
United Arab Emirates;Emirates;2011;GE;777-300ER;?;2010;?;3;?
?;China Cargo;2006;GE;747-400ERF;Jul;2005;?;1;1
Brunei Darussalam;Royal Brunei Airlines;?;PW;737-200;Jan;1975;?;?;2
China;China Eastern Yunnan Airlines;?;CF;?;?;1985;East Asia;1;1
Hong Kong;CDB Aviation;2016;CF;737-800;Mar;2014;East Asia;?;6
USA;Altavair LLC;2007;GE;747-400ERF;Jun;?;North America;?;3
South Africa;Comair Limited;2015;CF;737-800;?;2010;Africa;2;2
Japan;Japan Transocean Air;2016;CF;737-800;May;?;?;2;?
Saudi Arabia;Mid East Jet;1997;?;757-200;?;1997;Middle East;1;1
Malta;Air Malta;1983;PW;737-200;?;?;Europe;3;?
Brazil;VASP Airlines;?;PW;?;Mar;1973;South America;3;3
?;USAF PAR Program;2017;GE;747-8;Aug;2017;North America;2;2
Mexico;Aeromexico;1980;PW;?;Jan;?;Central America and Mexico;?;?
Brazil;GOL Linhas Aereas;?;CF;?;Feb;2006;South America;1;1
Azerbaijan;Azerbaijan Airlines;2012;GE;767-300F;Jun;?;?;2;2
Ukraine;Goiania;2012;CF;737-800;Jul;2007;Europe;2;2
Spain;Iberia Airlines;1972;PW;727;Jan;1972;Europe;3;3
Singapore;Scoot PTE LTD;2015;RR;787-9;Oct;?;?;?;?
Singapore;SilkAir;2015;CF;737-800;Nov;2012;Southeast Asia;6;6
United Kingdom;Thomas Cook Airlines;?;RR;757-300;May;2000;Europe;2;2
USA;Capitol Air;?;?;DC-8;?;1967;North America;1;1
?;LTU;1987;RR;757-200;Jan;?;Europe;2;2
Netherlands;Air France-KLM Group;2016;GE;787-9;Dec;2011;Europe;1;1
South Korea;Jeju Air;?;CF;?;Dec;2016;East Asia;3;3
USA;?;1976;PW;727;Jan;1974;North America;8;8
Iceland;Icelandair;2006;CF;?;?;2005;?;9;9
?;Air Algerie;1974;?;737-200;Jan;1974;Africa;1;1
?;Dubai Air Wing;1982;?;727;Jul;1982;Middle East;?;1
Ireland;?;1991;CF;737-400;Jan;1988;?;?;4
USA;?;?;?;?;?;1982;North America;2;2
?;Alitalia;1968;PW;DC-8;Jan;?;Europe;2;2
USA;?;1970;PW;?;Jan;1969;North America;2;2
Switzerland;Maritime Investment & Shipping;1979;PW;737-200;Sep;1978;Europe;1;1
United Kingdom;?;1989;CF;737-400;Apr;1987;Europe;2;?
?;US Airways Inc.;1994;RR;757-200;?;1993;North America;1;1
South Korea;Government of Korea;2022;CF;737-800A;Mar;?;East Asia;1;1
Japan;BDS Japan International Tanker;?;PW;767-2C;?;2018;East Asia;1;1
Reunion;Air Austral;?;?;787-8;Feb;?;Africa;2;?
Saudi Arabia;Mid East Jet;1996;GE;767-200ER;Oct;1996;Middle East;1;1
Brazil;Varig Airlines;1963;?;707/720;?;1963;South America;?;1
USA;Trans Carib Air;1964;PW;DC-8;Apr;?;North America;1;1
Morocco;?;1970;PW;727;Jan;1969;?;1;1
USA;United Airlines;1967;PW;727;Jan;1966;North America;?;9
Algeria;Tassili Airlines;2011;CF;?;Oct;2009;Africa;4;4
Netherlands;Martinair Cargo;1989;?;767-300ER;Mar;?;Europe;1;1
?;CSA;2000;CF;737-400;Jan;1999;Europe;2;2
?;Fiji Airways;2018;CF;?;Mar;2017;?;?;?
Slovakia (Slovak Republic);SkyEurope;2008;CF;737-700;Jun;2006;Europe;1;1
China;?;?;CF;737-800;Dec;2013;East Asia;3;?
USA;ATA Airlines Inc.;2001;CF;?;Jun;2000;North America;5;5
Taiwan;Air Asia Company;1966;?;727;?;1966;?;1;1
United Arab Emirates;National Airlines;?;GE;?;Jan;1973;Middle East;4;?
Switzerland;?;1981;PW;737-200;Nov;1979;Europe;1;1
USA;Hughes Airwest Inc.;1968;?;DC-9;Feb;1968;?;2;2
USA;U.S. Air Force;1982;PW;707/720;Jan;1982;?;1;1
Bermuda;AOF Leasing;1991;CF;737-400;?;1988;Caribbean;1;1
Peru;FUERZA AEREA DEL PERU;1995;?;737-500;Sep;1995;South America;1;?
China;?;2001;RR;757-200;?;2000;East Asia;2;2
Egypt;EgyptAir;1984;PW;767-200ER;Jan;1984;Africa;3;3
?;TAAG Angola Airlines;2014;GE;777-300ER;Mar;2012;?;1;1
USA;?;?;PW;727;Sep;1980;North America;1;1
Brunei Darussalam;Royal Brunei Airlines;1996;GE;767-300ER;Mar;1996;Southeast Asia;?;1
Australia;Jetstar - Duplicated (See JSA);2000;RR;?;?;2000;Oceania;?;2
?;?;1998;CF;?;Feb;1997;Europe;2;2
Italy;Air Trading 92;1991;PW;?;Jun;1988;Europe;3;3
Venezuela;VIASA;1968;PW;DC-8;Jan;?;South America;1;1
United Arab Emirates;?;?;GE;777-300ER;Feb;2011;Middle East;3;3
Belgium;DHL International;2012;GE;767-300F;?;2007;Europe;3;3
Japan;Japan Airlines Co. Ltd.;1985;PW;?;Jan;1984;East Asia;?;2
?;?;1969;PW;707/720;?;1969;?;1;1
United Arab Emirates;Dubai Aerospace Enterprise;?;CF;737 MAX;Apr;2021;Middle East;5;5
Slovenia;Adria Airways d.d.;1969;PW;DC-9;?;1969;Europe;1;?
China;Shandong Airlines;?;?;737-800;Jan;2006;East Asia;2;?
India;Air India;1961;RR;707/720;Jan;1960;South Asia;?;1
United Arab Emirates;Novus Aviation Capital;2020;GE;777-300ER;Nov;2018;Middle East;2;2
USA;Jet America Airlines;1986;PW;MD-80;?;1984;North America;2;2
Kenya;Kenya Airways;1998;CF;?;Mar;1997;Africa;1;1
Italy;Italian Air Force Tanker;2005;GE;?;Apr;2002;Europe;1;1
?;Garuda Indonesia;1974;PW;?;?;1973;Southeast Asia;3;3
