?;18.0;8;307.0;130.0;3504.0;?;70;US
?;15.0;?;350.0;165.0;?;11.5;?;?
?;?;?;318.0;150.0;?;11.0;70;?
AMC Rebel SST;16.0;?;304.0;150.0;?;12.0;70;?
Ford Torino;17.0;?;302.0;140.0;3449.0;10.5;70;?
Ford Galaxie 500;?;?;429.0;198.0;4341.0;10.0;70;?
Chevrolet Impala;?;8;?;220.0;4354.0;9.0;70;?
?;?;8;440.0;?;4312.0;8.5;70;US
?;14.0;8;455.0;?;4425.0;10.0;70;US
?;15.0;8;390.0;?;?;8.5;70;US
Citroen DS-21 Pallas;0.0;4;133.0;115.0;?;17.5;70;Europe
Chevrolet Chevelle Concours (sw);0.0;8;350.0;165.0;?;11.5;?;US
Ford Torino (sw);0.0;8;351.0;153.0;4034.0;11.0;?;?
Plymouth Satellite (sw);?;?;?;175.0;4166.0;10.5;?;?
AMC Rebel SST (sw);?;?;?;175.0;?;?;?;US
Dodge Challenger SE;?;8;?;170.0;?;?;?;US
Plymouth 'Cuda 340;14.0;8;?;160.0;?;8.0;70;US
Ford Mustang Boss 302;0.0;8;?;140.0;?;8.0;70;US
Chevrolet Monte Carlo;15.0;8;?;?;?;9.5;?;US
Buick Estate Wagon (sw);14.0;8;?;?;?;10.0;?;US
Toyota Corolla Mark ii;24.0;4;113.0;95.0;2372.0;?;70;Japan
Plymouth Duster;22.0;6;198.0;95.0;2833.0;?;70;US
AMC Hornet;18.0;6;?;?;2774.0;15.5;70;?
?;21.0;6;?;?;2587.0;16.0;70;US
Datsun PL510;27.0;4;?;88.0;2130.0;14.5;70;Japan
Volkswagen 1131 Deluxe Sedan;26.0;4;?;46.0;?;20.5;?;Europe
Peugeot 504;25.0;4;110.0;?;?;17.5;?;Europe
?;24.0;4;107.0;?;?;14.5;?;Europe
?;25.0;4;?;95.0;?;?;70;Europe
?;?;4;?;113.0;2234.0;?;?;Europe
AMC Gremlin;21.0;6;?;90.0;2648.0;?;70;US
?;10.0;?;360.0;215.0;?;14.0;70;US
?;10.0;?;307.0;200.0;?;?;70;US
?;?;8;318.0;210.0;4382.0;?;70;US
?;?;8;304.0;193.0;?;?;70;US
?;27.0;?;97.0;88.0;?;?;?;Japan
?;28.0;?;140.0;90.0;2264.0;15.5;?;US
Toyota Corolla;?;?;113.0;95.0;2228.0;?;?;Japan
Ford Pinto;?;4;98.0;0.0;2046.0;?;?;US
Volkswagen Super Beetle 117;0.0;4;?;?;1978.0;20.0;?;Europe
AMC Gremlin;19.0;6;?;?;2634.0;13.0;?;US
Plymouth Satellite Custom;16.0;6;225.0;?;3439.0;?;?;US
Chevrolet Chevelle Malibu;17.0;6;250.0;?;3329.0;?;?;US
Ford Torino 500;19.0;6;250.0;?;3302.0;15.5;?;?
?;18.0;6;232.0;100.0;3288.0;15.5;?;?
?;?;8;350.0;165.0;?;?;71;US
?;?;8;400.0;175.0;?;?;71;?
?;?;8;351.0;153.0;?;?;?;?
?;14.0;8;318.0;150.0;4096.0;13.0;?;US
Dodge Monaco (sw);12.0;8;383.0;180.0;4955.0;11.5;?;US
Ford Country Squire (sw);13.0;8;400.0;170.0;4746.0;12.0;?;US
Pontiac Safari (sw);13.0;8;400.0;175.0;5140.0;12.0;71;?
AMC Hornet Sportabout (sw);18.0;6;258.0;110.0;2962.0;13.5;71;US
Chevrolet Vega (sw);22.0;4;140.0;72.0;2408.0;19.0;71;US
Pontiac Firebird;19.0;6;250.0;100.0;3282.0;?;71;US
Ford Mustang;18.0;6;250.0;88.0;?;?;71;US
Mercury Capri 2000;23.0;4;?;86.0;?;14.0;71;US
Opel 1900;?;4;?;90.0;?;14.0;71;Europe
Peugeot 304;30.0;4;?;70.0;2074.0;19.5;71;Europe
Fiat 124B;30.0;4;88.0;76.0;2065.0;14.5;71;?
Toyota Corolla 1200;31.0;4;?;65.0;1773.0;19.0;71;?
Datsun 1200;35.0;4;?;69.0;1613.0;18.0;71;?
?;27.0;4;?;60.0;1834.0;19.0;71;Europe
?;26.0;4;91.0;70.0;1955.0;20.5;71;US
?;?;?;113.0;95.0;2278.0;15.5;72;Japan
?;?;?;?;80.0;?;?;?;US
Volkswagen Type 3;23.0;?;?;54.0;2254.0;23.5;?;Europe
Chevrolet Vega;20.0;4;140.0;90.0;2408.0;19.5;?;US
?;21.0;4;?;86.0;2226.0;16.5;?;US
?;13.0;8;350.0;165.0;?;12.0;?;US
?;14.0;?;400.0;175.0;4385.0;12.0;72;?
?;?;?;318.0;150.0;4135.0;13.5;72;?
Ford Galaxie 500;?;8;351.0;153.0;4129.0;13.0;72;?
AMC Ambassador SST;?;8;304.0;150.0;3672.0;11.5;72;?
Mercury Marquis;?;8;429.0;208.0;4633.0;11.0;?;?
Buick LeSabre Custom;?;8;?;155.0;4502.0;?;?;US
?;?;8;?;160.0;4456.0;13.5;72;?
?;13.0;?;400.0;190.0;4422.0;12.5;72;?
?;19.0;?;70.0;97.0;2330.0;13.5;72;?
?;?;?;?;150.0;?;?;72;?
Chevrolet Chevelle Concours (sw);13.0;?;?;?;?;?;72;?
Ford Gran Torino (sw);13.0;?;?;?;4294.0;16.0;72;?
Plymouth Satellite Custom (sw);14.0;8;318.0;?;4077.0;14.0;?;US
Volvo 145e (sw);?;4;121.0;?;2933.0;14.5;72;Europe
Volkswagen 411 (sw);22.0;4;121.0;?;2511.0;?;72;Europe
Peugeot 504 (sw);?;4;120.0;87.0;2979.0;?;72;Europe
?;?;4;96.0;69.0;?;18.0;72;Europe
?;?;4;122.0;86.0;?;16.0;72;US
?;28.0;4;97.0;92.0;?;?;72;?
Toyota Corolla Mark II (sw);23.0;?;120.0;97.0;?;?;72;?
Dodge Colt (sw);28.0;?;98.0;80.0;?;15.0;72;?
?;27.0;?;97.0;88.0;2100.0;16.5;72;Japan
?;?;?;350.0;175.0;4100.0;13.0;?;US
?;14.0;?;304.0;150.0;3672.0;11.5;?;?
?;13.0;8;350.0;145.0;?;13.0;?;?
?;14.0;8;302.0;137.0;4042.0;14.5;73;?
Dodge Coronet Custom;15.0;8;?;150.0;3777.0;12.5;73;?
?;12.0;8;?;198.0;4952.0;?;73;US
?;13.0;8;400.0;150.0;4464.0;?;73;US
?;13.0;8;351.0;158.0;4363.0;?;73;US
Plymouth Fury Gran Sedan;14.0;8;318.0;150.0;4237.0;?;73;US
Chrysler New Yorker Brougham;?;?;?;215.0;4735.0;?;73;US
Buick Electra 225 Custom;?;?;?;225.0;4951.0;?;73;US
AMC Ambassador Brougham;?;?;360.0;175.0;3821.0;11.0;73;US
Plymouth Valiant;18.0;6;225.0;105.0;3121.0;16.5;73;US
Chevrolet Nova Custom;16.0;6;250.0;100.0;3278.0;18.0;73;US
AMC Hornet;18.0;6;232.0;100.0;2945.0;16.0;?;?
Ford Maverick;18.0;6;?;88.0;3021.0;?;?;?
Plymouth Duster;23.0;?;198.0;95.0;2904.0;?;?;US
Volkswagen Super Beetle;26.0;?;97.0;?;1950.0;?;73;Europe
?;11.0;?;?;?;4997.0;?;73;US
?;12.0;8;?;?;?;?;73;US
Plymouth Custom Suburb;13.0;8;360.0;170.0;?;?;73;US
