?;18.0;8;307.0;130.0;3504.0;12.0;70;US
?;15.0;?;350.0;?;3693.0;11.5;70;US
?;18.0;?;318.0;?;?;11.0;?;US
AMC Rebel SST;16.0;?;304.0;150.0;3433.0;?;?;?
Ford Torino;17.0;?;302.0;?;3449.0;?;70;?
Ford Galaxie 500;15.0;?;429.0;?;4341.0;10.0;70;US
Chevrolet Impala;14.0;?;?;220.0;4354.0;9.0;70;US
Plymouth Fury iii;14.0;8;440.0;?;4312.0;8.5;70;US
?;14.0;8;?;225.0;?;10.0;?;US
?;15.0;8;?;190.0;?;?;70;?
?;0.0;4;?;115.0;3090.0;?;70;?
Chevrolet Chevelle Concours (sw);?;8;?;?;4142.0;?;70;?
Ford Torino (sw);?;8;351.0;153.0;4034.0;?;70;?
Plymouth Satellite (sw);0.0;8;?;175.0;4166.0;?;70;?
AMC Rebel SST (sw);0.0;8;?;175.0;3850.0;11.0;70;US
Dodge Challenger SE;15.0;8;?;170.0;3563.0;?;?;US
Plymouth 'Cuda 340;14.0;8;340.0;160.0;3609.0;8.0;?;US
Ford Mustang Boss 302;?;?;302.0;140.0;?;8.0;70;US
Chevrolet Monte Carlo;?;?;?;?;?;?;70;US
Buick Estate Wagon (sw);14.0;?;?;?;?;?;?;US
?;?;?;113.0;?;2372.0;15.0;?;Japan
?;?;6;198.0;95.0;?;15.5;?;?
?;18.0;6;?;97.0;?;15.5;70;?
?;21.0;6;200.0;85.0;?;16.0;70;US
?;27.0;4;97.0;88.0;?;?;70;Japan
Volkswagen 1131 Deluxe Sedan;?;4;?;46.0;?;?;?;Europe
Peugeot 504;?;4;?;?;2672.0;17.5;?;Europe
?;24.0;4;107.0;?;2430.0;?;?;Europe
Saab 99e;25.0;4;104.0;95.0;?;?;?;Europe
BMW 2002;26.0;?;121.0;?;2234.0;?;?;?
AMC Gremlin;21.0;?;?;?;2648.0;15.0;?;?
Ford F250;10.0;8;360.0;215.0;4615.0;14.0;70;US
Chevy C20;10.0;8;307.0;200.0;4376.0;?;70;US
?;11.0;8;318.0;?;?;?;70;US
?;9.0;8;304.0;?;?;?;70;US
?;27.0;4;?;?;?;14.5;71;Japan
?;28.0;?;140.0;90.0;?;15.5;71;US
Toyota Corolla;25.0;4;113.0;95.0;?;14.0;71;?
?;25.0;4;98.0;?;?;19.0;71;?
?;0.0;4;97.0;?;1978.0;20.0;71;Europe
?;?;?;232.0;?;2634.0;13.0;71;US
?;?;6;225.0;?;3439.0;15.5;71;US
Chevrolet Chevelle Malibu;?;6;250.0;?;?;15.5;?;?
Ford Torino 500;19.0;6;250.0;88.0;?;15.5;71;?
AMC Matador;18.0;?;232.0;100.0;?;15.5;71;US
Chevrolet Impala;14.0;?;350.0;165.0;?;?;?;?
Pontiac Catalina Brougham;14.0;?;?;175.0;4464.0;?;?;?
Ford Galaxie 500;?;8;?;?;?;?;?;US
Plymouth Fury iii;?;8;?;?;4096.0;?;?;US
?;?;?;?;?;4955.0;?;71;US
?;13.0;?;?;170.0;4746.0;?;?;US
Pontiac Safari (sw);13.0;?;?;?;5140.0;?;?;US
AMC Hornet Sportabout (sw);18.0;6;258.0;?;2962.0;?;71;?
Chevrolet Vega (sw);22.0;4;140.0;72.0;2408.0;?;?;?
Pontiac Firebird;19.0;6;250.0;100.0;3282.0;15.0;?;US
Ford Mustang;18.0;6;250.0;88.0;3139.0;14.5;?;US
Mercury Capri 2000;23.0;?;122.0;86.0;2220.0;14.0;?;US
Opel 1900;28.0;4;116.0;90.0;2123.0;14.0;?;?
?;?;4;79.0;70.0;2074.0;19.5;71;?
?;?;4;88.0;76.0;?;14.5;71;Europe
Toyota Corolla 1200;?;4;71.0;65.0;?;19.0;?;Japan
Datsun 1200;35.0;?;72.0;69.0;?;?;71;Japan
?;27.0;4;97.0;60.0;1834.0;?;71;Europe
?;26.0;4;91.0;70.0;?;20.5;71;US
Toyota Corolla Hardtop;24.0;4;113.0;95.0;?;15.5;72;Japan
?;?;?;97.5;?;?;?;72;US
Volkswagen Type 3;?;?;97.0;?;?;23.5;72;?
Chevrolet Vega;20.0;?;140.0;?;2408.0;?;72;?
?;21.0;4;?;86.0;?;16.5;72;?
?;13.0;8;350.0;165.0;?;12.0;72;US
?;14.0;8;400.0;?;4385.0;?;72;US
Plymouth Fury III;15.0;?;318.0;?;4135.0;?;?;US
Ford Galaxie 500;?;8;?;?;4129.0;13.0;?;?
AMC Ambassador SST;17.0;8;?;150.0;3672.0;11.5;?;US
?;11.0;?;429.0;208.0;4633.0;11.0;?;US
?;13.0;?;350.0;155.0;4502.0;13.5;?;US
?;12.0;?;350.0;160.0;4456.0;13.5;72;?
?;13.0;8;?;190.0;?;12.5;72;?
?;?;3;?;97.0;?;?;?;?
?;?;8;?;150.0;?;?;?;US
?;?;8;?;130.0;4098.0;?;?;US
?;13.0;?;?;140.0;4294.0;?;?;?
Plymouth Satellite Custom (sw);14.0;?;318.0;?;?;14.0;72;?
?;?;?;121.0;112.0;?;14.5;72;?
?;?;?;121.0;?;?;?;72;Europe
Peugeot 504 (sw);?;4;120.0;?;?;?;72;Europe
Renault 12 (sw);?;?;?;?;?;?;72;Europe
Ford Pinto (sw);?;?;?;86.0;2395.0;?;72;US
Datsun 510 (sw);?;?;?;92.0;2288.0;?;?;Japan
Toyota Corolla Mark II (sw);23.0;?;120.0;?;2506.0;?;?;?
Dodge Colt (sw);28.0;?;98.0;?;2164.0;?;?;US
Toyota Corolla 1600 (sw);?;4;97.0;?;2100.0;?;?;?
Buick Century 350;?;8;350.0;?;4100.0;?;73;?
AMC Matador;?;8;?;?;3672.0;11.5;73;?
Chevrolet Malibu;13.0;8;?;145.0;3988.0;13.0;?;?
?;14.0;?;?;137.0;?;14.5;?;?
?;15.0;8;?;150.0;?;12.5;?;US
Mercury Marquis Brougham;12.0;8;429.0;198.0;?;11.5;73;?
