riga;nome attributo;valore da imputare;valore imputato
162;class;80;80
163;class;81;81
649;city;beverly hills;?
585;type;asian;?
586;type;american;?
587;type;vegetarian;?
290;addr;304 e. 48th st.;?
291;addr;311 w. 17th st.;?
292;addr;1 united nations plaza at 44th st.;?
293;addr;2 park ave. at 32nd st.;?
737;addr;32 spring st.;?
738;addr;466 hudson st.;?
637;name;vivande porta via;?
638;name;vivande ristorante;?
639;name;world wrapps;?
514;type;asian;?
515;type;italian;?
516;type;asian;?
517;type;barbecue;?
547;city;las vegas;?
548;city;las vegas;?
549;city;las vegas;?
474;phone;212/496-1066;?
475;phone;212/245-9800;?
862;type;vietnamese;?
863;type;pizza;?
864;type;mexican;?
196;class;97;?
136;class;67;67
137;class;68;?
138;class;68;?
263;type;american;?
264;type;american;?
640;city;san francisco;?
363;class;250;?
364;class;251;?
223;class;111;?
224;class;111;?
633;type;french;?
634;type;asian;?
635;type;asian;?
636;type;mediterranean;?
506;class;393;?
507;class;394;?
189;city;san francisco;?
638;class;525;?
213;city;san francisco;san francisco
214;city;san francisco;san francisco
265;phone;310/479-4187;?
326;type;french;?
350;addr;340 w. broadway at grand st.;?
351;addr;29 e. 65th st.;?
352;addr;57 e. 57th st.;?
353;addr;635 9th ave.  between 44th and 45th sts.;?
232;name;ca'del sol;?
233;name;cafe pinot;?
234;name;california pizza kitchen;?
235;name;canter's;?
755;phone;212-755-1780;?
756;phone;212-996-0660;?
757;phone;212-535-5223;?
758;phone;212-249-4615;?
28;city;los angeles;?
29;city;beverly hills;?
30;city;beverly hills;?
81;type;french;?
58;addr;2450 broadway;?
59;addr;854 7th ave.  between 54th and 55th sts.;?
60;addr;854 seventh ave.;?
61;addr;2 harrison st.  near hudson st.;?
299;city;new york;?
300;city;new york;?
301;city;new york;?
220;name;postrio;?
221;name;ritz-carlton restaurant and dining room;?
376;name;home;?
377;name;hudson river club;?
378;name;i trulli;?
864;class;752;?
554;addr;308 w. sahara ave.;?
299;class;186;?
300;class;187;?
301;class;188;?
712;class;600;?
713;class;601;?
714;class;602;?
721;class;609;?
722;class;610;?
723;class;611;?
724;class;612;?
585;class;472;?
834;type;californian;?
835;type;continental;?
25;city;los angeles;?
26;city;los angeles;?
27;city;los angeles;?
393;class;280;?
394;class;281;?
395;class;282;?
177;type;international;?
178;type;american (new);?
521;addr;park place  across from perimeter mall  dunwoody;?
241;city;los angeles;?
242;city;santa monica;?
243;city;los angeles;?
423;name;morton's;?
424;name;motown cafe;?
425;name;new york kom tang soot bul house;?
753;name;sparks steak house;?
360;class;247;?
587;name;greens;?
588;name;harbor village;?
255;type;continental;?
256;type;asian;?
257;type;asian;?
219;name;postrio;?
384;name;ipanema;?
385;name;jean lafitte;?
386;name;jewel of india;?
387;name;jimmy sung's;?
716;class;604;?
717;class;605;?
553;type;buffets;?
554;type;steak houses;?
555;type;asian;?
622;city;san francisco;?
623;city;san francisco;?
624;city;san francisco;?
625;city;san francisco;?
850;phone;415-665-9500;?
851;phone;415-387-2244;?
118;addr;156 second ave.;?
119;addr;11 e. 53rd st.;?
565;phone;702/794-0700;?
85;city;new york;?
86;city;new york city;new york city
485;type;american;?
486;type;american;?
487;type;american;?
488;type;american;?
483;phone;212/260-5454;?
484;phone;212/586-7714;?
674;name;johnnie's pastrami;?
675;name;johnny reb's southern smokehouse;?
676;name;johnny rockets (la);?
677;name;killer shrimp;?
802;class;690;10
803;class;691;?
804;class;692;?
718;addr;331 w. fourth st.;?
308;type;italian;?
309;type;american;?
775;class;663;?
776;class;664;?
479;addr;34 e. 51st st.;?
480;addr;386 3rd ave.  between 27th and 28th sts.;?
481;addr;222 w. 79th st.;?
482;addr;342 e. 11th st.  near 1st ave.;?
60;phone;212-757-2245;?
61;phone;212/966-6960;?
62;phone;212-966-6960;?
63;phone;212/288-0033;?
594;phone;415/752-8833;?
595;phone;415/441-7778;?
596;phone;415/986-0100;?
597;phone;415/563-0487;?
244;city;los angeles;?
245;city;los angeles;?
246;city;los angeles;?
247;city;los angeles;?
416;name;marquet patisserie;?
417;name;match;?
418;name;matthew's;?
178;phone;404-261-3662;?
655;city;pasadena;?
656;city;mar vista;?
657;city;venice;?
658;city;beverly hills;?
622;phone;415/421-2300;?
739;addr;39 w. 55th st.;?
740;addr;296 bleecker st.;?
741;addr;435 amsterdam ave.;?
334;city;new york;?
335;city;new york;?
336;city;new york;?
337;city;new york;?
791;class;679;?
792;class;680;?
793;class;681;?
458;addr;19 w. 49th st.;?
459;addr;3 225 e. 60th st.;?
437;name;peacock alley;?
438;name;pen & pencil;?
439;name;penang soho;?
589;name;harris';?
590;name;harry denton's;?
591;name;hayes street grill;?
592;name;helmand;?
6;name;bel-air hotel;hotel bel-air
336;phone;212/753-5100;?
39;addr;617 s. olive st.;?
40;addr;617 s. olive st.;?
41;addr;1114 horn ave.;?
184;phone;404-659-0400;?
185;phone;404/351-9533;?
670;city;santa monica;?
378;city;new york;?
379;city;new york;?
232;city;los angeles;?
233;city;los angeles;?
234;city;los angeles;?
576;addr;625 polk st.;?
577;addr;1600 powell st.;?
578;addr;1772 market st.;?
733;city;new york city;?
431;city;new york;?
432;city;new york;?
433;city;new york;new york
434;city;new york;?
628;name;stars cafe;?
629;name;stoyanof's cafe;?
156;addr;3393 peachtree rd.;?
157;addr;3073 piedmont road;?
158;addr;3073 piedmont rd.;?
159;addr;1529 piedmont ave.;?
518;city;atlanta;?
519;city;atlanta;?
533;city;atlanta;?
534;city;atlanta;?
535;city;atlanta;?
536;city;las vegas;?
827;type;cafeterias;?
828;type;tex-mex;?
829;type;american (new);?
830;type;vegetarian;?
548;addr;3700 w. flamingo rd.;?
508;addr;1811 piedmont ave.  near cheshire bridge rd.;?
509;addr;923 peachtree st.  at 8th st.;?
510;addr;6359 jimmy carter blvd.  at buford hwy.  norcross;?
110;type;seafood;?
23;class;11;?
693;addr;3117 ocean park blvd.;?
209;phone;415/776-5577;?
210;phone;415-776-5577;?
211;phone;415/495-5775;?
212;phone;415-495-5775;?
154;type;steakhouses;?
486;phone;212/486-9592;?
487;phone;212/683-3333;?
836;name;campo santo;?
837;name;cha cha cha's;?
838;name;doidge's;?
440;addr;1423 2nd ave.  between 74th and 75th sts.;?
441;addr;140 w. 57th st.;?
442;addr;371 w. 46th st.  off 9th ave.;?
81;city;new york;?
741;phone;212-580-8686;?
742;phone;718-852-5555;?
108;phone;212-724-8585;?
109;phone;212/260-6660;?
172;city;atlanta;atlanta
718;city;new york city;?
346;city;new york;?
347;city;new york;?
137;name;coyote cafe;?
138;name;coyote cafe (las vegas);?
139;name;le montrachet;?
140;name;le montrachet bistro;?
146;name;steak house  the;steak house
