?;?;JEROLD PHELPS COMMUNITY HOSPITAL;Humboldt;District;Ancillary Cost Centers;8123;0.35
?;106190762.0;ST. VINCENT MEDICAL CENTER;?;?;Other;88109;1.22
2010;106500852.0;DOCTORS MEDICAL CENTER;?;Investor;?;1187760;8.81
2009;106374084.0;SAN DIEGO HOSPICE & PALLIATIVE CARE CTR;?;Non-Profit;Registered Nurse;22433;?
2012;106230949.0;FRANK R HOWARD MEMORIAL HOSPITAL;?;Non-Profit;General Services Cost Centers;?;8.58
2012;?;?;Siskiyou;?;?;155221;13.03
2010;106150761.0;MERCY HOSPITAL - BAKERSFIELD;Kern;Non-Profit;Registered Nurse;?;9.2
2012;106454013.0;PATIENTS' HOSPITAL OF REDDING;Shasta;Investor;Clerical & Other Administrative;?;?
2011;106154101.0;BAKERSFIELD HEART HOSPITAL;?;?;?;24280;1.05
2010;?;BAKERSFIELD HEART HOSPITAL;Kern;Investor;?;62886;2.85
2013;106380964.0;CALIFORNIA PACIFIC MEDICAL CTN-ST. LUKE'S CAMPUS;San Francisco;Non-Profit;Other;25785;?
?;106424002.0;?;?;City/County;?;0;0.0
2011;106191014.0;LANTERMAN STATE HOSPITAL AND DEVELOPMENTAL CENTER;Los Angeles;State;?;0;0.0
?;?;UKIAH VALLEY MEDICAL CENTER - HOSPITAL DRIVE;Mendocino;?;?;171607;?
2012;106190762.0;ST. VINCENT MEDICAL CENTER;Los Angeles;Non-Profit;Administrative Services Cost Centers;250816;3.28
2012;?;SAN DIEGO COUNTY PSYCHIATRIC HOSPITAL;San Diego;City/County;?;?;?
?;106470871.0;MERCY HOSPITAL OF MT. SHASTA;Siskiyou;?;General Services Cost Centers;72418;9.55
2009;106190352.0;GREATER EL MONTE COMMUNITY HOSPITAL;?;Investor;?;37195;1.46
2010;106190431.0;KAISER FOUNDATION HOSPITAL - HARBOR CITY;Los Angeles;Non-Profit;?;?;2.79
?;106334018.0;MENIFEE VALLEY MEDICAL CENTER;Riverside;Investor;?;?;3.43
?;?;PIONEERS MEMORIAL HOSPITAL;Imperial;District;Aides & Orderlies;144183;3.62
2010;106074039.0;JOHN MUIR BEHAVIORAL HEALTH CENTER;Contra Costa;Non-Profit;Environmental & Food Services;?;1.13
2013;106070934.0;?;Contra Costa;Non-Profit;Daily Cost Centers;329651;?
2011;106190429.0;KAISER FOUNDATION HOSPITAL - SUNSET;Los Angeles;?;Contracted Registry Nursing;?;?
?;?;?;Los Angeles;Non-Profit;General Services Cost Centers;434172;5.54
2012;?;WEST HILLS HOSPITAL & MEDICAL CENTER;Los Angeles;Investor;Contracted Other;14231;0.24
2012;?;SANTA BARBARA COTTAGE HOSPITAL;Santa Barbara;Non-Profit;Contracted Other;?;0.0
2010;106392287.0;DOCTORS HOSPITAL OF MANTECA;San Joaquin;Investor;Education Cost Centers;0;0.0
2010;106370771.0;?;San Diego;?;?;1201221;11.97
2013;?;?;?;?;?;142719;2.83
2013;106220733.0;?;?;District;Aides & Orderlies;?;1.53
2012;?;TAHOE FOREST HOSPITAL;Nevada;District;Technician & Specialist;202440;5.06
2009;106560838.0;?;Ventura;?;?;6695;?
?;?;LOMA LINDA UNIVERSITY BEHAVIORAL MEDICINE CENTER;San Bernardino;?;Ancillary Cost Centers;?;0.35
?;106321016.0;?;Plumas;District;Ancillary Cost Centers;24472;0.99
2011;106184008.0;?;Lassen;?;Ambulatory Cost Centers;30799;2.52
2011;?;HUNTINGTON BEACH HOSPITAL;?;Investor;?;1152;?
?;106190400.0;?;Los Angeles;Non-Profit;Education Cost Centers;87052;?
?;106540816.0;?;?;?;Aides & Orderlies;?;2.46
2010;?;BUTTE COUNTY MENTAL HEALTH - PHF;Butte;City/County;Management & Supervision;0;0.0
2009;?;SUTTER MEDICAL CENTER OF SANTA ROSA;Sonoma;Non-Profit;General Services Cost Centers;196736;5.69
?;106551061.0;TUOLUMNE GENERAL MEDICAL FACILITY;Tuolumne;City/County;General Services Cost Centers;?;?
2013;106314024.0;KAISER FOUNDATION HOSPITAL - ROSEVILLE;Placer;?;Registered Nurse;?;?
2012;?;GOLETA VALLEY COTTAGE HOSPITAL;Santa Barbara;Non-Profit;Aides & Orderlies;90237;?
2013;106420522.0;SANTA YNEZ VALLEY COTTAGE HOSPITAL;Santa Barbara;Non-Profit;Other;0;0.0
?;106150761.0;MERCY HOSPITAL - BAKERSFIELD;?;Non-Profit;Fiscal Services Cost Centers;248850;3.36
?;?;?;Mariposa;?;?;32595;0.79
2012;106301140.0;CHAPMAN MEDICAL CENTER;Orange;Investor;Ambulatory Cost Centers;?;2.38
2011;106190081.0;BEVERLY HOSPITAL;Los Angeles;Non-Profit;Ancillary Cost Centers;?;6.32
2010;106190754.0;ST. FRANCIS MEDICAL CENTER;?;Non-Profit;Other;26830;0.19
2012;106440755.0;DOMINICAN SANTA CRUZ HOSPITAL - SOQUEL;?;?;?;?;2.22
?;?;?;San Bernardino;City/County;?;907222;5.36
?;106191014.0;?;Los Angeles;State;?;0;0.0
2011;?;AURORA SAN DIEGO;?;Investor;?;30984;?
?;106474007.0;FAIRCHILD MEDICAL CENTER;Siskiyou;Non-Profit;Ancillary Cost Centers;171869;13.3
?;106560525.0;?;Ventura;Non-Profit;Administrative Services Cost Centers;133326;?
2012;?;ST. FRANCIS MEDICAL CENTER;Los Angeles;Non-Profit;Management & Supervision;241345;?
?;?;DOWNEY REGIONAL MEDICAL CENTER;Los Angeles;Non-Profit;Management & Supervision;167817;2.34
2009;106301337.0;SOUTH COAST MEDICAL CENTER;?;?;Registered Nurse;98949;?
2012;106331168.0;EISENHOWER MEDICAL CENTER;Riverside;Non-Profit;General Services Cost Centers;?;5.86
2013;106190681.0;MIRACLE MILE MEDICAL CENTER;Los Angeles;Investor;Education Cost Centers;0;?
2009;106013687.0;?;Alameda;Non-Profit;?;?;5.29
?;106191227.0;LAC/HARBOR-UCLA MEDICAL CENTER;Los Angeles;?;Registered Nurse;1547986;8.97
2013;106374049.0;?;?;Non-Profit;?;?;?
?;106431506.0;KAISER FOUNDATION HOSPITAL - SAN JOSE;Santa Clara;Non-Profit;?;680686;16.4
2009;106580996.0;RIDEOUT MEMORIAL HOSPITAL;?;Non-Profit;Ambulatory Cost Centers;228137;2.34
2009;?;UNIVERSITY OF CALIFORNIA IRVINE MEDICAL CENTER;?;Non-Profit;Technician & Specialist;1879814;?
2010;106190631.0;?;Los Angeles;Non-Profit;?;47841;?
2009;106301566.0;WESTERN MEDICAL CENTER-SANTA ANA;?;Investor;Education Cost Centers;?;?
?;106540816.0;TULARE DISTRICT HOSPITAL;?;?;Other;38679;1.01
?;106190200.0;?;Los Angeles;Investor;Contracted Registry Nursing;52214;?
2010;106190159.0;TRI-CITY REGIONAL MEDICAL CENTER;?;Non-Profit;?;107318;4.95
?;106374049.0;SHARP VISTA PACIFICA;San Diego;Non-Profit;Other;243;?
2012;106480989.0;KAISER FOUNDATION HOSPITAL AND REHABILITATION CENTER - VALLEJO;Solano;?;Ambulatory Cost Centers;0;0.0
2009;?;ARROWHEAD REGIONAL MEDICAL CENTER;San Bernardino;City/County;Technician & Specialist;1081426;6.44
2011;106171395.0;?;Lake;Non-Profit;?;152845;7.72
2009;?;ST. LOUISE REGIONAL HOSPITAL;Santa Clara;Non-Profit;Education Cost Centers;?;0.0
2013;106190547.0;?;Los Angeles;Investor;?;23320;0.96
?;106331216.0;?;Riverside;?;Clerical & Other Administrative;194042;4.85
2010;106400524.0;SIERRA VISTA REGIONAL MEDICAL CENTER;San Luis Obispo;Investor;Management & Supervision;84816;2.32
2011;106430763.0;EL CAMINO HOSPITAL;Santa Clara;?;?;?;1.87
?;?;KAISER FOUNDATION HOSPITAL - WALNUT CREEK;Contra Costa;?;Other;1751642;26.85
2012;106121031.0;JEROLD PHELPS COMMUNITY HOSPITAL;Humboldt;District;?;?;1.18
2012;106361339.0;ST. BERNARDINE MEDICAL CENTER;?;?;Clerical & Other Administrative;359557;4.01
2011;106370749.0;ALVARADO PARKWAY INSTITUTE BHS;San Diego;Investor;?;0;?
2013;?;MERCY GENERAL HOSPITAL;?;?;Licensed Vocational Nurse;7862;0.07
2012;106190315.0;GARFIELD MEDICAL CENTER;Los Angeles;Investor;Other;2174;0.03
2011;106281266.0;NAPA STATE HOSPITAL;?;State;General Services Cost Centers;0;?
2012;?;AURORA VISTA DEL MAR HOSPITAL;?;Investor;Ancillary Cost Centers;0;?
2012;106404046.0;SAN LUIS OBISPO COUNTY - PHF;San Luis Obispo;City/County;Aides & Orderlies;0;0.0
2013;106560501.0;?;Ventura;Non-Profit;Ancillary Cost Centers;71213;1.53
?;106404046.0;?;?;?;?;0;0.0
?;?;PARADISE VALLEY HOSPITAL;?;Investor;Education Cost Centers;?;0.0
2012;106334048.0;KAISER FOUNDATION HOSPITAL - MORENO VALLEY;Riverside;Non-Profit;Daily Cost Centers;250122;22.39
2010;106190756.0;?;Los Angeles;Non-Profit;?;?;?
2013;?;JEROLD PHELPS COMMUNITY HOSPITAL;Humboldt;?;?;12985;0.56
?;106400524.0;SIERRA VISTA REGIONAL MEDICAL CENTER;?;Investor;Clerical & Other Administrative;198791;5.1
2010;106190470.0;?;Los Angeles;Non-Profit;?;268097;?
?;106040802.0;BIGGS-GRIDLEY MEMORIAL HOSPITAL;Butte;Non-Profit;?;29788;?
2013;?;MERCY HOSPITAL OF MT. SHASTA;Siskiyou;?;Administrative Services Cost Centers;56997;7.13
2010;106490964.0;HEALDSBURG DISTRICT HOSPITAL;Sonoma;District;Registered Nurse;76981;3.17
2010;106190949.0;?;?;Non-Profit;Technician & Specialist;?;3.9
2012;?;HEALTHSOUTH TUSTIN REHABILITATION HOSPITAL;Orange;Investor;Licensed Vocational Nurse;?;?
2009;106364144.0;DESERT VALLEY HOSPITAL;San Bernardino;?;Management & Supervision;60549;1.66
2010;106190280.0;ENCINO HOSPITAL MEDICAL CENTER;Los Angeles;Non-Profit;?;?;0.17
2013;106141273.0;NORTHERN INYO HOSPITAL;?;District;Licensed Vocational Nurse;4023;0.57
2012;106150775.0;?;Kern;Investor;?;81991;3.83
2011;106121031.0;JEROLD PHELPS COMMUNITY HOSPITAL;Humboldt;?;?;6413;0.48
2013;106560203.0;AURORA VISTA DEL MAR HOSPITAL;?;?;Education Cost Centers;0;0.0
2009;?;FREMONT HOSPITAL;Alameda;?;?;8590;0.28
2009;?;?;Alameda;District;?;31481;0.58
2009;106190034.0;?;Los Angeles;District;Administrative Services Cost Centers;319076;2.43
2011;?;BIGGS-GRIDLEY MEMORIAL HOSPITAL;Butte;?;?;0;0.0
2010;106301155.0;COLLEGE HOSPITAL COSTA MESA;Orange;Investor;?;66650;1.64
?;106190529.0;METHODIST HOSPITAL OF SOUTHERN CALIFORNIA;Los Angeles;Non-Profit;Environmental & Food Services;198610;?
2013;106034002.0;SUTTER AMADOR HOSPITAL;Amador;?;Contracted Other;6622;0.43
2010;106100717.0;COMMUNITY REGIONAL MEDICAL CENTER;?;?;Fiscal Services Cost Centers;?;0.56
?;106380857.0;?;San Francisco;?;Administrative Services Cost Centers;611634;10.07
?;?;?;Santa Clara;Investor;Fiscal Services Cost Centers;13648;0.12
?;?;HEALTHSOUTH TUSTIN REHABILITATION HOSPITAL;Orange;Investor;Ambulatory Cost Centers;?;0.0
?;106201281.0;?;?;Non-Profit;?;271576;5.83
