2013;106121031.0;JEROLD PHELPS COMMUNITY HOSPITAL;Humboldt;District;Ancillary Cost Centers;?;?
?;?;ST. VINCENT MEDICAL CENTER;Los Angeles;Non-Profit;Other;88109;1.22
?;106500852.0;?;Stanislaus;?;Daily Cost Centers;1187760;8.81
?;?;?;San Diego;Non-Profit;Registered Nurse;22433;?
2012;106230949.0;FRANK R HOWARD MEMORIAL HOSPITAL;Mendocino;?;General Services Cost Centers;81784;8.58
2012;106474007.0;FAIRCHILD MEDICAL CENTER;Siskiyou;?;Technician & Specialist;155221;13.03
2010;106150761.0;MERCY HOSPITAL - BAKERSFIELD;Kern;?;Registered Nurse;774965;?
2012;?;PATIENTS' HOSPITAL OF REDDING;Shasta;Investor;Clerical & Other Administrative;13746;?
2011;106154101.0;BAKERSFIELD HEART HOSPITAL;Kern;?;Fiscal Services Cost Centers;24280;?
2010;106154101.0;BAKERSFIELD HEART HOSPITAL;?;?;Administrative Services Cost Centers;62886;2.85
2013;?;?;San Francisco;Non-Profit;?;25785;?
2012;?;?;Santa Barbara;?;?;0;0.0
2011;106191014.0;LANTERMAN STATE HOSPITAL AND DEVELOPMENTAL CENTER;Los Angeles;?;Technician & Specialist;?;?
2010;106231396.0;UKIAH VALLEY MEDICAL CENTER - HOSPITAL DRIVE;Mendocino;?;General Services Cost Centers;171607;6.72
2012;106190762.0;ST. VINCENT MEDICAL CENTER;Los Angeles;Non-Profit;?;250816;3.28
2012;106374055.0;SAN DIEGO COUNTY PSYCHIATRIC HOSPITAL;?;City/County;?;172033;1.72
2012;106470871.0;MERCY HOSPITAL OF MT. SHASTA;?;Non-Profit;General Services Cost Centers;72418;9.55
2009;?;GREATER EL MONTE COMMUNITY HOSPITAL;Los Angeles;Investor;Ambulatory Cost Centers;37195;1.46
2010;?;KAISER FOUNDATION HOSPITAL - HARBOR CITY;Los Angeles;Non-Profit;Aides & Orderlies;?;2.79
?;106334018.0;MENIFEE VALLEY MEDICAL CENTER;?;?;Ambulatory Cost Centers;?;3.43
2013;?;?;Imperial;District;Aides & Orderlies;144183;3.62
2010;106074039.0;JOHN MUIR BEHAVIORAL HEALTH CENTER;Contra Costa;Non-Profit;Environmental & Food Services;?;1.13
?;106070934.0;?;?;Non-Profit;?;329651;?
2011;?;KAISER FOUNDATION HOSPITAL - SUNSET;Los Angeles;Non-Profit;Contracted Registry Nursing;200648;1.54
2012;?;HENRY MAYO NEWHALL MEMORIAL HOSPITAL;Los Angeles;Non-Profit;General Services Cost Centers;?;5.54
?;106190859.0;?;Los Angeles;?;Contracted Other;14231;?
?;106420514.0;SANTA BARBARA COTTAGE HOSPITAL;?;?;Contracted Other;0;?
