?;?;?;Humboldt;?;Ancillary Cost Centers;8123;0.35
?;?;ST. VINCENT MEDICAL CENTER;?;?;Other;?;1.22
?;106500852.0;DOCTORS MEDICAL CENTER;Stanislaus;Investor;Daily Cost Centers;1187760;8.81
?;106374084.0;?;San Diego;Non-Profit;Registered Nurse;?;5.31
2012;?;?;Mendocino;Non-Profit;?;?;8.58
2012;106474007.0;FAIRCHILD MEDICAL CENTER;Siskiyou;?;Technician & Specialist;155221;?
2010;106150761.0;MERCY HOSPITAL - BAKERSFIELD;?;Non-Profit;?;774965;9.2
2012;106454013.0;?;Shasta;Investor;?;13746;?
?;106154101.0;BAKERSFIELD HEART HOSPITAL;?;?;Fiscal Services Cost Centers;?;1.05
2010;106154101.0;?;Kern;Investor;?;?;2.85
2013;106380964.0;?;San Francisco;Non-Profit;?;?;?
2012;106424002.0;SANTA BARBARA PSYCHIATRIC HEALTH FACILTY;Santa Barbara;City/County;Ambulatory Cost Centers;0;?
2011;?;LANTERMAN STATE HOSPITAL AND DEVELOPMENTAL CENTER;Los Angeles;State;Technician & Specialist;?;?
2010;106231396.0;?;Mendocino;Non-Profit;General Services Cost Centers;171607;?
2012;106190762.0;ST. VINCENT MEDICAL CENTER;Los Angeles;?;Administrative Services Cost Centers;?;3.28
2012;106374055.0;SAN DIEGO COUNTY PSYCHIATRIC HOSPITAL;San Diego;?;General Services Cost Centers;?;1.72
?;106470871.0;MERCY HOSPITAL OF MT. SHASTA;Siskiyou;Non-Profit;General Services Cost Centers;72418;?
?;?;GREATER EL MONTE COMMUNITY HOSPITAL;Los Angeles;?;?;?;1.46
?;?;KAISER FOUNDATION HOSPITAL - HARBOR CITY;Los Angeles;?;?;153920;?
?;106334018.0;MENIFEE VALLEY MEDICAL CENTER;?;?;?;?;?
?;106130760.0;PIONEERS MEMORIAL HOSPITAL;?;District;Aides & Orderlies;?;?
2010;?;?;?;Non-Profit;Environmental & Food Services;?;1.13
2013;106070934.0;?;Contra Costa;?;Daily Cost Centers;?;7.82
2011;106190429.0;KAISER FOUNDATION HOSPITAL - SUNSET;Los Angeles;Non-Profit;?;?;1.54
2012;106190949.0;HENRY MAYO NEWHALL MEMORIAL HOSPITAL;Los Angeles;?;?;434172;5.54
?;106190859.0;WEST HILLS HOSPITAL & MEDICAL CENTER;Los Angeles;?;?;?;0.24
?;?;SANTA BARBARA COTTAGE HOSPITAL;?;?;Contracted Other;0;0.0
2010;106392287.0;DOCTORS HOSPITAL OF MANTECA;San Joaquin;Investor;?;?;?
?;?;SCRIPPS MEMORIAL HOSPITAL-LA JOLLA;?;?;Daily Cost Centers;?;?
?;?;?;San Francisco;Non-Profit;Technician & Specialist;142719;2.83
?;?;JOHN C FREMONT HEALTHCARE DISTRICT;Mariposa;?;Aides & Orderlies;?;?
?;106291053.0;?;?;District;Technician & Specialist;202440;?
2009;?;?;?;Investor;?;6695;?
?;106364014.0;LOMA LINDA UNIVERSITY BEHAVIORAL MEDICINE CENTER;San Bernardino;?;Ancillary Cost Centers;12900;0.35
?;106321016.0;SENECA HEALTHCARE DISTRICT;Plumas;?;?;?;?
2011;106184008.0;BANNER LASSEN MEDICAL CENTER;?;?;Ambulatory Cost Centers;30799;2.52
?;106301209.0;HUNTINGTON BEACH HOSPITAL;?;?;Contracted Other;1152;0.05
?;?;HUNTINGTON MEMORIAL HOSPITAL;Los Angeles;Non-Profit;Education Cost Centers;87052;0.55
2012;106540816.0;TULARE DISTRICT HOSPITAL;?;?;Aides & Orderlies;?;?
2010;106044006.0;BUTTE COUNTY MENTAL HEALTH - PHF;Butte;?;Management & Supervision;?;?
2009;106490919.0;SUTTER MEDICAL CENTER OF SANTA ROSA;Sonoma;?;General Services Cost Centers;?;?
2011;?;TUOLUMNE GENERAL MEDICAL FACILITY;Tuolumne;City/County;General Services Cost Centers;8533;0.58
?;?;KAISER FOUNDATION HOSPITAL - ROSEVILLE;Placer;Non-Profit;?;258340;4.04
2012;?;?;?;Non-Profit;?;90237;3.63
?;?;?;Santa Barbara;Non-Profit;?;0;0.0
?;106150761.0;MERCY HOSPITAL - BAKERSFIELD;Kern;?;?;248850;?
2012;106220733.0;?;Mariposa;?;Administrative Services Cost Centers;32595;?
2012;106301140.0;CHAPMAN MEDICAL CENTER;?;?;Ambulatory Cost Centers;65393;2.38
