?;?;?;?;District;?;?;?
?;106190762.0;?;?;?;Other;?;1.22
?;106500852.0;DOCTORS MEDICAL CENTER;?;Investor;Daily Cost Centers;1187760;8.81
2009;106374084.0;SAN DIEGO HOSPICE & PALLIATIVE CARE CTR;San Diego;Non-Profit;Registered Nurse;22433;5.31
2012;106230949.0;?;Mendocino;?;?;81784;8.58
2012;106474007.0;?;Siskiyou;Non-Profit;?;?;13.03
?;?;MERCY HOSPITAL - BAKERSFIELD;Kern;?;Registered Nurse;774965;9.2
?;106454013.0;?;Shasta;?;Clerical & Other Administrative;?;?
2011;106154101.0;?;Kern;Investor;?;?;?
?;106154101.0;BAKERSFIELD HEART HOSPITAL;Kern;Investor;?;62886;2.85
?;?;?;San Francisco;Non-Profit;Other;?;0.58
?;106424002.0;?;Santa Barbara;?;?;0;0.0
?;?;LANTERMAN STATE HOSPITAL AND DEVELOPMENTAL CENTER;Los Angeles;State;?;?;0.0
?;106231396.0;?;Mendocino;Non-Profit;?;171607;?
?;106190762.0;ST. VINCENT MEDICAL CENTER;?;Non-Profit;Administrative Services Cost Centers;250816;?
2012;106374055.0;?;?;?;?;?;1.72
2012;106470871.0;?;Siskiyou;?;?;72418;?
?;?;GREATER EL MONTE COMMUNITY HOSPITAL;Los Angeles;Investor;?;?;1.46
?;106190431.0;KAISER FOUNDATION HOSPITAL - HARBOR CITY;Los Angeles;Non-Profit;?;?;?
2013;?;?;Riverside;?;Ambulatory Cost Centers;?;3.43
2013;?;PIONEERS MEMORIAL HOSPITAL;?;District;Aides & Orderlies;?;3.62
?;?;?;Contra Costa;?;?;?;?
?;?;?;?;?;Daily Cost Centers;?;7.82
2011;106190429.0;KAISER FOUNDATION HOSPITAL - SUNSET;?;Non-Profit;Contracted Registry Nursing;200648;?
?;?;?;Los Angeles;Non-Profit;General Services Cost Centers;?;5.54
?;?;?;?;Investor;?;14231;?
?;?;SANTA BARBARA COTTAGE HOSPITAL;Santa Barbara;?;Contracted Other;0;?
?;106392287.0;?;San Joaquin;Investor;?;?;?
?;?;?;?;Non-Profit;Daily Cost Centers;?;?
2013;?;?;?;?;Technician & Specialist;?;2.83
?;?;?;Mariposa;?;?;?;?
2012;?;?;Nevada;District;Technician & Specialist;202440;?
?;?;PACIFIC SHORES HOSPITAL;?;Investor;?;6695;0.94
2011;106364014.0;?;San Bernardino;?;Ancillary Cost Centers;12900;0.35
?;?;SENECA HEALTHCARE DISTRICT;?;District;?;24472;?
2011;?;BANNER LASSEN MEDICAL CENTER;Lassen;?;Ambulatory Cost Centers;?;?
2011;106301209.0;?;?;?;?;?;?
?;106190400.0;HUNTINGTON MEMORIAL HOSPITAL;?;?;Education Cost Centers;87052;?
2012;?;TULARE DISTRICT HOSPITAL;Tulare;District;?;?;?
?;?;BUTTE COUNTY MENTAL HEALTH - PHF;Butte;City/County;?;0;0.0
?;106490919.0;SUTTER MEDICAL CENTER OF SANTA ROSA;?;?;?;196736;?
?;?;TUOLUMNE GENERAL MEDICAL FACILITY;Tuolumne;City/County;?;8533;?
?;?;?;Placer;Non-Profit;?;258340;?
?;?;?;?;?;Aides & Orderlies;90237;?
2013;?;SANTA YNEZ VALLEY COTTAGE HOSPITAL;Santa Barbara;Non-Profit;Other;0;0.0
2013;106150761.0;?;Kern;Non-Profit;?;248850;?
