2013;106121031.0;?;Humboldt;District;Ancillary Cost Centers;8123;0.35
2009;?;ST. VINCENT MEDICAL CENTER;Los Angeles;?;?;88109;?
2010;106500852.0;?;?;Investor;Daily Cost Centers;?;?
?;106374084.0;SAN DIEGO HOSPICE & PALLIATIVE CARE CTR;?;?;Registered Nurse;22433;?
2012;106230949.0;?;?;?;General Services Cost Centers;81784;8.58
2012;?;?;Siskiyou;?;?;?;?
2010;?;?;?;Non-Profit;?;?;?
2012;?;?;?;?;?;?;10.37
2011;?;?;Kern;Investor;Fiscal Services Cost Centers;24280;?
?;106154101.0;?;?;Investor;Administrative Services Cost Centers;?;2.85
2013;?;CALIFORNIA PACIFIC MEDICAL CTN-ST. LUKE'S CAMPUS;San Francisco;?;?;25785;0.58
?;106424002.0;SANTA BARBARA PSYCHIATRIC HEALTH FACILTY;Santa Barbara;?;?;?;?
?;?;?;?;?;Technician & Specialist;?;0.0
?;106231396.0;?;?;Non-Profit;?;171607;?
?;?;?;Los Angeles;Non-Profit;Administrative Services Cost Centers;?;?
?;106374055.0;?;?;City/County;General Services Cost Centers;172033;?
2012;106470871.0;MERCY HOSPITAL OF MT. SHASTA;Siskiyou;?;General Services Cost Centers;?;?
2009;?;?;Los Angeles;Investor;?;?;?
?;?;KAISER FOUNDATION HOSPITAL - HARBOR CITY;Los Angeles;?;?;153920;?
?;106334018.0;?;Riverside;?;Ambulatory Cost Centers;60058;3.43
2013;?;PIONEERS MEMORIAL HOSPITAL;?;?;?;144183;3.62
?;106074039.0;?;Contra Costa;?;Environmental & Food Services;26179;1.13
?;106070934.0;SUTTER DELTA MEDICAL CENTER;?;Non-Profit;?;?;7.82
?;?;?;Los Angeles;Non-Profit;Contracted Registry Nursing;200648;?
?;?;?;?;Non-Profit;?;?;5.54
?;?;WEST HILLS HOSPITAL & MEDICAL CENTER;Los Angeles;?;Contracted Other;14231;0.24
2012;106420514.0;?;Santa Barbara;Non-Profit;Contracted Other;0;?
2010;106392287.0;?;San Joaquin;Investor;?;?;0.0
2010;106370771.0;?;?;Non-Profit;?;?;11.97
?;?;KAISER FOUNDATION HOSPITAL - GEARY (S.F.);?;?;Technician & Specialist;?;2.83
2013;106220733.0;JOHN C FREMONT HEALTHCARE DISTRICT;?;District;?;?;1.53
?;106291053.0;?;Nevada;?;Technician & Specialist;202440;5.06
?;106560838.0;?;Ventura;?;Clerical & Other Administrative;?;?
2011;?;?;?;Non-Profit;?;?;0.35
2013;?;SENECA HEALTHCARE DISTRICT;?;District;?;24472;?
2011;?;?;?;?;?;30799;?
?;?;?;Orange;Investor;Contracted Other;?;?
2011;?;HUNTINGTON MEMORIAL HOSPITAL;Los Angeles;?;?;?;?
2012;106540816.0;?;Tulare;District;Aides & Orderlies;?;?
2010;106044006.0;BUTTE COUNTY MENTAL HEALTH - PHF;Butte;City/County;Management & Supervision;?;?
?;?;?;Sonoma;Non-Profit;General Services Cost Centers;196736;5.69
2011;?;TUOLUMNE GENERAL MEDICAL FACILITY;?;City/County;General Services Cost Centers;8533;?
2013;?;KAISER FOUNDATION HOSPITAL - ROSEVILLE;?;Non-Profit;?;?;4.04
?;106420483.0;GOLETA VALLEY COTTAGE HOSPITAL;Santa Barbara;?;?;?;?
2013;106420522.0;?;?;Non-Profit;?;0;0.0
2013;106150761.0;?;?;Non-Profit;Fiscal Services Cost Centers;248850;3.36
?;?;JOHN C FREMONT HEALTHCARE DISTRICT;?;?;Administrative Services Cost Centers;?;0.79
?;106301140.0;?;Orange;Investor;Ambulatory Cost Centers;?;?
2011;106190081.0;BEVERLY HOSPITAL;Los Angeles;Non-Profit;Ancillary Cost Centers;317126;?
2010;106190754.0;?;?;Non-Profit;Other;26830;?
2012;106440755.0;?;?;?;Environmental & Food Services;185350;?
