2013;106121031.0;JEROLD PHELPS COMMUNITY HOSPITAL;?;District;Ancillary Cost Centers;?;?
2009;?;?;Los Angeles;?;Other;?;1.22
2010;?;DOCTORS MEDICAL CENTER;Stanislaus;Investor;?;?;8.81
?;?;?;San Diego;Non-Profit;Registered Nurse;?;?
2012;?;FRANK R HOWARD MEMORIAL HOSPITAL;Mendocino;Non-Profit;?;81784;?
2012;?;FAIRCHILD MEDICAL CENTER;Siskiyou;Non-Profit;?;155221;13.03
2010;?;?;?;Non-Profit;Registered Nurse;774965;?
2012;106454013.0;PATIENTS' HOSPITAL OF REDDING;Shasta;Investor;?;13746;?
2011;106154101.0;BAKERSFIELD HEART HOSPITAL;Kern;Investor;Fiscal Services Cost Centers;24280;?
?;106154101.0;BAKERSFIELD HEART HOSPITAL;?;Investor;?;62886;2.85
?;106380964.0;?;San Francisco;?;?;25785;0.58
2012;106424002.0;SANTA BARBARA PSYCHIATRIC HEALTH FACILTY;Santa Barbara;City/County;Ambulatory Cost Centers;?;0.0
?;?;?;?;State;Technician & Specialist;?;0.0
2010;106231396.0;?;Mendocino;?;General Services Cost Centers;171607;?
2012;106190762.0;ST. VINCENT MEDICAL CENTER;Los Angeles;Non-Profit;?;250816;3.28
2012;106374055.0;SAN DIEGO COUNTY PSYCHIATRIC HOSPITAL;?;City/County;General Services Cost Centers;?;1.72
2012;106470871.0;MERCY HOSPITAL OF MT. SHASTA;Siskiyou;?;General Services Cost Centers;?;9.55
2009;106190352.0;GREATER EL MONTE COMMUNITY HOSPITAL;Los Angeles;Investor;Ambulatory Cost Centers;37195;1.46
?;106190431.0;KAISER FOUNDATION HOSPITAL - HARBOR CITY;Los Angeles;Non-Profit;Aides & Orderlies;?;2.79
?;106334018.0;MENIFEE VALLEY MEDICAL CENTER;?;Investor;Ambulatory Cost Centers;?;3.43
?;106130760.0;PIONEERS MEMORIAL HOSPITAL;?;District;Aides & Orderlies;144183;?
2010;?;?;?;Non-Profit;?;26179;1.13
2013;106070934.0;SUTTER DELTA MEDICAL CENTER;?;Non-Profit;?;?;7.82
?;?;KAISER FOUNDATION HOSPITAL - SUNSET;Los Angeles;?;?;?;1.54
?;106190949.0;?;Los Angeles;?;?;434172;5.54
?;?;?;Los Angeles;Investor;Contracted Other;14231;0.24
2012;106420514.0;SANTA BARBARA COTTAGE HOSPITAL;?;?;?;?;?
2010;106392287.0;DOCTORS HOSPITAL OF MANTECA;?;Investor;Education Cost Centers;?;?
2010;106370771.0;SCRIPPS MEMORIAL HOSPITAL-LA JOLLA;?;?;Daily Cost Centers;?;?
2013;106380857.0;KAISER FOUNDATION HOSPITAL - GEARY (S.F.);?;Non-Profit;Technician & Specialist;?;?
2013;106220733.0;JOHN C FREMONT HEALTHCARE DISTRICT;Mariposa;District;Aides & Orderlies;58510;?
2012;106291053.0;?;Nevada;District;Technician & Specialist;202440;5.06
?;106560838.0;?;Ventura;Investor;Clerical & Other Administrative;6695;?
2011;106364014.0;?;?;Non-Profit;?;12900;0.35
2013;?;?;?;District;Ancillary Cost Centers;24472;0.99
2011;106184008.0;?;?;Non-Profit;?;30799;?
2011;106301209.0;HUNTINGTON BEACH HOSPITAL;Orange;Investor;Contracted Other;?;0.05
?;?;?;?;Non-Profit;Education Cost Centers;?;0.55
?;106540816.0;TULARE DISTRICT HOSPITAL;Tulare;?;Aides & Orderlies;?;?
?;106044006.0;BUTTE COUNTY MENTAL HEALTH - PHF;?;?;Management & Supervision;?;0.0
?;106490919.0;SUTTER MEDICAL CENTER OF SANTA ROSA;Sonoma;Non-Profit;?;?;5.69
?;106551061.0;TUOLUMNE GENERAL MEDICAL FACILITY;?;City/County;General Services Cost Centers;?;0.58
2013;?;?;Placer;?;Registered Nurse;258340;4.04
?;106420483.0;?;?;Non-Profit;Aides & Orderlies;90237;?
2013;106420522.0;SANTA YNEZ VALLEY COTTAGE HOSPITAL;Santa Barbara;Non-Profit;?;0;0.0
2013;106150761.0;?;Kern;Non-Profit;Fiscal Services Cost Centers;248850;?
2012;106220733.0;JOHN C FREMONT HEALTHCARE DISTRICT;Mariposa;District;?;32595;0.79
?;?;?;?;?;Ambulatory Cost Centers;?;?
?;106190081.0;BEVERLY HOSPITAL;Los Angeles;Non-Profit;Ancillary Cost Centers;317126;?
?;106190754.0;ST. FRANCIS MEDICAL CENTER;Los Angeles;Non-Profit;?;26830;0.19
?;106440755.0;?;?;?;?;185350;?
2010;106364231.0;ARROWHEAD REGIONAL MEDICAL CENTER;?;City/County;General Services Cost Centers;907222;5.36
2009;106191014.0;?;?;?;Management & Supervision;?;?
?;?;?;San Diego;?;?;?;?
?;?;FAIRCHILD MEDICAL CENTER;?;Non-Profit;Ancillary Cost Centers;?;13.3
?;106560525.0;SIMI VALLEY HOSPITAL & HEALTH CARE SERVICES - SYCAMORE;Ventura;?;?;133326;3.49
2012;106190754.0;ST. FRANCIS MEDICAL CENTER;?;?;Management & Supervision;241345;1.74
2009;?;?;Los Angeles;Non-Profit;?;167817;?
2009;106301337.0;?;Orange;Non-Profit;?;98949;?
?;106331168.0;EISENHOWER MEDICAL CENTER;?;?;General Services Cost Centers;?;?
2013;106190681.0;MIRACLE MILE MEDICAL CENTER;Los Angeles;?;Education Cost Centers;0;?
?;106013687.0;MERRITT PERALTA INSTITUTE CHEMICAL DEPENDENCY RECOVERY HOSPITAL;Alameda;?;Daily Cost Centers;37808;?
2012;106191227.0;LAC/HARBOR-UCLA MEDICAL CENTER;Los Angeles;City/County;Registered Nurse;?;8.97
2013;106374049.0;SHARP VISTA PACIFICA;San Diego;?;Licensed Vocational Nurse;?;0.2
?;106431506.0;KAISER FOUNDATION HOSPITAL - SAN JOSE;Santa Clara;?;?;?;16.4
2009;106580996.0;RIDEOUT MEMORIAL HOSPITAL;?;Non-Profit;?;?;?
2009;106301279.0;?;Orange;Non-Profit;Technician & Specialist;?;?
?;106190631.0;PRESBYTERIAN INTERCOMMUNITY HOSPITAL;Los Angeles;Non-Profit;?;?;0.36
?;106301566.0;WESTERN MEDICAL CENTER-SANTA ANA;Orange;?;Education Cost Centers;245;0.0
?;106540816.0;?;Tulare;District;?;?;1.01
2009;106190200.0;?;Los Angeles;?;Contracted Registry Nursing;?;0.84
2010;?;?;?;Non-Profit;?;107318;4.95
2013;?;SHARP VISTA PACIFICA;San Diego;Non-Profit;Other;?;0.03
?;106480989.0;KAISER FOUNDATION HOSPITAL AND REHABILITATION CENTER - VALLEJO;Solano;?;?;?;0.0
?;106364231.0;ARROWHEAD REGIONAL MEDICAL CENTER;San Bernardino;?;?;?;6.44
?;?;SUTTER LAKESIDE HOSPITAL;Lake;Non-Profit;Technician & Specialist;152845;?
?;106434138.0;?;Santa Clara;Non-Profit;?;0;?
2013;?;?;Los Angeles;Investor;Aides & Orderlies;23320;0.96
?;106331216.0;?;?;Investor;?;?;4.85
2010;106400524.0;SIERRA VISTA REGIONAL MEDICAL CENTER;San Luis Obispo;Investor;Management & Supervision;?;2.32
?;106430763.0;EL CAMINO HOSPITAL;?;Non-Profit;?;252295;?
?;106070990.0;KAISER FOUNDATION HOSPITAL - WALNUT CREEK;Contra Costa;Non-Profit;?;1751642;26.85
?;106121031.0;JEROLD PHELPS COMMUNITY HOSPITAL;?;District;Administrative Services Cost Centers;16287;1.18
2012;106361339.0;ST. BERNARDINE MEDICAL CENTER;San Bernardino;?;?;359557;4.01
?;106370749.0;ALVARADO PARKWAY INSTITUTE BHS;San Diego;Investor;Contracted Other;0;0.0
