?;106121031.0;JEROLD PHELPS COMMUNITY HOSPITAL;Humboldt;District;Ancillary Cost Centers;8123;0.35
?;106190762.0;?;Los Angeles;Non-Profit;Other;88109;1.22
2010;106500852.0;DOCTORS MEDICAL CENTER;Stanislaus;Investor;Daily Cost Centers;1187760;8.81
?;106374084.0;SAN DIEGO HOSPICE & PALLIATIVE CARE CTR;San Diego;Non-Profit;?;22433;5.31
2012;?;FRANK R HOWARD MEMORIAL HOSPITAL;Mendocino;?;General Services Cost Centers;?;8.58
2012;106474007.0;FAIRCHILD MEDICAL CENTER;?;Non-Profit;Technician & Specialist;155221;13.03
2010;106150761.0;MERCY HOSPITAL - BAKERSFIELD;Kern;Non-Profit;?;774965;?
2012;106454013.0;PATIENTS' HOSPITAL OF REDDING;Shasta;Investor;?;13746;10.37
2011;106154101.0;BAKERSFIELD HEART HOSPITAL;?;Investor;Fiscal Services Cost Centers;24280;1.05
2010;106154101.0;BAKERSFIELD HEART HOSPITAL;Kern;Investor;Administrative Services Cost Centers;62886;2.85
2013;106380964.0;CALIFORNIA PACIFIC MEDICAL CTN-ST. LUKE'S CAMPUS;San Francisco;Non-Profit;Other;25785;0.58
2012;106424002.0;SANTA BARBARA PSYCHIATRIC HEALTH FACILTY;Santa Barbara;City/County;Ambulatory Cost Centers;0;0.0
?;?;?;Los Angeles;State;Technician & Specialist;?;0.0
?;?;UKIAH VALLEY MEDICAL CENTER - HOSPITAL DRIVE;Mendocino;Non-Profit;General Services Cost Centers;171607;?
2012;106190762.0;ST. VINCENT MEDICAL CENTER;Los Angeles;Non-Profit;Administrative Services Cost Centers;250816;3.28
2012;106374055.0;?;San Diego;City/County;General Services Cost Centers;?;1.72
2012;106470871.0;MERCY HOSPITAL OF MT. SHASTA;Siskiyou;Non-Profit;General Services Cost Centers;72418;9.55
2009;106190352.0;GREATER EL MONTE COMMUNITY HOSPITAL;Los Angeles;Investor;?;37195;?
?;?;KAISER FOUNDATION HOSPITAL - HARBOR CITY;Los Angeles;Non-Profit;Aides & Orderlies;?;2.79
2013;106334018.0;MENIFEE VALLEY MEDICAL CENTER;Riverside;Investor;?;60058;3.43
2013;106130760.0;PIONEERS MEMORIAL HOSPITAL;Imperial;?;?;144183;3.62
2010;106074039.0;JOHN MUIR BEHAVIORAL HEALTH CENTER;Contra Costa;Non-Profit;?;26179;1.13
2013;106070934.0;SUTTER DELTA MEDICAL CENTER;Contra Costa;Non-Profit;?;329651;7.82
2011;106190429.0;KAISER FOUNDATION HOSPITAL - SUNSET;Los Angeles;Non-Profit;Contracted Registry Nursing;200648;1.54
