?;?;JEROLD PHELPS COMMUNITY HOSPITAL;?;?;?;?;0.35
2009;106190762.0;ST. VINCENT MEDICAL CENTER;Los Angeles;?;Other;88109;1.22
2010;106500852.0;?;?;Investor;Daily Cost Centers;?;8.81
2009;106374084.0;?;San Diego;?;?;22433;5.31
?;?;?;?;?;General Services Cost Centers;81784;?
?;106474007.0;FAIRCHILD MEDICAL CENTER;Siskiyou;Non-Profit;?;155221;?
?;106150761.0;MERCY HOSPITAL - BAKERSFIELD;Kern;Non-Profit;Registered Nurse;774965;9.2
2012;?;PATIENTS' HOSPITAL OF REDDING;Shasta;Investor;?;13746;?
?;?;BAKERSFIELD HEART HOSPITAL;?;?;Fiscal Services Cost Centers;?;1.05
2010;?;?;Kern;Investor;?;62886;?
2013;?;CALIFORNIA PACIFIC MEDICAL CTN-ST. LUKE'S CAMPUS;San Francisco;Non-Profit;?;25785;?
?;?;SANTA BARBARA PSYCHIATRIC HEALTH FACILTY;?;City/County;Ambulatory Cost Centers;0;0.0
?;106191014.0;?;Los Angeles;?;?;0;0.0
2010;?;?;Mendocino;Non-Profit;?;171607;?
2012;106190762.0;ST. VINCENT MEDICAL CENTER;Los Angeles;Non-Profit;?;?;?
2012;?;?;?;?;General Services Cost Centers;172033;1.72
2012;106470871.0;MERCY HOSPITAL OF MT. SHASTA;?;Non-Profit;?;?;?
?;?;GREATER EL MONTE COMMUNITY HOSPITAL;?;?;Ambulatory Cost Centers;?;1.46
?;106190431.0;KAISER FOUNDATION HOSPITAL - HARBOR CITY;?;?;?;?;2.79
2013;106334018.0;MENIFEE VALLEY MEDICAL CENTER;Riverside;Investor;?;?;?
2013;106130760.0;?;Imperial;?;Aides & Orderlies;144183;?
2010;106074039.0;JOHN MUIR BEHAVIORAL HEALTH CENTER;?;?;?;?;?
?;?;?;Contra Costa;?;Daily Cost Centers;329651;7.82
?;106190429.0;KAISER FOUNDATION HOSPITAL - SUNSET;Los Angeles;Non-Profit;Contracted Registry Nursing;?;?
2012;106190949.0;?;Los Angeles;Non-Profit;?;434172;?
?;106190859.0;?;Los Angeles;?;?;14231;?
?;?;?;?;?;Contracted Other;0;0.0
2010;?;DOCTORS HOSPITAL OF MANTECA;?;Investor;Education Cost Centers;?;?
?;?;SCRIPPS MEMORIAL HOSPITAL-LA JOLLA;San Diego;Non-Profit;?;?;11.97
2013;106380857.0;?;San Francisco;Non-Profit;Technician & Specialist;142719;?
2013;?;JOHN C FREMONT HEALTHCARE DISTRICT;?;?;Aides & Orderlies;?;?
