2013;?;JEROLD PHELPS COMMUNITY HOSPITAL;?;District;Ancillary Cost Centers;8123;0.35
2009;106190762.0;ST. VINCENT MEDICAL CENTER;?;?;?;88109;?
2010;106500852.0;?;?;?;?;?;8.81
?;106374084.0;?;San Diego;?;Registered Nurse;?;?
?;106230949.0;?;?;Non-Profit;General Services Cost Centers;81784;8.58
2012;?;FAIRCHILD MEDICAL CENTER;?;Non-Profit;Technician & Specialist;155221;13.03
2010;?;MERCY HOSPITAL - BAKERSFIELD;Kern;Non-Profit;Registered Nurse;?;9.2
2012;?;PATIENTS' HOSPITAL OF REDDING;Shasta;?;Clerical & Other Administrative;13746;?
2011;?;BAKERSFIELD HEART HOSPITAL;Kern;?;?;?;1.05
?;106154101.0;BAKERSFIELD HEART HOSPITAL;?;Investor;Administrative Services Cost Centers;62886;2.85
2013;106380964.0;CALIFORNIA PACIFIC MEDICAL CTN-ST. LUKE'S CAMPUS;San Francisco;?;?;25785;0.58
2012;?;?;?;City/County;Ambulatory Cost Centers;0;0.0
2011;?;?;Los Angeles;State;?;0;0.0
2010;?;?;Mendocino;?;General Services Cost Centers;171607;?
2012;106190762.0;?;Los Angeles;?;?;?;?
2012;106374055.0;?;San Diego;?;General Services Cost Centers;172033;?
2012;?;MERCY HOSPITAL OF MT. SHASTA;Siskiyou;?;General Services Cost Centers;72418;9.55
2009;106190352.0;GREATER EL MONTE COMMUNITY HOSPITAL;?;Investor;?;?;1.46
?;106190431.0;KAISER FOUNDATION HOSPITAL - HARBOR CITY;?;Non-Profit;Aides & Orderlies;?;?
2013;?;MENIFEE VALLEY MEDICAL CENTER;?;Investor;Ambulatory Cost Centers;60058;?
2013;106130760.0;?;Imperial;District;?;144183;?
2010;?;JOHN MUIR BEHAVIORAL HEALTH CENTER;?;?;?;26179;1.13
2013;?;?;Contra Costa;Non-Profit;Daily Cost Centers;?;7.82
2011;106190429.0;KAISER FOUNDATION HOSPITAL - SUNSET;?;?;Contracted Registry Nursing;200648;?
