riga;nome attributo;valore da imputare;valore imputato
169;Car;Chevrolete Chevelle Malibu;?
321;Car;Chevrolet Citation;?
316;Car;Pontiac Phoenix;?
339;Car;Subaru DL;?
228;Car;Datsun F-10 Hatchback;?
63;Car;Volkswagen Model 111;Toyota Corolla 1600 (sw)
328;Car;Datsun 510 Hatchback;?
155;Car;Fiat 128;Volkswagen Dasher
384;Car;Volkswagen Rabbit l;?
144;Car;Ford Gran Torino;Buick Century Luxus (sw)
398;Car;Ford Grenada l;?
330;Car;Mazda GLC;?
286;Car;Volkswagen Scirocco;?
242;Car;Pontiac Sunbird Coupe;Ford Fairmont (man)
403;Car;Volkswagen Pickup;?
310;Car;Plymouth Horizon TC3;?
86;Car;Peugeot 504 (sw);?
351;Car;Toyota Starlet;?
364;Car;Toyota Corolla;?
90;Car;Toyota Corolla Mark II (sw);?
300;Car;Chrysler Lebaron Town @ Country (sw);?
67;Car;Volkswagen Type 3;?
315;Car;Oldsmobile Omega Brougham;?
173;Car;Chevrolet Monza 2+2;?
251;Car;Mazda RX-4;?
209;Car;Pontiac Ventura SJ;?
48;Car;Ford Galaxie 500;Dodge D200
157;Car;Honda Civic;?
135;Car;AMC Hornet;?
390;Car;Honda Accord;?
148;Car;AMC Matador (sw);?
268;Car;Dodge Aspen;?
250;Car;BMW 320i;Chevrolet Monte Carlo Landau
371;Car;Datsun 810 Maxima;?
191;Car;Opel 1900;?
312;Car;Fiat Strada Custom;?
356;Car;Toyota Tercel;?
182;Car;Ford Pinto;?
94;Car;AMC Matador;Oldsmobile Delta 88 Royale
47;Car;Pontiac Catalina Brougham;Ford Country Squire (sw)
258;Car;Dodge Diplomat;?
210;Car;AMC Pacer d/l;?
69;Car;Ford Pinto Runabout;Toyota Corolla Hardtop
280;Car;Oldsmobile Starfire SX;Ford Fairmont Futura
238;Car;Chevrolet Monte Carlo Landau;?
213;Car;Toyota Corolla;?
26;Car;Volkswagen 1131 Deluxe Sedan;Fiat 124B
352;Car;Plymouth Champ;?
101;Car;Plymouth Fury Gran Sedan;?
291;Car;AMC Concord DL 6;?
158;Car;Subaru;Fiat 124 Sport Coupe
76;Car;Buick LeSabre Custom;Chevrolet Malibu
17;Car;Plymouth 'Cuda 340;?
141;Car;Chevrolet Chevelle Malibu Classic;?
102;Car;Chrysler New Yorker Brougham;Ford Galaxie 500
96;Car;Ford Gran Torino;?
22;Car;Plymouth Duster;?
30;Car;BMW 2002;Volkswagen 411 (sw)
83;Car;Plymouth Satellite Custom (sw);Ford LTD Landau
37;Car;Chevrolet Vega 2300;?
143;Car;Plymouth Satellite Sebring;Plymouth Duster
231;Car;Dodge Monaco Brougham;?
25;Car;Datsun PL510;Plymouth Cricket
133;Car;Plymouth Duster;?
3;Car;Plymouth Satellite;Ford Torino
295;Car;Mercury Grand Marquis;?
337;Car;Honda Civic 1500 gl;?
218;Car;Toyota Mark II;?
91;Car;Dodge Colt (sw);Dodge Colt Hardtop
16;Car;Dodge Challenger SE;?
307;Car;Peugeot 504;?
127;Car;Audi 100LS;Audi 100LS
36;Car;Datsun PL510;?
14;Car;Plymouth Satellite (sw);?
1;Car;Chevrolet Chevelle Malibu;AMC Ambassador DPL
320;Car;Datsun 310;Triumph TR7 Coupe
260;Car;Pontiac Phoenix LJ;?
43;Car;Chevrolet Chevelle Malibu;Ford Gran Torino (sw)
24;Car;Ford Maverick;?
349;Car;Chevrolet Citation;?
132;Car;Oldsmobile Omega;?
8;Car;Plymouth Fury iii;AMC Ambassador DPL
273;Car;Dodge Magnum XE;Buick Century Luxus (sw)
241;Car;Volkswagen Rabbit Custom;?
200;Car;Chevrolet Nova;?
244;Car;Ford Mustang II 2+2;?
79;Car;Mazda RX2 Coupe;Toyota Camry
42;Car;Plymouth Satellite Custom;Plymouth Valiant
73;Car;Ford Galaxie 500;Chevrolet Monte Carlo
120;Car;Ford Pinto;Opel Manta
31;Car;AMC Gremlin;?
304;Car;AMC Spirit DL;?
226;Car;Renault 5 GTL;Pontiac Astro
394;Car;Datsun 310 GX;?
2;Car;Buick Skylark 320;Mercury Marquis
212;Car;Datsun B-210;?
325;Car;Audi 4000;Triumph TR7 Coupe
243;Car;Toyota Corolla Liftback;?
259;Car;Mercury Monarch ghia;?
110;Car;Volkswagen Super Beetle;?
194;Car;Renault 12tl;?
202;Car;AMC Hornet;?
288;Car;Pontiac Lemans V6;?
80;Car;AMC Matador (sw);Plymouth Volare Premier v8
237;Car;Pontiac Grand Prix LJ;Ford Mustang II
342;Car;Mazda RX-7 GS;?
404;Car;Dodge Rampage;?
4;Car;AMC Rebel SST;Ford Torino
50;Car;Dodge Monaco (sw);?
379;Car;Pontiac J2000 SE Hatchback;?
129;Car;Dodge Dart Custom;?
336;Car;Mercedes-Benz 240d;?
28;Car;Audi 100 LS;Plymouth Cricket
247;Car;Subaru DL;?
306;Car;Cadillac Eldorado;?
168;Car;Buick Century;?
287;Car;Honda Accord LX;?
256;Car;Honda Civic CVCC;?
344;Car;Ford Mustang Cobra;?
281;Car;Datsun 200-SX;?
230;Car;Oldsmobile Cutlass Supreme;?
401;Car;Chevrolet Camaro;?
9;Car;Pontiac Catalina;Chevrolet Impala
380;Car;Dodge Aries SE;?
29;Car;Saab 99e;?
239;Car;Chrysler Cordoba;Ford Mustang II
290;Car;Ford Fairmont 4;Buick Skylark Limited
262;Car;Ford Fairmont (auto);?
346;Car;Plymouth Reliant;?
56;Car;Ford Mustang;Ford Maverick
74;Car;AMC Ambassador SST;Oldsmobile Delta 88 Royale
159;Car;Fiat x1.9;?
297;Car;Buick Estate Wagon (sw);?
164;Car;Pontiac Catalina;?
149;Car;Audi Fox;?
175;Car;Toyota Corolla;?
225;Car;Buick Opel Isuzu Deluxe;?
58;Car;Opel 1900;?
217;Car;Peugeot 504;?
21;Car;Toyota Corolla Mark ii;Mercury Capri 2000
363;Car;Honda Prelude;?
126;Car;Opel Manta;?
136;Car;Chevrolet Nova;?
395;Car;Buick Century Limited;?
55;Car;Pontiac Firebird;?
309;Car;Plymouth Horizon;Dodge Colt Hatchback Custom
183;Car;Volkswagen Rabbit;?
41;Car;AMC Gremlin;Chrysler Newport Royal
44;Car;Ford Torino 500;?
161;Car;Chevrolet Nova;?
179;Car;Toyota Corolla;?
13;Car;Ford Torino (sw);Chevrolet Chevelle Concours (sw)
54;Car;Chevrolet Vega (sw);AMC Matador
147;Car;Ford Gran Torino (sw);?
84;Car;Volvo 145e (sw);?
214;Car;Ford Pinto;?
253;Car;Ford Fiesta;Dodge Colt Hatchback Custom
340;Car;Volkswagen Rabbit;Ford Escort 4W
166;Car;Plymouth Grand Fury;Chevrolet Bel Air
274;Car;Chevrolet Chevette;?
326;Car;Toyota Corolla Liftback;?
118;Car;Datsun 610;?
62;Car;Datsun 1200;?
168;MPG;17.0;?
307;MPG;27.2;?
