riga;nome attributo;valore da imputare;valore imputato
737;phone;212-941-7994;?
223;phone;415/399-0499;?
850;name;marnee thai;?
166;type;continental;?
757;name;szechuan hunan cottage;?
783;addr;128 e. fremont st.;?
38;addr;12969 ventura blvd.;?
600;name;katia's;?
764;city;new york city;?
154;phone;404-237-2663;?
559;class;446;429
638;phone;415/673-9245;?
602;name;kyo-ya. sheraton palace hotel;?
137;city;las vegas;?
379;name;il cortile;?
50;city;new york city;?
792;addr;375 14th st.;?
404;city;new york;?
91;type;seafood;?
702;name;rubin's red hots;?
574;type;italian;?
808;type;chinese;?
354;addr;1900 broadway  between 63rd and 64th sts.;?
513;type;mediterranean;?
57;name;carmine's;?
355;phone;212/595-3139;?
228;city;los angeles;?
136;city;las vegas;?
470;class;357;?
150;class;74;74
343;name;duane park cafe;?
629;addr;1240 9th ave.;?
804;class;692;?
738;city;new york city;?
308;phone;212/688-4190;?
444;class;331;?
822;city;decatur;?
539;class;426;?
278;phone;213/658-6340;?
320;class;207;?
446;type;eastern european;?
328;class;215;?
153;phone;404/237-2663;?
730;type;pizza;?
691;city;la;?
736;class;624;?
700;type;japanese;?
146;addr;2880 las vegas blvd. s.;?
299;phone;212/246-9171;?
621;phone;415/434-4100;?
351;city;new york;?
3;class;1;1
673;type;coffee shops;?
44;city;santa monica;?
677;type;seafood;?
635;city;san francisco;?
175;addr;255 courtland st.  at harris st.;?
491;class;378;?
403;class;290;?
248;name;gilliland's;?
661;addr;1020 n. san vicente blvd.;?
554;class;441;?
622;addr;1 tillman pl.;?
779;class;667;67
208;phone;415-668-6654;?
26;type;french bistro;?
1;phone;310/246-1501;?
88;class;43;43
99;class;49;49
512;addr;192 peachtree center ave.  at international blvd.;?
180;city;atlanta;atlanta
404;addr;405 e. 52nd st.;?
209;name;la folie;?
693;name;ocean park cafe;?
485;class;372;?
447;phone;212/581-4242;?
504;name;coco loco;?
18;addr;23725 w. malibu rd.;?
517;name;lowcountry barbecue;?
55;type;continental;?
332;city;new york;?
413;city;new york;?
543;type;american;?
384;phone;212/730-5848;?
826;name;soto;?
358;class;245;?
624;name;scala's bistro;?
38;name;pinot bistro;?
608;addr;470 green st.;?
324;type;coffee bar;?
262;type;american;?
215;class;107;107
174;phone;404-876-1800;?
620;phone;415/982-7877;?
644;name;zarzuela;?
419;type;asian;?
71;class;35;35
343;addr;157 duane st.  between w. broadway and hudson st.;?
796;type;american (new);?
92;addr;57 w. 58th st.;?
862;city;san francisco;?
832;class;720;?
595;name;hyde street bistro;?
691;type;hamburgers;?
