Richard Riehle;nm0726223;Crash Point Zero;2001;433;3.4;?
Bae Doona;nm0046277;?;2018;2409;6.2;tt6914542
Vincent Schiavelli;nm0001704;Gangster Wars;?;180;6.7;tt0082434
John Carradine;?;Les Miserables;1935;?;7.6;?
Robert Redford;nm0000602;Buttons A New Musical Film;?;390;5.4;?
J.K. Simmons;nm0799777;?;2015;261441;6.3;tt1340138
Dakota Fanning;?;The Twilight Saga: Breaking Dawn - Part 2;?;233442;5.5;tt1673434
Melora Hardin;?;?;2002;?;5.5;?
Jack Nicholson;nm0000197;The Missouri Breaks;1976;9796;6.6;tt0074906
Richard Burton;nm0000009;?;?;?;?;tt0053673
?;nm1017334;Magic Magic;2013;9309;?;?
Felix Silla;?;Spaceballs;?;173188;7.1;tt0094012
?;?;Freight;2010;707;4.1;?
Gary Busey;?;?;1978;6171;7.2;?
?;nm2922572;Tone-Deaf;2019;2302;4.8;?
?;?;Tekken;?;26327;4.8;?
John Mills;?;Nine Days a Queen;1936;185;6.6;tt0028033
?;?;?;2004;50842;5.1;tt0331632
Andy Samberg;?;?;2016;?;?;?
Deborah Kerr;nm0000039;The Sundowners;1960;3811;7.1;?
Theresa Russell;nm0000622;?;1980;8307;7.0;?
?;nm0735442;Fast & Furious 6;2013;370952;7.0;tt1905041
?;nm0005569;Scrooged;?;?;7.0;?
Lucas Till;?;?;2006;1412;5.2;tt0393567
?;?;Some Voices;2000;1145;6.6;?
Dedee Pfeiffer;nm0679410;?;1995;167;4.4;tt0112829
Steven Seagal;nm0000219;Ticker;?;6612;?;tt0196158
?;?;The Irishman;?;?;7.8;tt1302006
Frankie Faison;nm0265670;Maximum Overdrive;?;?;?;tt0091499
Robert Taylor;nm0001791;The Night Walker;1964;1750;6.4;?
Jennifer Esposito;?;Breakin' All the Rules;2004;?;5.7;?
?;?;Motocross Kids;2004;414;3.9;tt0386649
Vinnie Jones;nm0005068;Blast;2004;1556;4.8;?
?;nm0596959;Night Train to Terror;?;2090;4.2;tt0087798
Laurence Harvey;nm0002131;?;1958;568;6.6;tt0052197
?;?;The Abduction Club;2002;1672;6.7;tt0264333
Saoirse Ronan;nm1519680;City of Ember;?;63150;?;tt0970411
Nick Nolte;nm0000560;I'll Do Anything;?;2429;5.5;tt0110097
Queen Latifah;?;The Perfect Holiday;2007;2912;4.6;tt0841032
?;nm0514638;Blood;?;3997;?;tt2078552
?;nm0000321;Mad to Be Normal;2017;?;6.0;tt4687410
?;?;El amante bilingue;1993;?;5.0;tt0106251
