?;nm0726223;?;2001;?;3.4;?
?;nm0046277;The Drug King;2018;2409;?;tt6914542
?;nm0001704;Gangster Wars;?;180;?;?
John Carradine;?;?;1935;3339;7.6;tt0026725
?;nm0000602;Buttons A New Musical Film;2018;?;5.4;tt9248032
J.K. Simmons;?;Terminator Genisys;?;261441;6.3;?
Dakota Fanning;nm0266824;The Twilight Saga: Breaking Dawn - Part 2;2012;?;5.5;?
?;?;The Hot Chick;2002;90569;5.5;tt0302640
Jack Nicholson;?;The Missouri Breaks;1976;9796;?;?
Richard Burton;nm0000009;The Bramble Bush;?;?;5.6;tt0053673
?;?;Magic Magic;?;9309;5.0;tt1929308
Felix Silla;nm0798061;Spaceballs;1987;173188;7.1;tt0094012
?;?;?;?;707;?;?
?;?;Big Wednesday;1978;?;7.2;tt0077235
?;?;Tone-Deaf;2019;2302;?;tt8332666
Kelly Overton;nm0653952;?;2010;26327;4.8;?
John Mills;?;Nine Days a Queen;?;?;?;?
?;nm1564963;?;?;?;?;?
?;nm1676221;?;2016;55553;?;?
?;?;The Sundowners;?;3811;?;?
Theresa Russell;nm0000622;?;?;8307;7.0;tt0080408
?;nm0735442;Fast & Furious 6;?;370952;7.0;tt1905041
Alfre Woodard;nm0005569;?;1988;?;?;tt0096061
Lucas Till;?;?;2006;1412;?;?
David Morrissey;?;?;2000;1145;?;?
Dedee Pfeiffer;?;?;1995;?;4.4;?
Steven Seagal;?;Ticker;2001;6612;?;tt0196158
Stephanie Kurtzuba;nm1368866;?;2019;333018;?;?
?;nm0265670;Maximum Overdrive;1986;?;?;?
?;nm0001791;The Night Walker;?;?;?;tt0058403
?;nm0261170;?;?;?;5.7;?
Josh Hutcherson;nm1242688;Motocross Kids;?;414;3.9;?
?;?;?;?;1556;?;tt0361399
Richard Moll;?;?;1985;?;4.2;tt0087798
Laurence Harvey;nm0002131;?;1958;?;6.6;tt0052197
Alice Evans;?;?;?;1672;6.7;?
?;nm1519680;City of Ember;2008;?;6.5;tt0970411
?;nm0000560;?;?;2429;5.5;tt0110097
?;nm0001451;The Perfect Holiday;?;2912;?;tt0841032
Natasha Little;nm0514638;?;2012;?;?;?
Gabriel Byrne;nm0000321;Mad to Be Normal;2017;?;?;tt4687410
?;?;El amante bilingue;?;416;5.0;tt0106251
Charlie Plummer;?;?;2019;?;1.5;?
Gil Bellows;nm0004743;Leading Lady;?;716;?;?
?;nm0605363;?;?;?;5.5;?
Patricia Tallman;nm0848191;?;1994;77076;?;?
?;nm1869872;?;?;2895;7.0;tt0476681
?;nm0005278;Veronica Mars;2014;50607;?;?
?;?;?;?;?;6.9;?
?;nm0186505;?;?;577950;7.7;?
?;nm0434845;?;2010;?;4.3;?
?;nm0570364;?;?;72118;6.2;tt2377322
?;nm1058352;?;?;?;?;tt1823672
?;nm0000893;Streets of Fire;1984;?;6.7;?
?;?;Don't Breathe;2016;?;7.1;tt4160708
?;?;?;?;?;?;?
?;?;The Last Romantic;2006;?;6.0;?
Linda Darnell;nm0001105;Unfaithfully Yours;1948;4719;?;tt0040919
Alain Delon;?;Le retour de Casanova;1992;508;5.8;tt0105243
?;nm1451415;?;2019;1680;5.3;?
Tom Wilkinson;?;?;2018;2483;6.7;?
Amy Hargreaves;nm0362955;Against the Current;?;?;6.1;?
Wyatt Russell;nm0751518;?;?;?;6.1;tt0120157
?;?;?;2012;44991;?;tt1480656
?;nm0001152;?;2009;939;5.8;tt1212451
Jim Broadbent;?;?;?;13860;7.4;tt0114279
?;?;Fahrenheit 451;?;41430;?;?
?;nm0000960;Russian Holiday;?;?;2.0;?
?;nm0943079;?;?;?;6.1;tt0435026
Kathryn Erbe;?;No Beast So Fierce;2016;201;5.7;tt3862762
Cesar Domboy;nm2023483;?;2006;?;?;tt0478548
?;?;The Firm;1993;?;6.8;?
?;nm0854304;Finding Mr Right 2;?;794;?;?
Bob Hoskins;?;?;?;98974;?;?
Anthony Quinn;nm0000063;?;1956;?;6.1;?
?;nm0760151;Kokoda: 39th Battalion;2006;?;6.1;?
Chelsey Reist;nm3650800;Crowsnest;?;1553;?;?
?;?;?;2011;?;4.6;?
Ian McShane;nm0574534;?;?;199816;?;?
Rob Schneider;?;?;2017;15071;5.2;tt5893332
?;?;?;?;1175;?;?
?;?;Wine Country;?;19175;?;tt8169446
Brian Posehn;?;Desperate But Not Serious;2000;334;?;?
?;nm0870007;?;?;67300;?;?
?;?;The First $20 Million Is Always the Hardest;?;3036;5.6;tt0280674
Jodie Foster;?;?;2009;4373;4.6;tt1220220
?;?;The Guest House;?;221;?;?
Anne Reid;?;The Aeronauts;?;?;6.6;tt6141246
James Cromwell;?;?;?;7048;?;?
David Rasche;?;Crimes of the Past;?;267;?;?
?;nm3338354;?;?;?;?;tt7191910
?;nm0000604;?;?;43358;6.3;tt0279113
Chris Messina;?;The Sweet Life;2016;?;6.2;?
?;?;?;1963;?;7.5;?
Brandon Routh;nm0746125;Karla;2006;5778;?;tt0424938
?;?;?;?;2784;6.1;tt0860866
Daryl Hannah;nm0000435;Hard Cash;2002;?;4.5;?
Martin Lawrence;?;The Beach Bum;2019;19035;?;tt6511932
?;?;?;?;?;6.6;?
?;nm0000899;Spectre;2015;?;6.8;?
Charlotte Beaumont;nm3488008;?;?;?;6.1;?
Juno Temple;?;The Dark Knight Rises;2012;1533079;8.4;tt1345836
Barbara Hershey;?;?;?;?;?;?
Laysla De Oliveira;?;?;?;?;?;tt9143636
Luenell;?;?;1993;?;6.4;?
Kelly Preston;nm0000593;?;1991;2598;?;tt0102818
?;nm0000084;?;2007;104610;?;?
Joely Richardson;?;Wrestling with Alligators;?;?;?;?
?;?;Island Claws;?;?;4.4;tt0080933
?;nm0039162;Married to It;?;?;5.8;?
?;nm5397459;Murder on the Orient Express;2017;?;?;tt3402236
?;?;?;2001;366964;7.7;tt0265086
?;?;Basic Instinct;1992;?;7.0;?
?;?;Peter Rabbit;?;?;?;tt5117670
Amitabh Bachchan;?;?;?;312;6.0;?
Eugene Byrd;?;8 Mile;?;?;7.1;tt0298203
?;nm0005246;Once Upon a Wedding;?;?;4.3;tt0363269
?;nm1183149;?;2012;?;5.5;?
Fares Fares;nm0267241;Metropia;2009;7464;6.3;tt0985058
?;nm0237985;?;?;?;5.7;?
Pierce Brosnan;?;?;?;?;6.6;tt6911608
Ron Moody;?;The Strange Case of the End of Civilization as We Know It;?;633;6.4;tt0076770
LL Cool J;nm0005112;Toys;?;?;?;tt0105629
?;?;?;2005;70256;5.1;tt0385307
William Fichtner;?;The Neighbor;2017;?;?;?
?;nm0000201;?;?;?;?;tt0120323
