Richard Riehle;nm0726223;?;2001;433;3.4;tt0248742
Bae Doona;nm0046277;The Drug King;2018;2409;6.2;tt6914542
Vincent Schiavelli;nm0001704;Gangster Wars;1981;180;?;tt0082434
John Carradine;nm0001017;Les Miserables;1935;3339;7.6;tt0026725
Robert Redford;nm0000602;Buttons A New Musical Film;2018;390;5.4;tt9248032
?;nm0799777;Terminator Genisys;2015;261441;?;?
?;nm0266824;The Twilight Saga: Breaking Dawn - Part 2;?;233442;5.5;tt1673434
?;?;The Hot Chick;2002;90569;?;tt0302640
Jack Nicholson;nm0000197;?;1976;9796;6.6;tt0074906
Richard Burton;nm0000009;The Bramble Bush;?;173;5.6;tt0053673
?;nm1017334;Magic Magic;2013;9309;5.0;tt1929308
Felix Silla;nm0798061;Spaceballs;1987;173188;7.1;tt0094012
Laura Aikman;nm0014605;Freight;2010;707;4.1;tt1376404
?;nm0000997;Big Wednesday;1978;?;7.2;tt0077235
?;?;Tone-Deaf;2019;2302;4.8;tt8332666
Kelly Overton;nm0653952;Tekken;2010;26327;4.8;tt0411951
John Mills;nm0590055;Nine Days a Queen;1936;185;6.6;tt0028033
Brandon Jay McLaren;nm1564963;?;2004;?;5.1;?
Andy Samberg;nm1676221;Popstar: Never Stop Never Stopping;2016;?;6.7;tt3960412
Deborah Kerr;nm0000039;The Sundowners;1960;?;7.1;tt0054353
Theresa Russell;?;Bad Timing;1980;8307;7.0;?
Michelle Rodriguez;nm0735442;Fast & Furious 6;2013;370952;7.0;tt1905041
Alfre Woodard;nm0005569;Scrooged;1988;89406;7.0;tt0096061
Lucas Till;nm1395771;The Other Side;2006;1412;5.2;tt0393567
David Morrissey;nm0607375;Some Voices;2000;?;6.6;tt0218616
Dedee Pfeiffer;nm0679410;Deadly Past;1995;167;4.4;tt0112829
Steven Seagal;nm0000219;Ticker;?;?;3.6;?
?;?;?;?;333018;7.8;?
Frankie Faison;nm0265670;?;?;30457;?;tt0091499
?;nm0001791;The Night Walker;?;1750;6.4;tt0058403
Jennifer Esposito;nm0261170;Breakin' All the Rules;2004;5856;5.7;tt0349169
