?;?;Crash Point Zero;2001;433;?;?
?;?;The Drug King;?;2409;?;?
?;nm0001704;Gangster Wars;1981;180;?;?
John Carradine;nm0001017;Les Miserables;?;3339;?;tt0026725
Robert Redford;?;?;?;390;?;?
J.K. Simmons;?;?;?;261441;6.3;tt1340138
Dakota Fanning;?;?;2012;233442;?;tt1673434
Melora Hardin;nm0002124;The Hot Chick;?;?;?;?
?;nm0000197;The Missouri Breaks;1976;9796;6.6;?
Richard Burton;?;The Bramble Bush;?;173;?;?
Juno Temple;?;?;2013;9309;5.0;?
?;?;?;?;173188;7.1;?
Laura Aikman;?;?;?;?;?;?
Gary Busey;nm0000997;Big Wednesday;1978;6171;?;?
Johnny Pemberton;?;?;2019;2302;4.8;?
Kelly Overton;?;Tekken;?;26327;4.8;tt0411951
?;?;?;?;185;6.6;tt0028033
Brandon Jay McLaren;?;Scooby-Doo 2: Monsters Unleashed;2004;?;?;tt0331632
?;?;Popstar: Never Stop Never Stopping;?;55553;?;?
?;nm0000039;?;1960;3811;?;?
Theresa Russell;?;?;?;?;7.0;?
Michelle Rodriguez;nm0735442;Fast & Furious 6;2013;?;7.0;tt1905041
?;?;Scrooged;?;89406;7.0;tt0096061
Lucas Till;?;The Other Side;2006;1412;?;tt0393567
David Morrissey;nm0607375;Some Voices;2000;?;?;tt0218616
?;nm0679410;Deadly Past;1995;167;?;?
Steven Seagal;?;?;2001;6612;?;?
Stephanie Kurtzuba;?;The Irishman;2019;333018;?;?
Frankie Faison;?;?;1986;30457;5.5;?
?;nm0001791;?;1964;?;6.4;?
?;?;?;?;?;?;tt0349169
Josh Hutcherson;nm1242688;?;2004;414;?;tt0386649
?;nm0005068;Blast;2004;?;4.8;tt0361399
Richard Moll;nm0596959;?;1985;2090;?;tt0087798
?;?;The Silent Enemy;1958;568;?;tt0052197
Alice Evans;nm0262521;?;?;1672;?;tt0264333
?;nm1519680;City of Ember;?;63150;?;?
Nick Nolte;nm0000560;I'll Do Anything;1994;?;5.5;tt0110097
?;?;?;?;2912;4.6;tt0841032
?;nm0514638;?;2012;?;?;tt2078552
Gabriel Byrne;?;?;2017;1206;?;?
Maribel Verdu;nm0893941;El amante bilingue;1993;?;?;?
?;?;?;2019;1016;?;?
?;?;?;?;716;?;?
Michael Moriarty;?;Blood Link;1982;?;?;?
?;?;?;1994;?;6.6;tt0111280
?;?;?;?;2895;7.0;?
?;?;?;?;50607;6.8;tt2771372
?;?;Cloudy with a Chance of Meatballs;?;?;?;tt0844471
?;?;Argo;?;?;7.7;tt1024648
Ian Kahn;nm0434845;Shadows & Lies;2010;?;?;?
Joel McHale;?;?;2014;72118;6.2;tt2377322
?;?;?;?;231315;?;tt1823672
Ed Begley Jr.;nm0000893;Streets of Fire;?;?;?;tt0088194
?;?;?;2016;?;7.1;?
?;?;?;?;?;7.1;tt3846674
?;nm0881672;?;?;121;?;tt0497401
Linda Darnell;?;Unfaithfully Yours;?;?;?;tt0040919
Alain Delon;nm0001128;?;?;508;?;?
Alyssa Sutherland;nm1451415;Blood Vessel;?;?;5.3;tt8009938
Tom Wilkinson;nm0929489;Burden;2018;2483;?;tt5314450
Amy Hargreaves;?;Against the Current;?;?;?;tt1131727
Wyatt Russell;nm0751518;Soldier;?;52121;6.1;?
?;nm0023832;?;?;44991;?;tt1480656
?;nm0001152;?;2009;?;5.8;?
?;?;?;1995;13860;7.4;?
?;?;Fahrenheit 451;1966;41430;?;tt0060390
?;?;?;1993;?;?;tt0102821
?;nm0943079;House of Fury;?;?;6.1;?
?;?;No Beast So Fierce;2016;201;?;?
?;?;?;?;?;?;?
Tobin Bell;?;?;1993;122076;6.8;tt0106918
April Telek;nm0854304;Finding Mr Right 2;2016;794;?;tt4960242
Bob Hoskins;nm0001364;?;?;?;?;tt0342258
Anthony Quinn;?;?;1956;?;?;tt0049955
?;?;?;2006;?;6.1;?
?;nm3650800;Crowsnest;2012;1553;3.9;?
?;?;?;?;2978;4.6;?
?;nm0574534;Coraline;?;199816;?;?
?;nm0001705;Sandy Wexler;2017;15071;?;?
Jon Seda;?;?;1992;?;?;?
Paula Pell;nm0996134;Wine Country;2019;19175;?;?
Brian Posehn;?;Desperate But Not Serious;?;334;?;tt0160182
?;?;Go;1999;?;?;?
?;?;The First $20 Million Is Always the Hardest;2002;3036;5.6;?
?;nm0000149;Motherhood;?;4373;?;tt1220220
?;nm0203308;?;2016;221;?;tt2421910
?;?;The Aeronauts;2019;?;?;?
James Cromwell;nm0000342;?;?;?;?;tt1678051
David Rasche;nm0711058;?;2009;?;4.2;tt1009019
?;nm3338354;?;?;162;?;tt7191910
