?;nm0726223;Crash Point Zero;?;433;?;?
Bae Doona;nm0046277;The Drug King;2018;2409;?;tt6914542
?;?;Gangster Wars;?;?;?;?
John Carradine;nm0001017;?;?;3339;?;?
Robert Redford;nm0000602;?;?;390;?;tt9248032
?;?;?;2015;?;6.3;tt1340138
?;?;The Twilight Saga: Breaking Dawn - Part 2;2012;233442;5.5;tt1673434
Melora Hardin;nm0002124;The Hot Chick;2002;?;5.5;tt0302640
Jack Nicholson;nm0000197;The Missouri Breaks;?;9796;?;tt0074906
?;nm0000009;?;1960;173;?;?
?;nm1017334;Magic Magic;2013;9309;5.0;?
Felix Silla;nm0798061;?;?;?;?;?
Laura Aikman;?;Freight;?;707;?;tt1376404
?;nm0000997;Big Wednesday;?;?;?;tt0077235
Johnny Pemberton;nm2922572;Tone-Deaf;?;?;4.8;tt8332666
?;nm0653952;Tekken;2010;?;4.8;?
John Mills;?;Nine Days a Queen;?;?;?;?
?;?;?;2004;50842;?;tt0331632
Andy Samberg;nm1676221;?;?;?;6.7;tt3960412
?;nm0000039;?;1960;3811;?;tt0054353
?;nm0000622;?;?;8307;7.0;?
?;nm0735442;Fast & Furious 6;?;?;7.0;?
Alfre Woodard;nm0005569;Scrooged;1988;?;?;tt0096061
?;nm1395771;?;?;1412;5.2;?
?;?;?;2000;1145;6.6;?
?;nm0679410;?;?;?;?;tt0112829
?;nm0000219;Ticker;2001;?;3.6;?
?;?;The Irishman;2019;?;?;tt1302006
Frankie Faison;nm0265670;?;?;30457;5.5;?
?;?;The Night Walker;1964;?;?;?
?;?;Breakin' All the Rules;2004;5856;5.7;?
Josh Hutcherson;?;Motocross Kids;?;414;3.9;?
Vinnie Jones;?;Blast;?;1556;?;?
?;?;Night Train to Terror;?;2090;4.2;?
Laurence Harvey;nm0002131;?;?;?;?;tt0052197
?;nm0262521;?;2002;1672;6.7;tt0264333
?;nm1519680;?;?;63150;?;?
Nick Nolte;nm0000560;?;1994;?;?;tt0110097
?;nm0001451;?;2007;?;4.6;tt0841032
?;nm0514638;Blood;2012;3997;6.0;?
?;?;Mad to Be Normal;2017;?;?;tt4687410
Maribel Verdu;?;?;?;416;?;?
Charlie Plummer;nm4055138;Gully;2019;1016;1.5;?
?;nm0004743;?;2014;?;5.8;tt3510718
Michael Moriarty;nm0605363;?;1982;370;?;?
?;nm0848191;Star Trek: Generations;?;77076;?;?
?;?;?;2006;?;7.0;tt0476681
?;?;Veronica Mars;?;50607;?;?
?;?;Cloudy with a Chance of Meatballs;?;207723;6.9;tt0844471
?;?;?;2012;?;7.7;?
Ian Kahn;?;Shadows & Lies;2010;?;4.3;?
?;nm0570364;Deliver Us from Evil;2014;72118;6.2;?
?;?;?;?;231315;?;tt1823672
Ed Begley Jr.;?;?;?;?;6.7;?
?;nm1910255;?;?;225866;?;tt4160708
?;?;To All the Boys I've Loved Before;2018;90983;?;tt3846674
?;?;The Last Romantic;2006;121;6.0;tt0497401
?;nm0001105;?;?;4719;?;tt0040919
?;?;Le retour de Casanova;?;?;?;tt0105243
?;?;Blood Vessel;?;?;5.3;tt8009938
Tom Wilkinson;nm0929489;Burden;?;?;?;tt5314450
Amy Hargreaves;nm0362955;Against the Current;2009;?;?;tt1131727
Wyatt Russell;nm0751518;?;1998;?;?;?
?;nm0023832;?;?;44991;5.1;tt1480656
?;nm0001152;?;2009;939;?;tt1212451
?;nm0000980;?;1995;13860;7.4;tt0114279
