?;nm0726223;Crash Point Zero;2001;433;3.4;tt0248742
?;nm0046277;The Drug King;?;2409;?;tt6914542
?;?;?;?;?;6.7;?
John Carradine;?;?;?;3339;7.6;tt0026725
?;nm0000602;?;2018;390;5.4;tt9248032
J.K. Simmons;nm0799777;?;?;261441;6.3;tt1340138
Dakota Fanning;?;The Twilight Saga: Breaking Dawn - Part 2;2012;?;?;tt1673434
?;nm0002124;The Hot Chick;2002;90569;?;?
Jack Nicholson;nm0000197;The Missouri Breaks;1976;9796;?;?
Richard Burton;?;The Bramble Bush;1960;?;5.6;?
Juno Temple;nm1017334;Magic Magic;2013;9309;5.0;tt1929308
?;?;Spaceballs;1987;173188;?;tt0094012
Laura Aikman;nm0014605;Freight;2010;707;4.1;tt1376404
Gary Busey;nm0000997;Big Wednesday;1978;6171;?;tt0077235
Johnny Pemberton;nm2922572;Tone-Deaf;?;2302;?;tt8332666
Kelly Overton;?;?;2010;26327;?;tt0411951
?;nm0590055;Nine Days a Queen;1936;?;6.6;tt0028033
Brandon Jay McLaren;nm1564963;Scooby-Doo 2: Monsters Unleashed;2004;50842;5.1;tt0331632
Andy Samberg;?;Popstar: Never Stop Never Stopping;2016;55553;6.7;tt3960412
Deborah Kerr;nm0000039;The Sundowners;?;3811;7.1;tt0054353
Theresa Russell;nm0000622;Bad Timing;1980;8307;?;tt0080408
?;?;Fast & Furious 6;2013;370952;?;tt1905041
?;nm0005569;Scrooged;?;89406;?;tt0096061
?;?;The Other Side;?;1412;5.2;?
David Morrissey;nm0607375;?;?;1145;6.6;?
Dedee Pfeiffer;nm0679410;Deadly Past;1995;167;4.4;?
?;?;Ticker;2001;?;3.6;?
Stephanie Kurtzuba;?;?;2019;333018;?;?
Frankie Faison;nm0265670;?;1986;30457;?;tt0091499
Robert Taylor;nm0001791;?;1964;1750;6.4;tt0058403
Jennifer Esposito;nm0261170;Breakin' All the Rules;2004;?;5.7;tt0349169
Josh Hutcherson;nm1242688;Motocross Kids;2004;414;?;?
Vinnie Jones;nm0005068;?;2004;1556;?;tt0361399
Richard Moll;nm0596959;?;?;2090;4.2;?
Laurence Harvey;nm0002131;The Silent Enemy;?;?;?;tt0052197
Alice Evans;?;The Abduction Club;2002;1672;6.7;tt0264333
?;nm1519680;City of Ember;?;63150;6.5;tt0970411
Nick Nolte;nm0000560;I'll Do Anything;1994;2429;5.5;?
Queen Latifah;?;?;2007;2912;?;?
Natasha Little;nm0514638;Blood;2012;?;6.0;tt2078552
Gabriel Byrne;?;?;?;1206;6.0;tt4687410
?;?;El amante bilingue;1993;?;5.0;?
?;nm4055138;?;2019;?;?;?
Gil Bellows;nm0004743;?;2014;716;5.8;tt3510718
?;nm0605363;Blood Link;?;?;5.5;tt0083659
?;?;Star Trek: Generations;1994;?;?;tt0111280
?;nm1869872;Ober;2006;2895;7.0;?
?;nm0005278;?;?;50607;6.8;tt2771372
Jess Harnell;?;Cloudy with a Chance of Meatballs;2009;207723;6.9;?
Bryan Cranston;nm0186505;Argo;?;?;7.7;tt1024648
Ian Kahn;?;Shadows & Lies;2010;911;4.3;?
Joel McHale;nm0570364;?;2014;?;6.2;tt2377322
Miranda Frigon;?;Chappie;2015;231315;6.8;tt1823672
Ed Begley Jr.;nm0000893;?;1984;18383;?;tt0088194
Dylan Minnette;?;Don't Breathe;?;?;7.1;?
Madeleine Arthur;nm4699715;To All the Boys I've Loved Before;2018;90983;7.1;tt3846674
James Urbaniak;?;The Last Romantic;2006;121;?;tt0497401
?;nm0001105;?;?;4719;7.6;tt0040919
?;?;Le retour de Casanova;1992;508;5.8;tt0105243
Alyssa Sutherland;?;Blood Vessel;?;1680;?;tt8009938
Tom Wilkinson;nm0929489;Burden;?;2483;6.7;tt5314450
Amy Hargreaves;nm0362955;Against the Current;2009;?;6.1;tt1131727
Wyatt Russell;?;Soldier;1998;52121;6.1;?
?;?;?;2012;?;?;?
Illeana Douglas;?;April Showers;2009;939;5.8;?
?;nm0000980;?;1995;?;7.4;tt0114279
Alan Ford;nm0285495;Fahrenheit 451;1966;41430;?;?
Barry Bostwick;nm0000960;?;?;169;2.0;?
Daniel Wu;nm0943079;House of Fury;2005;1834;6.1;tt0435026
Kathryn Erbe;nm0002062;No Beast So Fierce;2016;?;5.7;tt3862762
?;nm2023483;Red Needles;2006;197;?;tt0478548
Tobin Bell;?;?;1993;122076;?;tt0106918
?;nm0854304;Finding Mr Right 2;2016;794;?;tt4960242
?;nm0001364;Unleashed;2005;98974;7.0;tt0342258
Anthony Quinn;nm0000063;The Wild Party;1956;232;6.1;?
Angus Sampson;nm0760151;?;2006;2830;6.1;?
Chelsey Reist;nm3650800;?;?;1553;3.9;?
Martin Freeman;nm0293509;?;?;2978;4.6;?
?;nm0574534;Coraline;2009;?;?;tt0327597
?;?;?;2017;?;5.2;tt5893332
Jon Seda;nm0781218;Zebrahead;?;1175;?;tt0105885
Paula Pell;nm0996134;?;2019;?;5.4;tt8169446
Brian Posehn;nm0692634;?;?;334;?;tt0160182
?;nm0870007;Go;?;?;?;tt0139239
Rosario Dawson;?;The First $20 Million Is Always the Hardest;2002;3036;5.6;tt0280674
?;nm0000149;Motherhood;2009;4373;?;tt1220220
Eileen Davidson;nm0203308;The Guest House;2016;?;?;?
?;nm0717176;The Aeronauts;2019;28239;6.6;tt6141246
James Cromwell;nm0000342;Soldiers of Fortune;?;7048;4.3;tt1678051
David Rasche;nm0711058;?;2009;267;4.2;tt1009019
Kate Lyn Sheil;?;Mountain Rest;?;162;?;tt7191910
John C. Reilly;nm0000604;The Good Girl;?;43358;6.3;?
Chris Messina;nm0582149;?;2016;1639;6.2;tt4838534
Madlyn Rhue;?;It's a Mad Mad Mad Mad World;1963;38205;7.5;?
Brandon Routh;nm0746125;Karla;2006;5778;5.5;?
Michelle Krusiec;?;Far North;?;2784;6.1;tt0860866
?;?;Hard Cash;2002;?;4.5;tt0248640
Martin Lawrence;nm0001454;?;2019;19035;5.5;?
?;?;Modest Heroes;?;?;6.6;tt8223844
?;nm0000899;Spectre;?;?;6.8;?
Charlotte Beaumont;nm3488008;6 Bullets;2012;14052;6.1;tt1975249
?;?;The Dark Knight Rises;2012;1533079;8.4;tt1345836
?;nm0001347;The Stunt Man;1980;?;?;?
Laysla De Oliveira;nm5315658;Guest of Honour;2019;702;?;tt9143636
Luenell;nm0132685;So I Married an Axe Murderer;1993;33740;?;tt0108174
Kelly Preston;nm0000593;?;?;2598;6.3;tt0102818
Gong Li;nm0000084;Hannibal Rising;2007;104610;6.2;tt0367959
Joely Richardson;nm0000613;Wrestling with Alligators;1998;142;?;tt0139745
Nita Talbot;?;Island Claws;?;431;4.4;tt0080933
Shawn Ashmore;nm0039162;Married to It;?;856;5.8;tt0107523
Daisy Ridley;nm5397459;Murder on the Orient Express;?;216631;6.5;tt3402236
Tom Guiry;nm0347509;?;?;?;?;?
?;nm0001431;Basic Instinct;?;181016;7.0;tt0103772
Domhnall Gleeson;nm1727304;?;2018;36140;6.6;tt5117670
Amitabh Bachchan;?;?;1983;312;?;?
?;?;8 Mile;2002;252076;7.1;?
?;nm0005246;Once Upon a Wedding;2005;216;4.3;tt0363269
Edgar Ramirez;nm1183149;?;?;653;?;?
Fares Fares;nm0267241;Metropia;2009;7464;6.3;?
?;nm0237985;The Party Crashers;1958;102;5.7;tt0052049
?;nm0000112;Mamma Mia! Here We Go Again;2018;81885;?;tt6911608
Ron Moody;?;The Strange Case of the End of Civilization as We Know It;1977;633;6.4;tt0076770
LL Cool J;nm0005112;Toys;1992;30640;?;?
Enrique Murciano;nm0006663;Miss Congeniality 2: Armed and Fabulous;2005;70256;?;tt0385307
William Fichtner;?;?;2017;3772;4.9;tt3905764
Michelle Pfeiffer;nm0000201;?;1997;?;6.1;tt0120323
?;nm0001774;?;2013;?;7.3;tt0359950
Corey Sevier;?;Osombie;?;1527;3.6;tt2141875
Chelan Simmons;nm0799706;Percy Jackson & the Olympians: The Lightning Thief;2010;178415;5.9;tt0814255
Maisie Williams;nm3586035;The Book of Love;?;?;6.0;tt1330018
?;?;13 Eerie;2013;2707;4.5;tt2082152
Jeffrey Nordling;?;?;2008;8416;4.7;tt0976247
?;nm0817983;Twilight;1998;10673;6.2;?
Richard Schiff;?;Speed;1994;?;7.2;tt0111257
?;?;?;2009;1087;?;?
