?;nm0726223;?;?;?;3.4;tt0248742
Bae Doona;nm0046277;The Drug King;2018;?;6.2;tt6914542
Vincent Schiavelli;?;Gangster Wars;1981;?;6.7;tt0082434
?;nm0001017;Les Miserables;1935;3339;?;tt0026725
Robert Redford;nm0000602;Buttons A New Musical Film;2018;390;5.4;?
J.K. Simmons;nm0799777;Terminator Genisys;2015;261441;?;tt1340138
?;nm0266824;The Twilight Saga: Breaking Dawn - Part 2;2012;233442;5.5;?
Melora Hardin;nm0002124;The Hot Chick;2002;?;?;tt0302640
Jack Nicholson;?;The Missouri Breaks;1976;9796;6.6;tt0074906
Richard Burton;nm0000009;The Bramble Bush;1960;173;?;?
Juno Temple;nm1017334;Magic Magic;?;?;?;tt1929308
?;nm0798061;Spaceballs;?;173188;7.1;?
Laura Aikman;nm0014605;Freight;?;707;?;tt1376404
Gary Busey;nm0000997;Big Wednesday;1978;6171;7.2;tt0077235
?;nm2922572;?;2019;2302;4.8;tt8332666
?;nm0653952;Tekken;2010;26327;4.8;tt0411951
John Mills;?;Nine Days a Queen;1936;185;6.6;tt0028033
Brandon Jay McLaren;nm1564963;Scooby-Doo 2: Monsters Unleashed;?;?;?;?
Andy Samberg;?;Popstar: Never Stop Never Stopping;?;55553;?;?
Deborah Kerr;nm0000039;?;1960;3811;7.1;tt0054353
Theresa Russell;?;Bad Timing;1980;8307;7.0;?
?;nm0735442;?;2013;?;7.0;?
?;nm0005569;Scrooged;?;?;7.0;?
Lucas Till;nm1395771;The Other Side;?;1412;?;tt0393567
David Morrissey;nm0607375;Some Voices;2000;?;?;tt0218616
Dedee Pfeiffer;?;Deadly Past;?;167;4.4;tt0112829
?;nm0000219;?;?;6612;3.6;?
?;?;?;2019;333018;?;?
?;nm0265670;Maximum Overdrive;1986;30457;5.5;tt0091499
Robert Taylor;?;The Night Walker;1964;1750;6.4;tt0058403
Jennifer Esposito;nm0261170;Breakin' All the Rules;2004;?;?;?
Josh Hutcherson;?;Motocross Kids;?;414;3.9;tt0386649
Vinnie Jones;nm0005068;Blast;2004;?;4.8;tt0361399
Richard Moll;nm0596959;Night Train to Terror;?;2090;?;?
Laurence Harvey;nm0002131;?;1958;568;6.6;tt0052197
?;nm0262521;The Abduction Club;2002;1672;6.7;tt0264333
?;nm1519680;?;?;63150;6.5;tt0970411
?;nm0000560;I'll Do Anything;?;?;?;tt0110097
Queen Latifah;nm0001451;The Perfect Holiday;2007;2912;4.6;tt0841032
Natasha Little;nm0514638;?;2012;3997;6.0;?
Gabriel Byrne;nm0000321;Mad to Be Normal;?;1206;?;?
?;nm0893941;?;?;416;?;tt0106251
Charlie Plummer;?;Gully;2019;1016;1.5;tt5013984
Gil Bellows;nm0004743;Leading Lady;?;716;?;tt3510718
Michael Moriarty;?;?;?;370;?;tt0083659
Patricia Tallman;?;?;1994;77076;?;tt0111280
Lyne Renee;nm1869872;Ober;2006;?;?;?
Jerry O'Connell;nm0005278;Veronica Mars;?;50607;6.8;tt2771372
Jess Harnell;nm0363641;?;2009;207723;6.9;tt0844471
?;nm0186505;?;2012;?;?;tt1024648
Ian Kahn;nm0434845;Shadows & Lies;?;911;4.3;tt1453403
?;?;Deliver Us from Evil;2014;72118;?;tt2377322
Miranda Frigon;nm1058352;Chappie;2015;?;6.8;tt1823672
Ed Begley Jr.;nm0000893;Streets of Fire;?;18383;6.7;?
Dylan Minnette;?;Don't Breathe;?;225866;7.1;tt4160708
?;?;To All the Boys I've Loved Before;2018;90983;?;tt3846674
?;nm0881672;The Last Romantic;2006;121;?;tt0497401
Linda Darnell;?;?;1948;4719;7.6;tt0040919
Alain Delon;?;Le retour de Casanova;1992;508;5.8;tt0105243
?;nm1451415;Blood Vessel;2019;?;5.3;tt8009938
?;nm0929489;?;?;2483;6.7;?
Amy Hargreaves;?;Against the Current;2009;1133;?;tt1131727
Wyatt Russell;nm0751518;Soldier;?;?;6.1;?
Mathieu Amalric;?;?;2012;44991;5.1;?
Illeana Douglas;nm0001152;?;?;?;5.8;?
Jim Broadbent;nm0000980;?;1995;?;7.4;tt0114279
?;nm0285495;?;1966;41430;7.2;tt0060390
Barry Bostwick;nm0000960;?;?;169;2.0;tt0102821
?;nm0943079;House of Fury;2005;1834;6.1;tt0435026
?;nm0002062;?;2016;201;5.7;tt3862762
Cesar Domboy;nm2023483;Red Needles;2006;197;?;tt0478548
?;?;The Firm;1993;122076;6.8;tt0106918
April Telek;nm0854304;?;2016;?;6.2;tt4960242
?;?;Unleashed;2005;98974;7.0;tt0342258
Anthony Quinn;?;The Wild Party;1956;232;6.1;tt0049955
Angus Sampson;?;?;?;2830;6.1;?
Chelsey Reist;nm3650800;?;?;1553;?;?
Martin Freeman;nm0293509;Swinging with the Finkels;?;?;?;?
Ian McShane;?;?;2009;199816;?;tt0327597
Rob Schneider;?;Sandy Wexler;2017;15071;5.2;tt5893332
Jon Seda;nm0781218;Zebrahead;1992;1175;?;tt0105885
Paula Pell;nm0996134;Wine Country;2019;?;5.4;tt8169446
Brian Posehn;nm0692634;Desperate But Not Serious;2000;?;4.2;tt0160182
Katharine Towne;nm0870007;?;?;67300;7.2;tt0139239
Rosario Dawson;nm0206257;The First $20 Million Is Always the Hardest;?;?;5.6;?
Jodie Foster;nm0000149;Motherhood;?;4373;4.6;tt1220220
Eileen Davidson;nm0203308;?;2016;221;3.7;tt2421910
Anne Reid;?;?;2019;28239;6.6;?
?;?;?;2012;7048;4.3;?
David Rasche;nm0711058;Crimes of the Past;2009;267;4.2;?
Kate Lyn Sheil;?;Mountain Rest;2018;162;5.6;tt7191910
?;nm0000604;The Good Girl;?;43358;6.3;tt0279113
Chris Messina;?;The Sweet Life;?;?;6.2;tt4838534
Madlyn Rhue;nm0722599;It's a Mad Mad Mad Mad World;1963;?;?;tt0057193
?;nm0746125;Karla;?;5778;5.5;tt0424938
?;nm0472891;?;?;2784;6.1;tt0860866
?;nm0000435;?;?;3042;4.5;?
Martin Lawrence;nm0001454;The Beach Bum;2019;19035;5.5;tt6511932
Maggie Q;nm0702572;Modest Heroes;2018;2108;6.6;tt8223844
?;?;Spectre;?;387668;6.8;tt2379713
Charlotte Beaumont;?;6 Bullets;2012;14052;6.1;tt1975249
?;nm1017334;?;2012;1533079;8.4;?
?;?;The Stunt Man;?;8797;7.0;tt0081568
Laysla De Oliveira;nm5315658;Guest of Honour;2019;?;5.7;?
Luenell;nm0132685;So I Married an Axe Murderer;1993;33740;6.4;?
Kelly Preston;nm0000593;Run;1991;2598;6.3;?
Gong Li;?;?;2007;?;6.2;?
?;?;Wrestling with Alligators;1998;?;5.0;?
?;nm0847953;Island Claws;1980;431;4.4;?
