Richard Riehle;nm0726223;Crash Point Zero;2001;?;3.4;tt0248742
Bae Doona;nm0046277;The Drug King;?;2409;6.2;tt6914542
Vincent Schiavelli;nm0001704;Gangster Wars;?;180;6.7;?
John Carradine;nm0001017;Les Miserables;1935;3339;7.6;?
Robert Redford;nm0000602;Buttons A New Musical Film;?;390;5.4;tt9248032
?;nm0799777;Terminator Genisys;2015;?;6.3;tt1340138
Dakota Fanning;nm0266824;The Twilight Saga: Breaking Dawn - Part 2;?;233442;5.5;tt1673434
Melora Hardin;?;The Hot Chick;2002;?;5.5;tt0302640
Jack Nicholson;nm0000197;The Missouri Breaks;1976;9796;?;?
Richard Burton;nm0000009;The Bramble Bush;1960;173;5.6;?
Juno Temple;?;Magic Magic;2013;?;5.0;tt1929308
?;nm0798061;?;1987;?;7.1;?
Laura Aikman;nm0014605;Freight;2010;?;4.1;tt1376404
Gary Busey;nm0000997;Big Wednesday;1978;6171;7.2;tt0077235
Johnny Pemberton;nm2922572;Tone-Deaf;2019;2302;4.8;?
Kelly Overton;nm0653952;Tekken;2010;26327;4.8;tt0411951
?;nm0590055;Nine Days a Queen;1936;185;?;tt0028033
Brandon Jay McLaren;nm1564963;Scooby-Doo 2: Monsters Unleashed;2004;50842;?;tt0331632
Andy Samberg;nm1676221;Popstar: Never Stop Never Stopping;2016;55553;?;tt3960412
?;nm0000039;The Sundowners;1960;3811;?;tt0054353
Theresa Russell;?;Bad Timing;1980;?;7.0;tt0080408
Michelle Rodriguez;nm0735442;Fast & Furious 6;?;?;7.0;tt1905041
Alfre Woodard;nm0005569;Scrooged;1988;89406;7.0;?
?;?;The Other Side;2006;1412;?;tt0393567
David Morrissey;nm0607375;?;?;1145;6.6;tt0218616
?;nm0679410;Deadly Past;1995;167;4.4;tt0112829
Steven Seagal;nm0000219;Ticker;2001;6612;3.6;tt0196158
Stephanie Kurtzuba;nm1368866;The Irishman;2019;333018;7.8;tt1302006
Frankie Faison;nm0265670;Maximum Overdrive;1986;?;5.5;tt0091499
?;nm0001791;The Night Walker;1964;?;6.4;tt0058403
Jennifer Esposito;nm0261170;Breakin' All the Rules;2004;5856;5.7;?
?;?;Motocross Kids;2004;414;3.9;tt0386649
Vinnie Jones;nm0005068;Blast;2004;1556;4.8;tt0361399
Richard Moll;nm0596959;?;1985;2090;4.2;tt0087798
Laurence Harvey;nm0002131;?;?;?;6.6;tt0052197
Alice Evans;nm0262521;The Abduction Club;2002;1672;6.7;tt0264333
Saoirse Ronan;nm1519680;?;2008;63150;6.5;tt0970411
?;nm0000560;?;1994;2429;?;tt0110097
Queen Latifah;nm0001451;The Perfect Holiday;?;2912;4.6;tt0841032
Natasha Little;nm0514638;Blood;2012;3997;6.0;tt2078552
Gabriel Byrne;nm0000321;?;2017;1206;6.0;tt4687410
Maribel Verdu;?;?;?;416;5.0;?
Charlie Plummer;nm4055138;Gully;2019;1016;1.5;?
Gil Bellows;?;?;2014;716;5.8;tt3510718
Michael Moriarty;nm0605363;Blood Link;?;370;5.5;tt0083659
Patricia Tallman;?;Star Trek: Generations;1994;77076;?;tt0111280
Lyne Renee;nm1869872;Ober;?;2895;7.0;?
?;nm0005278;Veronica Mars;2014;50607;?;tt2771372
Jess Harnell;nm0363641;Cloudy with a Chance of Meatballs;2009;?;6.9;tt0844471
Bryan Cranston;nm0186505;Argo;2012;577950;7.7;tt1024648
Ian Kahn;nm0434845;?;2010;911;4.3;tt1453403
Joel McHale;nm0570364;Deliver Us from Evil;2014;72118;?;tt2377322
Miranda Frigon;nm1058352;Chappie;2015;231315;6.8;tt1823672
Ed Begley Jr.;nm0000893;Streets of Fire;?;18383;6.7;tt0088194
Dylan Minnette;nm1910255;?;2016;?;7.1;?
Madeleine Arthur;nm4699715;?;2018;90983;?;?
James Urbaniak;nm0881672;The Last Romantic;2006;121;6.0;tt0497401
Linda Darnell;nm0001105;Unfaithfully Yours;1948;4719;7.6;tt0040919
Alain Delon;nm0001128;Le retour de Casanova;1992;508;5.8;tt0105243
?;nm1451415;Blood Vessel;2019;?;5.3;tt8009938
Tom Wilkinson;nm0929489;Burden;2018;2483;6.7;tt5314450
Amy Hargreaves;?;Against the Current;2009;1133;6.1;tt1131727
?;?;?;1998;52121;6.1;tt0120157
?;nm0023832;Cosmopolis;2012;44991;5.1;?
Illeana Douglas;?;April Showers;?;939;5.8;tt1212451
Jim Broadbent;nm0000980;Richard III;1995;13860;?;tt0114279
?;nm0285495;Fahrenheit 451;?;41430;7.2;?
?;nm0000960;Russian Holiday;1993;169;?;tt0102821
Daniel Wu;nm0943079;?;2005;1834;6.1;tt0435026
Kathryn Erbe;nm0002062;?;?;201;5.7;?
Cesar Domboy;?;Red Needles;?;197;5.8;?
?;nm0068551;?;1993;?;6.8;tt0106918
April Telek;nm0854304;?;2016;794;?;?
Bob Hoskins;nm0001364;Unleashed;2005;98974;7.0;tt0342258
Anthony Quinn;nm0000063;?;1956;232;6.1;tt0049955
Angus Sampson;?;Kokoda: 39th Battalion;2006;?;6.1;tt0481390
Chelsey Reist;nm3650800;Crowsnest;?;1553;3.9;tt2180333
Martin Freeman;nm0293509;Swinging with the Finkels;2011;2978;4.6;tt1502420
Ian McShane;nm0574534;Coraline;2009;199816;?;tt0327597
Rob Schneider;?;Sandy Wexler;2017;15071;5.2;tt5893332
Jon Seda;nm0781218;Zebrahead;1992;1175;6.3;tt0105885
?;nm0996134;?;2019;?;5.4;tt8169446
?;?;Desperate But Not Serious;2000;334;4.2;tt0160182
Katharine Towne;nm0870007;?;?;?;?;tt0139239
Rosario Dawson;?;The First $20 Million Is Always the Hardest;?;?;5.6;?
Jodie Foster;nm0000149;Motherhood;2009;4373;?;?
Eileen Davidson;nm0203308;The Guest House;2016;221;3.7;tt2421910
Anne Reid;nm0717176;The Aeronauts;2019;?;6.6;?
James Cromwell;nm0000342;Soldiers of Fortune;2012;?;?;tt1678051
David Rasche;nm0711058;?;?;267;4.2;?
