16.0;69;7.5;57.0;overcast;1017.01;2;Spring;2.5;inland;Rainy
-6.0;?;?;78.0;overcast;?;1;Winter;3.5;mountain;?
26.0;54;10.0;27.0;overcast;?;1;?;?;coastal;Cloudy
?;52;8.5;?;partly cloudy;?;3;Autumn;5.5;mountain;Cloudy
?;?;?;?;?;1011.18;?;Summer;9.0;coastal;Sunny
33.0;?;9.5;57.0;overcast;?;3;?;?;?;?
?;?;6.0;95.0;?;?;1;?;2.0;mountain;Snowy
-10.0;81;2.0;98.0;?;998.06;1;Winter;?;?;Snowy
?;?;?;?;?;?;10;?;6.5;?;Sunny
27.0;83;10.5;72.0;?;1004.11;1;Spring;?;?;?
15.0;?;14.0;86.0;?;1017.49;?;Autumn;?;?;Rainy
?;?;15.0;?;?;?;?;Summer;1.5;?;?
2.0;?;?;80.0;?;?;1;Winter;?;?;?
?;?;?;?;?;1011.02;10;Summer;?;coastal;Sunny
?;?;?;60.0;overcast;?;?;?;?;?;Snowy
?;?;?;91.0;overcast;834.02;?;?;3.5;inland;?
?;79;14.0;99.0;?;?;?;Spring;?;?;Rainy
?;38;?;13.0;clear;?;10;Winter;?;coastal;Sunny
?;31;8.5;?;partly cloudy;?;?;?;19.0;inland;?
25.0;?;?;1.0;partly cloudy;1029.75;7;?;9.5;?;?
?;95;?;108.0;partly cloudy;?;?;Summer;?;mountain;?
-3.0;?;?;?;overcast;?;?;?;4.5;mountain;?
31.0;56;?;15.0;partly cloudy;?;2;Spring;7.5;inland;Cloudy
40.0;?;?;?;overcast;1152.3;3;?;5.5;coastal;Rainy
?;?;?;56.0;partly cloudy;?;0;?;?;?;?
?;?;?;77.0;overcast;1008.76;?;?;?;inland;?
?;?;?;?;?;?;5;Autumn;?;inland;?
?;?;3.0;20.0;partly cloudy;1015.07;?;?;?;coastal;?
33.0;?;6.5;?;?;1029.49;6;Summer;7.5;?;Sunny
?;?;1.5;?;overcast;?;1;Winter;?;?;Snowy
?;?;?;?;?;999.72;?;Summer;?;?;?
?;98;?;61.0;?;?;0;Summer;4.5;?;Rainy
?;51;?;41.0;?;1006.49;?;?;?;?;Cloudy
?;32;?;?;?;?;8;?;9.0;mountain;?
23.0;52;?;?;?;?;?;Summer;?;?;?
?;?;3.0;?;clear;1015.31;10;?;7.5;?;?
16.0;?;7.5;74.0;partly cloudy;?;?;?;?;?;?
?;?;27.5;95.0;?;?;9;?;2.5;?;?
32.0;?;3.5;?;?;?;8;Summer;?;mountain;?
?;60;?;96.0;?;?;0;Winter;4.0;inland;Snowy
-4.0;?;?;63.0;overcast;?;0;?;?;inland;Snowy
26.0;?;18.0;?;overcast;?;?;?;?;?;Rainy
17.0;96;8.0;87.0;?;?;3;?;2.5;?;Rainy
?;90;7.5;?;overcast;999.04;0;?;4.5;inland;?
?;87;4.5;105.0;?;994.28;?;Winter;?;?;?
?;?;?;90.0;?;?;?;?;?;mountain;Snowy
-1.0;84;12.5;?;?;?;?;?;?;?;?
32.0;72;?;28.0;?;1012.95;1;Spring;7.5;coastal;?
24.0;84;?;65.0;?;?;?;?;?;mountain;?
19.0;?;5.0;?;overcast;?;?;Summer;?;?;Rainy
28.0;87;20.0;?;overcast;1006.76;3;Spring;3.5;?;?
?;78;?;70.0;partly cloudy;?;?;?;?;?;?
?;?;?;?;?;?;?;?;7.0;coastal;Sunny
0.0;108;?;?;partly cloudy;?;4;Winter;?;?;?
-5.0;73;?;60.0;overcast;991.6;?;Winter;3.0;mountain;?
?;37;?;?;partly cloudy;1026.16;8;?;7.0;?;Sunny
31.0;?;?;46.0;partly cloudy;?;2;Spring;8.5;inland;?
?;43;?;14.0;?;?;9;Spring;6.0;?;Sunny
?;?;?;96.0;overcast;1000.41;0;?;3.5;inland;?
?;82;?;106.0;?;1006.7;5;?;?;?;Cloudy
?;?;?;?;?;998.91;?;?;2.0;?;Rainy
?;?;?;38.0;?;?;?;Spring;7.5;?;Cloudy
?;?;?;74.0;?;?;13;Winter;4.5;inland;?
?;?;5.0;26.0;?;?;?;Summer;9.0;?;?
29.0;68;?;87.0;?;1019.28;2;?;1.0;?;Rainy
?;?;?;73.0;overcast;?;11;Spring;16.5;?;?
?;?;11.0;98.0;?;?;?;?;10.5;mountain;Sunny
?;28;6.0;16.0;partly cloudy;1013.76;10;Spring;?;inland;Sunny
?;89;?;81.0;overcast;?;2;Winter;?;?;Snowy
?;?;?;?;?;994.22;2;?;?;mountain;?
33.0;?;5.0;?;overcast;1009.4;?;?;7.5;mountain;Cloudy
-7.0;94;?;94.0;?;982.84;0;?;3.5;mountain;Snowy
43.0;?;?;97.0;?;?;11;?;?;inland;Snowy
?;73;0.5;44.0;overcast;?;2;?;?;mountain;Cloudy
?;?;?;?;overcast;1009.09;1;Spring;2.5;inland;Rainy
16.0;?;?;48.0;partly cloudy;?;1;Autumn;6.5;mountain;Cloudy
?;?;?;?;?;1029.29;11;Summer;9.5;?;?
?;?;3.0;70.0;?;994.19;?;Winter;?;?;?
-9.0;?;9.5;51.0;overcast;999.3;?;Winter;2.0;inland;Snowy
33.0;83;7.5;68.0;?;994.22;2;?;2.5;mountain;Rainy
30.0;?;?;88.0;overcast;991.51;?;?;?;?;?
?;73;23.0;?;?;?;?;?;?;?;Cloudy
40.0;?;2.5;?;?;?;?;?;8.0;coastal;?
?;100;?;?;clear;?;2;Summer;7.5;?;Sunny
-18.0;22;15.0;30.0;overcast;863.76;?;Summer;?;?;Sunny
?;75;?;11.0;partly cloudy;1009.42;?;Winter;?;inland;?
?;78;11.0;49.0;?;?;?;?;8.0;?;?
?;?;25.5;?;?;?;?;Autumn;4.0;inland;?
?;59;3.5;22.0;?;?;2;?;?;?;Cloudy
?;?;8.5;?;?;?;?;Summer;6.0;mountain;Cloudy
?;47;?;?;partly cloudy;?;?;Winter;8.0;?;?
?;?;2.5;?;?;1011.42;?;?;8.5;?;?
?;63;5.5;17.0;?;1013.88;9;Summer;8.5;?;Sunny
?;?;3.0;10.0;clear;?;10;Autumn;9.5;?;?
?;77;4.0;26.0;cloudy;?;?;Autumn;?;?;?
?;?;3.5;82.0;overcast;990.75;?;Winter;?;inland;Snowy
37.0;23;7.5;6.0;partly cloudy;?;?;Autumn;?;?;?
42.0;35;?;?;partly cloudy;?;8;?;9.5;?;?
?;59;?;?;partly cloudy;?;3;?;?;?;?
?;?;?;?;clear;1015.92;6;Autumn;8.5;mountain;?
-5.0;?;17.0;93.0;overcast;987.55;?;?;?;mountain;Snowy
24.0;89;12.5;?;?;995.3;3;?;3.5;mountain;Rainy
21.0;94;?;?;?;?;?;?;?;coastal;Rainy
26.0;70;13.5;48.0;overcast;?;3;?;8.5;?;?
31.0;61;17.5;?;?;1003.05;?;?;?;?;?
-7.0;70;4.5;?;overcast;998.55;1;Winter;?;?;Snowy
?;?;14.0;?;overcast;?;1;Winter;2.0;?;?
