16.0;69;7.5;57.0;?;1017.01;2;?;2.5;?;Rainy
-6.0;76;?;?;overcast;?;1;?;3.5;?;?
?;?;10.0;27.0;overcast;?;1;Autumn;5.0;coastal;?
?;52;?;32.0;partly cloudy;?;?;?;?;?;?
29.0;38;?;2.0;?;?;8;?;?;coastal;Sunny
?;79;9.5;57.0;overcast;991.05;3;?;2.0;?;Rainy
?;88;6.0;95.0;?;982.15;1;?;?;mountain;?
?;81;2.0;98.0;?;?;1;Winter;?;mountain;?
27.0;37;6.5;?;clear;1014.6;?;Winter;?;mountain;?
?;?;?;?;?;1004.11;?;?;4.0;?;Rainy
?;74;14.0;?;partly cloudy;?;?;?;4.0;?;Rainy
-18.0;72;15.0;80.0;cloudy;1069.42;?;?;1.5;coastal;Cloudy
2.0;?;0.0;80.0;overcast;985.58;?;Winter;?;mountain;Snowy
21.0;?;?;5.0;clear;?;?;Summer;7.5;coastal;Sunny
?;?;?;60.0;overcast;988.73;?;Winter;4.5;?;Snowy
25.0;24;9.5;?;overcast;834.02;13;?;3.5;inland;Snowy
?;?;?;99.0;partly cloudy;1000.48;3;Spring;3.5;coastal;Rainy
34.0;38;5.0;13.0;?;1021.71;?;?;7.0;coastal;Sunny
-17.0;31;8.5;26.0;?;?;1;Winter;19.0;inland;?
25.0;?;5.5;1.0;?;1029.75;?;?;9.5;mountain;Sunny
31.0;?;?;?;?;?;14;Summer;4.0;mountain;Cloudy
?;?;?;?;?;?;1;?;?;mountain;?
?;56;1.5;?;partly cloudy;1007.09;2;Spring;?;inland;Cloudy
40.0;34;6.5;88.0;overcast;1152.3;?;Spring;5.5;coastal;Rainy
?;77;?;?;?;986.36;?;?;?;mountain;?
?;99;?;77.0;?;1008.76;2;?;?;inland;Rainy
23.0;36;?;11.0;?;?;5;Autumn;8.0;inland;Sunny
13.0;54;?;?;partly cloudy;1015.07;4;?;?;coastal;Cloudy
33.0;61;?;?;partly cloudy;?;6;Summer;?;inland;Sunny
-5.0;?;1.5;?;?;986.05;?;Winter;4.0;?;?
?;?;?;91.0;?;?;?;Summer;5.0;mountain;Rainy
?;98;15.5;61.0;overcast;1015.99;?;Summer;?;mountain;Rainy
29.0;51;12.5;?;?;1006.49;?;Autumn;?;inland;Cloudy
?;32;6.5;?;clear;1029.69;8;?;?;mountain;Sunny
23.0;52;8.0;?;?;?;4;?;8.0;?;Cloudy
?;36;3.0;?;?;?;10;?;?;?;?
?;62;7.5;?;?;?;3;Spring;?;?;Rainy
?;96;?;?;?;?;?;Summer;?;coastal;Cloudy
32.0;21;?;3.0;clear;?;?;Summer;?;?;?
?;?;10.0;96.0;?;999.01;?;?;4.0;inland;Snowy
-4.0;?;6.0;63.0;?;?;?;?;?;?;Snowy
26.0;91;18.0;?;overcast;1012.66;1;Summer;?;coastal;Rainy
?;?;8.0;87.0;overcast;1015.92;?;Winter;2.5;inland;Rainy
-8.0;90;?;?;overcast;?;0;Winter;?;inland;Snowy
0.0;?;4.5;105.0;?;994.28;12;?;2.5;?;Snowy
?;89;26.5;?;partly cloudy;?;?;Winter;1.5;?;?
-1.0;84;12.5;74.0;overcast;997.24;1;?;?;?;?
32.0;72;2.5;28.0;partly cloudy;?;1;Spring;7.5;?;Cloudy
?;84;16.5;65.0;?;1007.0;?;?;4.5;?;Rainy
19.0;77;?;?;overcast;995.38;2;Summer;3.0;inland;Rainy
?;?;?;55.0;?;?;3;Spring;3.5;?;Rainy
0.0;78;?;70.0;partly cloudy;?;1;Winter;4.0;?;Snowy
38.0;?;?;10.0;clear;1018.1;10;Summer;?;?;?
?;?;36.5;108.0;partly cloudy;989.62;4;Winter;?;inland;?
?;73;?;60.0;?;?;?;?;3.0;mountain;?
38.0;?;?;2.0;?;1026.16;8;Summer;7.0;inland;?
?;?;12.5;?;partly cloudy;1003.94;?;Spring;8.5;inland;Cloudy
?;43;?;?;?;1024.0;?;Spring;6.0;?;Sunny
