?;?;7.5;57.0;?;1017.01;?;Spring;?;?;Rainy
-6.0;76;9.5;78.0;?;982.59;1;Winter;?;mountain;?
26.0;54;?;27.0;overcast;1002.89;1;Autumn;?;coastal;?
?;?;?;?;?;?;?;?;?;?;Cloudy
?;38;6.0;2.0;?;1011.18;8;?;9.0;coastal;Sunny
?;?;?;?;?;991.05;3;Winter;2.0;inland;?
?;88;?;?;overcast;?;1;?;?;?;Snowy
?;?;2.0;?;overcast;?;?;?;?;mountain;Snowy
27.0;37;?;?;?;?;10;?;6.5;mountain;Sunny
?;83;10.5;?;overcast;?;1;?;?;?;Rainy
?;74;?;?;partly cloudy;1017.49;3;?;4.0;mountain;?
-18.0;72;15.0;80.0;cloudy;?;0;Summer;1.5;?;?
2.0;?;0.0;?;overcast;985.58;?;Winter;4.5;?;Snowy
21.0;27;?;?;clear;?;10;Summer;7.5;?;?
-5.0;93;18.0;?;?;?;0;Winter;4.5;?;Snowy
25.0;24;?;?;overcast;?;13;Winter;3.5;inland;Snowy
14.0;?;?;99.0;?;?;3;Spring;?;coastal;Rainy
34.0;38;5.0;?;clear;1021.71;?;?;7.0;coastal;Sunny
-17.0;31;?;26.0;?;1003.68;1;?;?;inland;Cloudy
25.0;58;?;1.0;partly cloudy;1029.75;7;Summer;9.5;mountain;?
31.0;?;32.5;?;partly cloudy;?;14;Summer;?;?;?
?;?;10.5;60.0;overcast;980.49;1;?;?;?;Snowy
31.0;56;1.5;15.0;partly cloudy;?;?;Spring;7.5;inland;?
?;?;6.5;88.0;overcast;1152.3;?;Spring;5.5;coastal;?
?;77;?;?;?;?;0;?;2.5;?;?
11.0;99;18.0;?;?;?;?;?;3.5;?;Rainy
?;36;?;11.0;partly cloudy;?;5;Autumn;8.0;inland;Sunny
?;54;3.0;20.0;?;?;4;Autumn;7.0;?;?
33.0;61;?;19.0;partly cloudy;1029.49;6;Summer;7.5;inland;Sunny
?;?;?;89.0;?;?;?;Winter;4.0;?;Snowy
13.0;99;?;91.0;?;?;3;?;5.0;mountain;?
25.0;?;15.5;?;overcast;?;?;Summer;4.5;?;?
29.0;51;12.5;?;?;?;2;?;7.0;?;?
28.0;?;6.5;2.0;clear;1029.69;8;Spring;9.0;?;?
23.0;52;?;15.0;?;?;4;?;?;?;Cloudy
20.0;36;?;6.0;clear;1015.31;10;?;?;?;Sunny
16.0;62;7.5;74.0;partly cloudy;1009.72;?;Spring;?;inland;Rainy
?;?;?;?;partly cloudy;1004.06;9;Summer;2.5;coastal;?
32.0;21;?;3.0;clear;1025.15;8;?;7.5;mountain;Sunny
-8.0;60;?;96.0;?;999.01;0;Winter;4.0;?;Snowy
?;92;6.0;63.0;overcast;988.58;0;?;4.5;?;Snowy
?;91;18.0;57.0;overcast;1012.66;1;Summer;4.5;?;?
?;96;?;87.0;overcast;1015.92;?;Winter;2.5;inland;?
?;?;7.5;56.0;?;999.04;0;?;?;?;Snowy
0.0;87;4.5;105.0;?;994.28;12;Winter;2.5;inland;Snowy
?;89;?;?;partly cloudy;983.6;4;?;?;mountain;?
?;?;12.5;?;overcast;997.24;1;Winter;4.0;inland;Snowy
32.0;?;2.5;28.0;partly cloudy;?;?;?;?;coastal;Cloudy
24.0;?;16.5;65.0;overcast;?;0;?;?;?;?
19.0;77;?;59.0;?;?;?;Summer;3.0;inland;Rainy
28.0;87;20.0;?;overcast;1006.76;?;Spring;?;inland;Rainy
?;78;4.5;70.0;partly cloudy;?;1;Winter;?;?;?
?;39;?;10.0;clear;?;10;Summer;?;coastal;Sunny
0.0;108;36.5;108.0;partly cloudy;989.62;?;Winter;0.5;inland;?
-5.0;?;19.5;?;?;991.6;1;?;3.0;?;?
?;37;5.0;2.0;?;1026.16;?;Summer;?;inland;Sunny
31.0;68;12.5;?;partly cloudy;1003.94;2;?;8.5;?;Cloudy
?;?;?;14.0;?;1024.0;9;Spring;6.0;?;Sunny
?;70;?;96.0;overcast;?;?;Winter;?;?;Rainy
?;82;2.0;106.0;?;1006.7;5;?;5.5;coastal;Cloudy
?;?;16.5;72.0;overcast;998.91;?;Spring;2.0;inland;?
?;73;?;38.0;?;?;?;Spring;7.5;coastal;Cloudy
-6.0;?;?;?;?;999.42;?;Winter;4.5;inland;Snowy
?;48;?;26.0;partly cloudy;?;?;Summer;?;inland;Snowy
29.0;68;9.5;?;overcast;?;?;?;1.0;coastal;Rainy
?;?;?;73.0;?;1146.15;?;?;16.5;mountain;Cloudy
33.0;?;?;98.0;partly cloudy;1025.58;9;Autumn;10.5;?;Sunny
44.0;28;6.0;?;?;1013.76;?;Spring;9.0;inland;Sunny
?;89;?;?;overcast;?;?;Winter;?;?;?
?;?;?;?;partly cloudy;?;?;Spring;2.0;mountain;?
33.0;50;5.0;?;?;1009.4;1;Spring;?;mountain;Cloudy
?;?;2.0;?;partly cloudy;?;?;Winter;3.5;?;?
?;30;4.0;97.0;partly cloudy;995.64;11;?;?;inland;Snowy
?;73;?;44.0;overcast;?;2;Summer;7.0;mountain;?
