16.0;?;?;57.0;?;1017.01;?;Spring;?;inland;?
-6.0;?;?;78.0;?;?;1;Winter;?;mountain;?
?;54;?;?;overcast;1002.89;?;Autumn;5.0;coastal;?
?;52;8.5;?;partly cloudy;?;?;Autumn;5.5;mountain;?
?;?;?;2.0;clear;1011.18;8;Summer;?;coastal;Sunny
33.0;79;9.5;?;overcast;?;3;?;?;inland;?
0.0;88;6.0;95.0;overcast;?;?;Winter;2.0;?;Snowy
?;81;2.0;98.0;?;?;?;Winter;3.0;mountain;?
27.0;37;?;?;?;1014.6;?;Winter;?;mountain;?
27.0;?;10.5;72.0;overcast;?;?;Spring;?;mountain;?
15.0;?;14.0;86.0;partly cloudy;1017.49;?;Autumn;?;?;Rainy
?;72;15.0;80.0;cloudy;?;0;Summer;1.5;?;?
?;?;0.0;80.0;overcast;985.58;1;Winter;?;mountain;Snowy
21.0;27;3.0;?;clear;?;10;Summer;7.5;coastal;Sunny
-5.0;93;?;?;?;988.73;0;Winter;?;?;Snowy
25.0;?;?;?;overcast;834.02;13;Winter;3.5;?;?
?;79;14.0;?;?;1000.48;3;Spring;3.5;coastal;Rainy
34.0;?;?;13.0;clear;1021.71;?;Winter;?;coastal;?
?;?;?;?;?;?;1;Winter;19.0;?;?
25.0;58;5.5;1.0;partly cloudy;1029.75;7;Summer;?;mountain;?
31.0;95;32.5;108.0;?;?;14;Summer;4.0;mountain;Cloudy
-3.0;68;?;?;?;980.49;1;Winter;4.5;mountain;Snowy
?;56;?;15.0;partly cloudy;?;?;?;7.5;inland;?
40.0;34;6.5;?;overcast;?;?;Spring;5.5;coastal;Rainy
?;?;14.5;56.0;partly cloudy;986.36;?;Winter;?;?;Snowy
?;99;18.0;?;overcast;1008.76;2;Summer;?;?;Rainy
23.0;36;7.5;11.0;partly cloudy;?;5;Autumn;8.0;?;?
13.0;?;3.0;?;partly cloudy;1015.07;?;Autumn;7.0;?;?
?;?;6.5;?;partly cloudy;?;6;Summer;7.5;?;?
?;89;1.5;89.0;overcast;986.05;1;Winter;4.0;?;?
?;?;18.0;91.0;?;?;?;Summer;?;?;?
?;98;?;61.0;overcast;1015.99;?;?;4.5;mountain;Rainy
29.0;51;12.5;?;overcast;1006.49;2;Autumn;7.0;?;?
28.0;?;?;2.0;?;?;8;Spring;9.0;?;Sunny
23.0;52;8.0;?;overcast;1013.38;4;?;8.0;inland;?
20.0;36;?;6.0;clear;?;?;Spring;7.5;coastal;Sunny
16.0;?;?;74.0;partly cloudy;1009.72;3;Spring;5.0;?;Rainy
?;96;?;?;partly cloudy;1004.06;9;?;?;coastal;Cloudy
32.0;21;?;3.0;?;1025.15;?;?;7.5;mountain;?
?;60;10.0;96.0;overcast;999.01;0;Winter;4.0;?;Snowy
?;92;6.0;63.0;overcast;988.58;?;Winter;?;inland;?
26.0;91;?;?;?;1012.66;1;?;4.5;?;?
17.0;?;?;?;overcast;1015.92;?;?;?;inland;Rainy
?;?;?;56.0;overcast;?;?;?;4.5;?;Snowy
0.0;87;4.5;105.0;overcast;994.28;?;?;2.5;inland;?
-7.0;89;?;?;?;983.6;4;Winter;?;mountain;?
-1.0;84;?;?;overcast;?;1;Winter;4.0;?;Snowy
32.0;72;?;?;partly cloudy;1012.95;?;Spring;?;coastal;Cloudy
?;?;?;65.0;overcast;?;?;Summer;4.5;?;?
?;77;?;59.0;overcast;?;2;Summer;?;inland;Rainy
?;?;?;55.0;?;?;?;Spring;3.5;inland;?
?;78;4.5;70.0;partly cloudy;?;1;Winter;4.0;mountain;?
38.0;?;9.0;10.0;?;?;10;?;7.0;coastal;?
0.0;108;?;108.0;partly cloudy;?;?;?;?;?;?
?;73;?;?;overcast;?;1;?;?;?;?
?;37;5.0;2.0;partly cloudy;1026.16;8;Summer;7.0;?;Sunny
31.0;?;?;?;?;1003.94;?;?;8.5;?;?
26.0;43;2.5;14.0;?;1024.0;9;?;6.0;coastal;Sunny
?;70;?;?;overcast;1000.41;0;Winter;?;inland;?
?;82;?;106.0;partly cloudy;?;5;Autumn;5.5;coastal;?
?;?;16.5;72.0;overcast;?;?;?;2.0;?;Rainy
24.0;?;14.0;38.0;partly cloudy;?;2;Spring;?;coastal;?
-6.0;?;1.5;74.0;overcast;?;13;?;?;inland;?
43.0;?;5.0;26.0;?;?;7;?;9.0;inland;?
29.0;68;?;87.0;overcast;1019.28;2;Spring;1.0;coastal;Rainy
30.0;67;6.0;73.0;?;1146.15;11;Spring;?;?;Cloudy
33.0;?;?;98.0;?;?;?;?;?;mountain;?
?;?;6.0;?;partly cloudy;?;10;?;?;inland;Sunny
2.0;?;19.5;81.0;overcast;983.93;?;?;1.5;?;Snowy
26.0;74;8.5;?;?;?;2;Spring;2.0;?;?
33.0;50;5.0;?;?;1009.4;1;Spring;7.5;mountain;Cloudy
-7.0;94;?;94.0;partly cloudy;982.84;0;Winter;3.5;?;?
43.0;?;4.0;97.0;?;?;?;Summer;?;?;Snowy
23.0;73;?;44.0;?;?;2;Summer;7.0;mountain;Cloudy
?;74;5.5;84.0;overcast;?;?;?;?;?;Rainy
?;?;?;48.0;partly cloudy;1002.12;?;Autumn;6.5;mountain;?
41.0;46;4.0;?;clear;?;11;Summer;9.5;inland;Sunny
2.0;?;?;70.0;overcast;994.19;?;?;?;mountain;Snowy
-9.0;?;9.5;?;overcast;?;1;?;?;?;Snowy
33.0;?;?;68.0;partly cloudy;?;2;Autumn;2.5;mountain;Rainy
?;?;?;88.0;overcast;?;1;Winter;?;mountain;Rainy
44.0;73;?;?;partly cloudy;1014.05;?;Autumn;?;?;Cloudy
40.0;35;?;1.0;clear;1026.61;?;Winter;?;?;Sunny
?;100;?;91.0;?;1017.22;?;Summer;?;mountain;Sunny
?;22;15.0;30.0;?;863.76;?;?;6.0;?;?
