16.0;69;7.5;57.0;overcast;1017.01;?;?;2.5;inland;Rainy
-6.0;?;9.5;?;?;?;?;?;3.5;mountain;?
26.0;?;?;?;overcast;1002.89;?;?;?;coastal;?
10.0;52;8.5;?;?;1003.38;3;Autumn;?;mountain;Cloudy
29.0;38;6.0;2.0;?;1011.18;?;Summer;9.0;coastal;?
33.0;79;?;57.0;overcast;?;3;Winter;2.0;inland;?
?;88;6.0;?;?;982.15;?;?;2.0;?;Snowy
-10.0;81;2.0;98.0;overcast;998.06;?;?;3.0;?;Snowy
27.0;?;6.5;4.0;clear;1014.6;10;Winter;6.5;?;?
27.0;83;10.5;72.0;?;?;1;Spring;?;mountain;Rainy
15.0;74;?;?;?;1017.49;3;?;4.0;?;Rainy
?;?;15.0;80.0;cloudy;1069.42;?;Summer;?;coastal;Cloudy
?;?;0.0;?;overcast;?;1;?;4.5;mountain;?
21.0;?;?;?;clear;?;10;?;?;coastal;?
-5.0;93;?;60.0;overcast;988.73;0;Winter;4.5;mountain;Snowy
25.0;24;?;91.0;?;?;?;Winter;?;inland;?
14.0;79;14.0;99.0;?;1000.48;3;?;3.5;coastal;Rainy
34.0;38;5.0;13.0;clear;?;10;Winter;7.0;?;?
-17.0;31;8.5;?;partly cloudy;?;1;Winter;19.0;inland;?
25.0;?;?;1.0;?;1029.75;7;Summer;9.5;mountain;Sunny
31.0;?;?;?;partly cloudy;1006.46;14;?;4.0;mountain;Cloudy
?;68;?;60.0;?;980.49;?;Winter;?;mountain;?
31.0;56;1.5;?;partly cloudy;?;?;Spring;7.5;inland;?
?;34;6.5;88.0;overcast;?;3;?;5.5;coastal;?
-8.0;?;?;56.0;?;986.36;?;Winter;?;?;?
11.0;99;18.0;?;overcast;1008.76;?;?;3.5;?;Rainy
?;36;7.5;11.0;partly cloudy;1026.31;?;?;?;inland;Sunny
13.0;54;?;?;?;?;?;Autumn;7.0;?;?
33.0;61;6.5;19.0;partly cloudy;?;6;?;?;?;Sunny
-5.0;89;1.5;89.0;?;986.05;?;?;4.0;?;?
13.0;?;18.0;?;?;?;?;Summer;5.0;mountain;Rainy
25.0;?;?;61.0;overcast;1015.99;?;?;?;?;?
?;51;?;41.0;overcast;?;?;Autumn;7.0;?;?
28.0;32;?;2.0;?;1029.69;?;Spring;9.0;mountain;Sunny
?;?;?;?;overcast;1013.38;4;Summer;?;inland;Cloudy
?;?;3.0;6.0;clear;1015.31;10;Spring;7.5;coastal;?
16.0;62;7.5;74.0;partly cloudy;1009.72;?;Spring;?;inland;?
?;96;?;95.0;?;?;?;Summer;?;?;?
32.0;?;3.5;?;?;1025.15;?;Summer;?;?;?
-8.0;?;?;96.0;overcast;999.01;?;?;4.0;inland;?
-4.0;92;?;63.0;overcast;?;0;?;4.5;?;?
26.0;91;?;57.0;overcast;?;1;Summer;4.5;?;Rainy
?;?;8.0;?;overcast;?;?;Winter;?;?;Rainy
?;90;7.5;?;overcast;?;0;?;?;?;?
0.0;87;?;105.0;overcast;994.28;?;Winter;2.5;inland;Snowy
?;89;26.5;?;partly cloudy;?;?;Winter;1.5;mountain;Snowy
-1.0;84;?;74.0;?;?;?;Winter;4.0;inland;?
?;72;?;?;partly cloudy;?;?;?;?;coastal;Cloudy
24.0;84;?;65.0;overcast;?;?;?;4.5;?;Rainy
19.0;?;5.0;?;overcast;?;?;?;?;inland;Rainy
28.0;87;20.0;?;overcast;1006.76;3;Spring;3.5;?;Rainy
0.0;?;4.5;?;?;989.99;1;Winter;4.0;?;?
?;39;?;10.0;clear;1018.1;10;?;?;coastal;Sunny
?;?;?;108.0;?;989.62;4;Winter;0.5;?;?
?;73;?;60.0;overcast;?;1;?;3.0;mountain;Snowy
?;?;5.0;2.0;partly cloudy;1026.16;?;?;?;inland;?
31.0;68;12.5;46.0;partly cloudy;1003.94;2;Spring;?;?;Cloudy
26.0;43;2.5;?;?;?;?;?;?;?;Sunny
30.0;?;?;96.0;overcast;?;0;Winter;3.5;?;?
19.0;82;?;106.0;partly cloudy;?;5;Autumn;5.5;coastal;?
41.0;?;16.5;72.0;overcast;998.91;9;?;2.0;?;Rainy
24.0;73;?;?;?;?;2;Spring;7.5;?;Cloudy
-6.0;80;?;?;?;?;13;Winter;4.5;?;Snowy
43.0;48;5.0;26.0;partly cloudy;?;?;Summer;?;inland;Snowy
29.0;68;9.5;?;overcast;?;?;Spring;?;coastal;Rainy
?;67;?;?;overcast;?;?;Spring;?;mountain;?
33.0;87;11.0;?;partly cloudy;1025.58;9;?;?;mountain;?
44.0;?;6.0;16.0;?;1013.76;?;Spring;9.0;inland;Sunny
2.0;89;19.5;81.0;?;983.93;2;Winter;?;inland;Snowy
26.0;?;8.5;61.0;?;?;2;Spring;?;mountain;Rainy
?;?;5.0;?;overcast;1009.4;?;?;7.5;mountain;Cloudy
?;?;2.0;?;partly cloudy;?;0;?;?;mountain;Snowy
43.0;?;4.0;?;partly cloudy;995.64;11;?;?;inland;?
23.0;73;0.5;?;?;?;?;?;?;?;?
14.0;?;?;?;overcast;1009.09;1;Spring;?;inland;Rainy
?;60;?;48.0;?;?;1;?;6.5;mountain;?
41.0;46;?;17.0;?;1029.29;11;Summer;9.5;?;Sunny
2.0;60;3.0;70.0;overcast;?;?;Winter;2.0;mountain;?
?;72;9.5;51.0;overcast;?;?;Winter;2.0;inland;Snowy
?;?;7.5;68.0;partly cloudy;994.22;2;Autumn;2.5;mountain;Rainy
30.0;85;19.5;88.0;overcast;991.51;1;Winter;1.5;mountain;?
?;?;?;?;partly cloudy;1014.05;7;?;6.5;mountain;Cloudy
?;?;2.5;?;clear;1026.61;?;?;?;coastal;?
?;100;?;91.0;?;1017.22;?;?;?;?;Sunny
?;?;15.0;30.0;?;863.76;13;?;6.0;?;Sunny
?;75;7.0;11.0;partly cloudy;1009.42;4;?;8.5;inland;Cloudy
?;78;11.0;49.0;partly cloudy;1015.31;?;?;8.0;coastal;?
27.0;?;25.5;104.0;?;?;5;Autumn;4.0;inland;?
25.0;?;?;22.0;?;1010.7;2;Winter;8.0;?;Cloudy
33.0;66;8.5;17.0;partly cloudy;1007.14;4;Summer;6.0;mountain;?
35.0;47;?;0.0;partly cloudy;?;?;Winter;?;coastal;Sunny
?;50;?;0.0;?;?;?;Winter;?;?;?
?;?;?;17.0;clear;1013.88;?;Summer;8.5;inland;Sunny
20.0;?;3.0;10.0;clear;1019.81;?;Autumn;9.5;?;Sunny
10.0;77;?;26.0;?;853.9;9;?;11.5;?;Rainy
-6.0;95;3.5;?;overcast;990.75;?;Winter;1.0;?;?
37.0;?;7.5;6.0;partly cloudy;?;8;Autumn;5.5;mountain;?
?;35;?;2.0;partly cloudy;?;?;Autumn;?;?;Sunny
?;?;2.0;?;partly cloudy;1012.12;3;?;?;mountain;Cloudy
37.0;48;?;?;?;?;?;?;8.5;mountain;Sunny
?;?;?;93.0;overcast;987.55;1;Winter;?;mountain;?
?;89;?;?;?;995.3;3;Winter;3.5;mountain;Rainy
21.0;?;9.5;82.0;partly cloudy;995.72;2;Autumn;?;coastal;Rainy
26.0;70;?;48.0;?;?;?;?;8.5;?;Cloudy
?;?;17.5;60.0;partly cloudy;?;?;?;5.0;?;Rainy
?;?;?;79.0;overcast;?;?;Winter;?;?;?
15.0;?;14.0;86.0;overcast;?;1;Winter;?;inland;?
?;?;6.0;?;overcast;?;?;Summer;?;?;Cloudy
?;?;?;23.0;partly cloudy;1004.22;?;Spring;8.0;mountain;Cloudy
25.0;54;7.0;47.0;partly cloudy;?;?;?;7.0;?;?
25.0;?;10.0;?;clear;?;5;?;6.5;coastal;Sunny
?;?;1.0;?;clear;1015.74;?;?;?;mountain;Sunny
23.0;86;?;85.0;?;1013.54;?;Spring;?;mountain;?
26.0;53;0.5;45.0;?;1003.05;2;?;7.0;mountain;Cloudy
?;78;?;58.0;overcast;987.61;0;Winter;?;mountain;Snowy
?;65;6.0;3.0;clear;1027.54;7;?;5.5;mountain;Sunny
?;50;3.0;?;clear;1019.94;?;Summer;7.5;?;Sunny
40.0;?;1.0;88.0;?;?;?;Summer;7.5;?;Sunny
9.0;32;4.0;?;overcast;809.99;?;Autumn;?;coastal;Cloudy
36.0;87;?;?;?;1016.0;2;?;?;?;?
17.0;?;2.0;?;partly cloudy;1017.61;2;Spring;6.0;coastal;Cloudy
20.0;83;11.0;70.0;?;?;1;?;4.5;inland;Rainy
?;60;?;?;?;997.36;?;Winter;2.0;?;Snowy
?;?;?;?;?;989.46;5;Winter;4.5;inland;?
-10.0;?;?;?;overcast;984.16;1;Winter;3.5;?;Snowy
10.0;?;7.5;94.0;cloudy;?;?;?;8.5;inland;Snowy
63.0;96;?;?;clear;1014.43;9;Summer;12.0;?;?
-5.0;81;?;66.0;partly cloudy;984.81;1;Winter;?;inland;Snowy
?;?;?;84.0;partly cloudy;?;?;?;2.5;mountain;Rainy
32.0;?;14.5;93.0;partly cloudy;?;?;?;?;?;Rainy
16.0;53;?;?;cloudy;999.71;2;?;13.0;coastal;?
19.0;?;?;74.0;overcast;1014.88;3;Spring;2.5;?;?
?;73;?;?;?;?;0;?;1.5;?;?
?;62;8.0;13.0;clear;?;8;?;?;?;?
?;?;12.0;?;?;939.18;14;Summer;?;?;Snowy
12.0;?;7.0;79.0;?;939.13;?;?;?;?;?
18.0;?;?;11.0;partly cloudy;1007.98;3;Autumn;7.5;coastal;Cloudy
-6.0;87;?;96.0;?;980.75;?;Winter;1.5;mountain;Snowy
37.0;?;8.5;?;clear;1026.5;?;?;6.5;?;Sunny
21.0;54;?;17.0;?;1026.15;?;Summer;8.0;?;?
11.0;?;10.0;?;?;985.63;?;?;11.5;?;Snowy
?;58;15.0;46.0;?;?;4;Autumn;5.5;?;Cloudy
35.0;57;6.0;?;?;?;10;Autumn;?;inland;Sunny
14.0;68;14.5;34.0;partly cloudy;1017.47;2;Autumn;7.0;?;Cloudy
4.0;?;?;?;?;993.02;1;?;1.0;mountain;Snowy
23.0;67;15.0;47.0;partly cloudy;1017.26;3;Winter;?;mountain;?
?;61;?;13.0;?;1019.43;1;Autumn;5.0;?;Cloudy
33.0;77;?;65.0;partly cloudy;?;1;Autumn;?;?;Rainy
27.0;85;11.5;?;overcast;1004.88;0;Autumn;4.5;coastal;?
21.0;50;?;?;?;1011.39;?;Summer;?;?;?
24.0;78;17.5;?;?;1004.19;?;Spring;?;?;?
?;49;1.0;54.0;?;?;3;Autumn;17.0;?;?
?;?;1.5;34.0;?;?;?;Winter;8.5;coastal;Cloudy
?;54;?;?;?;1008.44;2;Autumn;7.0;mountain;Cloudy
?;?;?;?;clear;?;?;Spring;?;inland;Sunny
?;?;7.5;15.0;partly cloudy;?;5;?;8.5;coastal;Sunny
25.0;64;12.5;43.0;?;1014.07;3;Summer;8.5;?;Cloudy
2.0;95;5.0;80.0;overcast;987.9;1;Winter;?;?;Snowy
?;69;?;7.0;partly cloudy;1011.66;?;?;6.5;coastal;Sunny
?;?;18.0;?;?;991.06;0;Winter;1.5;?;?
20.0;57;?;5.0;partly cloudy;?;5;Winter;?;coastal;Sunny
34.0;?;13.0;84.0;?;1075.26;10;Winter;19.5;inland;Sunny
38.0;26;8.0;12.0;partly cloudy;?;7;?;?;?;Sunny
?;90;?;59.0;overcast;990.68;?;?;?;?;Snowy
?;72;13.0;?;?;985.39;0;Winter;4.5;?;Snowy
?;?;?;?;?;992.77;0;?;5.0;?;?
10.0;80;16.5;?;?;?;?;?;3.5;?;?
-10.0;?;10.5;48.0;cloudy;?;?;Summer;4.0;?;Snowy
?;?;13.5;89.0;?;?;0;?;?;inland;?
-9.0;?;?;70.0;?;995.26;0;?;?;mountain;?
61.0;?;6.5;90.0;clear;?;13;Spring;?;coastal;Sunny
25.0;?;9.0;5.0;clear;1017.9;?;Winter;9.0;inland;Sunny
22.0;84;?;62.0;overcast;1009.7;1;Spring;3.0;coastal;Rainy
?;65;7.5;92.0;partly cloudy;1000.24;0;Autumn;4.0;inland;Rainy
14.0;81;6.5;?;overcast;1010.85;0;Spring;2.0;?;?
?;?;1.0;?;?;982.92;0;Winter;?;?;Snowy
32.0;96;13.0;?;clear;1012.08;?;?;7.5;?;?
20.0;20;?;15.0;clear;1022.42;7;Summer;?;inland;Sunny
26.0;33;5.5;?;clear;?;7;Spring;6.0;coastal;Sunny
?;?;0.5;?;overcast;989.7;?;Winter;?;inland;?
23.0;74;?;?;overcast;?;0;Autumn;1.5;?;?
36.0;64;?;6.0;?;?;6;?;8.0;?;Sunny
43.0;51;6.5;0.0;partly cloudy;1028.33;11;Winter;10.0;inland;Sunny
31.0;?;?;9.0;clear;1026.9;5;?;8.0;?;Sunny
?;?;4.5;?;clear;?;9;Autumn;10.0;inland;Sunny
?;?;3.5;22.0;partly cloudy;?;3;Spring;7.0;inland;?
-8.0;82;6.5;53.0;overcast;987.08;?;Winter;2.5;inland;Snowy
10.0;?;14.0;18.0;overcast;1011.96;1;Spring;8.5;coastal;?
?;76;4.0;?;clear;1023.19;?;Autumn;9.5;coastal;?
?;?;10.0;23.0;cloudy;1050.64;5;Summer;7.5;mountain;Sunny
28.0;34;?;17.0;partly cloudy;1027.62;8;?;?;?;?
63.0;?;7.0;82.0;overcast;1019.46;?;Summer;?;?;?
31.0;?;14.5;?;overcast;?;1;Spring;?;?;Cloudy
?;?;11.0;?;?;?;2;Winter;4.0;inland;Rainy
-10.0;92;?;88.0;?;997.89;1;?;?;?;?
?;60;?;?;partly cloudy;?;1;Summer;?;coastal;Cloudy
4.0;72;15.5;85.0;?;987.58;0;Winter;?;?;Snowy
?;98;1.0;?;overcast;987.4;?;Winter;2.5;inland;Snowy
?;85;?;107.0;clear;?;?;?;?;?;?
?;65;3.0;14.0;partly cloudy;1001.05;?;Winter;8.0;mountain;Cloudy
20.0;74;?;89.0;?;1022.14;?;?;?;?;Sunny
30.0;73;6.0;?;overcast;991.57;?;?;?;?;Rainy
-2.0;74;18.5;?;overcast;980.67;1;Winter;?;?;?
?;49;3.0;57.0;cloudy;?;3;Winter;12.5;?;Snowy
