?;?;?;57.0;overcast;1017.01;2;Spring;2.5;inland;?
-6.0;76;?;78.0;?;982.59;1;Winter;3.5;mountain;Snowy
?;54;?;27.0;overcast;?;1;Autumn;5.0;?;Cloudy
10.0;52;8.5;?;?;?;3;?;5.5;mountain;?
29.0;38;6.0;2.0;?;?;8;Summer;9.0;?;?
33.0;?;9.5;57.0;?;991.05;3;?;2.0;inland;Rainy
0.0;?;6.0;?;overcast;?;1;Winter;?;mountain;Snowy
-10.0;81;2.0;98.0;overcast;998.06;1;Winter;?;mountain;?
?;37;?;?;?;?;10;?;6.5;mountain;Sunny
27.0;?;10.5;72.0;overcast;1004.11;?;Spring;4.0;?;Rainy
?;74;14.0;86.0;partly cloudy;?;3;Autumn;?;?;?
?;72;15.0;80.0;?;1069.42;0;Summer;?;coastal;Cloudy
2.0;?;0.0;?;overcast;985.58;1;Winter;?;?;?
21.0;27;?;5.0;clear;1011.02;10;Summer;?;?;?
-5.0;93;18.0;60.0;?;988.73;0;Winter;4.5;mountain;Snowy
25.0;24;9.5;91.0;overcast;834.02;13;?;3.5;inland;Snowy
?;79;?;?;partly cloudy;1000.48;3;Spring;3.5;coastal;Rainy
34.0;38;5.0;13.0;clear;1021.71;10;Winter;7.0;?;Sunny
-17.0;31;8.5;26.0;?;1003.68;1;?;19.0;inland;Cloudy
?;?;5.5;1.0;partly cloudy;1029.75;?;?;9.5;mountain;?
?;95;32.5;108.0;partly cloudy;1006.46;14;Summer;?;mountain;?
-3.0;68;?;60.0;overcast;?;1;?;?;mountain;Snowy
31.0;56;1.5;15.0;partly cloudy;?;?;Spring;7.5;?;Cloudy
40.0;34;?;?;overcast;1152.3;?;Spring;5.5;coastal;Rainy
-8.0;77;14.5;?;?;986.36;?;?;2.5;?;Snowy
11.0;?;18.0;?;overcast;?;?;?;3.5;?;Rainy
23.0;36;?;11.0;partly cloudy;?;?;Autumn;8.0;?;?
?;54;3.0;20.0;partly cloudy;1015.07;4;Autumn;7.0;coastal;?
33.0;?;6.5;19.0;partly cloudy;?;6;Summer;7.5;inland;Sunny
-5.0;?;1.5;89.0;?;?;1;?;4.0;inland;?
13.0;99;18.0;91.0;overcast;999.72;?;Summer;5.0;?;Rainy
25.0;98;?;61.0;?;1015.99;0;?;?;?;Rainy
29.0;?;12.5;41.0;overcast;1006.49;2;Autumn;7.0;inland;Cloudy
28.0;32;6.5;2.0;?;1029.69;8;Spring;9.0;?;Sunny
?;52;8.0;15.0;overcast;1013.38;4;Summer;?;inland;Cloudy
20.0;36;3.0;?;?;1015.31;10;Spring;?;?;Sunny
?;62;?;?;partly cloudy;?;?;Spring;5.0;inland;?
22.0;96;?;?;partly cloudy;1004.06;?;?;?;coastal;Cloudy
32.0;21;?;?;clear;1025.15;?;Summer;7.5;mountain;Sunny
-8.0;60;10.0;96.0;overcast;999.01;?;Winter;4.0;?;Snowy
-4.0;?;6.0;63.0;?;988.58;0;Winter;4.5;inland;Snowy
26.0;?;18.0;57.0;?;1012.66;1;Summer;?;coastal;Rainy
17.0;96;8.0;87.0;overcast;1015.92;3;Winter;2.5;inland;?
?;90;7.5;?;overcast;?;0;Winter;4.5;?;Snowy
0.0;?;4.5;105.0;overcast;?;12;Winter;2.5;inland;Snowy
-7.0;89;26.5;?;partly cloudy;983.6;?;Winter;1.5;mountain;?
-1.0;84;12.5;?;overcast;997.24;1;?;?;inland;?
32.0;72;2.5;?;partly cloudy;1012.95;1;Spring;7.5;coastal;?
24.0;84;16.5;65.0;overcast;1007.0;?;Summer;4.5;mountain;Rainy
19.0;?;5.0;59.0;overcast;995.38;2;?;3.0;inland;Rainy
?;87;20.0;55.0;?;1006.76;?;Spring;3.5;?;Rainy
0.0;78;4.5;70.0;partly cloudy;989.99;1;Winter;4.0;mountain;Snowy
38.0;39;9.0;10.0;clear;1018.1;10;Summer;7.0;coastal;?
?;108;?;?;?;989.62;4;Winter;0.5;inland;?
