16.0;69;7.5;57.0;overcast;1017.01;?;Spring;2.5;inland;Rainy
-6.0;?;9.5;78.0;overcast;982.59;1;Winter;3.5;mountain;Snowy
26.0;54;10.0;27.0;overcast;1002.89;1;Autumn;5.0;coastal;Cloudy
10.0;52;8.5;32.0;partly cloudy;1003.38;3;Autumn;5.5;mountain;Cloudy
29.0;38;6.0;2.0;clear;1011.18;8;Summer;9.0;coastal;?
33.0;79;9.5;57.0;overcast;991.05;3;Winter;2.0;inland;Rainy
0.0;?;6.0;95.0;overcast;982.15;1;Winter;2.0;mountain;Snowy
-10.0;81;2.0;98.0;overcast;998.06;1;Winter;3.0;mountain;Snowy
27.0;37;6.5;4.0;clear;1014.6;10;Winter;6.5;mountain;Sunny
27.0;83;10.5;72.0;overcast;1004.11;1;Spring;4.0;mountain;Rainy
15.0;74;14.0;?;partly cloudy;1017.49;?;Autumn;4.0;mountain;Rainy
-18.0;?;15.0;80.0;cloudy;1069.42;0;Summer;1.5;coastal;Cloudy
2.0;89;0.0;80.0;overcast;985.58;1;Winter;?;mountain;Snowy
21.0;27;3.0;5.0;clear;1011.02;10;Summer;7.5;coastal;Sunny
-5.0;?;18.0;60.0;overcast;988.73;0;Winter;4.5;mountain;Snowy
?;24;9.5;91.0;overcast;834.02;13;Winter;3.5;inland;Snowy
14.0;79;14.0;99.0;partly cloudy;1000.48;3;Spring;3.5;coastal;Rainy
34.0;38;5.0;13.0;clear;?;10;Winter;7.0;coastal;Sunny
-17.0;31;8.5;26.0;partly cloudy;1003.68;1;Winter;19.0;inland;Cloudy
25.0;58;5.5;1.0;partly cloudy;1029.75;7;Summer;9.5;mountain;Sunny
31.0;95;32.5;108.0;partly cloudy;1006.46;14;Summer;4.0;mountain;Cloudy
-3.0;68;10.5;60.0;overcast;980.49;1;Winter;4.5;mountain;Snowy
31.0;56;1.5;15.0;partly cloudy;1007.09;2;Spring;?;inland;Cloudy
40.0;34;6.5;88.0;overcast;1152.3;3;Spring;5.5;coastal;Rainy
-8.0;77;14.5;56.0;partly cloudy;?;0;Winter;2.5;mountain;Snowy
11.0;99;18.0;77.0;overcast;1008.76;2;Summer;3.5;inland;Rainy
23.0;36;7.5;11.0;partly cloudy;1026.31;5;?;8.0;inland;Sunny
13.0;54;3.0;20.0;partly cloudy;1015.07;4;Autumn;7.0;coastal;Cloudy
33.0;61;?;19.0;?;1029.49;6;Summer;7.5;inland;Sunny
-5.0;89;1.5;89.0;overcast;986.05;1;Winter;4.0;inland;Snowy
13.0;99;?;91.0;overcast;999.72;3;Summer;5.0;mountain;Rainy
25.0;98;15.5;61.0;overcast;1015.99;0;?;4.5;mountain;Rainy
29.0;51;12.5;41.0;overcast;1006.49;2;Autumn;7.0;inland;Cloudy
28.0;32;6.5;2.0;clear;1029.69;8;Spring;9.0;mountain;Sunny
23.0;52;8.0;15.0;overcast;1013.38;4;Summer;8.0;inland;Cloudy
20.0;36;3.0;6.0;clear;1015.31;10;Spring;7.5;coastal;Sunny
?;62;7.5;74.0;partly cloudy;1009.72;3;Spring;5.0;inland;Rainy
?;96;27.5;95.0;partly cloudy;1004.06;9;Summer;2.5;coastal;Cloudy
32.0;21;3.5;3.0;?;1025.15;8;Summer;7.5;mountain;Sunny
-8.0;60;10.0;96.0;overcast;999.01;0;Winter;4.0;inland;Snowy
-4.0;92;6.0;63.0;overcast;988.58;0;Winter;4.5;inland;Snowy
26.0;91;18.0;57.0;overcast;1012.66;1;Summer;4.5;coastal;Rainy
17.0;96;8.0;87.0;overcast;1015.92;?;Winter;2.5;inland;Rainy
-8.0;90;7.5;56.0;overcast;999.04;0;Winter;4.5;inland;Snowy
0.0;87;4.5;105.0;overcast;994.28;?;Winter;2.5;inland;Snowy
-7.0;89;26.5;?;partly cloudy;983.6;4;Winter;1.5;mountain;Snowy
-1.0;84;12.5;74.0;overcast;997.24;1;Winter;4.0;inland;Snowy
32.0;72;2.5;?;partly cloudy;1012.95;1;Spring;7.5;coastal;Cloudy
24.0;84;16.5;65.0;overcast;1007.0;0;Summer;4.5;mountain;Rainy
19.0;77;5.0;59.0;overcast;995.38;2;Summer;3.0;inland;Rainy
28.0;87;20.0;55.0;overcast;1006.76;3;Spring;3.5;inland;Rainy
0.0;78;4.5;70.0;partly cloudy;989.99;1;Winter;4.0;mountain;Snowy
38.0;39;9.0;10.0;clear;1018.1;10;Summer;7.0;?;Sunny
0.0;108;36.5;108.0;partly cloudy;989.62;4;Winter;0.5;?;Snowy
-5.0;73;19.5;60.0;overcast;991.6;1;Winter;3.0;mountain;Snowy
38.0;37;5.0;2.0;partly cloudy;1026.16;8;Summer;7.0;?;Sunny
31.0;68;12.5;46.0;partly cloudy;1003.94;2;Spring;8.5;inland;Cloudy
26.0;43;2.5;14.0;clear;1024.0;9;Spring;6.0;coastal;Sunny
30.0;70;18.0;96.0;?;1000.41;0;Winter;3.5;inland;Rainy
19.0;82;2.0;?;partly cloudy;1006.7;5;Autumn;?;coastal;Cloudy
41.0;108;16.5;72.0;overcast;998.91;9;Spring;2.0;inland;Rainy
24.0;73;14.0;38.0;partly cloudy;1017.76;2;Spring;7.5;coastal;Cloudy
