?;?;?;?;?;1017.01;2;?;2.5;inland;Rainy
?;?;9.5;78.0;?;?;?;?;?;?;?
?;54;?;?;?;1002.89;1;Autumn;5.0;?;Cloudy
10.0;?;?;32.0;?;?;3;?;5.5;mountain;Cloudy
29.0;38;6.0;2.0;?;1011.18;8;?;9.0;coastal;?
?;?;9.5;57.0;overcast;?;3;Winter;2.0;?;?
?;88;?;?;?;982.15;1;Winter;?;mountain;Snowy
-10.0;81;2.0;?;overcast;998.06;?;Winter;?;?;Snowy
27.0;37;6.5;?;?;1014.6;10;Winter;6.5;?;Sunny
27.0;83;10.5;72.0;?;?;1;?;?;?;Rainy
15.0;74;?;86.0;partly cloudy;?;3;?;4.0;?;?
-18.0;?;?;?;?;1069.42;?;?;?;?;?
?;89;?;?;overcast;?;1;?;?;?;Snowy
?;27;3.0;?;?;1011.02;?;?;?;?;?
?;93;?;60.0;?;?;?;Winter;?;mountain;?
?;24;9.5;91.0;overcast;834.02;?;Winter;?;inland;Snowy
14.0;?;?;99.0;partly cloudy;1000.48;3;?;?;?;Rainy
34.0;?;5.0;?;clear;1021.71;?;?;7.0;coastal;?
-17.0;?;8.5;?;partly cloudy;1003.68;1;Winter;?;?;Cloudy
?;?;?;1.0;partly cloudy;?;?;Summer;9.5;?;?
31.0;?;?;108.0;partly cloudy;?;14;Summer;4.0;mountain;Cloudy
?;?;?;?;?;980.49;1;?;4.5;?;Snowy
31.0;56;?;15.0;?;1007.09;2;Spring;?;inland;?
?;34;?;88.0;overcast;?;?;?;?;?;?
?;?;14.5;56.0;?;986.36;0;Winter;?;?;?
?;?;?;?;?;?;2;Summer;3.5;inland;Rainy
23.0;36;?;?;partly cloudy;?;?;?;8.0;inland;?
?;54;3.0;20.0;?;1015.07;4;Autumn;?;?;Cloudy
33.0;61;?;?;partly cloudy;1029.49;6;?;?;?;Sunny
?;89;?;?;overcast;986.05;?;?;?;?;Snowy
13.0;?;?;91.0;?;?;3;?;?;?;?
25.0;?;?;?;?;?;0;?;4.5;mountain;?
?;?;?;41.0;?;?;2;?;7.0;inland;?
?;?;?;2.0;clear;?;?;Spring;?;?;Sunny
23.0;52;?;15.0;?;1013.38;?;?;8.0;?;?
?;36;3.0;?;?;?;?;?;?;?;Sunny
16.0;62;?;?;partly cloudy;?;?;?;5.0;inland;Rainy
?;?;27.5;95.0;partly cloudy;1004.06;?;?;?;?;?
?;21;?;?;?;?;?;Summer;?;mountain;?
?;?;?;?;overcast;?;0;?;4.0;inland;?
-4.0;?;6.0;63.0;?;988.58;0;Winter;4.5;?;Snowy
26.0;91;?;?;?;1012.66;?;Summer;?;?;Rainy
?;?;?;87.0;?;1015.92;3;?;2.5;?;?
?;90;7.5;?;overcast;999.04;?;?;4.5;?;Snowy
0.0;87;?;105.0;?;?;12;?;2.5;?;?
-7.0;?;?;90.0;partly cloudy;?;?;?;?;mountain;Snowy
-1.0;?;?;74.0;?;?;1;?;4.0;?;Snowy
32.0;72;?;?;partly cloudy;?;1;Spring;?;?;Cloudy
?;?;?;65.0;?;1007.0;0;?;?;?;?
19.0;?;?;59.0;?;995.38;?;Summer;3.0;inland;?
?;87;?;?;?;?;?;Spring;?;?;?
0.0;?;4.5;?;partly cloudy;?;1;?;?;?;?
38.0;?;?;?;?;1018.1;?;?;7.0;?;Sunny
?;?;36.5;?;partly cloudy;?;?;Winter;0.5;?;Snowy
-5.0;73;?;?;?;?;1;?;3.0;mountain;?
?;?;5.0;2.0;partly cloudy;1026.16;8;Summer;?;?;Sunny
31.0;?;12.5;?;?;?;2;Spring;?;?;Cloudy
26.0;?;?;?;?;?;?;Spring;?;coastal;?
30.0;70;18.0;?;overcast;1000.41;?;?;3.5;inland;Rainy
?;?;?;106.0;partly cloudy;1006.7;5;Autumn;5.5;coastal;?
?;?;?;72.0;?;?;?;Spring;2.0;inland;Rainy
24.0;?;?;38.0;partly cloudy;?;2;Spring;7.5;coastal;?
-6.0;80;1.5;74.0;overcast;999.42;13;?;4.5;?;?
?;48;5.0;?;?;936.13;7;Summer;9.0;?;Snowy
29.0;68;9.5;87.0;?;?;2;Spring;1.0;?;Rainy
?;67;6.0;?;overcast;?;11;Spring;?;?;Cloudy
33.0;?;?;98.0;partly cloudy;1025.58;?;?;10.5;mountain;?
44.0;28;6.0;16.0;partly cloudy;1013.76;10;Spring;9.0;inland;Sunny
2.0;89;?;?;overcast;983.93;?;?;1.5;inland;Snowy
26.0;?;?;?;partly cloudy;?;?;Spring;2.0;mountain;?
?;50;5.0;13.0;?;?;1;Spring;7.5;mountain;Cloudy
-7.0;94;?;?;partly cloudy;982.84;?;Winter;?;mountain;?
?;30;?;97.0;?;995.64;?;Summer;?;inland;Snowy
?;?;0.5;?;overcast;1005.87;2;Summer;7.0;?;?
14.0;?;5.5;84.0;overcast;?;1;Spring;?;inland;?
16.0;60;?;?;partly cloudy;1002.12;1;Autumn;6.5;mountain;Cloudy
?;?;4.0;?;?;?;?;?;?;?;?
2.0;60;?;?;overcast;?;0;Winter;2.0;?;?
?;72;?;51.0;overcast;?;1;?;2.0;?;?
33.0;83;?;68.0;?;994.22;?;Autumn;?;mountain;Rainy
30.0;?;?;?;overcast;?;1;Winter;?;mountain;Rainy
44.0;73;23.0;?;?;?;?;Autumn;?;mountain;?
40.0;35;?;1.0;clear;?;5;?;?;coastal;?
?;100;?;91.0;?;1017.22;?;?;7.5;mountain;?
-18.0;22;?;30.0;overcast;863.76;13;?;?;mountain;?
?;?;?;?;partly cloudy;1009.42;4;Winter;8.5;?;Cloudy
30.0;78;11.0;?;?;1015.31;1;?;8.0;coastal;?
?;?;25.5;104.0;partly cloudy;1018.51;?;Autumn;4.0;inland;Cloudy
25.0;?;?;?;overcast;?;?;Winter;8.0;mountain;?
33.0;?;8.5;17.0;?;?;?;Summer;?;?;Cloudy
35.0;?;1.0;0.0;?;?;?;?;8.0;?;?
?;50;2.5;0.0;partly cloudy;1011.42;8;?;?;inland;Sunny
36.0;?;?;?;?;?;9;?;8.5;?;Sunny
?;48;3.0;10.0;clear;1019.81;?;Autumn;?;?;?
10.0;77;4.0;?;?;?;?;?;11.5;coastal;Rainy
-6.0;?;?;82.0;?;?;?;Winter;?;?;?
37.0;?;?;6.0;partly cloudy;1014.41;?;Autumn;5.5;?;?
?;35;?;?;?;1028.81;8;Autumn;?;?;Sunny
23.0;59;2.0;?;partly cloudy;?;?;Winter;?;mountain;?
37.0;48;?;?;?;1015.92;6;Autumn;?;?;Sunny
-5.0;?;17.0;93.0;?;987.55;?;Winter;?;mountain;?
?;89;12.5;69.0;?;?;3;?;3.5;?;?
?;?;9.5;?;partly cloudy;995.72;2;Autumn;4.5;coastal;Rainy
26.0;70;13.5;?;overcast;?;3;Autumn;8.5;?;?
?;61;17.5;?;partly cloudy;1003.05;?;Summer;?;?;Rainy
-7.0;70;?;79.0;?;998.55;1;Winter;2.5;?;Snowy
15.0;?;?;86.0;overcast;991.27;?;?;2.0;inland;Rainy
?;50;6.0;?;overcast;?;?;Summer;8.0;?;Cloudy
21.0;75;5.5;23.0;?;1004.22;2;Spring;?;mountain;?
?;54;?;?;partly cloudy;1011.13;?;?;7.0;?;?
?;?;?;?;?;?;5;Winter;?;coastal;Sunny
32.0;34;1.0;12.0;?;1015.74;7;?;8.0;?;Sunny
?;86;?;85.0;partly cloudy;1013.54;?;Spring;2.5;?;Rainy
?;?;0.5;45.0;?;1003.05;?;Winter;7.0;?;?
0.0;?;?;?;overcast;?;0;Winter;?;?;?
33.0;65;6.0;?;?;?;7;?;5.5;?;?
22.0;50;?;14.0;?;?;?;?;?;coastal;?
?;?;1.0;88.0;clear;1021.63;?;Summer;7.5;?;?
?;32;?;?;overcast;?;?;?;?;?;Cloudy
36.0;?;16.0;?;clear;1016.0;?;Spring;?;?;Sunny
17.0;76;?;?;?;?;2;Spring;?;?;Cloudy
20.0;83;?;70.0;overcast;1003.02;?;Spring;?;inland;?
-6.0;60;?;?;partly cloudy;?;?;Winter;2.0;inland;Snowy
?;76;?;?;overcast;989.46;5;Winter;?;inland;?
-10.0;?;?;97.0;overcast;984.16;?;?;?;mountain;?
10.0;?;?;?;?;997.8;?;Summer;8.5;?;?
?;?;8.0;?;clear;?;9;Summer;?;?;?
?;81;?;66.0;?;?;?;?;?;?;?
22.0;?;?;84.0;?;994.51;3;Spring;2.5;?;?
32.0;?;14.5;?;?;?;1;?;?;?;Rainy
16.0;?;?;95.0;?;?;?;?;?;?;Snowy
19.0;?;6.5;74.0;?;?;?;?;?;?;Rainy
-5.0;?;14.5;?;?;999.76;0;?;?;inland;?
27.0;?;?;13.0;clear;1028.64;8;Spring;8.0;?;Sunny
42.0;?;?;44.0;?;?;?;?;?;?;?
?;?;7.0;79.0;partly cloudy;?;?;?;?;?;?
?;50;?;?;partly cloudy;1007.98;?;?;?;coastal;?
-6.0;?;?;96.0;?;980.75;?;?;1.5;?;?
?;36;8.5;?;?;1026.5;?;?;?;inland;Sunny
21.0;54;3.0;17.0;clear;?;7;?;?;mountain;Sunny
?;?;10.0;93.0;partly cloudy;985.63;5;Summer;?;?;?
?;?;15.0;?;overcast;1001.9;4;Autumn;?;mountain;?
?;?;?;19.0;clear;1010.53;10;?;?;?;?
14.0;?;?;?;?;?;2;Autumn;7.0;?;?
4.0;?;1.0;68.0;overcast;?;?;Winter;?;?;?
?;?;15.0;?;?;1017.26;3;?;?;?;Cloudy
17.0;?;?;13.0;overcast;1019.43;1;Autumn;5.0;?;Cloudy
?;77;12.0;?;?;?;?;?;?;?;?
27.0;?;11.5;63.0;?;?;?;Autumn;?;?;?
21.0;?;0.0;9.0;?;1011.39;?;Summer;?;?;?
24.0;?;17.5;75.0;?;1004.19;14;Spring;?;?;Cloudy
10.0;49;1.0;54.0;overcast;856.17;3;Autumn;17.0;mountain;Sunny
