riga;nome attributo;valore da imputare;valore imputato
68;MPG;20.0;14.0
256;Weight;1800.;?
106;Horsepower;100.0;?
343;MPG;35.0;25.0
376;Weight;2605.;?
105;Model;73;?
337;Cylinders;4;5
145;Model;74;?
59;Car;Peugeot 304;?
181;Horsepower;97.00;90.00
365;Car;Datsun 200SX;?
119;MPG;18.0;37.3
94;Origin;US;?
376;Displacement;112.0;?
213;Cylinders;4;?
257;Cylinders;8;6
401;Car;Chevrolet Camaro;?
140;Weight;2542.;?
353;Origin;Japan;?
127;Displacement;114.0;?
131;MPG;20.0;?
404;MPG;32.0;?
376;Origin;US;US
145;Weight;4699.;?
111;Horsepower;150.0;?
346;Displacement;135.0;?
300;Displacement;360.0;429.0
358;Origin;US;?
271;Car;Buick Regal Sport Coupe (turbo);?
336;Car;Mercedes-Benz 240d;?
181;Car;Datsun 710;Pontiac Phoenix
264;Car;Plymouth Volare;Plymouth Satellite
206;Car;Honda Civic;?
186;Horsepower;88.00;87.00
204;Weight;2164.;?
178;Car;Pontiac Astro;?
359;Model;81;?
337;Horsepower;67.00;?
122;Origin;Europe;?
32;Car;Ford F250;?
366;Weight;2635.;?
2;Model;70;70
341;Displacement;168.0;?
75;Origin;US;?
62;MPG;35.0;30.0
109;Cylinders;6;?
297;Car;Buick Estate Wagon (sw);?
9;Displacement;455.0;?
390;Displacement;107.0;?
315;Displacement;173.0;?
160;Cylinders;6;?
129;Model;73;?
51;Acceleration;12.0;?
39;Displacement;98.00;?
143;Displacement;225.0;?
20;Displacement;455.0;?
348;MPG;25.8;?
118;Origin;Japan;Japan
252;Model;78;?
37;MPG;28.0;0
354;MPG;32.3;9.0
72;Displacement;318.0;?
230;Cylinders;8;8
34;Cylinders;8;?
147;Displacement;302.0;?
121;Car;Mercury Capri v6;?
346;Car;Plymouth Reliant;?
111;Origin;US;US
359;Displacement;98.00;?
113;Origin;US;US
397;Model;82;73
50;Model;71;70
136;Car;Chevrolet Nova;?
287;Model;78;?
385;Car;Mazda GLC Custom l;?
117;Weight;2401.;?
280;MPG;23.8;?
10;Weight;3850.;?
381;Cylinders;4;?
170;Weight;3730.;?
278;Cylinders;4;5
144;Model;74;75
308;Horsepower;90.00;?
385;Origin;Japan;?
152;Horsepower;52.00;?
368;Model;81;?
151;MPG;26.0;32.0
273;Origin;US;?
120;Horsepower;85.00;96.00
107;Cylinders;6;5
211;Car;Volkswagen Rabbit;?
217;Cylinders;4;8
199;Origin;US;?
58;Displacement;116.0;?
398;Cylinders;6;3
25;Car;Datsun PL510;?
125;Acceleration;19.5;?
147;MPG;14.0;?
38;Model;71;70
130;MPG;24.0;0
47;Weight;4464.;?
395;MPG;25.0;18.0
18;Displacement;302.0;?
113;Horsepower;170.0;?
71;Origin;US;?
385;MPG;37.0;39.4
39;Model;71;70
49;Cylinders;8;?
244;Car;Ford Mustang II 2+2;?
279;Car;Plymouth Sapporo;?
295;Horsepower;138.0;?
365;Horsepower;100.0;?
29;Displacement;104.0;?
53;Displacement;258.0;232.0
218;Weight;2930.;?
83;Acceleration;14.0;?
334;MPG;43.4;19.0
313;Origin;US;?
262;Displacement;200.0;?
227;Displacement;122.0;?
334;Car;Volkswagen Dasher (diesel);?
23;Model;70;70
341;Horsepower;132.0;?
99;Horsepower;150.0;?
301;MPG;31.9;35.7
29;MPG;25.0;0
32;Model;70;70
257;Acceleration;15.5;?
241;Car;Volkswagen Rabbit Custom;Volkswagen Super Beetle
26;Acceleration;20.5;12.2
69;Car;Ford Pinto Runabout;?
294;Cylinders;8;8
278;Origin;Japan;?
106;Cylinders;6;6
59;Model;71;?
147;Car;Ford Gran Torino (sw);Mercury Marquis
384;Origin;Europe;?
322;Acceleration;18.1;?
400;Model;82;?
283;MPG;17.0;?
306;Cylinders;8;8
15;Cylinders;8;5
342;Acceleration;12.5;?
397;Origin;US;?
20;MPG;14.0;18.0
331;Model;80;?
15;Weight;3850.;?
179;MPG;24.0;41.5
372;Car;Buick Century;?
48;Weight;4154.;?
208;Acceleration;21.0;?
103;Cylinders;8;?
89;Displacement;97.00;?
344;Displacement;140.0;231.0
19;Displacement;400.0;390.0
344;Cylinders;4;?
5;MPG;17.0;18.0
108;Acceleration;16.5;?
89;Model;72;?
340;Horsepower;62.00;46.00
123;Car;Chevrolet Monte Carlo S;?
388;Acceleration;17.3;?
384;MPG;36.0;0
391;Model;82;?
203;Displacement;85.00;?
132;Car;Oldsmobile Omega;?
18;Cylinders;8;?
