riga;nome attributo;valore da imputare;valore imputato
2254;FilmID;tt5706876;?
2529;Rating;7.6;?
2402;Film;Paris;?
1767;Actor;James Le Gros;James Le Gros
3160;ActorID;nm0200122;?
3960;Votes;175849;?
3287;FilmID;tt0084726;?
1104;ActorID;nm0792003;nm0792003
1949;Actor;Robert Shaw;?
3211;Actor;Jon Oigarden;Jon Oigarden
3057;Year;1999;?
3715;FilmID;tt0242527;?
3974;ActorID;nm0001812;nm0001812
3509;Votes;48887;?
3694;Actor;Dorothy Lamour;?
1422;FilmID;tt6984258;?
2253;FilmID;tt1592876;?
3663;ActorID;nm0733196;?
2826;FilmID;tt3863632;?
2775;ActorID;nm2306701;?
429;Actor;Peter Krause;?
2827;Actor;Bruno Ganz;Bruno Ganz
1409;ActorID;nm0005441;nm0005441
247;Votes;26009;26009
206;Actor;Glenn Morshower;Glenn Morshower
1860;ActorID;nm0000381;?
334;Film;Another Evil;?
3473;Actor;Dominique Swain;?
1300;Rating;3.6;?
100;Actor;Monica Bellucci;?
1394;Film;Vault;Vault
2125;Actor;John Heffernan;?
2162;ActorID;nm1641117;?
264;Rating;6.4;?
1846;Rating;3.5;?
615;Year;2008;?
2201;FilmID;tt0090856;?
3974;Votes;372;?
2340;FilmID;tt2745684;?
2459;Film;The Cabinet of Dr. Caligari;?
2576;Votes;423;?
118;FilmID;tt2088962;?
1738;FilmID;tt0360016;?
323;Year;1998;2018
510;Votes;58198;?
2796;Votes;3515;3515
3520;ActorID;nm0001469;?
1541;Actor;Patrick Fischler;?
3702;Rating;5.2;?
750;Film;The Rainbow;?
3505;Votes;125;?
1863;Votes;425;?
1022;Votes;33185;33185
1900;Actor;Jennifer Lopez;Jennifer Lopez
1769;ActorID;nm0001308;?
360;Film;Chandler;Chandler
1601;Actor;Rami Malek;?
3632;Votes;25855;?
659;Votes;33198;?
1382;Actor;Carla Gugino;?
1363;Votes;105932;?
2877;Votes;585;?
3597;Year;2016;2016
1900;Votes;85900;?
365;Film;A Time to Kill;A Time to Kill
2057;Actor;Roddy McDowall;?
465;FilmID;tt0116046;?
2039;FilmID;tt0410626;?
2565;Film;Amy Foster;?
1307;FilmID;tt2282737;?
42;Film;El amante bilingue;?
1696;Actor;Harry Hamlin;?
3340;Year;2011;?
406;Year;2016;?
3038;Film;Down the Drain;?
3468;Actor;Gaspard Ulliel;Gaspard Ulliel
2903;Actor;Marley Shelton;Marley Shelton
3549;Year;1979;?
3423;Film;Sister;?
3116;Rating;6.1;?
468;Votes;148;?
1313;Votes;239;?
1169;Year;1973;?
1538;FilmID;tt7983894;?
3661;Votes;168;?
2881;Film;Babysitters Beware;?
123;Votes;30640;?
1168;ActorID;nm0001602;nm0001602
2904;FilmID;tt0167404;?
2781;FilmID;tt0269281;?
96;ActorID;nm0472891;nm0472891
3940;ActorID;nm0396924;nm0396924
1572;Film;Chopping Mall;?
1270;ActorID;nm0086553;?
3277;Votes;208;?
1785;Actor;Angela Lansbury;Angela Lansbury
1339;ActorID;nm0916406;nm0916406
2937;Year;2014;2014
84;Year;1999;?
3878;FilmID;tt0090217;?
3769;Rating;5.9;?
2655;ActorID;nm0344435;?
1126;Actor;Cobie Smulders;Cobie Smulders
920;Film;Hot Hot Hot;?
390;Actor;Jim Brown;?
3993;ActorID;nm1901842;?
2525;Film;Judge Dredd;Judge Dredd
422;FilmID;tt0368975;?
1868;Year;2009;?
3201;Votes;10310;?
3127;FilmID;tt0150915;?
3792;Votes;9913;?
3020;Actor;Sharon Lawrence;?
3654;Year;2019;?
2752;Actor;Amy Yasbeck;?
1313;ActorID;nm0000535;?
2743;ActorID;nm5941251;?
