riga;nome attributo;valore da imputare;valore imputato
366;Acceleration;18.3;?
243;Acceleration;18.2;?
244;Acceleration;15.8;?
245;Acceleration;17.0;?
332;Weight;2110.0;?
333;Weight;2085.0;?
50;Car;Dodge Monaco (sw);Chevrolet Monte Carlo
51;Car;Ford Country Squire (sw);Ford Mustang Boss 302
338;MPG;40.9;?
339;MPG;33.8;?
153;MPG;32.0;0.0
154;MPG;28.0;21.0
155;MPG;24.0;?
246;Car;Dodge Colt m/m;?
247;Car;Subaru DL;Volkswagen Rabbit
248;Car;Volkswagen Dasher;Plymouth Horizon
37;Cylinders;4;?
103;Car;Buick Electra 225 Custom;Chevrolet Monte Carlo
4;Acceleration;12.0;8.0
5;Acceleration;10.5;8.0
131;MPG;20.0;13.0
220;Car;Cadillac Seville;Chevrolet Monte Carlo
28;Acceleration;14.5;?
29;Acceleration;17.5;?
30;Acceleration;12.5;?
125;Displacement;68.0;?
126;Displacement;116.0;?
127;Displacement;114.0;?
248;Displacement;97.0;?
249;Displacement;146.0;?
40;Horsepower;48.0;?
41;Horsepower;100.0;?
42;Horsepower;105.0;?
313;Model;79;?
314;Model;79;?
206;Model;76;?
207;Model;76;?
208;Model;76;?
297;Displacement;350.0;?
84;Car;Volvo 145e (sw);Mercury Capri 2000
85;Car;Volkswagen 411 (sw);Volvo 144ea
73;Displacement;351.0;?
74;Displacement;304.0;?
61;Weight;1773.0;?
383;Origin;US;Europe
384;Origin;Europe;?
35;Car;Hi 1200D;Chevy C20
36;Car;Datsun PL510;Chevrolet Chevelle Concours (sw)
37;Car;Chevrolet Vega 2300;Ford Mustang II 2+2
194;Weight;2202.0;?
195;Weight;4215.0;?
196;Weight;4190.0;?
279;Displacement;156.0;?
406;MPG;31.0;?
48;Weight;4154.0;4341.0
150;Horsepower;67.0;?
151;Horsepower;78.0;?
66;Horsepower;80.0;?
203;Car;Chevrolet Chevette;Oldsmobile Omega
204;Car;Chevrolet Woody;Oldsmobile Omega
326;Origin;Japan;Japan
327;Origin;Japan;Japan
312;Cylinders;4;4
313;Cylinders;4;4
345;Displacement;107.0;?
67;MPG;23.0;27.0
217;Horsepower;88.0;?
242;Origin;US;US
243;Origin;Japan;US
244;Origin;US;Japan
48;Model;71;?
49;Model;71;?
289;Car;Mercury Zephyr 6;?
290;Car;Ford Fairmont 4;?
291;Car;AMC Concord DL 6;AMC Gremlin
222;MPG;13.0;36.0
281;Cylinders;4;?
282;Cylinders;5;3
283;Cylinders;6;6
2;Horsepower;165.0;190.0
3;Horsepower;150.0;?
374;Origin;US;?
375;Origin;US;?
376;Origin;US;Japan
272;Car;Ford Futura;?
273;Car;Dodge Magnum XE;?
350;Horsepower;84.0;?
173;Model;75;?
174;Model;75;?
311;Horsepower;65.0;?
312;Horsepower;69.0;?
282;Weight;2830.0;?
137;Horsepower;67.0;?
138;Horsepower;80.0;?
289;Displacement;200.0;?
290;Displacement;140.0;?
197;Origin;US;US
368;Acceleration;15.4;?
294;Horsepower;129.0;?
31;Origin;US;US
176;Origin;US;US
177;Origin;US;US
178;Origin;US;US
371;Model;81;?
380;Origin;US;Japan
381;Origin;US;Japan
382;Origin;US;Europe
317;Acceleration;14.7;?
318;Acceleration;18.8;?
351;Weight;1755.0;?
352;Weight;1875.0;?
80;Model;72;?
81;Model;72;?
151;Displacement;97.0;?
152;Displacement;76.0;?
153;Displacement;83.0;?
144;MPG;16.0;?
302;Displacement;86.0;?
75;Model;72;?
76;Model;72;?
127;Car;Audi 100LS;AMC Gremlin
345;Acceleration;17.0;?
137;Acceleration;19.0;?
96;Model;73;?
97;Model;73;?
339;Car;Subaru DL;?
340;Car;Volkswagen Rabbit;Renault 5 GTL
341;Car;Datsun 280-ZX;?
309;Horsepower;70.0;?
310;Horsepower;70.0;?
3;Weight;3436.0;3504.0
58;Origin;Europe;Europe
59;Origin;Europe;US
382;Displacement;140.0;?
383;Displacement;151.0;?
252;Horsepower;48.0;?
156;Weight;2246.0;?
157;Weight;2489.0;?
158;Weight;2391.0;?
209;MPG;18.5;10.0
210;MPG;17.5;14.0
211;MPG;29.5;14.0
217;Displacement;120.0;?
218;Displacement;156.0;?
313;Car;Buick Skylark Limited;Buick Skylark
314;Car;Chevrolet Citation;Pontiac Astro
315;Car;Oldsmobile Omega Brougham;?
283;Acceleration;13.6;?
284;Acceleration;15.7;?
285;Acceleration;15.8;?
185;Horsepower;95.0;?
102;MPG;13.0;10.0
221;Origin;US;US
39;Car;Ford Pinto;Dodge Colt
40;Car;Volkswagen Super Beetle 117;Volkswagen Rabbit Custom Diesel
48;Acceleration;13.5;8.5
49;Acceleration;13.0;8.5
333;Model;80;?
334;Model;80;?
89;Displacement;97.0;?
121;Horsepower;107.0;?
122;Horsepower;90.0;?
123;Horsepower;145.0;?
49;Horsepower;150.0;?
50;Horsepower;180.0;?
361;Origin;Europe;?
10;Origin;US;Japan
11;Origin;Europe;US
265;MPG;19.4;29.0
266;MPG;20.6;10.0
267;MPG;20.8;31.0
285;Car;Peugeot 604sl;?
286;Car;Volkswagen Scirocco;?
96;Origin;US;Japan
245;MPG;30.5;13.0
128;Acceleration;15.5;?
129;Acceleration;11.0;?
194;Car;Renault 12tl;Opel 1900
67;Origin;Europe;Japan
68;Origin;US;US
69;Origin;US;US
262;Displacement;200.0;?
263;Displacement;140.0;?
264;Displacement;225.0;?
372;Cylinders;6;?
200;Cylinders;6;?
87;Cylinders;4;?
88;Cylinders;4;?
52;Horsepower;175.0;?
53;Horsepower;110.0;?
164;Horsepower;170.0;?
165;Horsepower;145.0;?
166;Horsepower;150.0;?
185;Model;75;?
186;Model;75;?
231;Model;77;?
232;Model;77;?
90;Horsepower;97.0;?
91;Horsepower;80.0;?
92;Horsepower;88.0;?
104;Car;AMC Ambassador Brougham;Buick Century 350
105;Car;Plymouth Valiant;Pontiac Phoenix LJ
334;MPG;43.4;33.0
335;MPG;36.4;0.0
336;MPG;30.0;22.0
275;Weight;2560.0;?
276;Weight;2300.0;?
30;Horsepower;113.0;?
31;Horsepower;90.0;?
386;Horsepower;68.0;?
387;Horsepower;63.0;?
239;MPG;15.5;0.0
240;MPG;16.0;0.0
382;Car;Ford Fairmont Futura;?
300;Cylinders;8;?
301;Cylinders;4;?
244;Model;77;?
245;Model;77;?
274;Horsepower;68.0;?
275;Horsepower;95.0;?
276;Horsepower;97.0;?
46;Model;71;?
47;Model;71;?
358;Cylinders;4;4
90;Acceleration;14.5;?
91;Acceleration;15.0;?
92;Acceleration;16.5;?
81;Acceleration;14.0;?
82;Acceleration;16.0;8.0
200;Model;76;?
201;Model;76;?
350;Weight;2385.0;?
122;Model;73;?
123;Model;73;?
124;Model;73;?
283;Weight;3140.0;?
284;Weight;2795.0;?
285;Weight;3410.0;?
320;Displacement;86.0;?
321;Displacement;151.0;?
322;Displacement;140.0;?
351;Displacement;79.0;?
352;Displacement;86.0;?
353;Displacement;81.0;?
272;Origin;US;US
273;Origin;US;Japan
105;Weight;3121.0;?
225;Horsepower;80.0;?
226;Horsepower;58.0;?
170;Origin;US;US
171;Origin;US;Europe
99;Model;73;?
100;Model;73;?
384;MPG;36.0;25.0
210;Displacement;258.0;?
211;Displacement;97.0;?
353;Horsepower;60.0;?
354;Horsepower;67.0;?
94;Origin;US;US
95;Origin;US;Europe
85;MPG;22.0;?
86;MPG;21.0;?
87;MPG;26.0;?
184;Weight;3211.0;?
185;Weight;2694.0;?
19;Horsepower;150.0;?
20;Horsepower;225.0;190.0
21;Horsepower;95.0;?
368;Weight;2800.0;?
369;Weight;3160.0;?
370;Weight;2900.0;?
22;Weight;2833.0;2648.0
23;Weight;2774.0;2372.0
24;Weight;2587.0;2648.0
189;Cylinders;4;?
190;Cylinders;4;?
349;Horsepower;110.0;?
38;Origin;Japan;US
39;Origin;US;US
218;Weight;2930.0;?
219;Weight;3820.0;?
220;Weight;4380.0;?
357;Acceleration;16.0;?
358;Acceleration;14.9;?
359;Acceleration;16.2;?
34;Car;Dodge D200;Ford Mustang Boss 302
19;Cylinders;8;6
20;Cylinders;8;8
21;Cylinders;4;4
59;Car;Peugeot 304;Chevrolet Monte Carlo
60;Car;Fiat 124B;Fiat Strada Custom
240;Acceleration;14.5;?
241;Acceleration;14.5;?
242;Acceleration;16.0;?
69;Displacement;122.0;?
166;Car;Plymouth Grand Fury;Plymouth Volare Premier v8
401;Model;82;?
184;Acceleration;17.0;?
185;Acceleration;15.0;?
205;Model;76;?
147;MPG;14.0;0.0
148;MPG;14.0;12.0
284;Displacement;121.0;?
285;Displacement;163.0;?
256;Origin;Japan;US
329;Model;80;?
330;Model;80;?
51;Model;71;?
52;Model;71;?
342;Origin;Japan;US
106;Car;Chevrolet Nova Custom;Pontiac Firebird
107;Car;AMC Hornet;Chevrolet Monte Carlo
282;Origin;Europe;?
283;Origin;Europe;Japan
231;Horsepower;145.0;?
232;Horsepower;130.0;?
233;Horsepower;110.0;?
294;MPG;17.6;?
219;Cylinders;6;?
220;Cylinders;8;?
113;MPG;13.0;10.0
114;MPG;12.0;13.0
351;MPG;39.1;38.1
352;MPG;39.0;10.0
247;MPG;30.0;22.0
324;MPG;19.1;?
19;Displacement;400.0;198.0
20;Displacement;455.0;?
96;Weight;4042.0;?
97;Weight;3777.0;?
233;Acceleration;16.4;8.0
234;Acceleration;16.9;8.0
235;Acceleration;17.7;?
213;Displacement;97.0;?
214;Displacement;140.0;?
215;Displacement;130.0;?
89;Cylinders;4;4
90;Cylinders;4;4
91;Cylinders;4;?
77;Origin;US;US
78;Origin;US;US
79;Origin;Japan;US
66;MPG;25.0;?
134;Weight;2875.0;?
135;Weight;2901.0;3039.0
136;Weight;3336.0;3730.0
348;Cylinders;4;4
349;Cylinders;6;6
124;Displacement;400.0;?
23;Displacement;199.0;?
191;Weight;2220.0;?
192;Weight;2572.0;?
248;Cylinders;4;?
249;Cylinders;6;?
9;Weight;4425.0;4341.0
10;Weight;3850.0;3693.0
244;Weight;2755.0;2525.0
41;Car;AMC Gremlin;Buick Regal Sport Coupe (turbo)
42;Car;Plymouth Satellite Custom;AMC Hornet
209;Origin;US;US
57;Cylinders;4;3
26;Weight;1835.0;2430.0
352;Cylinders;4;?
101;Acceleration;14.5;8.0
102;Acceleration;11.0;?
103;Acceleration;11.0;?
211;Origin;Europe;US
336;Cylinders;4;4
337;Cylinders;4;4
338;Cylinders;4;4
403;Acceleration;24.6;?
404;Acceleration;11.6;?
126;Acceleration;15.5;?
400;MPG;36.0;?
401;MPG;27.0;?
160;Cylinders;6;?
319;Origin;US;?
320;Origin;Japan;?
321;Origin;US;US
175;Displacement;97.0;?
235;Car;Plymouth Volare Custom;Chevrolet Monte Carlo
236;Car;Ford Grenada;?
237;Car;Pontiac Grand Prix LJ;?
221;Weight;4055.0;?
222;Weight;3870.0;?
365;Acceleration;14.8;?
367;Acceleration;20.4;?
374;Acceleration;17.1;?
230;Model;77;?
360;Acceleration;20.7;?
361;Acceleration;14.2;?
362;Acceleration;15.8;?
353;MPG;35.1;?
79;Acceleration;13.5;?
80;Acceleration;12.5;?
88;Acceleration;16.0;8.0
89;Acceleration;17.0;?
197;Model;76;?
359;Horsepower;65.0;?
360;Horsepower;65.0;?
181;Cylinders;4;8
182;Cylinders;6;?
386;Cylinders;4;?
387;Cylinders;4;?
388;Cylinders;4;?
392;MPG;38.0;?
393;MPG;32.0;21.0
293;Cylinders;8;4
294;Cylinders;8;8
294;Acceleration;13.4;?
128;MPG;19.0;?
129;MPG;15.0;13.0
126;Origin;Europe;US
127;Origin;Europe;US
303;Cylinders;4;4
304;Cylinders;4;4
183;Cylinders;4;?
184;Cylinders;6;8
131;Origin;Japan;US
136;Acceleration;17.0;?
78;Weight;4422.0;2634.0
79;Weight;2330.0;3264.0
80;Weight;3892.0;4294.0
145;Acceleration;14.5;?
146;Acceleration;13.5;9.0
147;Acceleration;16.0;?
139;Displacement;71.0;?
85;Cylinders;4;4
255;Displacement;85.0;?
