2184;Time;194.0
136;Song_Name;The Drugs Not Working
1079;Genre;HipHop/Rap Music RandB / Soul Contemporary RandB Rap Rock Hardcore Rap
1646;Artist_Name;Ryan Adams
1779;Released;25/11/13
203;Time;247.0
2379;Album_Name;Chief / Caught In the Act / Carolina / Sinners Like Me
1503;Genre;Country Music Contemporary Country Urban Cowboy
452;CopyRight;2014 2015 Wedgewood Productions Inc and DJ Snake Music LLC under exclusive license to Columbia Records a Division of Sony Music Entertainment
2430;Price;1.29
276;Genre;Alternative Music Indie Rock Rock
174;Song_Name;Look They  re Blending
663;Genre;Pop Music Dance House Electronic Rock
1512;Artist_Name;5 Seconds of Summer
154;Genre;HipHop/Rap Music Rock Gangsta Rap West Coast Rap
409;Artist_Name;Brett Eldredge
1257;Time;298.0
911;Time;377.0
850;Time;202.0
2861;Song_Name;Without You Here
960;Artist_Name;Eric Church
837;Album_Name;Motion
2735;Time;149.0
1828;Genre;Pop Music Dance House Electronic Rock Teen Pop
2885;CopyRight;2003 Elektra Entertainment for the United States and WEA International Inc for the world outside of the United States
545;Price;1.29
1303;Artist_Name;Shinedown
433;Album_Name;Applause Remixes
2362;Album_Name;Trilogy
1992;CopyRight;2013 The Island Def Jam Music Group
2319;CopyRight;2014 Capitol Records Ltd
634;Album_Name;Beauty Behind the Madness
2999;Released;25/02/13
362;Price;0.69
2031;Released;21/08/09
1598;Released;29/03/11
958;Genre;Country Music
1486;Artist_Name;Eric Church
1491;Time;345.0
1218;Time;253.0
655;Price;1.29
1837;Released;20/04/13
2968;Album_Name;5
810;Song_Name;Hooker
2857;Released;18/06/13
504;Genre;Alternative Music Rock Adult Alternative
2221;Released;13/08/13
808;CopyRight;2013 Polydor Ltd UK
251;Released;29/03/11
1053;Released;24/03/14
2442;CopyRight;2014 Interscope Records
1729;Time;282.0
326;Released;30/09/14
1017;Price;1.99
1877;Time;225.0
535;Album_Name;The Reason EP
443;Time;332.0
1327;Price;1.29
1010;Album_Name;House of Balloons
2529;Genre;Pop Music Electronic Rock
680;Time;174.0
1005;Price;1.29
814;Song_Name;Fly
1693;Price;1.29
2314;Artist_Name;Ryan Adams
511;Album_Name;Clarity Remixes EP
1679;Time;165.0
960;Released;17/12/13
1100;Price;1.29
1033;Album_Name;Deal Or No Deal
2554;Released;18/02/14
1143;Time;225.0
17;Song_Name;Take My Drunk Ass Home Demo
327;Genre;Dance Music Electronic
1580;Album_Name;Uptown Funk Trinidad James Remix feat Bruno Mars Single
1608;Genre;Pop Music Rock
2993;Artist_Name;Elle King
503;Genre;Dance Music House Electronic Rock
1454;CopyRight;2005 The Island Def Jam Music Group
1828;Released;23/07/13
359;Price;1.29
200;Artist_Name;Eric Church
973;Released;06/02/07
1646;Time;309.0
220;Time;136.0
47;Price;1.29
1039;Genre;HipHop/Rap Music Rap Hardcore Rap East Coast Rap Rock
1147;Time;235.0
306;CopyRight;2014 Interscope Records
2743;Song_Name;My Vietnam
2854;Price;1.29
2466;Album_Name;The First Time
1171;Released;27/08/13
1843;Artist_Name;Zedd
151;Album_Name;R O O T S Deluxe Version
2422;Price;1.29
545;Album_Name;Title
1739;Released;21/01/14
1975;Time;218.0
472;Time;277.0
1329;Genre;Country Music Honky Tonk Contemporary Country
1790;Released;04/11/14
1263;Released;13/08/13
2675;Song_Name;Through the Ghost
1335;Song_Name;Closer feat Mike Posner
164;Album_Name;The Carpal Tunnel of Love Single
2013;Price;0.99
2550;Price;1.29
475;Album_Name;Trilogy
1943;Released;15/05/13
562;Song_Name;W T P
569;Time;344.0
873;Song_Name;Boyfriend Joe Gauthreaux Dark Dub
2277;Released;17/04/09
721;Genre;Electronic Music Pop Dance Rock
1502;Price;1.29
909;Song_Name;Fine By Me
2871;Album_Name;Wild Ones
975;Time;146.0
2667;Released;30/01/15
1937;Released;31/07/12
644;Released;07/02/12
2230;Genre;HipHop/Rap Music
2976;Released;09/10/12
1349;Time;253.0
1105;Song_Name;Act My Age
129;Genre;DanceMusicHipHop / Rap Dirty South Rap Electronic
2040;Genre;DanceMusicElectronicHipHop / Rap Dirty South
2427;Album_Name;Golden Road
2832;Album_Name;The Girls EP
1735;CopyRight;2006 2007 Capitol Records Nashville All rights reserved Unauthorized reproduction is a violation of applicable laws Manufactured by Capitol Records Nashville 3322 West End Avenue 11th Floor Nashville TN 37203
905;Artist_Name;The Weeknd
487;Genre;Country Music
2524;Price;1.29
1135;CopyRight;2013 The Weeknd XO Inc Marketed by Universal Republic Records a Division of UMG Recordings Inc
2749;Artist_Name;Shinedown
1885;CopyRight;2010 All tracks p 2010 Paw Print Records under exclusive license to Warner Music UK Limited except for track 1 p 2011Paw Print Records under exclusive license to Warner Music UK Limited
757;Genre;Pop Music Dance Rock
1357;Released;11/09/15
2517;Price;1.29
1254;Released;26/08/15
1109;Album_Name;Voices EP
2629;Artist_Name;Wiz Khalifa
2342;Album_Name;Carnival Ride
2498;Genre;Alternative Music Rock Adult Alternative
2423;Released;23/06/14
919;Genre;Dance Music
371;Song_Name;Illusion feat Echosmith
2136;Price;1.29
779;Price;1.29
2576;Album_Name;Tell Me Something I Do nt Know Single
1095;Song_Name;That Should Be Me
1668;Artist_Name;Fall Out Boy
2905;Released;10/09/13
1264;Song_Name;No Shoes No Shirt No Problems
186;Time;274.0
923;Time;155.0
680;Artist_Name;Omi
1498;Released;05/08/14
2597;Released;14/11/05
540;Released;06/04/10
454;Time;213.0
1583;Released;26/08/11
236;Price;1.29
1311;CopyRight;2014 PaxAmericana Recording Company
984;Genre;Soundtrack Music
2817;Artist_Name;Taylor Swift
2137;Time;231.0
2811;Genre;HipHop/Rap Music East Coast Rap Hardcore Rap Rap
2221;Album_Name;Crash My Party
767;CopyRight;2013 Polydor Ltd UK
2316;Song_Name;VHS Outro Interlude
726;CopyRight;2013 The Weeknd XO Inc Marketed by Universal Republic Records a Division of UMG Recordings Inc
2390;Artist_Name;Snoop Dogg Bootsy Collins and Goldie Loc
185;Price;0.99
752;Genre;Country Music Honky Tonk Pop Teen Pop Contemporary Country Rock
918;Genre;Country Music Honky Tonk Contemporary Country
748;CopyRight;2015 The Weeknd XO Inc
1317;CopyRight;2005 19 Recordings Limited
2462;Artist_Name;5 Seconds of Summer
2368;Artist_Name;Luke Bryan
53;Album_Name;Listen Deluxe Version
760;Price;1.29
1208;Genre;Pop Music
282;Artist_Name;Ellie Goulding
2829;Genre;Pop Music Rock
516;CopyRight;2003 Arista Records Inc
1892;Song_Name;Voices
1603;Price;1.29
562;Album_Name;Recovery Deluxe Edition
635;CopyRight;2014 PaxAmericana Recording Company
2768;Genre;Pop Music Dance Rock
954;Released;09/09/14
533;CopyRight;LaFace Recording LLC
2276;Song_Name;I Wo nt Give Up
60;Song_Name;Se Comenta
134;Genre;Rock Music
1153;Artist_Name;PNK
1034;Price;1.29
2053;Genre;Country Music Pop Adult Contemporary Contemporary Country Rock
1085;Song_Name;Starry Eyed Live
2803;CopyRight;2014 Lana Del Rey under exclusive licence to Polydor Ltd UK Under exclusive licence to Interscope Records in the USA
460;Genre;Dance Music
275;CopyRight;2014 Sony Music Entertainment UK Limited
1076;Album_Name;Honeymoon
2621;Genre;Country Music Rock
76;Genre;Rock Music
1766;Artist_Name;Wiley and Naughty Boy
323;Genre;Dance Music Pop
526;Genre;HipHop/Rap Music Hardcore Rap East Coast Rap Rap
2941;CopyRight;2010 Cash Money Records Inc
1079;Artist_Name;Drake
27;CopyRight;2009 Capitol Records Nashville All rights reserved Unauthorized reproduction is a violation of applicable laws Manufactured by Capitol Records Nashville 3322 West End Avenue 11th Floor Nashville TN 37203
1929;Artist_Name;Tantrum Desire
781;Album_Name;Carnival Ride
2776;Song_Name;Applause
31;Genre;Rock Music
1158;Song_Name;Hotel Chelsea Nights
1009;Song_Name;Que el Coraz n No Hable por Mi Leave My Heart Out of This
1737;Album_Name;Sinners Like Me
1416;Genre;Country Music Rock Pop Contemporary Country
1794;Time;326.0
993;Album_Name;When the Sun Goes Down
490;Album_Name;Free the Universe Extended Version
771;Price;0.99
2088;CopyRight;2007 Big Machine Records LLC All Rights Reserved
2101;Released;24/06/08
1293;Price;1.29
2228;Artist_Name;Cole Swindell
2933;Released;30/06/15
2992;Released;17/12/13
2011;Price;1.29
1528;Album_Name;Anything Could Happen Remixed
806;CopyRight;2012 RCA Records a division of Sony Music Entertainment
729;Song_Name;Jump Disco Fries Extended Mix
2791;Genre;HipHop/Rap Music
2020;Time;227.0
578;Song_Name;Summertime Sadness MK Lee Foss Cold Blooded Remix
1046;CopyRight;2013 Downtown Music LLC
1213;CopyRight;2005 VI Music
116;Genre;Dance Music Electronic
2947;Price;1.29
