riga;nome attributo;valore da imputare;valore imputato
190;Electric_Vehicle_Type;Battery Electric Vehicle (BEV);Battery Electric Vehicle (BEV)
3531;Legislative_District;11.0;?
3672;State;WA;WA
1991;Legislative_District;30.0;?
1309;Electric_Range;84;?
1433;Model_Year;2022;?
1291;City;Seattle;?
3603;Make;TOYOTA;?
2489;Model_Year;2014;?
1427;Electric_Vehicle_Type;Plug-in Hybrid Electric Vehicle (PHEV);Plug-in Hybrid Electric Vehicle (PHEV)
64;Legislative_District;4.0;?
3517;Electric_Range;35;?
3056;Model_Year;2022;2021
1311;County;Snohomish;?
838;Make;AUDI;?
238;County;Grays Harbor;Grays Harbor
3413;Electric_Range;33;?
458;Electric_Range;0;?
199;Model;MODEL 3;MODEL Y
526;State;WA;WA
3513;Electric_Vehicle_Type;Battery Electric Vehicle (BEV);Battery Electric Vehicle (BEV)
747;Electric_Vehicle_Type;Battery Electric Vehicle (BEV);Battery Electric Vehicle (BEV)
2138;County;Jefferson;Jefferson
533;City;Seattle;?
879;City;Edmonds;?
2206;Electric_Vehicle_Type;Battery Electric Vehicle (BEV);Battery Electric Vehicle (BEV)
1753;Make;TESLA;?
1631;State;WA;WA
1180;Electric_Range;0;?
3651;Legislative_District;17.0;?
1518;State;WA;WA
965;Electric_Vehicle_Type;Battery Electric Vehicle (BEV);Battery Electric Vehicle (BEV)
3870;State;WA;WA
967;City;Seattle;?
1627;Electric_Vehicle_Type;Battery Electric Vehicle (BEV);Battery Electric Vehicle (BEV)
578;Model_Year;2019;?
3757;Electric_Vehicle_Type;Battery Electric Vehicle (BEV);Battery Electric Vehicle (BEV)
1866;Electric_Vehicle_Type;Battery Electric Vehicle (BEV);Battery Electric Vehicle (BEV)
1726;Clean_Alternative_Fuel_Vehicle_(CAFV)_Eligibility;Clean Alternative Fuel Vehicle Eligible;?
797;Electric_Vehicle_Type;Battery Electric Vehicle (BEV);Battery Electric Vehicle (BEV)
1773;Electric_Vehicle_Type;Battery Electric Vehicle (BEV);Battery Electric Vehicle (BEV)
3549;Model;MODEL 3;?
2129;Clean_Alternative_Fuel_Vehicle_(CAFV)_Eligibility;Clean Alternative Fuel Vehicle Eligible;Not eligible due to low battery range
1610;Electric_Range;38;?
2095;Clean_Alternative_Fuel_Vehicle_(CAFV)_Eligibility;Clean Alternative Fuel Vehicle Eligible;?
1901;Electric_Vehicle_Type;Battery Electric Vehicle (BEV);Battery Electric Vehicle (BEV)
2215;Clean_Alternative_Fuel_Vehicle_(CAFV)_Eligibility;Eligibility unknown as battery range has not been researched;Eligibility unknown as battery range has not been researched
3935;State;WA;WA
957;State;WA;WA
1151;Model_Year;2022;?
149;Model_Year;2023;?
2959;Model;SOLTERRA;SOLTERRA
3470;Electric_Range;25;?
1105;Model_Year;2022;?
3612;Electric_Vehicle_Type;Battery Electric Vehicle (BEV);Battery Electric Vehicle (BEV)
3098;State;WA;WA
138;Legislative_District;18.0;?
3945;Model;BOLT EV;?
3106;Clean_Alternative_Fuel_Vehicle_(CAFV)_Eligibility;Eligibility unknown as battery range has not been researched;Eligibility unknown as battery range has not been researched
3745;Electric_Range;18;?
2858;State;WA;WA
2387;City;Seattle;?
3528;Electric_Vehicle_Type;Battery Electric Vehicle (BEV);Battery Electric Vehicle (BEV)
2886;Clean_Alternative_Fuel_Vehicle_(CAFV)_Eligibility;Eligibility unknown as battery range has not been researched;?
918;Model;CLARITY;CLARITY
2265;Electric_Range;322;?
1345;County;Snohomish;Snohomish
1688;Model;XC60;?
2457;City;Spokane;?
1162;Electric_Vehicle_Type;Battery Electric Vehicle (BEV);Battery Electric Vehicle (BEV)
3907;Electric_Range;220;?
2167;State;WA;WA
2094;Model_Year;2020;?
2717;Model_Year;2020;2020
1054;Legislative_District;13.0;?
218;County;Snohomish;?
2571;City;Spanaway;?
2024;County;King;?
244;Electric_Range;75;?
768;Clean_Alternative_Fuel_Vehicle_(CAFV)_Eligibility;Clean Alternative Fuel Vehicle Eligible;Clean Alternative Fuel Vehicle Eligible
996;Electric_Range;0;?
1180;Model_Year;2023;?
1104;Make;BMW;?
978;County;King;King
3682;City;Federal Way;?
1844;City;Lakewood;?
3668;Electric_Range;208;?
596;State;WA;WA
756;State;WA;WA
948;State;WA;WA
1388;Legislative_District;5.0;?
736;City;Kirkland;?
3986;City;Vancouver;?
108;Make;NISSAN;NISSAN
3781;Model;MODEL 3;?
1185;Model;MODEL S;MODEL Y
2320;Model;MODEL Y;MODEL Y
1210;County;King;?
3856;State;WA;WA
72;City;Seattle;?
1438;Model;PRIUS PRIME;?
2035;Make;TESLA;TESLA
1079;Electric_Range;107;?
3948;Electric_Vehicle_Type;Plug-in Hybrid Electric Vehicle (PHEV);Plug-in Hybrid Electric Vehicle (PHEV)
2165;Clean_Alternative_Fuel_Vehicle_(CAFV)_Eligibility;Eligibility unknown as battery range has not been researched;?
1304;City;Shoreline;?
832;Electric_Range;35;?
2330;Legislative_District;41.0;?
1607;City;Seattle;?
936;Legislative_District;41.0;?
1118;Model_Year;2023;?
1750;Model_Year;2022;?
1110;Model_Year;2018;?
884;Model;RAV4 PRIME;?
2026;Model;I3;?
486;County;King;King
3514;County;King;?
2328;City;Federal Way;?
2042;Electric_Range;0;?
1908;Electric_Range;0;?
3684;Electric_Vehicle_Type;Battery Electric Vehicle (BEV);Plug-in Hybrid Electric Vehicle (PHEV)
3352;State;WA;WA
282;Clean_Alternative_Fuel_Vehicle_(CAFV)_Eligibility;Eligibility unknown as battery range has not been researched;?
3131;Electric_Range;0;?
2096;State;WA;WA
889;State;WA;WA
3461;Make;TESLA;?
3006;Electric_Range;0;?
2950;Electric_Vehicle_Type;Battery Electric Vehicle (BEV);Battery Electric Vehicle (BEV)
2042;Clean_Alternative_Fuel_Vehicle_(CAFV)_Eligibility;Eligibility unknown as battery range has not been researched;?
1563;Model;MODEL Y;?
1363;Legislative_District;2.0;?
2674;Make;TESLA;TESLA
3440;Legislative_District;49.0;?
2930;State;WA;WA
