USA;Southern Airways - USA (Inacti;1968;PW;?;May;1966;North America;3;3
Ireland;Ryanair;2002;CF;?;Jan;2002;Europe;2;2
Netherlands;KLM Royal Dutch Airlines;1983;GE;?;Jan;1982;?;1;1
USA;Oak Hill;2010;GE;?;Apr;2007;?;2;2
Russian Federation;Volga-Dnepr UK Ltd;2012;GE;?;Nov;2006;Europe;3;3
Argentina;Aerolineas Argentinas;?;PW;?;Jan;?;South America;?;2
Indonesia;Garuda Indonesia;?;PW;DC-9;Feb;?;Southeast Asia;3;3
China;China Xinjiang Airlines;?;RR;?;?;?;East Asia;1;1
USA;?;?;RR;?;?;2000;North America;2;2
France;?;1996;PW;MD-80;?;1995;Europe;2;2
United Kingdom;Air Europe;1989;RR;757-200;?;?;Europe;2;2
?;Pegasus Airlines;2007;CF;737-800;?;?;Europe;?;1
?;ITOCHU AirLease B.V.;1993;CF;737-300;?;?;Europe;?;1
?;Aeropostal;1987;PW;?;May;1986;South America;?;1
?;U.S. Air Force;1978;PW;?;Jan;?;North America;?;1
?;Bavaria;1982;PW;?;Jan;?;Europe;2;2
?;?;2005;CF;?;?;?;Europe;1;1
Germany;?;1987;PW;MD-80;?;1986;Europe;1;1
Hungary;?;1993;PW;767-200ER;?;1991;Europe;2;2
Cameroon;?;1972;PW;707/720;?;1972;Africa;1;?
USA;?;2021;CF;737 MAX;Feb;2021;?;4;?
Ireland;DAE 4 Ireland Limited;2020;GE;?;Dec;2018;Europe;1;1
Switzerland;Swissair;1968;PW;?;Jan;1966;Europe;5;5
Turkey;Onur Air;1997;PW;?;Oct;1995;Europe;5;5
Nigeria;?;2009;CF;?;Sep;2007;Africa;1;1
USA;?;1980;PW;?;Jan;1979;North America;4;?
Germany;?;2010;GE;?;?;2005;Europe;4;?
China;Jade Cargo International;2006;GE;?;?;2005;East Asia;?;?
USA;CIT Aerospace LLC;?;?;737-800;?;2003;?;?;?
Germany;Lufthansa Cargo;?;?;MD-11;Feb;1997;?;?;5
Tanzania United Republic of;Tanzania;?;?;787-8;?;?;Africa;?;1
China;Air China;1998;PW;747-400M;Jan;?;East Asia;?;1
State of Libya;Libyan Airlines;1975;PW;?;Apr;1974;Africa;3;3
Mexico;VivaAerobus;1992;CF;737-300;Sep;?;Central America and Mexico;2;2
USA;World Airways Inc.;1965;PW;707/720;?;1965;North America;1;1
Azerbaijan;Azerbaijan Airlines;2014;GE;787-8;?;2007;Central Asia;2;2
China;?;1985;PW;747-200;?;1985;East Asia;1;1
China;?;?;?;MD-80;?;1990;East Asia;2;2
Germany;dba;?;CF;737-300;Mar;?;Europe;1;1
Japan;Mitsui & Co.;1990;GE;MD-11;Dec;?;East Asia;?;2
USA;Air Lease Corporation;2017;RR;787-9;Jan;?;North America;?;?
United Arab Emirates;Emirates;2011;GE;777-300ER;Apr;2010;Middle East;3;?
China;China Cargo;2006;GE;747-400ERF;Jul;2005;East Asia;1;?
Brunei Darussalam;Royal Brunei Airlines;1975;PW;737-200;Jan;1975;Southeast Asia;2;?
China;China Eastern Yunnan Airlines;1985;CF;737-300;Jan;1985;East Asia;1;?
?;CDB Aviation;2016;CF;737-800;Mar;2014;East Asia;?;?
?;Altavair LLC;2007;GE;?;Jun;2005;North America;?;?
?;Comair Limited;2015;CF;737-800;Jun;2010;Africa;?;2
Japan;Japan Transocean Air;2016;CF;737-800;May;2014;East Asia;?;2
?;?;1997;PW;757-200;Jan;1997;Middle East;1;1
?;?;?;PW;737-200;?;1982;?;3;?
?;?;?;?;737-200;?;1973;?;?;?
?;USAF PAR Program;2017;?;747-8;?;2017;?;?;?
?;Aeromexico;1980;?;?;?;1979;Central America and Mexico;?;?
Brazil;GOL Linhas Aereas;2009;CF;737-800;Feb;2006;South America;?;1
?;Azerbaijan Airlines;2012;GE;767-300F;Jun;2010;Central Asia;?;2
?;?;2012;CF;?;Jul;2007;Europe;2;?
?;?;1972;PW;?;?;1972;Europe;3;3
?;?;2015;RR;?;?;2006;Southeast Asia;6;6
?;?;2015;CF;?;?;2012;Southeast Asia;6;6
?;Thomas Cook Airlines;2001;RR;?;?;2000;Europe;2;2
USA;Capitol Air;1969;?;DC-8;?;?;?;?;?
?;LTU;1987;?;757-200;?;?;?;?;?
?;Air France-KLM Group;?;?;787-9;?;?;?;1;1
?;Jeju Air;?;?;737-800;Dec;2016;East Asia;3;3
USA;American Airlines;?;PW;727;Jan;?;?;8;8
?;Icelandair;2006;?;737-800;Jan;?;?;9;9
?;?;1974;?;?;Jan;?;?;1;1
?;?;1982;PW;?;Jul;?;Middle East;1;1
?;?;1991;CF;?;?;?;Europe;4;?
?;MarkAir;1982;PW;?;Dec;1982;?;2;2
?;Alitalia;1968;PW;DC-8;Jan;1966;?;2;2
USA;US Airways Inc.;1970;PW;727;Jan;1969;?;2;2
Switzerland;Maritime Investment & Shipping;1979;PW;737-200;Sep;1978;Europe;1;1
United Kingdom;Novair International Airways;1989;CF;737-400;Apr;1987;?;2;2
USA;US Airways Inc.;1994;RR;757-200;Jan;1993;?;1;1
South Korea;Government of Korea;2022;CF;737-800A;Mar;2020;?;1;1
Japan;BDS Japan International Tanker;2021;PW;767-2C;Nov;2018;East Asia;1;1
Reunion;Air Austral;2016;RR;?;Feb;2015;Africa;2;2
?;Mid East Jet;1996;GE;?;Oct;1996;Middle East;1;1
?;Varig Airlines;1963;?;?;Jan;1963;South America;1;1
?;Trans Carib Air;1964;?;?;Apr;1964;North America;?;1
Morocco;Royal Air Maroc;1970;PW;?;Jan;1969;Africa;1;1
USA;United Airlines;1967;PW;?;Jan;1966;North America;9;9
Algeria;?;2011;CF;737-800;Oct;?;Africa;4;4
Netherlands;?;1989;PW;767-300ER;Mar;?;Europe;?;?
Czech Republic;?;2000;CF;737-400;Jan;?;Europe;?;?
Fiji;Fiji Airways;2018;CF;737 MAX;Mar;?;?;?;?
Slovakia (Slovak Republic);SkyEurope;2008;CF;737-700;Jun;2006;?;1;1
?;Donghai Airlines;2016;CF;?;?;2013;East Asia;3;3
?;ATA Airlines Inc.;2001;CF;?;?;2000;?;5;5
?;Air Asia Company;1966;PW;?;?;1966;?;1;1
?;National Airlines;1975;GE;DC-10;?;1973;?;4;4
Switzerland;PrivatAir;1981;PW;737-200;?;1979;?;1;?
USA;Hughes Airwest Inc.;1968;PW;DC-9;?;1968;North America;?;?
USA;U.S. Air Force;1982;?;?;?;?;North America;?;?
