?;Southern Airways - USA (Inacti;1968;PW;DC-9;?;?;North America;3;?
Ireland;Ryanair;?;CF;737-800;Jan;?;Europe;2;?
Netherlands;?;?;GE;747-300;Jan;?;Europe;1;1
USA;Oak Hill;?;GE;?;Apr;?;North America;2;2
Russian Federation;Volga-Dnepr UK Ltd;?;GE;?;?;?;Europe;3;3
Argentina;Aerolineas Argentinas;?;PW;727;?;?;South America;2;2
?;Garuda Indonesia;?;PW;DC-9;?;1976;?;3;3
?;China Xinjiang Airlines;2002;RR;?;?;2000;?;1;1
USA;ATA Airlines Inc.;2000;RR;?;Jan;2000;?;2;2
France;AOM French Airlines;?;PW;?;Jun;1995;Europe;?;?
United Kingdom;Air Europe;?;RR;?;Apr;1988;?;?;?
Turkey;Pegasus Airlines;?;?;?;?;2006;?;1;1
Netherlands;?;1993;CF;737-300;Jul;1991;?;1;1
Venezuela;?;1987;PW;MD-80;May;1986;South America;1;1
USA;?;?;PW;707/720;?;1973;North America;?;1
Germany;?;1982;PW;?;?;1980;Europe;?;2
Turkey;?;?;CF;?;?;2003;?;1;1
Germany;?;?;?;MD-80;Aug;1986;?;1;1
Hungary;Malev Hungarian Airlines Ltd.;1993;?;?;?;1991;Europe;2;2
Cameroon;Cameroon Airlines;1972;?;707/720;?;?;Africa;1;?
USA;Jackson Square Aviation;2021;?;737 MAX;Feb;?;North America;4;4
Ireland;DAE 4 Ireland Limited;?;?;777F;?;?;Europe;1;1
Switzerland;Swissair;?;?;DC-9;?;1966;Europe;5;5
Turkey;?;1997;?;MD-80;?;1995;?;5;5
Nigeria;?;2009;?;737-800;Sep;2007;?;1;1
USA;Republic Airlines;1980;?;DC-9;Jan;1979;North America;4;4
Germany;?;2010;?;?;Dec;2005;Europe;4;4
?;?;?;GE;?;Aug;2005;East Asia;2;2
?;?;?;CF;?;?;2003;?;1;0
?;Lufthansa Cargo;?;?;MD-11;Feb;?;Europe;?;5
?;Tanzania;2019;?;?;?;2018;?;?;1
China;Air China;1998;?;?;?;?;East Asia;?;1
State of Libya;Libyan Airlines;1975;PW;?;Apr;?;Africa;3;3
Mexico;VivaAerobus;?;CF;?;Sep;1989;Central America and Mexico;2;?
USA;World Airways Inc.;?;?;?;Jan;1965;North America;1;?
