USA;Southern Airways - USA (Inacti;?;PW;DC-9;?;1966;?;3;?
Ireland;?;?;CF;737-800;?;2002;?;2;?
?;?;?;GE;747-300;Jan;1982;?;?;?
?;Oak Hill;2010;GE;?;?;2007;?;?;?
?;Volga-Dnepr UK Ltd;2012;GE;?;?;2006;?;?;?
Argentina;Aerolineas Argentinas;?;PW;?;?;?;?;?;?
Indonesia;Garuda Indonesia;?;?;?;Feb;?;Southeast Asia;?;?
China;China Xinjiang Airlines;?;?;?;?;?;East Asia;1;1
USA;?;?;?;757-200;?;?;North America;2;2
?;?;?;?;MD-80;?;?;?;?;2
?;?;?;RR;?;?;?;?;?;2
?;Pegasus Airlines;?;CF;?;?;?;Europe;?;1
Netherlands;?;1993;CF;?;Jul;?;Europe;?;?
Venezuela;?;1987;PW;MD-80;?;?;South America;?;?
USA;?;?;PW;?;Jan;1973;?;1;?
Germany;?;?;?;?;Jan;?;?;2;?
Turkey;?;?;?;?;Aug;?;Europe;1;?
Germany;Aero Lloyd;1987;?;MD-80;Aug;?;Europe;1;1
Hungary;Malev Hungarian Airlines Ltd.;1993;PW;767-200ER;Feb;1991;Europe;2;2
?;Cameroon Airlines;1972;PW;707/720;May;1972;Africa;1;1
USA;Jackson Square Aviation;2021;CF;737 MAX;Feb;2021;North America;4;4
?;DAE 4 Ireland Limited;?;?;?;Dec;2018;?;1;1
Switzerland;Swissair;?;?;?;Jan;1966;?;5;5
Turkey;Onur Air;?;?;?;Oct;1995;Europe;5;5
Nigeria;?;?;?;?;?;2007;?;1;?
USA;?;?;?;?;?;1979;?;4;?
?;?;?;?;?;?;2005;?;4;?
?;Jade Cargo International;2006;?;?;?;?;?;2;?
?;?;2006;?;?;?;?;?;1;?
?;?;1998;?;?;?;?;Europe;?;5
Tanzania United Republic of;?;?;RR;787-8;?;?;Africa;?;1
China;?;1998;?;?;?;?;East Asia;?;?
?;Libyan Airlines;1975;PW;?;Apr;1974;Africa;3;3
?;VivaAerobus;1992;CF;737-300;Sep;1989;Central America and Mexico;2;2
USA;World Airways Inc.;1965;PW;707/720;Jan;1965;North America;1;1
Azerbaijan;Azerbaijan Airlines;2014;GE;787-8;Feb;2007;Central Asia;2;2
China;CAAC-Civil Aviation of China;?;PW;747-200;May;1985;?;1;1
China;CATIC;?;PW;?;Mar;?;East Asia;2;2
Germany;dba;?;CF;?;Mar;?;Europe;1;1
Japan;Mitsui & Co.;1990;GE;?;Dec;?;East Asia;2;2
USA;?;2017;RR;787-9;Jan;?;North America;1;1
?;?;2011;GE;777-300ER;Apr;2010;?;?;3
China;?;2006;GE;747-400ERF;Jul;2005;?;?;?
Brunei Darussalam;Royal Brunei Airlines;1975;?;737-200;Jan;1975;?;?;?
China;China Eastern Yunnan Airlines;1985;?;?;Jan;1985;?;?;?
?;CDB Aviation;?;?;737-800;Mar;2014;?;?;6
?;Altavair LLC;?;?;747-400ERF;?;2005;?;3;3
South Africa;?;?;?;?;?;2010;?;2;2
?;?;?;CF;?;?;2014;?;2;2
?;Mid East Jet;?;PW;757-200;?;1997;Middle East;1;1
?;Air Malta;1983;PW;737-200;?;1982;Europe;3;3
Brazil;VASP Airlines;1973;?;737-200;?;1973;South America;3;3
USA;USAF PAR Program;2017;?;747-8;?;?;North America;?;2
?;Aeromexico;1980;PW;DC-9;?;1979;Central America and Mexico;?;?
Brazil;GOL Linhas Aereas;2009;CF;737-800;?;2006;South America;?;?
Azerbaijan;?;?;?;767-300F;?;2010;Central Asia;2;?
Ukraine;?;?;?;737-800;?;?;Europe;2;?
?;?;?;?;727;?;?;Europe;?;?
?;Scoot PTE LTD;2015;?;?;Oct;?;Southeast Asia;?;?
?;SilkAir;2015;CF;?;Nov;2012;Southeast Asia;?;6
?;Thomas Cook Airlines;2001;RR;?;May;2000;?;2;?
USA;?;?;PW;?;Feb;1967;?;1;?
?;?;1987;RR;?;Jan;1987;?;?;2
Netherlands;Air France-KLM Group;2016;GE;?;Dec;?;Europe;?;1
South Korea;Jeju Air;?;CF;?;Dec;?;East Asia;3;?
USA;?;1976;PW;?;Jan;?;North America;8;?
Iceland;Icelandair;2006;CF;737-800;?;2005;Europe;9;?
Algeria;Air Algerie;1974;?;737-200;?;1974;Africa;1;?
?;Dubai Air Wing;1982;?;727;?;?;Middle East;1;?
?;GPA Group;1991;?;737-400;?;1988;Europe;4;?
?;MarkAir;?;PW;737-200;Dec;?;North America;?;?
Italy;Alitalia;?;PW;DC-8;Jan;1966;Europe;?;2
USA;US Airways Inc.;1970;PW;727;Jan;1969;North America;2;2
Switzerland;?;?;PW;?;?;1978;Europe;1;1
?;?;?;CF;?;?;?;?;2;?
?;?;?;RR;757-200;?;?;?;1;?
South Korea;?;?;CF;737-800A;?;?;?;1;?
Japan;?;?;PW;?;?;?;East Asia;1;1
Reunion;?;2016;RR;?;?;?;Africa;2;2
?;?;?;?;767-200ER;?;1996;?;1;1
?;Varig Airlines;?;?;?;?;1963;?;1;1
?;?;?;?;?;?;?;?;1;1
?;?;?;?;727;Jan;?;?;1;1
?;?;?;?;?;Jan;?;?;9;9
?;?;2011;?;737-800;Oct;?;?;4;?
Netherlands;?;1989;PW;?;Mar;1988;?;1;?
?;CSA;2000;?;?;?;?;?;2;?
?;Fiji Airways;?;?;?;?;?;?;2;2
?;SkyEurope;?;?;737-700;?;2006;?;1;1
?;?;?;?;737-800;?;2013;?;3;?
USA;ATA Airlines Inc.;?;?;737-800;Jun;2000;?;5;?
Taiwan;?;1966;PW;727;Jan;1966;?;?;1
United Arab Emirates;?;?;?;DC-10;?;?;?;?;4
Switzerland;?;1981;?;737-200;?;?;?;1;?
USA;?;?;?;?;?;?;North America;2;?
?;?;1982;?;?;?;1982;?;?;?
Bermuda;AOF Leasing;?;?;?;?;1988;?;?;?
?;FUERZA AEREA DEL PERU;?;?;?;?;?;South America;?;1
?;China Xinjiang Airlines;?;RR;?;?;?;?;2;2
?;EgyptAir;?;PW;?;?;?;?;?;3
?;TAAG Angola Airlines;?;GE;?;?;?;Africa;?;1
USA;?;1981;PW;?;Sep;1980;?;?;?
Brunei Darussalam;?;1996;GE;?;Mar;?;Southeast Asia;1;?
Australia;?;2000;RR;?;Dec;2000;Oceania;2;?
Norway;?;1998;CF;?;Feb;1997;Europe;?;?
?;?;?;PW;MD-80;?;1988;Europe;?;?
?;?;?;?;DC-8;?;1967;?;?;?
?;?;?;?;777-300ER;?;?;?;?;3
Belgium;?;?;?;767-300F;?;?;?;3;?
Japan;Japan Airlines Co. Ltd.;1985;PW;MD-80;?;?;East Asia;2;?
?;?;1969;?;707/720;?;1969;North America;?;1
?;Dubai Aerospace Enterprise;2022;?;737 MAX;?;2021;?;?;5
