USA;Southern Airways - USA (Inacti;1968;PW;DC-9;May;1966;North America;3;3
?;Ryanair;2002;?;737-800;Jan;?;Europe;2;?
Netherlands;KLM Royal Dutch Airlines;1983;?;747-300;Jan;?;Europe;1;1
USA;Oak Hill;2010;?;777F;Apr;?;North America;2;?
Russian Federation;Volga-Dnepr UK Ltd;2012;?;747-8F;Nov;?;Europe;3;?
Argentina;Aerolineas Argentinas;1978;?;727;Jan;1978;South America;2;?
Indonesia;Garuda Indonesia;1976;?;DC-9;Feb;?;Southeast Asia;3;3
China;China Xinjiang Airlines;2002;RR;757-200;Mar;?;East Asia;1;1
USA;ATA Airlines Inc.;2000;RR;757-200;Jan;?;North America;2;2
?;AOM French Airlines;1996;PW;MD-80;Jun;1995;?;2;2
?;Air Europe;1989;RR;757-200;Apr;1988;Europe;2;2
?;Pegasus Airlines;2007;CF;737-800;Feb;2006;Europe;1;?
?;ITOCHU AirLease B.V.;1993;CF;737-300;?;1991;Europe;1;?
Venezuela;Aeropostal;1987;PW;MD-80;May;1986;?;1;1
USA;U.S. Air Force;1978;PW;707/720;Jan;1973;?;1;?
Germany;?;1982;PW;?;Jan;1980;?;2;?
Turkey;?;?;?;?;Aug;2003;Europe;?;?
Germany;Aero Lloyd;?;?;?;Aug;1986;Europe;1;?
Hungary;Malev Hungarian Airlines Ltd.;1993;PW;767-200ER;Feb;1991;Europe;2;?
Cameroon;Cameroon Airlines;1972;PW;707/720;May;?;Africa;1;?
USA;Jackson Square Aviation;2021;CF;?;?;?;North America;?;?
Ireland;DAE 4 Ireland Limited;2020;?;?;Dec;?;Europe;1;1
Switzerland;Swissair;1968;?;?;Jan;?;Europe;5;5
?;Onur Air;1997;?;?;Oct;1995;Europe;5;5
?;Arik Air;?;CF;?;Sep;2007;Africa;1;1
?;Republic Airlines;1980;?;?;Jan;1979;North America;4;4
Germany;Deucalion Capital VII Limited;2010;GE;?;?;?;Europe;4;4
China;Jade Cargo International;?;GE;?;Aug;?;East Asia;2;?
?;CIT Aerospace LLC;?;CF;?;Jan;?;?;1;0
?;Lufthansa Cargo;?;GE;?;Feb;1997;?;5;5
Tanzania United Republic of;Tanzania;2019;RR;787-8;May;2018;Africa;1;1
China;Air China;1998;PW;747-400M;Jan;1997;East Asia;1;1
State of Libya;Libyan Airlines;1975;PW;727;?;1974;Africa;3;?
Mexico;?;1992;CF;?;?;1989;Central America and Mexico;2;?
USA;?;1965;PW;707/720;?;1965;North America;1;1
Azerbaijan;Azerbaijan Airlines;2014;GE;787-8;?;2007;Central Asia;2;2
China;CAAC-Civil Aviation of China;1985;PW;747-200;May;1985;East Asia;1;1
China;CATIC;1992;PW;MD-80;Mar;1990;East Asia;?;2
Germany;dba;1998;CF;737-300;Mar;1997;Europe;1;?
Japan;Mitsui & Co.;1990;GE;MD-11;Dec;1986;East Asia;?;2
?;Air Lease Corporation;2017;RR;787-9;?;2016;North America;?;1
?;Emirates;?;GE;777-300ER;Apr;?;Middle East;?;3
?;China Cargo;?;GE;747-400ERF;Jul;2005;East Asia;1;1
?;?;1975;PW;737-200;Jan;1975;Southeast Asia;2;?
China;?;?;CF;737-300;Jan;1985;East Asia;1;1
Hong Kong;CDB Aviation;?;CF;737-800;Mar;2014;East Asia;6;6
?;?;?;GE;747-400ERF;Jun;2005;North America;3;3
?;?;2015;CF;737-800;Jun;2010;Africa;?;2
Japan;?;2016;CF;737-800;May;2014;East Asia;?;2
Saudi Arabia;Mid East Jet;1997;PW;757-200;Jan;1997;Middle East;?;1
Malta;Air Malta;1983;PW;?;Mar;1982;Europe;3;3
Brazil;VASP Airlines;1973;PW;737-200;Mar;1973;South America;3;3
USA;USAF PAR Program;2017;GE;747-8;Aug;2017;North America;2;2
Mexico;Aeromexico;1980;PW;DC-9;Jan;?;Central America and Mexico;6;6
Brazil;GOL Linhas Aereas;2009;CF;737-800;Feb;2006;South America;1;1
Azerbaijan;Azerbaijan Airlines;2012;?;767-300F;Jun;2010;Central Asia;2;2
Ukraine;Goiania;?;CF;737-800;Jul;2007;Europe;?;2
Spain;Iberia Airlines;?;PW;?;Jan;1972;Europe;?;3
Singapore;Scoot PTE LTD;2015;RR;?;Oct;2006;?;6;?
Singapore;SilkAir;2015;CF;737-800;Nov;2012;?;6;?
United Kingdom;Thomas Cook Airlines;2001;RR;757-300;May;2000;Europe;2;?
USA;Capitol Air;1969;PW;DC-8;Feb;1967;North America;1;1
Germany;LTU;1987;RR;757-200;Jan;?;Europe;2;2
?;Air France-KLM Group;2016;GE;787-9;Dec;?;Europe;1;1
?;Jeju Air;2018;CF;737-800;Dec;?;East Asia;3;3
USA;American Airlines;1976;PW;727;Jan;1974;North America;8;8
?;?;2006;CF;737-800;Jan;2005;Europe;9;9
?;?;1974;PW;737-200;Jan;1974;Africa;1;1
United Arab Emirates;?;?;PW;727;Jul;1982;Middle East;1;1
Ireland;GPA Group;?;?;737-400;Jan;1988;Europe;4;?
USA;MarkAir;?;?;737-200;Dec;1982;North America;2;?
?;Alitalia;1968;?;DC-8;?;1966;Europe;2;2
?;US Airways Inc.;1970;PW;727;?;1969;North America;?;2
?;Maritime Investment & Shipping;1979;PW;737-200;?;1978;?;1;1
United Kingdom;?;1989;CF;737-400;?;1987;Europe;2;2
USA;?;1994;RR;757-200;?;1993;?;1;1
South Korea;?;2022;CF;737-800A;?;2020;?;1;1
Japan;BDS Japan International Tanker;2021;PW;767-2C;Nov;2018;?;1;?
Reunion;Air Austral;2016;RR;787-8;Feb;2015;Africa;2;?
Saudi Arabia;Mid East Jet;1996;GE;767-200ER;Oct;1996;Middle East;1;?
Brazil;Varig Airlines;1963;RR;707/720;Jan;1963;South America;1;?
USA;?;1964;PW;DC-8;Apr;1964;North America;1;?
?;?;1970;?;727;Jan;?;Africa;1;?
