riga;nome attributo;valore da imputare;valore imputato
388;Delivery_Total;1;3
429;Order_Total;1;3
765;Customer_Name;Mey-Air;Ryanair
27;Engine;GE;GE
884;Customer_Name;Timaero Ireland Limited;SunExpress Airlines
875;Delivery_Year_;1985;2002
712;Order_Month;Nov;May
590;Delivery_Total;3;1
758;Delivery_Year_;1977;1996
260;Customer_Name;Australian Wedgetail;Volga-Dnepr UK Ltd
525;Order_Month;Jan;Jan
387;Engine;CF;GE
155;Region;North America;North America
391;Region;Europe;Europe
379;Delivery_Total;1;3
785;Model_Series;737-200;?
775;Order_Month;Apr;Sep
521;Delivery_Total;2;3
738;Region;Europe;Europe
225;Order_Year;1969;1966
869;Engine;CF;CF
261;Order_Year;1982;1972
512;Region;Europe;Europe
145;Model_Series;707/720;737-800
553;Order_Year;1965;1966
726;Order_Year;2008;1976
303;Delivery_Year_;1990;2002
635;Model_Series;737-800;737-800
557;Order_Month;Apr;Jun
340;Order_Year;1998;?
564;Engine;PW;PW
174;Customer_Name;Northwest-Merged w Delta;Volga-Dnepr UK Ltd
70;Model_Series;737-400;737-800
613;Delivery_Total;4;3
877;Model_Series;737-800;737-800
332;Country;Australia;Italy
522;Delivery_Year_;1968;?
858;Country;USA;Canada
791;Order_Month;Jun;Mar
241;Delivery_Total;2;3
814;Order_Year;1975;1974
822;Region;North America;North America
784;Country;Nigeria;?
584;Engine;PW;GE
202;Delivery_Total;1;3
454;Country;Australia;Mexico
123;Order_Month;Nov;Jan
158;Delivery_Year_;1995;2002
683;Customer_Name;Japan Asia Airways;All Nippon Airways Co. Ltd.
271;Engine;GE;CF
195;Delivery_Year_;1983;1978
89;Region;Europe;Europe
645;Model_Series;737-800;737-800
726;Delivery_Year_;2011;1977
551;Order_Month;Jun;?
244;Order_Total;2;3
452;Customer_Name;Flying Tiger;Azerbaijan Airlines
245;Country;France;Ireland
186;Model_Series;737-200;727
648;Model_Series;787-9;?
768;Model_Series;DC-9;DC-8
201;Order_Total;1;3
896;Order_Month;Feb;Jan
294;Region;East Asia;East Asia
624;Order_Month;Feb;?
568;Region;East Asia;?
321;Order_Month;Jun;Mar
42;Customer_Name;Emirates;Volga-Dnepr UK Ltd
156;Order_Month;Jan;Jan
693;Order_Year;1998;?
8;Order_Total;1;3
511;Engine;RR;PW
40;Region;East Asia;North America
447;Delivery_Year_;1967;?
704;Delivery_Year_;1969;2002
753;Order_Total;2;3
157;Order_Year;2006;1966
707;Engine;CF;CF
561;Engine;PW;?
678;Order_Year;1969;1991
39;Region;Europe;Europe
727;Region;South America;South America
621;Region;Europe;?
810;Country;USA;Canada
365;Country;Sweden;Germany
668;Region;East Asia;North America
138;Delivery_Year_;1988;2012
340;Country;United Kingdom;?
649;Model_Series;707/720;737-800
841;Delivery_Total;2;?
525;Order_Year;1973;2002
402;Order_Total;1;3
34;Order_Year;1989;2002
674;Order_Year;1977;1977
82;Engine;PW;GE
411;Delivery_Year_;1968;2012
855;Engine;CF;RR
400;Order_Total;3;3
377;Order_Month;Apr;Jan
338;Order_Total;2;3
885;Order_Year;1966;?
882;Order_Total;6;3
851;Order_Year;2006;2002
23;Region;Europe;North America
246;Model_Series;727;DC-9
505;Engine;PW;?
555;Model_Series;737-700;?
559;Delivery_Year_;1964;1964
705;Delivery_Total;4;2
661;Order_Year;1997;2003
8;Customer_Name;China Xinjiang Airlines;Ryanair
583;Region;Europe;Africa
155;Delivery_Total;1;3
731;Delivery_Total;1;3
121;Order_Year;1963;1966
857;Delivery_Total;1;3
132;Delivery_Year_;1991;2012
761;Delivery_Year_;2018;1978
532;Order_Total;1;3
883;Order_Total;1;3
140;Order_Total;1;3
475;Order_Year;1987;1988
123;Customer_Name;S7 Group;Ryanair
466;Delivery_Year_;2018;2002
525;Region;North America;Europe
31;Order_Year;2018;1966
737;Delivery_Total;1;3
684;Engine;PW;CF
627;Order_Year;2020;1966
208;Delivery_Year_;2018;1970
710;Engine;CF;?
354;Country;Portugal;Argentina
65;Engine;CF;GE
431;Delivery_Total;3;3
411;Order_Total;2;3
570;Region;Middle East;Middle East
877;Customer_Name;Air Berlin;Bavaria
9;Order_Total;2;3
425;Customer_Name;AVENSA;USAF PAR Program
181;Engine;CF;CF
34;Customer_Name;VivaAerobus;Ryanair
669;Order_Total;1;3
71;Region;North America;North America
851;Order_Total;4;2
229;Order_Year;2017;2002
265;Order_Total;1;3
617;Country;Australia;USA
280;Delivery_Total;1;3
263;Region;Oceania;Europe
613;Order_Total;4;3
13;Customer_Name;ITOCHU AirLease B.V.;Ryanair
496;Engine;RR;?
296;Model_Series;737-200;737-800
853;Engine;GE;GE
179;Delivery_Total;2;3
307;Region;Middle East;Southeast Asia
819;Order_Year;1996;1991
667;Country;United Kingdom;United Kingdom
344;Model_Series;737-700C;737-800
346;Engine;CF;GE
15;Model_Series;707/720;DC-9
338;Engine;GE;GE
748;Order_Total;1;3
551;Delivery_Year_;1988;?
134;Delivery_Year_;1992;2002
458;Order_Total;3;3
274;Engine;PW;GE
59;Country;Singapore;China
366;Model_Series;737-400;737-500
491;Country;Unidentified;?
289;Order_Year;1990;2002
188;Order_Total;1;3
178;Customer_Name;MG Aviation Limited;CDB Aviation
246;Order_Total;1;3
474;Order_Year;2012;2002
578;Model_Series;737-200;MD-80
762;Order_Month;Jan;?
816;Country;Switzerland;France
466;Order_Total;3;3
554;Delivery_Year_;1987;2002
557;Model_Series;747-200;DC-9
448;Order_Year;1978;2002
167;Delivery_Year_;1986;2002
356;Delivery_Total;1;?
339;Customer_Name;Pacific Northern;Volga-Dnepr UK Ltd
7;Order_Total;3;3
829;Order_Total;2;3
408;Model_Series;727;DC-9
656;Delivery_Year_;1980;1995
645;Engine;CF;PW
463;Delivery_Year_;1967;2009
743;Customer_Name;Comair Limited;MCAP Japan01 Limited
867;Region;North America;North America
73;Delivery_Year_;1970;2012
133;Order_Month;Jan;Feb
408;Order_Year;1980;1979
480;Delivery_Total;2;3
482;Order_Month;Feb;May
531;Order_Month;Dec;May
24;Model_Series;MD-80;737-800
811;Delivery_Total;1;3
593;Model_Series;727;737-300
799;Delivery_Total;1;3
268;Region;Europe;Europe
271;Order_Total;1;3
649;Order_Year;1973;1990
514;Region;North America;North America
213;Delivery_Total;1;3
389;Order_Total;2;2
108;Customer_Name;Etihad Airways;Volga-Dnepr UK Ltd
635;Country;Ireland;Kuwait
70;Region;Europe;Europe
547;Order_Total;1;3
365;Order_Month;Sep;Aug
416;Country;United Kingdom;Turkey
194;Customer_Name;Air Europa;Ryanair
596;Engine;CF;CF
889;Order_Month;Feb;Mar
319;Region;North America;North America
147;Order_Month;Jan;May
218;Delivery_Total;1;3
697;Country;USA;?
262;Country;United Kingdom;Ireland
208;Model_Series;737-800;727
862;Model_Series;747-400F;737-300
88;Region;Oceania;Europe
693;Model_Series;737-700;?
250;Delivery_Total;2;3
306;Delivery_Total;3;3
427;Customer_Name;TUI Group;Midland Montagu Leasing
802;Order_Month;Jan;?
391;Country;Netherlands;Mexico
495;Order_Total;2;3
855;Order_Month;Feb;Apr
112;Customer_Name;Dubai Aerospace Enterprise;Ryanair
526;Country;Ireland;Brunei Darussalam
84;Order_Month;Jan;May
247;Order_Year;2004;1991
241;Region;East Asia;Europe
60;Order_Year;2012;2002
364;Delivery_Year_;1987;1993
10;Model_Series;MD-80;737-800
356;Order_Total;1;?
338;Model_Series;767-300ER;DC-9
782;Order_Month;Apr;Apr
388;Region;Europe;North America
405;Region;Europe;Europe
527;Delivery_Total;6;3
183;Customer_Name;DAE Aerospace Enterprise;Volga-Dnepr UK Ltd
552;Order_Month;Feb;Feb
400;Order_Month;Jan;Feb
417;Order_Total;1;3
620;Order_Total;1;3
299;Delivery_Total;2;3
695;Order_Month;Feb;Jun
794;Country;Brazil;?
461;Delivery_Year_;2014;2012
693;Delivery_Total;10;?
195;Order_Total;1;3
770;Region;Africa;Europe
534;Country;Egypt;Egypt
404;Model_Series;777-300ER;737-800
387;Model_Series;737-800A;777F
848;Order_Month;Mar;Nov
281;Customer_Name;Air Madagascar;Government of Korea
118;Order_Year;1997;2002
135;Region;Middle East;North America
692;Country;USA;Taiwan
44;Delivery_Year_;1975;2002
104;Engine;RR;CF
450;Region;Europe;North America
196;Customer_Name;Air Zimbabwe;Cameroon Airlines
297;Order_Month;May;Oct
490;Delivery_Year_;2016;1996
490;Region;East Asia;East Asia
515;Country;USA;USA
582;Model_Series;767-300ER;747-400
750;Country;France;Ireland
734;Model_Series;737-200;737-700
295;Engine;GE;GE
558;Order_Month;Jan;May
540;Model_Series;727;DC-9
730;Delivery_Year_;1991;1993
623;Engine;CF;CF
884;Model_Series;737-800;737-800
286;Engine;CF;CF
371;Order_Month;Jan;Dec
88;Model_Series;737 MAX;737-800
384;Engine;BR;CF
336;Order_Month;Oct;Dec
674;Order_Month;Jan;Jan
650;Delivery_Total;3;3
286;Delivery_Year_;2003;2002
38;Delivery_Year_;1992;2002
707;Model_Series;737-800A;737-800A
264;Customer_Name;Air Austral;Volga-Dnepr UK Ltd
825;Region;North America;North America
371;Delivery_Year_;2006;2010
26;Order_Month;Jan;May
506;Delivery_Year_;2021;?
488;Order_Total;3;3
236;Customer_Name;Avianca;United Airlines
291;Delivery_Year_;1995;2022
702;Order_Total;12;3
578;Region;Europe;North America
174;Engine;PW;GE
354;Delivery_Year_;1968;1968
50;Delivery_Total;1;3
574;Model_Series;737-300;MD-80
627;Country;China;China
327;Order_Year;1981;1966
225;Order_Total;2;3
829;Delivery_Year_;1992;2010
421;Customer_Name;ALAFCO;Ryanair
745;Model_Series;767-300ER;737-300
162;Engine;PW;PW
425;Order_Total;2;3
523;Order_Month;Jan;Jan
890;Engine;RR;?
604;Order_Total;5;3
29;Order_Year;2003;1966
595;Order_Year;1973;1966
290;Delivery_Total;1;3
554;Order_Year;1987;2002
636;Engine;CF;GE
895;Order_Total;1;?
45;Region;East Asia;Europe
323;Country;USA;Ireland
