USA;Southern Airways - USA (Inacti;1968;?;DC-9;May;1966;North America;3;3
?;Ryanair;2002;CF;737-800;?;2002;Europe;2;?
Netherlands;?;1983;GE;747-300;Jan;?;?;1;1
USA;Oak Hill;2010;?;?;?;2007;?;2;2
Russian Federation;Volga-Dnepr UK Ltd;?;GE;?;Nov;2006;Europe;?;3
Argentina;Aerolineas Argentinas;1978;PW;727;?;?;South America;2;2
Indonesia;?;1976;PW;DC-9;Feb;1976;Southeast Asia;3;?
?;?;2002;RR;?;Mar;2000;East Asia;?;1
?;ATA Airlines Inc.;2000;RR;?;Jan;2000;North America;2;2
France;AOM French Airlines;1996;?;?;Jun;?;?;2;2
United Kingdom;Air Europe;?;RR;?;Apr;1988;Europe;2;2
Turkey;?;2007;?;737-800;Feb;2006;?;1;?
Netherlands;ITOCHU AirLease B.V.;1993;CF;737-300;Jul;?;Europe;1;1
Venezuela;Aeropostal;1987;PW;MD-80;?;1986;South America;1;1
USA;U.S. Air Force;1978;PW;?;Jan;1973;?;1;?
?;Bavaria;1982;?;737-200;Jan;1980;Europe;2;2
Turkey;Turkish Air Force Peace Eagle;?;CF;737-700W;Aug;2003;Europe;1;1
?;Aero Lloyd;?;PW;MD-80;Aug;1986;?;?;1
Hungary;?;1993;PW;?;Feb;1991;Europe;2;?
Cameroon;Cameroon Airlines;1972;PW;707/720;May;1972;Africa;?;1
?;Jackson Square Aviation;2021;?;737 MAX;?;2021;North America;4;4
Ireland;?;?;?;777F;Dec;2018;?;1;?
Switzerland;Swissair;1968;PW;DC-9;?;1966;Europe;5;5
?;?;1997;PW;MD-80;?;1995;?;?;5
?;?;2009;CF;?;Sep;2007;Africa;?;1
?;Republic Airlines;1980;PW;DC-9;Jan;1979;North America;4;4
Germany;Deucalion Capital VII Limited;2010;?;?;Dec;2005;Europe;4;4
?;?;2006;GE;?;?;?;East Asia;2;?
USA;CIT Aerospace LLC;2006;CF;737-800;?;2003;North America;1;?
Germany;Lufthansa Cargo;1998;GE;MD-11;Feb;?;Europe;5;5
Tanzania United Republic of;Tanzania;2019;?;787-8;?;2018;?;1;1
China;Air China;1998;?;747-400M;Jan;1997;?;1;1
?;?;?;?;727;Apr;1974;Africa;3;3
Mexico;?;1992;CF;?;Sep;1989;Central America and Mexico;2;2
USA;World Airways Inc.;1965;PW;?;Jan;?;North America;1;1
Azerbaijan;Azerbaijan Airlines;?;?;787-8;?;2007;Central Asia;2;2
China;?;1985;?;747-200;May;?;East Asia;?;1
?;CATIC;?;PW;?;?;1990;East Asia;2;2
Germany;dba;1998;CF;737-300;Mar;1997;?;?;1
Japan;Mitsui & Co.;1990;GE;?;Dec;?;?;2;2
?;Air Lease Corporation;2017;RR;?;Jan;2016;?;1;1
United Arab Emirates;Emirates;?;GE;?;?;?;Middle East;3;3
China;?;2006;GE;747-400ERF;?;2005;?;?;?
Brunei Darussalam;Royal Brunei Airlines;1975;PW;?;Jan;1975;?;?;2
?;China Eastern Yunnan Airlines;1985;?;737-300;?;1985;East Asia;1;?
?;?;?;?;737-800;Mar;2014;East Asia;?;6
USA;Altavair LLC;2007;GE;747-400ERF;?;2005;North America;3;?
South Africa;Comair Limited;?;?;737-800;?;2010;Africa;?;2
Japan;?;2016;CF;737-800;May;2014;?;?;2
Saudi Arabia;Mid East Jet;1997;PW;?;Jan;1997;?;1;1
Malta;?;1983;?;737-200;Mar;?;?;3;3
Brazil;VASP Airlines;1973;PW;737-200;?;?;South America;3;3
USA;USAF PAR Program;2017;GE;?;Aug;2017;North America;2;?
?;Aeromexico;1980;PW;DC-9;Jan;1979;Central America and Mexico;6;?
Brazil;?;?;CF;?;?;2006;South America;?;1
Azerbaijan;?;2012;GE;767-300F;Jun;2010;Central Asia;2;?
Ukraine;Goiania;2012;?;?;Jul;2007;Europe;2;2
Spain;Iberia Airlines;1972;PW;727;Jan;1972;?;?;3
?;Scoot PTE LTD;?;RR;787-9;?;2006;Southeast Asia;6;6
Singapore;?;2015;CF;737-800;?;2012;?;?;6
?;Thomas Cook Airlines;2001;?;757-300;May;?;Europe;2;?
USA;Capitol Air;1969;?;DC-8;Feb;1967;North America;?;1
?;?;?;RR;?;Jan;1987;Europe;2;2
Netherlands;Air France-KLM Group;?;GE;787-9;Dec;2011;Europe;1;?
South Korea;?;?;CF;?;Dec;2016;?;3;?
USA;?;?;PW;727;Jan;1974;?;?;8
?;Icelandair;?;CF;?;Jan;2005;?;?;?
Algeria;Air Algerie;1974;PW;737-200;Jan;?;Africa;1;?
